#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  4.0000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.6669261899904e-01,  3.0206809324403e+00,  1.7380106249503e-03, -8.1260977707244e-03, -1.1003203496981e+00,                 -nan,                 -nan, -5.8776627815678e-01, -6.4140829724394e+01,  5.5705213100000e-01,  9.0141700000000e-01,              1000000
  4.0499999423715e+00,  0.0000000000000e+00,  9.9999999919334e-01,  1.4588700834673e-01,  8.4329087183452e-01,  9.1830870181792e-04,  8.6215281406570e-05, -3.2962350836333e-01,                 -nan,                 -nan, -2.8660420656298e-01, -1.8775107067380e+01,  5.8389436100000e-01,  9.0210500000000e-01,              1000000
  4.0838386280441e+00,  0.0000000000000e+00,  1.0462695911296e+00,  1.3687468685902e-01,  1.6913103749140e-01,  4.1125544068304e-04,  4.0028152568805e-03, -6.4752778596833e-02,                 -nan,                 -nan, -1.0946630181408e-01, -3.5300135249239e+00,  5.7211734200000e-01,  9.0004100000000e-01,              1000000
  4.0943181956470e+00,  0.0000000000000e+00,  1.0866857257502e+00,  1.3424149514895e-01,  2.3878983168752e-02,  1.5452826009747e-04,  5.3965354750672e-03, -7.9071637208680e-03,                 -nan,                 -nan, -2.6136961702732e-02, -4.1505266538525e-01,  4.2552565100000e-01,  9.0800000000000e-01,              1000000
  4.0874786910793e+00,  0.0000000000000e+00,  1.1208692187144e+00,  1.3410562114105e-01,  2.0272430244657e-03,  4.5024915596430e-05,  5.5201217013234e-03, -6.1386458382901e-04,                 -nan,                 -nan,  1.5907375901614e-02, -1.0727451982998e-02,  3.8050189000000e-01,  8.9969400000000e-01,              1000000
  4.0700344188865e+00,  0.0000000000000e+00,  1.1491306305863e+00,  1.3496917043483e-01,  4.6818813863891e-03,  6.8424274832761e-05,  5.2452184118974e-03, -1.4989225867390e-03,                 -nan,                 -nan,  3.8645970376938e-02, -6.2255138047508e-02,  4.1199432800000e-01,  9.0133200000000e-01,              1000000
  4.0459391311023e+00,  0.0000000000000e+00,  1.1720022495185e+00,  1.3608628039355e-01,  1.1381681103883e-02,  1.0668496193880e-04,  4.8434866553963e-03, -4.0661954426363e-03,                 -nan,                 -nan,  4.9760388097010e-02, -1.9227445595116e-01,  3.7806028400000e-01,  8.9465500000000e-01,              1000000
  4.0175132260544e+00,  0.0000000000000e+00,  1.1901222341466e+00,  1.3681230513860e-01,  1.7276433173881e-02,  1.3143984621826e-04,  4.3735555139567e-03, -4.8390547151479e-03,                 -nan,                 -nan,  6.0259866493778e-02, -2.6577093295619e-01,  4.2705414500000e-01,  9.0708200000000e-01,              1000000
  3.9862592315634e+00,  0.0000000000000e+00,  1.2039065740252e+00,  1.3740569985507e-01,  2.5864514945057e-02,  1.6082448490531e-04,  4.0551041886414e-03, -1.0738924864105e-02,                 -nan,                 -nan,  6.8082339835651e-02, -4.5674779117345e-01,  4.3067292900000e-01,  9.1052500000000e-01,              1000000
  3.9530526214080e+00,  0.0000000000000e+00,  1.2137258748996e+00,  1.3810295213589e-01,  3.0578033300394e-02,  1.7486575794133e-04,  3.4969315478971e-03, -8.5367394177953e-03,                 -nan,                 -nan,  6.9612540720723e-02, -6.0235648003465e-01,  4.3140202700000e-01,  8.9558300000000e-01,              1000000
