#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.200000000000e+00, 9.000000000000e-01, 9.000000000000e-01, 1.510923534089e-01, 7.981115148892e-03, 5.157879134196e-05, 7.840201390000e-01, 9.046156666667e-01,            3000000
 4.198307818219e+00, 9.000000000000e-01, 9.345577858590e-01, 1.516720297616e-01, 4.218441842546e-03, 3.749863038631e-05, 9.073519780000e-01, 9.100736666667e-01,            3000000
 4.186544460050e+00, 9.000000000000e-01, 9.983241397979e-01, 1.535672759809e-01, 1.270126045637e-03, 2.057608681323e-05, 1.061549828000e+00, 9.087886666667e-01,            3000000
 4.196233346598e+00, 9.000000000000e-01, 9.458030008482e-01, 1.519762372994e-01, 3.132370071152e-03, 3.231289768886e-05, 1.671325022000e+00, 9.017196666667e-01,            3000000
 4.179737541032e+00, 9.000000000000e-01, 9.934109407149e-01, 1.533557257402e-01, 1.383539053980e-03, 2.147509452040e-05, 1.484765624000e+00, 9.088076666667e-01,            3000000
 4.194074153637e+00, 9.000000000000e-01, 9.520345685164e-01, 1.520958546051e-01, 3.080934712564e-03, 3.204650117441e-05, 1.377295597000e+00, 9.095946666667e-01,            3000000
 4.196011996020e+00, 9.000000000000e-01, 9.464418326385e-01, 1.519630892842e-01, 3.218291947776e-03, 3.275307592566e-05, 1.009638594000e+00, 9.066926666667e-01,            3000000
 4.196222248653e+00, 9.000000000000e-01, 9.458350302189e-01, 1.518934391269e-01, 2.782434890502e-03, 3.045452834693e-05, 8.853938600000e-01, 9.016173333333e-01,            3000000
 4.195607277876e+00, 9.000000000000e-01, 9.461605204611e-01, 1.520016909948e-01, 3.463506259722e-03, 3.397796472089e-05, 8.699082570000e-01, 9.068366666667e-01,            3000000
 4.196216098946e+00, 9.000000000000e-01, 9.458382851214e-01, 1.518581597083e-01, 2.942465669689e-03, 3.131807608868e-05, 8.748643610000e-01, 9.023860000000e-01,            3000000
 4.196222187156e+00, 9.000000000000e-01, 9.458350627680e-01, 1.518681688861e-01, 3.202696364379e-03, 3.267362016663e-05, 9.163175830000e-01, 9.091553333333e-01,            3000000
 4.196222248039e+00, 9.000000000000e-01, 9.458350305444e-01, 1.519527950078e-01, 3.454837260861e-03, 3.393541542824e-05, 7.878608570000e-01, 9.101683333333e-01,            3000000
 4.196222248647e+00, 9.000000000000e-01, 9.458350302222e-01, 1.520545198021e-01, 3.761823705001e-03, 3.541103267345e-05, 7.505450330000e-01, 9.134006666667e-01,            3000000
 4.196222248653e+00, 9.000000000000e-01, 9.458350302190e-01, 1.520967368302e-01, 3.923889099312e-03, 3.616577156793e-05, 7.703808470000e-01, 9.133770000000e-01,            3000000
 4.193749097991e+00, 9.000000000000e-01, 9.618390758956e-01, 1.522685560616e-01, 2.065394688160e-03, 2.623861459859e-05, 8.073303750000e-01, 9.054536666667e-01,            3000000
 4.195713284582e+00, 9.000000000000e-01, 9.491285959393e-01, 1.519426477789e-01, 2.800562468345e-03, 3.055357299534e-05, 8.385222000000e-01, 9.048130000000e-01,            3000000
 4.196177755801e+00, 9.000000000000e-01, 9.461229486433e-01, 1.518738667890e-01, 3.138218528014e-03, 3.234304937187e-05, 7.794214590000e-01, 9.069280000000e-01,            3000000
 4.196221803725e+00, 9.000000000000e-01, 9.458379094032e-01, 1.518300190168e-01, 2.703777938807e-03, 3.002098121207e-05, 8.647134220000e-01, 8.994746666667e-01,            3000000
 4.196171060645e+00, 9.000000000000e-01, 9.459398184848e-01, 1.518697224808e-01, 3.068861209316e-03, 3.198364795390e-05, 8.466784990000e-01, 9.072093333333e-01,            3000000
 4.196221296294e+00, 9.000000000000e-01, 9.458389284940e-01, 1.519374447639e-01, 2.908836535711e-03, 3.113859628452e-05, 8.699256240000e-01, 9.018566666667e-01,            3000000
 4.196221798651e+00, 9.000000000000e-01, 9.458379195941e-01, 1.519069458620e-01, 2.697187491959e-03, 2.998437088417e-05, 8.294276840000e-01, 8.971386666667e-01,            3000000
 4.196221803674e+00, 9.000000000000e-01, 9.458379095051e-01, 1.519279783000e-01, 3.359486207551e-03, 3.346384221590e-05, 7.977074640000e-01, 9.092000000000e-01,            3000000
 4.196221803724e+00, 9.000000000000e-01, 9.458379094042e-01, 1.519757132357e-01, 3.494026674401e-03, 3.412734326216e-05, 7.648135420000e-01, 9.109966666667e-01,            3000000
 4.193620779232e+00, 9.000000000000e-01, 9.613292585701e-01, 1.522882228899e-01, 2.188056601990e-03, 2.700652144692e-05, 7.890471600000e-01, 9.052050000000e-01,            3000000
 4.195950768043e+00, 9.000000000000e-01, 9.474521611725e-01, 1.519579430651e-01, 2.976075819158e-03, 3.149643270361e-05, 1.074356766000e+00, 9.046916666667e-01,            3000000
 4.196217747734e+00, 9.000000000000e-01, 9.458620663332e-01, 1.518528973506e-01, 2.707578167180e-03, 3.004207142869e-05, 8.931387390000e-01, 8.997866666667e-01,            3000000
 4.196221763165e+00, 9.000000000000e-01, 9.458381509725e-01, 1.519124485625e-01, 3.153796190874e-03, 3.242322311181e-05, 8.843556350000e-01, 9.057153333333e-01,            3000000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118189e-01, 1.518036110582e-01, 2.552184328147e-03, 2.916724377418e-05, 1.235527617000e+00, 8.993950000000e-01,            3000000
 4.196221785220e+00, 9.000000000000e-01, 9.458379543197e-01, 1.518397089940e-01, 2.847612347745e-03, 3.080915636487e-05, 9.720393000000e-01, 9.026653333333e-01,            3000000
 4.196221803138e+00, 9.000000000000e-01, 9.458379122439e-01, 1.519443858533e-01, 3.557198051022e-03, 3.443446941183e-05, 1.149281749000e+00, 9.125060000000e-01,            3000000
 4.196221803318e+00, 9.000000000000e-01, 9.458379118231e-01, 1.518214872751e-01, 3.182038445140e-03, 3.256807457792e-05, 9.236953650000e-01, 9.078093333333e-01,            3000000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118189e-01, 1.520176327586e-01, 3.509736131603e-03, 3.420397701829e-05, 8.424923970000e-01, 9.113930000000e-01,            3000000
 4.193543286273e+00, 9.000000000000e-01, 9.604406931634e-01, 1.522292167982e-01, 2.022364411722e-03, 2.596384930194e-05, 8.080013390000e-01, 9.014500000000e-01,            3000000
 4.195926066069e+00, 9.000000000000e-01, 9.474502168123e-01, 1.519124085621e-01, 2.991583680866e-03, 3.157838755049e-05, 8.430334590000e-01, 9.065843333333e-01,            3000000
 4.196218377398e+00, 9.000000000000e-01, 9.458565893108e-01, 1.518527859129e-01, 2.591517335261e-03, 2.939114002133e-05, 8.647976640000e-01, 8.955950000000e-01,            3000000
 4.196221769060e+00, 9.000000000000e-01, 9.458380985938e-01, 1.519048493921e-01, 3.139794128392e-03, 3.235116756467e-05, 8.088761960000e-01, 9.048310000000e-01,            3000000
 4.196221802977e+00, 9.000000000000e-01, 9.458379136866e-01, 1.519479380873e-01, 3.183447519635e-03, 3.257528469886e-05, 8.171720990000e-01, 9.069950000000e-01,            3000000
 4.196221803316e+00, 9.000000000000e-01, 9.458379118376e-01, 1.518405069723e-01, 3.134914402155e-03, 3.232601842765e-05, 8.028613970000e-01, 9.052803333333e-01,            3000000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118191e-01, 1.519555932466e-01, 3.565254365086e-03, 3.447344081602e-05, 7.895645960000e-01, 9.120876666667e-01,            3000000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118189e-01, 1.519436830391e-01, 3.535170998404e-03, 3.432769046705e-05, 8.487582120000e-01, 9.132733333333e-01,            3000000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118189e-01, 1.519319889260e-01, 3.391285416833e-03, 3.362184516468e-05, 8.490661140000e-01, 9.095203333333e-01,            3000000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118189e-01, 1.519456612227e-01, 3.222665548791e-03, 3.277532379088e-05, 8.525653740000e-01, 9.060300000000e-01,            3000000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118189e-01, 1.518167256388e-01, 2.735272262705e-03, 2.756443089837e-05, 9.894168600000e-01, 8.990483333333e-01,            3600000
 4.196221803319e+00, 9.000000000000e-01, 9.458379118189e-01, 1.517927344008e-01, 2.727093691315e-03, 2.752319068286e-05, 9.255682550000e-01, 8.982269444444e-01,            3600000
