#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  1.5933299039781e+01,  1.1067043895748e+00,  1.0833847736626e+00,  7.0519099581710e-02,  9.8613496006197e-03,  3.2050334112630e-05,  6.6106128930000e+00,  8.9897083333333e-01,              9600000
  1.5799897119342e+01,  1.1201131687243e+00,  1.0501543209877e+00,  7.0795659416637e-02,  2.1523822732822e-03,  1.4973526197934e-05,  6.5539875640000e+00,  8.9921739583333e-01,              9600000
  1.5733196159122e+01,  1.1268175582990e+00,  1.0335390946502e+00,  7.1117976526580e-02,  4.0469105521529e-03,  2.0531760336511e-05,  6.4648101230000e+00,  9.1252625000000e-01,              9600000
  1.6199931412894e+01,  1.1467421124829e+00,  1.0167695473251e+00,  7.1847840583250e-02,  1.0196566678738e-02,  3.2590525653456e-05,  6.4747752740000e+00,  9.0992666666667e-01,              9600000
  1.5779921124829e+01,  1.1087534293553e+00,  1.0717849794239e+00,  7.0543534117033e-02,  5.8341020352696e-03,  2.4651956555358e-05,  6.3337672910000e+00,  9.0268239583333e-01,              9600000
  1.5821730681299e+01,  1.0905406950160e+00,  1.0451817558299e+00,  7.0978154410246e-02,  1.2895737443735e-02,  3.6651138914397e-05,  6.6150232120000e+00,  9.0655552083333e-01,              9600000
  1.5897562299954e+01,  1.1237925811614e+00,  1.0606009945130e+00,  7.0752723565311e-02,  3.0568834055696e-03,  1.7844476869520e-05,  6.4191320930000e+00,  9.0744354166667e-01,              9600000
  1.5614549992379e+01,  1.1258468602347e+00,  1.0772490855053e+00,  7.0543882176838e-02,  5.7482127527181e-03,  2.4469821448909e-05,  6.6981895030000e+00,  9.0036656250000e-01,              9600000
  1.5403306470050e+01,  1.1341406607225e+00,  1.0936514060357e+00,  7.0681537394092e-02,  8.1413285496085e-03,  2.9121384878657e-05,  6.6482362290000e+00,  8.8929520833333e-01,              9600000
  1.5565349857745e+01,  1.1126830577148e+00,  1.0721912627648e+00,  7.0548368215442e-02,  4.1125799191968e-03,  2.0697674786869e-05,  6.9303168570000e+00,  9.0134520833333e-01,              9600000
  1.5399243636641e+01,  1.1071282959915e+00,  1.0779863968907e+00,  7.0457229282013e-02,  5.4582431003187e-03,  2.3844642786516e-05,  6.7238079110000e+00,  8.9160395833333e-01,              9600000
  1.5395912716557e+01,  1.1077058883300e+00,  1.1011926535589e+00,  7.0525059112703e-02,  1.0018928353695e-02,  3.2305392277088e-05,  6.7234359090000e+00,  8.9650156250000e-01,              9600000
  1.5698901018646e+01,  1.1170113486257e+00,  1.0629139041305e+00,  7.0596823458853e-02,  2.7273762527333e-03,  1.6855316460780e-05,  6.6351681420000e+00,  9.0129791666667e-01,              9600000
  1.5361875306948e+01,  1.1245709072127e+00,  1.0736479449271e+00,  7.0563570049030e-02,  4.5720929767382e-03,  2.1823374740789e-05,  6.5518045530000e+00,  9.0800989583333e-01,              9600000
  1.5358796649111e+01,  1.1066268409852e+00,  1.0657830784603e+00,  7.0454032066676e-02,  5.1177875967027e-03,  2.3089020651741e-05,  6.5748032390000e+00,  9.0179291666667e-01,              9600000
  1.5230919977476e+01,  1.0970168313604e+00,  1.0600500749378e+00,  7.0516432188946e-02,  6.4884264463606e-03,  2.5997649025041e-05,  6.6406438960000e+00,  8.9926625000000e-01,              9600000
  1.5609418895983e+01,  1.0959400831889e+00,  1.0641409747272e+00,  7.0481326319321e-02,  5.4088051763862e-03,  2.3736410972882e-05,  6.6600899040000e+00,  8.9261645833333e-01,              9600000
  1.5547532998724e+01,  1.1030977891948e+00,  1.0665177172772e+00,  7.0521329988088e-02,  6.5084433071677e-03,  2.6037719648553e-05,  6.4392111980000e+00,  9.0915885416667e-01,              9600000
  1.5528848833878e+01,  1.1118190948054e+00,  1.0643484912954e+00,  7.0533603130984e-02,  3.1931664506176e-03,  1.8237913950687e-05,  6.5953998950000e+00,  8.9834781250000e-01,              9600000
  1.5379020142876e+01,  1.1068775684883e+00,  1.0718847376755e+00,  7.0397595186978e-02,  5.0179737132594e-03,  2.2862755632933e-05,  6.4247270580000e+00,  9.0713416666667e-01,              9600000
  1.5379020142876e+01,  1.1068775684883e+00,  1.0718847376755e+00,  7.0422701860814e-02,  6.0300854422955e-03,  2.2878918612249e-05,  7.9010592130000e+00,  9.0223593750000e-01,             11520000
  1.5379020142876e+01,  1.1068775684883e+00,  1.0718847376755e+00,  7.0484622499592e-02,  5.1790670846016e-03,  1.9355701045134e-05,  9.3902965620000e+00,  9.1187290219907e-01,             13824000
  1.5379020142876e+01,  1.1068775684883e+00,  1.0718847376755e+00,  7.0452220682508e-02,  4.6165251834497e-03,  1.6682076902522e-05,  1.1172805934000e+01,  8.9474543065201e-01,             16588800
  1.5379020142876e+01,  1.1068775684883e+00,  1.0718847376755e+00,  7.0415180351541e-02,  5.0576439711605e-03,  1.5939548610507e-05,  1.3576511065000e+01,  9.0573629999357e-01,             19906560
  1.5379020142876e+01,  1.1068775684883e+00,  1.0718847376755e+00,  7.0451495014405e-02,  5.0755173148219e-03,  1.4576438519663e-05,  1.5851713306000e+01,  9.0209127878783e-01,             23887872
  1.5360335978030e+01,  1.1155988740989e+00,  1.0697155116937e+00,  7.0463961902568e-02,  3.8622739433835e-03,  1.2715481356522e-05,  1.6192042048000e+01,  9.0526699071395e-01,             23887872
  1.5486673320745e+01,  1.1162368506099e+00,  1.0715160819828e+00,  7.0473196493901e-02,  4.2424556638674e-03,  1.3326617247005e-05,  1.6298244604000e+01,  9.0055853447306e-01,             23887872
  1.5538218612226e+01,  1.1222256445212e+00,  1.0651686523057e+00,  7.0594280795326e-02,  3.0748091469387e-03,  1.1345414062453e-05,  1.7289928083000e+01,  9.0432291331769e-01,             23887872
  1.5418819760213e+01,  1.1107145874965e+00,  1.0702057163330e+00,  7.0508298796203e-02,  3.8311733572375e-03,  1.2664182788729e-05,  1.6265049875000e+01,  9.0541576914009e-01,             23887872
  1.5498418994888e+01,  1.1183886255130e+00,  1.0668476736482e+00,  7.0548754468478e-02,  3.0874082279245e-03,  1.1368634310672e-05,  1.6438212076000e+01,  9.1657105329432e-01,             23887872
  1.5438719568882e+01,  1.1126330970007e+00,  1.0693662056618e+00,  7.0448339875905e-02,  4.3997068831497e-03,  1.3571352793447e-05,  1.6161095475000e+01,  9.1015532903056e-01,             23887872
  1.5328303744560e+01,  1.1178267863342e+00,  1.0760500415968e+00,  7.0471390435972e-02,  4.6503456673302e-03,  1.3952559598750e-05,  1.5647438360000e+01,  9.0283136145405e-01,             23887872
  1.5478712561548e+01,  1.1133210176876e+00,  1.0672738788707e+00,  7.0476101514146e-02,  3.7230193821506e-03,  1.2484148239989e-05,  1.6319085047000e+01,  8.9691128619577e-01,             23887872
  1.5365172084895e+01,  1.1114651419149e+00,  1.0660543155014e+00,  7.0473294000353e-02,  3.7129135034420e-03,  1.2467193047615e-05,  1.6697987975000e+01,  9.0760369948399e-01,             23887872
  1.5364094180767e+01,  1.1142902588003e+00,  1.0659962650487e+00,  7.0483655877406e-02,  4.2068141284158e-03,  1.3270519676509e-05,  1.7403000853000e+01,  9.0706170897098e-01,             23887872
  1.5364094180767e+01,  1.1142902588003e+00,  1.0659962650487e+00,  7.0472291124265e-02,  3.5656581507345e-03,  1.1152969523260e-05,  1.9233656147000e+01,  9.0692214640038e-01,             28665444
  1.5364094180767e+01,  1.1142902588003e+00,  1.0659962650487e+00,  7.0473362517578e-02,  3.3788907073294e-03,  9.9109918215096e-06,  2.3722030277000e+01,  9.0813517855936e-01,             34398532
  1.5364094180767e+01,  1.1142902588003e+00,  1.0659962650487e+00,  7.0512280295455e-02,  3.2714156904642e-03,  8.9024036136952e-06,  2.8866253586000e+01,  9.0336276449771e-01,             41278240
  1.5364094180767e+01,  1.1142902588003e+00,  1.0659962650487e+00,  7.0501324885390e-02,  3.4826459993701e-03,  8.3850075320383e-06,  3.3255346946000e+01,  9.0774640989215e-01,             49533888
  1.5364094180767e+01,  1.1142902588003e+00,  1.0659962650487e+00,  7.0496546766171e-02,  3.4150458498511e-03,  7.5797769998862e-06,  4.1585460550000e+01,  9.0968186965867e-01,             59440668
  1.5382750527796e+01,  1.1138759683504e+00,  1.0668387502020e+00,  7.0501393239480e-02,  3.6490341554557e-03,  7.8351465410616e-06,  4.1306918326000e+01,  9.1135341884112e-01,             59440668
  1.5419524269789e+01,  1.1144599458933e+00,  1.0684946952822e+00,  7.0503224905389e-02,  4.1691231133590e-03,  8.3749171470446e-06,  4.0362652755000e+01,  8.9795922212718e-01,             59440668
  1.5399527773456e+01,  1.1141159855498e+00,  1.0695408586777e+00,  7.0485873580010e-02,  3.7439849021915e-03,  7.9364302480943e-06,  4.0415831511000e+01,  9.0667507303249e-01,             59440668
  1.5362754031462e+01,  1.1135320080069e+00,  1.0678849135975e+00,  7.0471738726624e-02,  3.8126218503524e-03,  8.0088475257099e-06,  4.0901969643000e+01,  9.0054388352432e-01,             59440668
  1.5328887585509e+01,  1.1143712992104e+00,  1.0695994940304e+00,  7.0457853643108e-02,  4.1003014421119e-03,  8.3055051576685e-06,  4.1532877648000e+01,  9.0007617343735e-01,             59440668
  1.5301790623212e+01,  1.1148854686610e+00,  1.0685924208700e+00,  7.0466783407213e-02,  3.8831307131368e-03,  8.0825642249526e-06,  4.1850106150000e+01,  8.9592236749425e-01,             59440668
  1.5354366169626e+01,  1.1149729346341e+00,  1.0678624034104e+00,  7.0488373969140e-02,  3.7342979855752e-03,  7.9261565246908e-06,  4.1577121656000e+01,  8.9397100988165e-01,             59440668
  1.5335257231539e+01,  1.1145217080664e+00,  1.0691652213754e+00,  7.0467444834385e-02,  4.2438167699247e-03,  8.4496062543147e-06,  4.1917360177000e+01,  9.0617857793927e-01,             59440668
  1.5344611781769e+01,  1.1149850866547e+00,  1.0696575028621e+00,  7.0505725788805e-02,  3.7663995008837e-03,  7.9601518235844e-06,  4.1410801332000e+01,  9.0733842358568e-01,             59440668
  1.5331063300621e+01,  1.1152421713800e+00,  1.0691539662818e+00,  7.0497616709346e-02,  3.6215091981322e-03,  7.8055400349074e-06,  4.1724422180000e+01,  9.0141285087846e-01,             59440668
  1.5331063300621e+01,  1.1152421713800e+00,  1.0691539662818e+00,  7.0481171019079e-02,  4.2125739745914e-03,  7.6849546906292e-06,  5.0524904762000e+01,  8.9983843833066e-01,             71328800
  1.5331063300621e+01,  1.1152421713800e+00,  1.0691539662818e+00,  7.0481875052999e-02,  4.0133093336221e-03,  6.8474400029670e-06,  5.9246176323000e+01,  8.9422261181084e-01,             85594560
  1.5331063300621e+01,  1.1152421713800e+00,  1.0691539662818e+00,  7.0482790328891e-02,  4.0560544869424e-03,  6.2840290683997e-06,  7.1992048061000e+01,  9.0495960452004e-01,            102713472
  1.5331063300621e+01,  1.1152421713800e+00,  1.0691539662818e+00,  7.0465802186471e-02,  4.0917221710243e-03,  5.7616748363379e-06,  8.7111769586000e+01,  9.0901072501331e-01,            123256164
  1.5361545004746e+01,  1.1145654410529e+00,  1.0688002126456e+00,  7.0474972528670e-02,  3.8643809986097e-03,  5.5993246058915e-06,  8.6108788292000e+01,  8.9875265791981e-01,            123256164
  1.5357351073828e+01,  1.1152859043665e+00,  1.0687889575520e+00,  7.0495172266258e-02,  3.7043505914648e-03,  5.4821601419922e-06,  8.8537450061000e+01,  9.0635078502037e-01,            123256164
  1.5354166250813e+01,  1.1152106999386e+00,  1.0690060938795e+00,  7.0479513597295e-02,  3.9850037894735e-03,  5.6860417691057e-06,  8.6762702907000e+01,  9.0070233728838e-01,            123256164
  1.5347796604784e+01,  1.1150602910826e+00,  1.0694403665345e+00,  7.0464489261351e-02,  4.4314857754856e-03,  5.9961205567445e-06,  8.6058302932000e+01,  9.1251041205534e-01,            123256164
  1.5352573839306e+01,  1.1151730977246e+00,  1.0691146620433e+00,  7.0473547766448e-02,  3.9790048358014e-03,  5.6817603242333e-06,  8.8152486284000e+01,  9.0555719387795e-01,            123256164
  1.5349389016291e+01,  1.1150978932966e+00,  1.0693317983708e+00,  7.0487738241834e-02,  4.0598356270105e-03,  5.7391807346393e-06,  8.8618413794000e+01,  9.0170817745066e-01,            123256164
  1.5351777633552e+01,  1.1151542966176e+00,  1.0691689461252e+00,  7.0482455043314e-02,  4.0590510563228e-03,  5.7386261542383e-06,  8.6437601815000e+01,  9.0588602124596e-01,            123256164
  1.5356454908668e+01,  1.1153859859117e+00,  1.0694150868685e+00,  7.0482334462734e-02,  3.8017695989170e-03,  5.5537787320232e-06,  8.6502173043000e+01,  9.0597616683901e-01,            123256164
  1.5345699639325e+01,  1.1154205227394e+00,  1.0694347389878e+00,  7.0495209232359e-02,  3.7855230774055e-03,  5.5418992392206e-06,  8.5614991619000e+01,  9.0176536728824e-01,            123256164
  1.5360940491388e+01,  1.1150821575759e+00,  1.0692578621696e+00,  7.0476461575860e-02,  4.0484776269162e-03,  5.7311470016458e-06,  8.8485537920000e+01,  9.1634144966575e-01,            123256164
  1.5360940491388e+01,  1.1150821575759e+00,  1.0692578621696e+00,  7.0482477591272e-02,  3.9909530045542e-03,  5.1944952737727e-06,  1.0127113869200e+02,  9.0828234422348e-01,            147907400
  1.5360940491388e+01,  1.1150821575759e+00,  1.0692578621696e+00,  7.0490329778380e-02,  3.7932356239465e-03,  4.6229514851432e-06,  1.2557565748600e+02,  9.0623261017817e-01,            177488880
  1.5360940491388e+01,  1.1150821575759e+00,  1.0692578621696e+00,  7.0473287813277e-02,  3.8992836179729e-03,  4.2787431325298e-06,  1.4946430464600e+02,  9.0844632538857e-01,            212986656
  1.5360940491388e+01,  1.1150821575759e+00,  1.0692578621696e+00,  7.0475629038670e-02,  4.1841533220378e-03,  4.0461034014951e-06,  1.7723226173600e+02,  9.0304717607031e-01,            255583984
  1.5360940491388e+01,  1.1150821575759e+00,  1.0692578621696e+00,  7.0490340389704e-02,  4.0760438091212e-03,  3.6455409291010e-06,  2.1450537985800e+02,  9.0536090706570e-01,            306700784
  1.5347386525961e+01,  1.1158547642575e+00,  1.0697856961970e+00,  7.0470234511501e-02,  3.9881326993430e-03,  3.6060135734870e-06,  2.1428458386800e+02,  9.0268753274527e-01,            306700784
  1.5363751969113e+01,  1.1158058934393e+00,  1.0698427908517e+00,  7.0479951028462e-02,  4.0471161062916e-03,  3.6325816843112e-06,  2.1750114935100e+02,  9.0244954509148e-01,            306700784
  1.5359238886666e+01,  1.1157095507644e+00,  1.0697407778857e+00,  7.0478222481681e-02,  4.0836215146440e-03,  3.6489280379776e-06,  2.1552048493400e+02,  9.0859200086036e-01,            306700784
  1.5358395443349e+01,  1.1154924300053e+00,  1.0695652992811e+00,  7.0486481761870e-02,  4.1738098385203e-03,  3.6890019615108e-06,  2.1266789890400e+02,  9.0109673146450e-01,            306700784
  1.5353017808677e+01,  1.1155096984192e+00,  1.0695751253407e+00,  7.0483968418359e-02,  4.3610077514690e-03,  3.7708216008122e-06,  2.1888188389800e+02,  9.0632883416431e-01,            306700784
  1.5353861251995e+01,  1.1157268191782e+00,  1.0697506039453e+00,  7.0488245297864e-02,  3.7160121007734e-03,  3.4808164017710e-06,  2.1081738171600e+02,  9.0831016917127e-01,            306700784
  1.5362043973571e+01,  1.1157023837691e+00,  1.0697791512727e+00,  7.0480339371578e-02,  4.0333931590971e-03,  3.6264177820795e-06,  2.1304726012600e+02,  8.9721472638948e-01,            306700784
  1.5359098692382e+01,  1.1158596213588e+00,  1.0699315453267e+00,  7.0478932169963e-02,  4.1581001526333e-03,  3.6820529509975e-06,  2.1649659581600e+02,  9.0021226029862e-01,            306700784
  1.5358922880124e+01,  1.1157678235205e+00,  1.0698399838153e+00,  7.0485860512611e-02,  3.9993035565153e-03,  3.6110603080319e-06,  2.0939277161900e+02,  9.0961628581947e-01,            306700784
  1.5358571255607e+01,  1.1155842278437e+00,  1.0696568607925e+00,  7.0478063461540e-02,  4.1772286126893e-03,  3.6905124858951e-06,  2.1109216843800e+02,  8.8856353559240e-01,            306700784
  1.5358571255607e+01,  1.1155842278437e+00,  1.0696568607925e+00,  7.0476540131606e-02,  4.0975086326244e-03,  3.3366593695838e-06,  2.5910577686300e+02,  9.0367583834559e-01,            368040940
  1.5358571255607e+01,  1.1155842278437e+00,  1.0696568607925e+00,  7.0483624184997e-02,  4.1472072085198e-03,  3.0643557240082e-06,  3.0743935796700e+02,  9.0067355006756e-01,            441649128
  1.5358571255607e+01,  1.1155842278437e+00,  1.0696568607925e+00,  7.0482758973163e-02,  4.0917405034611e-03,  2.7785916773676e-06,  3.7595442944000e+02,  9.0814384832400e-01,            529978952
  1.5358571255607e+01,  1.1155842278437e+00,  1.0696568607925e+00,  7.0487656841023e-02,  3.9348251131813e-03,  2.4873836999971e-06,  4.2760015776600e+02,  9.1110689081771e-01,            635974740
  1.5358571255607e+01,  1.1155842278437e+00,  1.0696568607925e+00,  7.0480318421976e-02,  4.1083740856555e-03,  2.3201947210178e-06,  5.3409196157400e+02,  9.0375214037589e-01,            763169688
  1.5358659161736e+01,  1.1156301267629e+00,  1.0697026415482e+00,  7.0481243248814e-02,  4.2386854800509e-03,  2.3567040048373e-06,  5.2561572191100e+02,  9.0821357936323e-01,            763169688
  1.5359629429077e+01,  1.1156833488097e+00,  1.0697777477545e+00,  7.0484118804656e-02,  3.9705050661053e-03,  2.2809319100893e-06,  5.3211454257900e+02,  9.1117429574850e-01,            763169688
  1.5361189975801e+01,  1.1156506289340e+00,  1.0697473314832e+00,  7.0483926054337e-02,  4.0459603622277e-03,  2.3025032698295e-06,  5.4011949870800e+02,  9.0379060757455e-01,            763169688
  1.5357098615012e+01,  1.1156628466386e+00,  1.0697330578195e+00,  7.0484660850253e-02,  4.0264281525225e-03,  2.2969387830589e-06,  5.2999953795200e+02,  9.0013313919774e-01,            763169688
  1.5356852705612e+01,  1.1156460840974e+00,  1.0697368800286e+00,  7.0476282698991e-02,  4.0251379026789e-03,  2.2965707319909e-06,  5.3335278467600e+02,  9.0699497750492e-01,            763169688
  1.5360780126800e+01,  1.1156226913654e+00,  1.0697537018317e+00,  7.0485024972233e-02,  4.1200464971990e-03,  2.3234883669126e-06,  5.5679335509200e+02,  9.0253190585316e-01,            763169688
  1.5358018992959e+01,  1.1156528078203e+00,  1.0697382188225e+00,  7.0485953269386e-02,  3.9419998359152e-03,  2.2727294768011e-06,  5.2410206748400e+02,  9.0173040651478e-01,            763169688
  1.5359859748853e+01,  1.1156327301837e+00,  1.0697485408286e+00,  7.0482886895700e-02,  4.1255109669332e-03,  2.3250286923351e-06,  5.4770282133200e+02,  9.0070790390197e-01,            763169688
