#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.265376495200e-01, 1.059306131529e-02, 3.254698344745e-05, 3.322223857000e+00, 9.386078000000e-01,           10000000
 3.990000012044e+00, 9.900000254453e-01, 5.000000000000e+00, 1.259546836626e-01, 1.177346996571e-02, 3.431249038719e-05, 3.298327770000e+00, 9.343371000000e-01,           10000000
 3.979993771219e+00, 9.801502824705e-01, 5.000000000000e+00, 1.254357594031e-01, 1.633099860602e-02, 4.041163026409e-05, 3.450763629000e+00, 9.377116000000e-01,           10000000
 3.969994861824e+00, 9.766303811377e-01, 5.000000000000e+00, 1.252731233113e-01, 2.189730310327e-02, 4.679455428067e-05, 3.501692490000e+00, 9.449629000000e-01,           10000000
 3.960024702147e+00, 9.802953799230e-01, 5.000000000000e+00, 1.251937849226e-01, 1.657307534965e-02, 4.071004218820e-05, 3.725338619000e+00, 9.371955000000e-01,           10000000
 3.950056237881e+00, 9.847112995006e-01, 5.000000000000e+00, 1.252750523931e-01, 1.574062468403e-02, 3.967445611981e-05, 3.602584701000e+00, 9.384461000000e-01,           10000000
 3.940099546155e+00, 9.894817408759e-01, 5.000000000000e+00, 1.253439019261e-01, 1.430149550620e-02, 3.781731813098e-05, 3.442010840000e+00, 9.390659000000e-01,           10000000
 3.930160578292e+00, 9.939962505764e-01, 5.000000000000e+00, 1.253722869869e-01, 1.345518971207e-02, 3.668131637778e-05, 3.470213096000e+00, 9.405890000000e-01,           10000000
 3.920245568607e+00, 9.980452698796e-01, 5.000000000000e+00, 1.254482145467e-01, 1.189395644258e-02, 3.448761581000e-05, 3.400757619000e+00, 9.377495000000e-01,           10000000
 3.910352619927e+00, 1.000737282014e+00, 5.000000000000e+00, 1.254681352034e-01, 1.272621305384e-02, 3.567381820585e-05, 3.464408392000e+00, 9.426698000000e-01,           10000000
 3.900499672791e+00, 1.002992251335e+00, 5.000000000000e+00, 1.255009874970e-01, 1.078051925319e-02, 3.283370106032e-05, 3.493597394000e+00, 9.382234000000e-01,           10000000
 3.890673996782e+00, 1.003635231638e+00, 5.000000000000e+00, 1.254431943130e-01, 9.643078154666e-03, 3.105330603119e-05, 3.543263068000e+00, 9.357633000000e-01,           10000000
 3.880876368025e+00, 1.002423824274e+00, 5.000000000000e+00, 1.253035575605e-01, 1.117018606118e-02, 3.050981544407e-05, 4.045818684000e+00, 9.381670833333e-01,           12000000
 3.871116270144e+00, 1.000417337433e+00, 5.000000000000e+00, 1.250219773215e-01, 1.290010804876e-02, 3.278732993190e-05, 4.435651932000e+00, 9.428187500000e-01,           12000000
 3.861400210488e+00, 9.985953023443e-01, 5.000000000000e+00, 1.248844060394e-01, 1.310328122258e-02, 3.304451697152e-05, 4.087229797000e+00, 9.396895833333e-01,           12000000
 3.851723544301e+00, 9.970144081783e-01, 5.000000000000e+00, 1.246670536051e-01, 1.034523744388e-02, 2.936159260537e-05, 4.069360293000e+00, 9.312164166667e-01,           12000000
 3.842062507847e+00, 9.941590897974e-01, 5.000000000000e+00, 1.246469329989e-01, 1.667934052898e-02, 3.728196674106e-05, 3.797502717000e+00, 9.432125833333e-01,           12000000
 3.832458985190e+00, 9.933439098400e-01, 5.000000000000e+00, 1.243116564215e-01, 1.618171459873e-02, 3.672160422096e-05, 4.430025288000e+00, 9.414861666667e-01,           12000000
 3.822901323762e+00, 9.938436299354e-01, 5.000000000000e+00, 1.241255363588e-01, 1.182902912679e-02, 3.139669452717e-05, 4.649366357000e+00, 9.324120833333e-01,           12000000
 3.813361222967e+00, 9.934650681047e-01, 5.000000000000e+00, 1.241017133558e-01, 1.514979952864e-02, 3.553144092284e-05, 4.234439850000e+00, 9.393464166667e-01,           12000000
 3.803869364632e+00, 9.938777194635e-01, 5.000000000000e+00, 1.240220417418e-01, 1.507039896192e-02, 3.543820791406e-05, 4.632998325000e+00, 9.393486666667e-01,           12000000
 3.794433336107e+00, 9.949533570178e-01, 5.000000000000e+00, 1.239035478408e-01, 1.401137027036e-02, 3.417037004770e-05, 3.963832285000e+00, 9.395313333333e-01,           12000000
 3.785047379280e+00, 9.962497864867e-01, 5.000000000000e+00, 1.240096783716e-01, 1.502981450591e-02, 3.230692059708e-05, 4.719900724000e+00, 9.425718055556e-01,           14400000
 3.775728346384e+00, 9.983360754908e-01, 5.000000000000e+00, 1.238539123426e-01, 1.296332009185e-02, 3.000384245283e-05, 4.886782247000e+00, 9.381364583333e-01,           14400000
 3.766466982479e+00, 1.000127665180e+00, 5.000000000000e+00, 1.239248786501e-01, 1.283879416377e-02, 2.985938592870e-05, 4.992138958000e+00, 9.394876388889e-01,           14400000
 3.757270415034e+00, 1.001731276078e+00, 5.000000000000e+00, 1.239678103925e-01, 1.362444130705e-02, 3.075941737800e-05, 4.686009975000e+00, 9.425515972222e-01,           14400000
 3.748151327598e+00, 1.003597390257e+00, 5.000000000000e+00, 1.240416006686e-01, 1.313202721065e-02, 3.019844919980e-05, 4.875087583000e+00, 9.420719444444e-01,           14400000
 3.739116956387e+00, 1.005584134226e+00, 5.000000000000e+00, 1.238915618524e-01, 1.200489869399e-02, 2.887340507138e-05, 5.017914848000e+00, 9.402405555556e-01,           14400000
 3.730156085325e+00, 1.007046982160e+00, 5.000000000000e+00, 1.238767281030e-01, 1.086319710038e-02, 2.746613710601e-05, 5.392299027000e+00, 9.353240972222e-01,           14400000
 3.721271530541e+00, 1.007382614044e+00, 5.000000000000e+00, 1.237778784816e-01, 1.092684146768e-02, 2.754647772866e-05, 4.882991310000e+00, 9.380838888889e-01,           14400000
 3.712463390080e+00, 1.006789607700e+00, 5.000000000000e+00, 1.238676828963e-01, 1.253410411585e-02, 2.950294725843e-05, 5.005446600000e+00, 9.407128472222e-01,           14400000
 3.703751813032e+00, 1.006337518102e+00, 5.000000000000e+00, 1.236420764021e-01, 1.238529031914e-02, 2.932728431847e-05, 4.812957941000e+00, 9.395561111111e-01,           14400000
 3.695126523225e+00, 1.005787428787e+00, 5.000000000000e+00, 1.235377381155e-01, 1.234726197177e-02, 2.673089267806e-05, 6.252779673000e+00, 9.393659722222e-01,           17280000
 3.686586439245e+00, 1.005176702902e+00, 5.000000000000e+00, 1.232390702640e-01, 1.056965604969e-02, 2.473196131088e-05, 6.125630554000e+00, 9.317730324074e-01,           17280000
 3.678116972065e+00, 1.003422795003e+00, 5.000000000000e+00, 1.230715195513e-01, 1.108560869283e-02, 2.532840857289e-05, 5.993537225000e+00, 9.324064814815e-01,           17280000
 3.669723195444e+00, 1.000844639522e+00, 5.000000000000e+00, 1.232022781330e-01, 1.525352266702e-02, 2.971072207458e-05, 6.189734870000e+00, 9.416646412037e-01,           17280000
 3.661427140030e+00, 9.998576298290e-01, 5.000000000000e+00, 1.229662119055e-01, 1.530996974953e-02, 2.976564495798e-05, 5.913503207000e+00, 9.411600115741e-01,           17280000
 3.653216339914e+00, 1.000126814040e+00, 5.000000000000e+00, 1.227938396428e-01, 1.395145596932e-02, 2.841436123074e-05, 6.218087123000e+00, 9.378707175926e-01,           17280000
 3.645091110542e+00, 1.000861451274e+00, 5.000000000000e+00, 1.230694419097e-01, 1.607303457647e-02, 3.049840100589e-05, 6.440248879000e+00, 9.426366319444e-01,           17280000
 3.637071762553e+00, 1.003212778123e+00, 5.000000000000e+00, 1.228682874208e-01, 1.402817706021e-02, 2.849238147463e-05, 6.371377510000e+00, 9.408713541667e-01,           17280000
 3.629140487816e+00, 1.006047954810e+00, 5.000000000000e+00, 1.230567653643e-01, 1.391701627996e-02, 2.837926860530e-05, 6.979196194000e+00, 9.417991898148e-01,           17280000
 3.621319190363e+00, 1.009358368919e+00, 5.000000000000e+00, 1.229634337422e-01, 1.097280397371e-02, 2.519921089955e-05, 6.181129017000e+00, 9.348129629630e-01,           17280000
 3.613609069955e+00, 1.011553898804e+00, 5.000000000000e+00, 1.230605295464e-01, 1.114732113100e-02, 2.539881104478e-05, 6.211355458000e+00, 9.382690972222e-01,           17280000
 3.606008073190e+00, 1.012915707690e+00, 5.000000000000e+00, 1.230479824436e-01, 1.037332393320e-02, 2.450118564450e-05, 5.921546465000e+00, 9.363975694444e-01,           17280000
 3.598516995894e+00, 1.013104674499e+00, 5.000000000000e+00, 1.231642153074e-01, 1.195443171824e-02, 2.630223167531e-05, 5.616580272000e+00, 9.416082175926e-01,           17280000
 3.591143670605e+00, 1.013233921532e+00, 5.000000000000e+00, 1.228662688269e-01, 1.061747243328e-02, 2.478784101351e-05, 5.868063224000e+00, 9.360235532407e-01,           17280000
 3.583882842596e+00, 1.012405227394e+00, 5.000000000000e+00, 1.229712387645e-01, 1.207070788629e-02, 2.642983798687e-05, 6.162570208000e+00, 9.409603587963e-01,           17280000
 3.576740202526e+00, 1.011625867394e+00, 5.000000000000e+00, 1.226479517423e-01, 1.075297705279e-02, 2.494551592229e-05, 6.732715736000e+00, 9.369707175926e-01,           17280000
 3.569703681086e+00, 1.010039318187e+00, 5.000000000000e+00, 1.225724862165e-01, 1.135746613442e-02, 2.563709756715e-05, 6.408672780000e+00, 9.376115162037e-01,           17280000
 3.562762723154e+00, 1.008035309228e+00, 5.000000000000e+00, 1.224102557799e-01, 1.280740190277e-02, 2.722442086796e-05, 5.963378642000e+00, 9.396010995370e-01,           17280000
 3.555918621630e+00, 1.006397421831e+00, 5.000000000000e+00, 1.224627020856e-01, 1.508507601619e-02, 2.954621695111e-05, 6.536523485000e+00, 9.412659722222e-01,           17280000
 3.549196844868e+00, 1.006315283352e+00, 5.000000000000e+00, 1.223419578248e-01, 1.435932279294e-02, 2.882671206182e-05, 6.957618377000e+00, 9.390688657407e-01,           17280000
 3.542584069472e+00, 1.007218593043e+00, 5.000000000000e+00, 1.220393470671e-01, 1.189876274899e-02, 2.395457171455e-05, 7.941925668000e+00, 9.344734760802e-01,           20736000
 3.536072441904e+00, 1.007589270470e+00, 5.000000000000e+00, 1.222028544185e-01, 1.304075043552e-02, 2.507776335074e-05, 6.940571889000e+00, 9.368778935185e-01,           20736000
 3.529677677685e+00, 1.008197164310e+00, 5.000000000000e+00, 1.222380580145e-01, 1.309664321059e-02, 2.513144765039e-05, 7.517088870000e+00, 9.381682098765e-01,           20736000
 3.523408024325e+00, 1.009137308236e+00, 5.000000000000e+00, 1.222800407847e-01, 1.316850130417e-02, 2.520029840589e-05, 7.348860143000e+00, 9.397185088735e-01,           20736000
 3.517249802286e+00, 1.010499564306e+00, 5.000000000000e+00, 1.222576507055e-01, 1.240311671389e-02, 2.445698533446e-05, 7.488025007000e+00, 9.379138213735e-01,           20736000
 3.511214571173e+00, 1.011840699679e+00, 5.000000000000e+00, 1.222844290583e-01, 1.199080985462e-02, 2.404704776280e-05, 7.213098292000e+00, 9.380095486111e-01,           20736000
 3.505306279287e+00, 1.012961002526e+00, 5.000000000000e+00, 1.223550273733e-01, 1.226200681159e-02, 2.431746415765e-05, 7.774136398000e+00, 9.400016878858e-01,           20736000
 3.499515969441e+00, 1.014079710552e+00, 5.000000000000e+00, 1.222298124521e-01, 1.115843098670e-02, 2.319738731611e-05, 6.953912977000e+00, 9.363098476080e-01,           20736000
 3.493856890049e+00, 1.014512152126e+00, 5.000000000000e+00, 1.222208326796e-01, 1.121209655054e-02, 2.325310337725e-05, 6.959118492000e+00, 9.373125000000e-01,           20736000
 3.488323437279e+00, 1.014394651779e+00, 5.000000000000e+00, 1.224228918336e-01, 1.265785985943e-02, 2.470686541162e-05, 7.148967983000e+00, 9.412723283179e-01,           20736000
 3.482915451572e+00, 1.014771911037e+00, 5.000000000000e+00, 1.219794937013e-01, 1.006501466978e-02, 2.203153283220e-05, 6.384168547000e+00, 9.328829089506e-01,           20736000
 3.477644023595e+00, 1.013805986920e+00, 5.000000000000e+00, 1.218993775302e-01, 1.048979411967e-02, 2.249163308904e-05, 6.788621606000e+00, 9.339174864969e-01,           20736000
 3.472490154425e+00, 1.011857492565e+00, 5.000000000000e+00, 1.219498061832e-01, 1.226997915759e-02, 2.432536807338e-05, 7.808456121000e+00, 9.367839988426e-01,           20736000
 3.467460581201e+00, 1.010166421148e+00, 5.000000000000e+00, 1.221487090517e-01, 1.488874304260e-02, 2.679578751447e-05, 9.514196084000e+00, 9.427904610340e-01,           20736000
 3.462546617042e+00, 1.010337877389e+00, 5.000000000000e+00, 1.217992604597e-01, 1.276439548751e-02, 2.481062095179e-05, 9.044164955000e+00, 9.381470389660e-01,           20736000
 3.457740990817e+00, 1.010792343498e+00, 5.000000000000e+00, 1.217158522680e-01, 1.262593989009e-02, 2.467569346735e-05, 7.112876707000e+00, 9.369003182870e-01,           20736000
 3.453052247856e+00, 1.011396266990e+00, 5.000000000000e+00, 1.218239933645e-01, 1.284658055222e-02, 2.489036584955e-05, 7.333949277000e+00, 9.380549286265e-01,           20736000
 3.448487826840e+00, 1.012367512114e+00, 5.000000000000e+00, 1.218699145288e-01, 1.262950620814e-02, 2.467917816467e-05, 7.254582275000e+00, 9.362840470679e-01,           20736000
 3.444067842503e+00, 1.013549125632e+00, 5.000000000000e+00, 1.219062338181e-01, 1.234051052989e-02, 2.439518249786e-05, 7.227501111000e+00, 9.382664448302e-01,           20736000
 3.439761390815e+00, 1.014852529984e+00, 5.000000000000e+00, 1.218443004771e-01, 1.151582821855e-02, 2.356595786527e-05, 7.197997698000e+00, 9.368102334105e-01,           20736000
 3.435575935885e+00, 1.015670455268e+00, 5.000000000000e+00, 1.218647988987e-01, 1.124273982754e-02, 2.125606968539e-05, 8.136161670000e+00, 9.360595502186e-01,           24883200
 3.431521043380e+00, 1.015955602489e+00, 5.000000000000e+00, 1.225232412036e-01, 1.434475631979e-02, 2.401007255500e-05, 8.491540225000e+00, 9.451009516461e-01,           24883200
 3.427596719425e+00, 1.018039977983e+00, 5.000000000000e+00, 1.224402495354e-01, 1.296690257225e-02, 2.282784992572e-05, 8.435744471000e+00, 9.429419045782e-01,           24883200
 3.423803207531e+00, 1.020859467629e+00, 5.000000000000e+00, 1.223981904271e-01, 1.137031139957e-02, 2.137632601345e-05, 8.706219281000e+00, 9.413221370242e-01,           24883200
 3.420134565056e+00, 1.023369660884e+00, 5.000000000000e+00, 1.222987617831e-01, 9.493123344272e-03, 1.953221277902e-05, 8.893162236000e+00, 9.373976417824e-01,           24883200
 3.416597899388e+00, 1.024284744924e+00, 5.000000000000e+00, 1.225340284818e-01, 1.015738211701e-02, 2.020401955856e-05, 9.812537423000e+00, 9.388859149949e-01,           24883200
 3.413203254542e+00, 1.024335139243e+00, 5.000000000000e+00, 1.225545389845e-01, 1.033887764001e-02, 2.038372645848e-05, 1.016804327400e+01, 9.403861239712e-01,           24883200
 3.409940478738e+00, 1.023759325984e+00, 5.000000000000e+00, 1.223864729361e-01, 1.017313458553e-02, 2.021968008409e-05, 9.023820650000e+00, 9.399027858153e-01,           24883200
 3.406792289594e+00, 1.022416766355e+00, 5.000000000000e+00, 1.218903950185e-01, 8.964113886663e-03, 1.898019052605e-05, 9.426969009000e+00, 9.320441904578e-01,           24883200
 3.403785895926e+00, 1.019396891405e+00, 5.000000000000e+00, 1.221211237570e-01, 1.144320777161e-02, 2.144473957719e-05, 9.220344411000e+00, 9.368936873071e-01,           24883200
 3.400910472434e+00, 1.016605929295e+00, 5.000000000000e+00, 1.220458074488e-01, 1.325102247148e-02, 2.307658713409e-05, 9.096273763000e+00, 9.414957481353e-01,           24883200
 3.398115140549e+00, 1.015046037674e+00, 5.000000000000e+00, 1.213130511206e-01, 1.052653444873e-02, 2.056788298781e-05, 8.433524656000e+00, 9.322307018390e-01,           24883200
 3.395414074589e+00, 1.012606863611e+00, 5.000000000000e+00, 1.215886155928e-01, 1.340447186901e-02, 2.320981820024e-05, 9.043589402000e+00, 9.387150366512e-01,           24883200
 3.392790116544e+00, 1.011268900196e+00, 5.000000000000e+00, 1.214051211673e-01, 1.330211077645e-02, 2.312102934891e-05, 9.726029915000e+00, 9.375606835134e-01,           24883200
 3.390241626276e+00, 1.010755706997e+00, 5.000000000000e+00, 1.216948562464e-01, 1.583103743719e-02, 2.522328069019e-05, 8.693561948000e+00, 9.419047389403e-01,           24883200
