#                p[0],                 p[1],                 p[2],               energy,             variance,                error,      -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,  Var -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,    (ℏ/2)⟨|∇ᵢln(ψ)|²⟩, Var (ℏ/2)⟨|∇ᵢln(ψ)|²⟩,         elapsed time,        accept. ratio,    Monte Carlo steps 
 1.70000000000000e+01, 0.00000000000000e+00, 1.12500000000000e+00, 3.46084205970099e-02, 3.92688246944668e-04, 7.00614236710071e-06, 2.04258346205765e-02, 2.13554205875436e-03, 2.04187925056671e-02, 2.41541481878967e-02, 3.37119854700000e+00, 9.04731000000000e-01,              8000000
 1.67500000000000e+01, 0.00000000000000e+00, 1.15000000000000e+00, 3.46524996625243e-02, 8.45584877692575e-04, 1.02809585988648e-05, 2.08150547075737e-02, 2.10875600706510e-03, 2.07752980451536e-02, 2.07658565318269e-02, 3.25345908600000e+00, 9.01508750000000e-01,              8000000
 1.65000000000000e+01, 0.00000000000000e+00, 1.07500000000000e+00, 3.44234123316791e-02, 8.09115343990733e-03, 3.18024241212587e-05, 2.10470394565492e-02, 2.51861330336550e-03, 2.11060126595378e-02, 3.20738953598970e-02, 3.42814902000000e+00, 9.07628500000000e-01,              8000000
 1.67500000000000e+01, 0.00000000000000e+00, 1.08750000000000e+00, 3.44671236629661e-02, 3.52102852781977e-03, 2.09792413108165e-05, 2.06889326814772e-02, 2.34131081133363e-03, 2.07212196773404e-02, 2.73809383838878e-02, 3.30246182500000e+00, 9.06041000000000e-01,              8000000
 1.67500000000000e+01, 0.00000000000000e+00, 1.13750000000000e+00, 3.45350206200268e-02, 5.54899143741085e-04, 8.32840878965698e-06, 2.08421370360004e-02, 2.22052710329992e-03, 2.08434656693262e-02, 2.57919627665814e-02, 3.18537620200000e+00, 9.04291750000000e-01,              8000000
 1.66250000000000e+01, 0.00000000000000e+00, 1.16875000000000e+00, 3.46881444675833e-02, 2.13650762899336e-03, 1.63420761723892e-05, 2.10846387060440e-02, 2.30588737975244e-03, 2.11830816545783e-02, 2.94649529666456e-02, 3.27096649800000e+00, 9.00412750000000e-01,              8000000
 1.70000000000000e+01, 0.00000000000000e+00, 1.17500000000000e+00, 3.49021755003428e-02, 2.09288601699550e-03, 1.61743856799706e-05, 2.05700861144838e-02, 2.05964977571593e-03, 2.05407414928170e-02, 2.37932211415419e-02, 3.33026642700000e+00, 9.01818750000000e-01,              8000000
 1.68125000000000e+01, 0.00000000000000e+00, 1.10937500000000e+00, 3.44716056117849e-02, 7.71520792516834e-04, 9.82039200157530e-06, 2.06634762482404e-02, 2.22673796379916e-03, 2.06341881208570e-02, 2.36561636037983e-02, 3.37883696900000e+00, 9.05769000000000e-01,              8000000
 1.65625000000000e+01, 0.00000000000000e+00, 1.12187500000000e+00, 3.44219423959181e-02, 4.28730109560136e-04, 7.32060541861239e-06, 2.10368415837191e-02, 2.30525891933344e-03, 2.10662803243538e-02, 2.64637507650318e-02, 3.25361560700000e+00, 8.98850750000000e-01,              8000000
 1.63437500000000e+01, 0.00000000000000e+00, 1.12031250000000e+00, 3.43470332325843e-02, 4.72715606282222e-04, 7.68696629271117e-06, 2.13539770848854e-02, 2.47363322953623e-03, 2.14784023146552e-02, 3.13047693477353e-02, 3.88772790100000e+00, 9.06997500000000e-01,              8000000
 1.64062500000000e+01, 0.00000000000000e+00, 1.09218750000000e+00, 3.43147933889769e-02, 2.31514452914745e-03, 1.70115568406725e-05, 2.11857528138434e-02, 2.36734038835562e-03, 2.11898856082622e-02, 2.42580408149831e-02, 3.41803775000000e+00, 9.00899375000000e-01,              8000000
 1.64062500000000e+01, 0.00000000000000e+00, 1.09218750000000e+00, 3.43227477574432e-02, 2.64525695863672e-03, 1.65996264975448e-05, 2.12027990567348e-02, 2.44789316826991e-03, 2.12398927365531e-02, 2.74051572513194e-02, 4.29019006000000e+00, 9.00456354166667e-01,              9600000
 1.59375000000000e+01, 0.00000000000000e+00, 1.10312500000000e+00, 3.41701172829901e-02, 1.01550175094899e-03, 1.02850100821788e-05, 2.18248953373823e-02, 2.32557567483272e-03, 2.17343618556379e-02, 2.08661663075428e-02, 4.34584053300000e+00, 9.00135104166667e-01,              9600000
 1.55000000000000e+01, 0.00000000000000e+00, 1.10000000000000e+00, 3.40745958860017e-02, 1.77119611521092e-03, 1.35830628112540e-05, 2.25217751770347e-02, 2.60129262442998e-03, 2.25461954995265e-02, 2.97755898665924e-02, 3.80335342800000e+00, 8.99303125000000e-01,              9600000
 1.54375000000000e+01, 0.00000000000000e+00, 1.12812500000000e+00, 3.41279648096005e-02, 4.42251445928238e-04, 6.78733076775090e-06, 2.26639325794227e-02, 2.38291260826400e-03, 2.25321050720482e-02, 2.22168091015827e-02, 4.11044684800000e+00, 9.00667500000000e-01,              9600000
 1.49531250000000e+01, 0.00000000000000e+00, 1.14609375000000e+00, 3.41315021044391e-02, 8.54501178401025e-04, 9.43453970349235e-06, 2.35370438998222e-02, 2.58233514661266e-03, 2.35404846346859e-02, 2.54739261952643e-02, 3.97613758600000e+00, 9.02392604166667e-01,              9600000
 1.45937500000000e+01, 0.00000000000000e+00, 1.10781250000000e+00, 3.39318152162243e-02, 1.25674818961940e-03, 1.14416462867902e-05, 2.40134299171017e-02, 2.83821713934565e-03, 2.40472991183746e-02, 3.66482782859810e-02, 4.31831672500000e+00, 9.00174166666667e-01,              9600000
 1.37187500000000e+01, 0.00000000000000e+00, 1.10156250000000e+00, 3.38465373191163e-02, 1.73292401317280e-03, 1.34355095935671e-05, 2.56896714367697e-02, 3.11489672890605e-03, 2.56862154322873e-02, 3.27453081008449e-02, 4.82381912100000e+00, 9.04961666666667e-01,              9600000
 1.36562500000000e+01, 0.00000000000000e+00, 1.12968750000000e+00, 3.39541069425372e-02, 5.22227738319186e-04, 7.37554897899687e-06, 2.58503283604613e-02, 2.97381210571521e-03, 2.58498831068158e-02, 2.95192269935238e-02, 4.27285649100000e+00, 9.10663229166667e-01,              9600000
 1.19375000000000e+01, 0.00000000000000e+00, 1.10312500000000e+00, 3.41749867636368e-02, 1.70960360806499e-03, 1.33448008292907e-05, 2.97339979448882e-02, 3.62688489167013e-03, 2.96425180559776e-02, 3.52872918070417e-02, 3.83596726000000e+00, 8.96410312500000e-01,              9600000
 1.45625000000000e+01, 0.00000000000000e+00, 1.12187500000000e+00, 3.39652096262735e-02, 5.00308337228439e-04, 7.21910325418809e-06, 2.40788864397131e-02, 2.70221454779273e-03, 2.40365321153146e-02, 3.40528654342025e-02, 3.74763779300000e+00, 9.01027395833333e-01,              9600000
 1.28125000000000e+01, 0.00000000000000e+00, 1.10937500000000e+00, 3.39474366192376e-02, 1.13970355879426e-03, 1.08958304276331e-05, 2.76124162632261e-02, 3.35496775471630e-03, 2.76096924103449e-02, 3.62800262513613e-02, 3.81225149900000e+00, 8.99035312500000e-01,              9600000
 1.28125000000000e+01, 0.00000000000000e+00, 1.10937500000000e+00, 3.39626770899795e-02, 1.17275097925046e-03, 1.00896630410613e-05, 2.76154091082658e-02, 3.42406489534521e-03, 2.76829524840420e-02, 3.81561217089397e-02, 4.79426526400000e+00, 9.01917274305556e-01,             11520000
 1.28125000000000e+01, 0.00000000000000e+00, 1.10937500000000e+00, 3.39570719869742e-02, 1.16730537389800e-03, 9.18915082602854e-06, 2.75885016389339e-02, 3.33223738337241e-03, 2.75677102150030e-02, 3.72383412930607e-02, 5.41739520000000e+00, 9.11881727430556e-01,             13824000
 1.28125000000000e+01, 0.00000000000000e+00, 1.10937500000000e+00, 3.39492281888132e-02, 1.03384989593258e-03, 7.89443873248936e-06, 2.75899798151687e-02, 3.26275098561375e-03, 2.75374510557019e-02, 3.19922688476877e-02, 6.36936723000000e+00, 8.95085419077932e-01,             16588800
 1.28125000000000e+01, 0.00000000000000e+00, 1.10937500000000e+00, 3.39750163775764e-02, 1.15795644981653e-03, 7.62689916146356e-06, 2.75935363523337e-02, 3.35476659767172e-03, 2.75845775276626e-02, 3.71596231428955e-02, 8.13419248000000e+00, 9.01808750482253e-01,             19906560
 1.41250000000000e+01, 0.00000000000000e+00, 1.11875000000000e+00, 3.39115563648166e-02, 5.68274087319341e-04, 5.34294640684996e-06, 2.49146479313546e-02, 2.92574458437985e-03, 2.49598255100401e-02, 3.15054367384038e-02, 8.01672760800000e+00, 9.07489340197402e-01,             19906560
 1.41875000000000e+01, 0.00000000000000e+00, 1.09062500000000e+00, 3.38819398187654e-02, 3.21715700647546e-03, 1.27127064710770e-05, 2.47091268138502e-02, 2.95838042459284e-03, 2.47400868325144e-02, 3.08824873290371e-02, 9.22067813000000e+00, 8.98154929832176e-01,             19906560
 1.37890625000000e+01, 0.00000000000000e+00, 1.11992187500000e+00, 3.39035503221539e-02, 5.65489849306336e-04, 5.32984155063714e-06, 2.55459621861809e-02, 2.96068084285898e-03, 2.55366880457383e-02, 3.32832198449983e-02, 8.07045884100000e+00, 8.97459983040766e-01,             19906560
 1.33828125000000e+01, 0.00000000000000e+00, 1.10273437500000e+00, 3.38557825413203e-02, 1.67832935410964e-03, 9.18206761760074e-06, 2.63345535084020e-02, 3.12061083691536e-03, 2.62783277292245e-02, 3.37365332906629e-02, 8.21562672300000e+00, 8.96852092978395e-01,             19906560
 1.35683593750000e+01, 0.00000000000000e+00, 1.10673828125000e+00, 3.38719922738833e-02, 1.40898114906772e-03, 8.41306961819154e-06, 2.59514815163607e-02, 3.09010370778095e-03, 2.59400130933405e-02, 3.76981343246623e-02, 8.32561484700000e+00, 8.97256180877058e-01,             19906560
 1.37539062500000e+01, 0.00000000000000e+00, 1.11074218750000e+00, 3.38701944336889e-02, 1.01815122471053e-03, 7.15167936687122e-06, 2.55931125108361e-02, 2.98214977283177e-03, 2.55689143429510e-02, 3.57805943577917e-02, 8.60154187500000e+00, 9.07043406796553e-01,             19906560
 1.39570312500000e+01, 0.00000000000000e+00, 1.11933593750000e+00, 3.39167010590877e-02, 5.74672185059730e-04, 5.37293986609285e-06, 2.52117689833774e-02, 2.93384195231779e-03, 2.52400773902186e-02, 3.39349410130798e-02, 9.18464246200000e+00, 8.98200693640689e-01,             19906560
 1.35859375000000e+01, 0.00000000000000e+00, 1.11132812500000e+00, 3.38873814562884e-02, 9.88900110814869e-04, 7.04819813410747e-06, 2.59699921216261e-02, 3.20049541539543e-03, 2.60483962221042e-02, 3.73532846214640e-02, 8.58899468000000e+00, 8.99686183850952e-01,             19906560
 1.36787109375000e+01, 0.00000000000000e+00, 1.11333007812500e+00, 3.38731996502643e-02, 7.55382617569882e-04, 6.16006627696106e-06, 2.57501429549320e-02, 2.96797533943928e-03, 2.57129371897690e-02, 2.97397061167479e-02, 8.79298048900000e+00, 9.00520732863940e-01,             19906560
 1.36435546875000e+01, 0.00000000000000e+00, 1.10415039062500e+00, 3.38749738398574e-02, 1.41367166878338e-03, 8.42706160146528e-06, 2.57947683919520e-02, 3.07839307435424e-03, 2.58029152235812e-02, 3.18405189777916e-02, 8.80322659000000e+00, 9.02482498231739e-01,             19906560
 1.37526855468750e+01, 0.00000000000000e+00, 1.11597900390625e+00, 3.38864887467114e-02, 6.91685025198140e-04, 5.89462359407678e-06, 2.56258210171133e-02, 3.03771108839135e-03, 2.56594682159335e-02, 3.41540620165202e-02, 8.96960658900000e+00, 8.94237276556070e-01,             19906560
 1.36774902343750e+01, 0.00000000000000e+00, 1.11856689453125e+00, 3.39029287457057e-02, 6.34459894639357e-04, 5.64552037016390e-06, 2.57727611596279e-02, 3.05007213521151e-03, 2.57982727614445e-02, 3.87397966773318e-02, 8.56743059000000e+00, 9.10322577080118e-01,             19906560
 1.37348022460938e+01, 0.00000000000000e+00, 1.11269836425781e+00, 3.38843572458855e-02, 8.41917312613338e-04, 6.50334226986086e-06, 2.56307368333835e-02, 3.01576548629045e-03, 2.56472048217318e-02, 3.36951222357758e-02, 9.28199557300000e+00, 9.02382782359182e-01,             19906560
 1.37163085937500e+01, 0.00000000000000e+00, 1.11203613281250e+00, 3.38790551661863e-02, 9.12689816256595e-04, 6.77116651103551e-06, 2.56813544549096e-02, 3.05589178403966e-03, 2.56968282934710e-02, 3.54248848515961e-02, 8.53094473800000e+00, 9.10810707626029e-01,             19906560
 1.37156982421875e+01, 0.00000000000000e+00, 1.11465454101563e+00, 3.38960433313269e-02, 7.46037545056359e-04, 6.12184364836659e-06, 2.56884037210171e-02, 3.05122886370438e-03, 2.56998885742345e-02, 3.38909305275116e-02, 8.20570505300000e+00, 9.02808169769162e-01,             19906560
 1.36793212890625e+01, 0.00000000000000e+00, 1.11071166992188e+00, 3.38796624777961e-02, 1.01928734713819e-03, 7.15566841964288e-06, 2.57593238440929e-02, 3.07469592793366e-03, 2.57668676238728e-02, 3.63147001561202e-02, 8.39081012200000e+00, 9.03275251977238e-01,             19906560
 1.36884155273438e+01, 0.00000000000000e+00, 1.11169738769531e+00, 3.38781963610606e-02, 8.98591106957133e-04, 6.71866441619460e-06, 2.57299804152748e-02, 3.02005096894546e-03, 2.57422065293638e-02, 3.33352198782386e-02, 8.20049526100000e+00, 9.09185364020705e-01,             19906560
 1.36508178710938e+01, 0.00000000000000e+00, 1.11299133300781e+00, 3.38675831477552e-02, 7.91504014083479e-04, 6.30562954253133e-06, 2.58344595134696e-02, 3.03949945091356e-03, 2.57810555188018e-02, 3.12553476688911e-02, 8.77725807600000e+00, 9.02286633150077e-01,             19906560
 1.36180725097656e+01, 0.00000000000000e+00, 1.11346893310547e+00, 3.38988964390638e-02, 7.95996485389499e-04, 6.32349917848070e-06, 2.58705711072776e-02, 3.05306867852193e-03, 2.58693074191749e-02, 3.32207044340549e-02, 9.03763480000000e+00, 8.99861653645833e-01,             19906560
 1.36411132812500e+01, 0.00000000000000e+00, 1.11462402343750e+00, 3.38865528716464e-02, 7.18514089305740e-04, 6.00785629061866e-06, 2.58582358661525e-02, 3.05614101440828e-03, 2.58457610702678e-02, 3.12591386553359e-02, 8.58073057400000e+00, 9.03598763422711e-01,             19906560
 1.36411132812500e+01, 0.00000000000000e+00, 1.11462402343750e+00, 3.38909794836090e-02, 7.35182016715155e-04, 5.54764555791137e-06, 2.58232492075874e-02, 3.01390800052451e-03, 2.58036328895222e-02, 3.25025969901664e-02, 1.04673411420000e+01, 8.99410294897762e-01,             23887872
 1.36411132812500e+01, 0.00000000000000e+00, 1.11462402343750e+00, 3.38829598302970e-02, 7.66890915225010e-04, 5.17234470270340e-06, 2.58414071193743e-02, 3.05285984315690e-03, 2.58417265276588e-02, 3.49826677977983e-02, 1.25849904060000e+01, 9.09395333280029e-01,             28665444
 1.36411132812500e+01, 0.00000000000000e+00, 1.11462402343750e+00, 3.38846826270258e-02, 7.66409126515311e-04, 4.72019977028149e-06, 2.58606778303022e-02, 3.10303206539567e-03, 2.59061444312252e-02, 3.52181395578328e-02, 1.53107016000000e+01, 9.10621883515262e-01,             34398532
 1.36411132812500e+01, 0.00000000000000e+00, 1.11462402343750e+00, 3.38881107449952e-02, 7.55244478526670e-04, 4.27743278234736e-06, 2.58433534228507e-02, 3.07221664832346e-03, 2.58726182451532e-02, 3.42667663288600e-02, 1.92728234730000e+01, 9.03281583710933e-01,             41278240
 1.36411132812500e+01, 0.00000000000000e+00, 1.11462402343750e+00, 3.38965616731163e-02, 8.04448620459138e-04, 4.02993412191074e-06, 2.58333703693714e-02, 3.06846347689388e-03, 2.58534089108594e-02, 3.79028969596798e-02, 2.16384753210000e+01, 8.99994625901363e-01,             49533888
 1.36765899658203e+01, 0.00000000000000e+00, 1.11242904663086e+00, 3.38836002137830e-02, 8.69210418761719e-04, 4.18900860754839e-06, 2.57583759780150e-02, 3.06445898719343e-03, 2.57861920451591e-02, 3.43850075046630e-02, 2.08270159350000e+01, 8.95113866288873e-01,             49533888
 1.36696166992188e+01, 0.00000000000000e+00, 1.11234436035156e+00, 3.38887083630566e-02, 9.37982457575055e-04, 4.35157175463232e-06, 2.57936438024119e-02, 3.13170432530573e-03, 2.58508210915996e-02, 3.81941740259755e-02, 2.05726651720000e+01, 8.94474445454393e-01,             49533888
 1.36647644042969e+01, 0.00000000000000e+00, 1.11316070556641e+00, 3.38911875112268e-02, 8.57650427927841e-04, 4.16105968666220e-06, 2.57725399645631e-02, 3.06350352763783e-03, 2.58029776436071e-02, 3.61876216404154e-02, 2.11634966130000e+01, 8.92039688061636e-01,             49533888
 1.36459655761719e+01, 0.00000000000000e+00, 1.11380767822266e+00, 3.38901859615145e-02, 7.81840095983412e-04, 3.97290116040365e-06, 2.58178285107210e-02, 3.02965401901128e-03, 2.57987716505421e-02, 3.32034018967385e-02, 1.92536339270000e+01, 8.89778892381716e-01,             49533888
 1.36320190429688e+01, 0.00000000000000e+00, 1.11363830566406e+00, 3.38915612517210e-02, 7.94645309577004e-04, 4.00530371303542e-06, 2.58423739684771e-02, 3.03549855560525e-03, 2.58354932496854e-02, 3.34836437365037e-02, 2.12652049840000e+01, 9.04323319017478e-01,             49533888
 1.36402053833008e+01, 0.00000000000000e+00, 1.11351890563965e+00, 3.38873555620481e-02, 7.97472624447965e-04, 4.01242273814464e-06, 2.58344999579609e-02, 3.05463474855766e-03, 2.58469087600852e-02, 3.33727129092633e-02, 2.16595580210000e+01, 9.08550727938013e-01,             49533888
 1.36450576782227e+01, 0.00000000000000e+00, 1.11270256042481e+00, 3.38887709431565e-02, 8.60916534764487e-04, 4.16897523757549e-06, 2.58176453725310e-02, 3.05688158051514e-03, 2.58322388084805e-02, 3.46800355360275e-02, 2.14954269340000e+01, 9.08791552966729e-01,             49533888
 1.36457386016846e+01, 0.00000000000000e+00, 1.11353139877319e+00, 3.38779908311729e-02, 7.66366787951823e-04, 3.93339108212199e-06, 2.58263202869696e-02, 3.01853256125841e-03, 2.58304242342507e-02, 3.12177555996194e-02, 2.01302023690000e+01, 9.01399845697556e-01,             49533888
 1.36563510894775e+01, 0.00000000000000e+00, 1.11300382614136e+00, 3.38785199986781e-02, 7.81274675151269e-04, 3.97146431457263e-06, 2.57981586400197e-02, 3.01028377322304e-03, 2.57840318791271e-02, 3.07525452237531e-02, 2.21817410460000e+01, 9.03979271726056e-01,             49533888
 1.36523146629333e+01, 0.00000000000000e+00, 1.11313259601593e+00, 3.38816720131907e-02, 8.55883581770780e-04, 4.15677137616718e-06, 2.58200882017742e-02, 3.08074626173707e-03, 2.58427351607265e-02, 3.60426768110996e-02, 2.20825960960000e+01, 9.06484627251549e-01,             49533888
 1.36523146629333e+01, 0.00000000000000e+00, 1.11313259601593e+00, 3.38879135261752e-02, 8.22058598432978e-04, 3.71885758676634e-06, 2.58271184070956e-02, 3.09689593758123e-03, 2.58638508067123e-02, 3.40063637882762e-02, 2.52488903810000e+01, 9.04653628724361e-01,             59440668
 1.36523146629333e+01, 0.00000000000000e+00, 1.11313259601593e+00, 3.38927558046060e-02, 8.84113919876173e-04, 3.52064029487262e-06, 2.58226752162777e-02, 3.11704035385240e-03, 2.58543720679717e-02, 3.79430625893022e-02, 2.91118477180000e+01, 9.08505162010296e-01,             71328800
 1.36482782363892e+01, 0.00000000000000e+00, 1.11326136589050e+00, 3.38795551414187e-02, 8.16743960341164e-04, 3.38384535352807e-06, 2.58122136282124e-02, 3.02274948614390e-03, 2.57969233219069e-02, 3.35835621080857e-02, 3.10965126440000e+01, 9.09775995109970e-01,             71328800
 1.36455116271973e+01, 0.00000000000000e+00, 1.11325511932373e+00, 3.38843987110691e-02, 8.25315825262418e-04, 3.40155601813191e-06, 2.58201778443584e-02, 3.03834049238374e-03, 2.58174542528353e-02, 3.41351956090509e-02, 3.14616448810000e+01, 9.00517462792028e-01,             71328800
 1.36535844802856e+01, 0.00000000000000e+00, 1.11299757957459e+00, 3.38849403234685e-02, 8.75251472814231e-04, 3.50295022483550e-06, 2.58160442419302e-02, 3.09929661110434e-03, 2.58508455676460e-02, 3.67102907948861e-02, 2.91642221460000e+01, 9.06799203126928e-01,             71328800
 1.36475298404694e+01, 0.00000000000000e+00, 1.11319073438645e+00, 3.38808351734531e-02, 8.23262097249416e-04, 3.39732114099770e-06, 2.58298366076226e-02, 3.06081248542389e-03, 2.58446035563514e-02, 3.39071461464548e-02, 3.21373809940000e+01, 9.10152589136506e-01,             71328800
 1.36515662670135e+01, 0.00000000000000e+00, 1.11306196451187e+00, 3.38794577715104e-02, 7.91053638187042e-04, 3.33020146302637e-06, 2.58103315766418e-02, 3.01947682928498e-03, 2.57845981203502e-02, 3.14738803421652e-02, 3.30119191110000e+01, 9.04554247372730e-01,             71328800
 1.36541059017181e+01, 0.00000000000000e+00, 1.11279193162918e+00, 3.38789571394586e-02, 8.14841018483001e-04, 3.37990102312473e-06, 2.57996212180827e-02, 3.01970171100351e-03, 2.57819337646529e-02, 3.20521658006116e-02, 3.00414038480000e+01, 9.05938036249033e-01,             71328800
 1.36526489853859e+01, 0.00000000000000e+00, 1.11290929019451e+00, 3.38761072163813e-02, 8.57264537318591e-04, 3.46676952660832e-06, 2.58258737039362e-02, 3.07822201261430e-03, 2.58588206550421e-02, 3.51448145217894e-02, 3.32659180440000e+01, 9.09895399894573e-01,             71328800
 1.36519005894661e+01, 0.00000000000000e+00, 1.11283865869045e+00, 3.38853493230721e-02, 8.27072759385219e-04, 3.40517471320695e-06, 2.58164602771335e-02, 3.05719698628135e-03, 2.58222712506675e-02, 3.30955144776612e-02, 3.06706632960000e+01, 9.02947084487612e-01,             71328800
 1.36516498476267e+01, 0.00000000000000e+00, 1.11300613805652e+00, 3.38780760518717e-02, 8.35320081017116e-04, 3.42211028956152e-06, 2.58254567511874e-02, 3.07994504348039e-03, 2.58411076596677e-02, 3.41715870473354e-02, 3.31445484740000e+01, 9.10008622043270e-01,             71328800
 1.36517334282398e+01, 0.00000000000000e+00, 1.11295031160116e+00, 3.38827468357639e-02, 8.06591750289816e-04, 3.36274882048662e-06, 2.58131933110814e-02, 3.03855897755814e-03, 2.58027152907905e-02, 3.21634140808443e-02, 3.03514568150000e+01, 8.98029743946344e-01,             71328800
 1.36517334282398e+01, 0.00000000000000e+00, 1.11295031160116e+00, 3.38759840403804e-02, 8.31757665502309e-04, 3.11727648965210e-06, 2.58102327563976e-02, 3.03407176838538e-03, 2.58107983334497e-02, 3.35603103776947e-02, 4.08057576830000e+01, 9.06227183129395e-01,             85594560
 1.36517334282398e+01, 0.00000000000000e+00, 1.11295031160116e+00, 3.38815378406353e-02, 8.08795867194541e-04, 2.80611688357702e-06, 2.58011229789597e-02, 3.01886896714245e-03, 2.57947804323672e-02, 3.22255540866189e-02, 4.78668663350000e+01, 9.03479730487545e-01,            102713472
 1.36517334282398e+01, 0.00000000000000e+00, 1.11295031160116e+00, 3.38885847729188e-02, 8.67102079634837e-04, 2.65234974265763e-06, 2.58132024819961e-02, 3.07359816347239e-03, 2.58292309673922e-02, 3.59974468235918e-02, 5.46177676110000e+01, 8.97759547344018e-01,            123256164
 1.36511920690536e+01, 0.00000000000000e+00, 1.11302664875984e+00, 3.38762652119232e-02, 8.34371093757815e-04, 2.60180833842568e-06, 2.58086198037006e-02, 3.00942954767664e-03, 2.57697195233640e-02, 3.38008488996051e-02, 5.40434884810000e+01, 8.98803267964757e-01,            123256164
 1.36502765119076e+01, 0.00000000000000e+00, 1.11306767016649e+00, 3.38773952395419e-02, 8.49248452432067e-04, 2.62490178593095e-06, 2.58206149920266e-02, 3.05056116578560e-03, 2.58162941673302e-02, 3.50545272207266e-02, 5.45722466240000e+01, 9.03655203807900e-01,            123256164
 1.36506407409906e+01, 0.00000000000000e+00, 1.11303833052516e+00, 3.38806564635975e-02, 8.36294964019671e-04, 2.60480620091033e-06, 2.58210859959003e-02, 3.06050686786467e-03, 2.58237347996469e-02, 3.43963983592439e-02, 5.27584387150000e+01, 9.06107000052346e-01,            123256164
 1.36512756496668e+01, 0.00000000000000e+00, 1.11297082230449e+00, 3.38859841602650e-02, 8.14460243855507e-04, 2.57057702296161e-06, 2.58152307424976e-02, 3.05815500886632e-03, 2.58241013336894e-02, 3.28345510222067e-02, 5.26625468010000e+01, 9.08227080635091e-01,            123256164
