#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994647509e-01, 9.550302202087e-14, 1.092605956080e-10, 1.057456876000e+00, 9.037160000000e-01,            8000000
 4.050000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.500095411859e-01, 1.154755185599e-06, 3.799268326926e-07, 1.071336574000e+00, 9.015397500000e-01,            8000000
 3.950000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.500119887186e-01, 1.185370126413e-06, 3.849302090010e-07, 1.029349036000e+00, 9.090990000000e-01,            8000000
 4.025000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.500026168692e-01, 2.915238285791e-07, 1.908938934916e-07, 1.544814367000e+00, 9.038086250000e-01,            8000000
 3.975000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.500024666536e-01, 2.950589155743e-07, 1.920478181256e-07, 2.479455716000e+00, 9.068775000000e-01,            8000000
 3.987500000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499999012958e-01, 7.365986122149e-08, 9.595562856178e-08, 2.377367280000e+00, 9.079678750000e-01,            8000000
 4.012500000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.500005092578e-01, 7.293864090475e-08, 9.548471141022e-08, 2.316765909000e+00, 9.035687500000e-01,            8000000
 3.993750000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499998772742e-01, 1.841805353933e-08, 4.798183710964e-08, 2.085939163000e+00, 9.029291250000e-01,            8000000
 4.006250000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499999371397e-01, 1.830466532835e-08, 4.783391230125e-08, 2.035914378000e+00, 9.061096250000e-01,            8000000
 3.996875000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994949716e-01, 4.609427874155e-09, 2.400371813427e-08, 1.964838102000e+00, 9.040850000000e-01,            8000000
 4.003125000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499996472511e-01, 4.549266690506e-09, 2.384655816493e-08, 2.106599139000e+00, 9.038023750000e-01,            8000000
 3.998437500000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994377185e-01, 1.168419237728e-09, 1.208521430162e-08, 2.151179596000e+00, 9.066387500000e-01,            8000000
 3.996875000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994305655e-01, 4.621532903271e-09, 2.403521609865e-08, 2.029576449000e+00, 9.072477500000e-01,            8000000
 3.995312500000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994830982e-01, 1.041371282846e-08, 3.607927526375e-08, 2.386244775000e+00, 9.012410000000e-01,            8000000
 3.995312500000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995793774e-01, 1.038644454246e-08, 3.603200754617e-08, 1.955844220000e+00, 9.021023750000e-01,            8000000
 3.997656250000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499993567435e-01, 2.616288766162e-09, 1.808413934281e-08, 1.923213741000e+00, 8.993543750000e-01,            8000000
 3.998437500000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995265410e-01, 1.164914699871e-09, 1.206707659227e-08, 2.136057885000e+00, 9.055330000000e-01,            8000000
 3.997265625000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995085889e-01, 3.541083071747e-09, 2.103890168161e-08, 2.008554330000e+00, 9.090553750000e-01,            8000000
 3.997265625000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995595270e-01, 3.539625954113e-09, 2.103457259523e-08, 1.903841789000e+00, 9.061332500000e-01,            8000000
 3.998046875000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994926466e-01, 1.817113814886e-09, 1.507113887073e-08, 1.847170908000e+00, 9.041341250000e-01,            8000000
 3.997851562500e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994517629e-01, 2.194804196685e-09, 1.656352995547e-08, 1.836960866000e+00, 8.971243750000e-01,            8000000
 3.997460937500e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995308719e-01, 3.056361831543e-09, 1.954597730846e-08, 1.908585077000e+00, 8.999095000000e-01,            8000000
 3.997753906250e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994987868e-01, 2.396942790526e-09, 1.730947280583e-08, 2.304626902000e+00, 9.025551250000e-01,            8000000
 3.997753906250e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994023235e-01, 2.400075153878e-09, 1.732077926176e-08, 2.127174920000e+00, 9.042417500000e-01,            8000000
 3.997558593750e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995936622e-01, 2.818029217636e-09, 1.876842167590e-08, 1.885943471000e+00, 9.027895000000e-01,            8000000
 3.997705078125e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995489610e-01, 2.500305807356e-09, 1.767875068888e-08, 1.900208152000e+00, 9.051440000000e-01,            8000000
 3.997705078125e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994901863e-01, 2.509823468112e-09, 1.771236668303e-08, 1.856304208000e+00, 9.023391250000e-01,            8000000
 3.997607421875e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995494810e-01, 2.714434204088e-09, 1.842021377484e-08, 1.867290148000e+00, 9.035940000000e-01,            8000000
 3.997680664063e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499995149053e-01, 2.548745960750e-09, 1.784918051603e-08, 1.885889820000e+00, 9.027963750000e-01,            8000000
 3.997680664063e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994440229e-01, 2.559999941873e-09, 1.788854361691e-08, 1.878357670000e+00, 9.006378750000e-01,            8000000
