#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 3.503800000000e+00, 1.124100000000e+00, 1.122800000000e+00,-3.590211297692e-03, 3.246707353537e-02, 5.697988551706e-05, 4.006799733000e+00, 9.065068000000e-01,           10000000
 4.003800000000e+00, 1.124100000000e+00, 1.122800000000e+00,-2.293708441195e-03, 2.915032002439e-02, 5.399103631566e-05, 4.073342881000e+00, 9.054262000000e-01,           10000000
 3.503800000000e+00, 1.174100000000e+00, 1.122800000000e+00, 5.772201858278e-03, 1.085871523645e-01, 1.042051593562e-04, 4.050347102000e+00, 9.007089000000e-01,           10000000
 3.503800000000e+00, 1.124100000000e+00, 1.172800000000e+00, 1.017197228085e-02, 1.426544221763e-01, 1.194380266818e-04, 6.477803103000e+00, 9.034276000000e-01,           10000000
 3.837133333333e+00, 1.157433333333e+00, 1.072800000000e+00, 1.179165170849e-02, 5.657857275068e-01, 2.378625080812e-04, 7.798735387000e+00, 9.074981000000e-01,           10000000
 3.587133333333e+00, 1.132433333333e+00, 1.147800000000e+00, 1.838607669184e-03, 5.001068882324e-02, 7.071823585415e-05, 7.614902779000e+00, 9.079842000000e-01,           10000000
 3.892688888889e+00, 1.079655555556e+00, 1.139466666667e+00, 3.843706468737e-03, 2.807777975291e-01, 1.675642555944e-04, 7.441698675000e+00, 9.052789000000e-01,           10000000
 3.601022222222e+00, 1.150488888889e+00, 1.126966666667e+00, 1.566576287891e-04, 4.874186902603e-02, 6.981537726463e-05, 7.603544924000e+00, 9.047514000000e-01,           10000000
 3.818614814815e+00, 1.133359259259e+00, 1.100577777778e+00,-1.116327827069e-03, 1.299062414059e-01, 1.139764192304e-04, 7.597614591000e+00, 9.046377000000e-01,           10000000
 3.645003703704e+00, 1.132664814815e+00, 1.135994444444e+00,-1.096895559297e-03, 2.908483348640e-02, 5.393035646684e-05, 8.171683815000e+00, 9.048223000000e-01,           10000000
 3.834046913580e+00, 1.103420987654e+00, 1.127429629630e+00,-2.468196420479e-03, 7.644877542259e-02, 8.743499037719e-05, 7.556999161000e+00, 9.009382000000e-01,           10000000
