#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.352948181818e+00, 1.109032412764e-03, 1.313772727273e+00, 1.092858107430e-03, 3.917545454545e-02, 1.887168502990e-04, 2.705896363636e+00, 2.218064825529e-03, 2.627545454545e+00, 2.185716214860e-03, 7.835090909091e-02, 3.774337005980e-04
 8.250000000000e-02, 1.347814545455e+00, 1.106926352750e-03, 1.306012727273e+00, 1.089625760305e-03, 4.180181818182e-02, 1.949401264300e-04, 2.695629090909e+00, 2.213852705501e-03, 2.612025454545e+00, 2.179251520610e-03, 8.360363636364e-02, 3.898802528601e-04
 1.375000000000e-01, 1.346308181818e+00, 1.106307610444e-03, 1.301160000000e+00, 1.087599525226e-03, 4.514818181818e-02, 2.025926989131e-04, 2.692616363636e+00, 2.212615220887e-03, 2.602320000000e+00, 2.175199050453e-03, 9.029636363636e-02, 4.051853978262e-04
 1.925000000000e-01, 1.321857272727e+00, 1.096215503335e-03, 1.274465454545e+00, 1.076385134920e-03, 4.739181818182e-02, 2.075655825863e-04, 2.643714545455e+00, 2.192431006670e-03, 2.548930909091e+00, 2.152770269841e-03, 9.478363636364e-02, 4.151311651726e-04
 2.475000000000e-01, 1.311479090909e+00, 1.091903713250e-03, 1.257290909091e+00, 1.069107915758e-03, 5.418818181818e-02, 2.219504076840e-04, 2.622958181818e+00, 2.183807426499e-03, 2.514581818182e+00, 2.138215831517e-03, 1.083763636364e-01, 4.439008153679e-04
 3.025000000000e-01, 1.298412727273e+00, 1.086450738235e-03, 1.237639090909e+00, 1.060719777453e-03, 6.077363636364e-02, 2.350505484584e-04, 2.596825454545e+00, 2.172901476470e-03, 2.475278181818e+00, 2.121439554907e-03, 1.215472727273e-01, 4.701010969167e-04
 3.575000000000e-01, 1.279491818182e+00, 1.078505623613e-03, 1.210299090909e+00, 1.048938463794e-03, 6.919272727273e-02, 2.508036669167e-04, 2.558983636364e+00, 2.157011247226e-03, 2.420598181818e+00, 2.097876927588e-03, 1.383854545455e-01, 5.016073338333e-04
 4.125000000000e-01, 1.262923636364e+00, 1.071500068453e-03, 1.183976363636e+00, 1.037469107376e-03, 7.894727272727e-02, 2.678996975248e-04, 2.525847272727e+00, 2.143000136905e-03, 2.367952727273e+00, 2.074938214753e-03, 1.578945454545e-01, 5.357993950496e-04
 4.675000000000e-01, 1.241090000000e+00, 1.062197550536e-03, 1.150301818182e+00, 1.022608882036e-03, 9.078818181818e-02, 2.872885496218e-04, 2.482180000000e+00, 2.124395101071e-03, 2.300603636364e+00, 2.045217764073e-03, 1.815763636364e-01, 5.745770992436e-04
 5.225000000000e-01, 1.217209090909e+00, 1.051928571248e-03, 1.114072727273e+00, 1.006376365198e-03, 1.031363636364e-01, 3.062030871473e-04, 2.434418181818e+00, 2.103857142496e-03, 2.228145454545e+00, 2.012752730397e-03, 2.062727272727e-01, 6.124061742945e-04
 5.775000000000e-01, 1.182930000000e+00, 1.037010563635e-03, 1.063739090909e+00, 9.833796505877e-04, 1.191909090909e-01, 3.291737715870e-04, 2.365860000000e+00, 2.074021127270e-03, 2.127478181818e+00, 1.966759301175e-03, 2.383818181818e-01, 6.583475431740e-04
 6.325000000000e-01, 1.163894545455e+00, 1.028633049446e-03, 1.029414545455e+00, 9.673837940335e-04, 1.344800000000e-01, 3.496491748232e-04, 2.327789090909e+00, 2.057266098893e-03, 2.058829090909e+00, 1.934767588067e-03, 2.689600000000e-01, 6.992983496464e-04
 6.875000000000e-01, 1.129027272727e+00, 1.013108301097e-03, 9.804063636364e-01, 9.440754802433e-04, 1.486209090909e-01, 3.675730095578e-04, 2.258054545455e+00, 2.026216602194e-03, 1.960812727273e+00, 1.888150960487e-03, 2.972418181818e-01, 7.351460191156e-04
 7.425000000000e-01, 1.112935454545e+00, 1.005862567219e-03, 9.437936363636e-01, 9.262797713845e-04, 1.691418181818e-01, 3.921291741967e-04, 2.225870909091e+00, 2.011725134438e-03, 1.887587272727e+00, 1.852559542769e-03, 3.382836363636e-01, 7.842583483934e-04
 7.975000000000e-01, 1.077245454545e+00, 9.896029757366e-04, 8.896518181818e-01, 8.993188423275e-04, 1.875936363636e-01, 4.129644892984e-04, 2.154490909091e+00, 1.979205951473e-03, 1.779303636364e+00, 1.798637684655e-03, 3.751872727273e-01, 8.259289785968e-04
 8.525000000000e-01, 1.052722727273e+00, 9.782743281703e-04, 8.406118181818e-01, 8.741810807742e-04, 2.121109090909e-01, 4.391219638934e-04, 2.105445454545e+00, 1.956548656341e-03, 1.681223636364e+00, 1.748362161548e-03, 4.242218181818e-01, 8.782439277867e-04
 9.075000000000e-01, 1.032866363636e+00, 9.690043454431e-04, 7.954136363636e-01, 8.503548117022e-04, 2.374527272727e-01, 4.646139426475e-04, 2.065732727273e+00, 1.938008690886e-03, 1.590827272727e+00, 1.700709623404e-03, 4.749054545455e-01, 9.292278852951e-04
 9.625000000000e-01, 1.014038181818e+00, 9.601317058414e-04, 7.540509090909e-01, 8.279497729007e-04, 2.599872727273e-01, 4.861605353334e-04, 2.028076363636e+00, 1.920263411683e-03, 1.508101818182e+00, 1.655899545801e-03, 5.199745454545e-01, 9.723210706669e-04
