#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 3.716405432980e-02, 2.309261974256e-03, 1.693188575643e-02, 1.558706426053e-03, 2.023216857336e-02, 1.703855963140e-03, 4.709090909091e-04, 2.926086716260e-05, 2.145454545455e-04, 1.975050998400e-05, 2.563636363636e-04, 2.158971288552e-05
 8.250000000000e-02, 3.160891989881e-02, 8.049473390585e-04, 1.643991813155e-02, 5.805136904957e-04, 1.516900176726e-02, 5.576235950930e-04, 2.803636363636e-03, 7.139692333117e-05, 1.458181818182e-03, 5.149019003093e-05, 1.345454545455e-03, 4.945989275904e-05
 1.375000000000e-01, 3.503435237471e-02, 5.143774338903e-04, 1.788345471509e-02, 3.675027305853e-04, 1.715089765962e-02, 3.598970512632e-04, 8.434545454545e-03, 1.238367360281e-04, 4.305454545455e-03, 8.847654589525e-05, 4.129090909091e-03, 8.664547314505e-05
 1.925000000000e-01, 3.428260881513e-02, 3.646260818212e-04, 1.715681690024e-02, 2.579462136365e-04, 1.712579191489e-02, 2.577128836804e-04, 1.607272727273e-02, 1.709477712515e-04, 8.043636363636e-03, 1.209330119878e-04, 8.029090909091e-03, 1.208236198243e-04
 2.475000000000e-01, 3.395786368156e-02, 2.826291314604e-04, 1.681897515400e-02, 1.989053699279e-04, 1.713888852756e-02, 2.007881464727e-04, 2.624727272727e-02, 2.184543752127e-04, 1.300000000000e-02, 1.537412229572e-04, 1.324727272727e-02, 1.551964896936e-04
 3.025000000000e-01, 3.426428361774e-02, 2.324404957614e-04, 1.720152185853e-02, 1.646927194413e-04, 1.706276175921e-02, 1.640271082255e-04, 3.950909090909e-02, 2.680199819860e-04, 1.983454545455e-02, 1.899021061425e-04, 1.967454545455e-02, 1.891346103347e-04
 3.575000000000e-01, 3.393043248041e-02, 1.957963079570e-04, 1.684940693218e-02, 1.379755424568e-04, 1.708102554823e-02, 1.389206388314e-04, 5.460181818182e-02, 3.150809944409e-04, 2.711454545455e-02, 2.220341720405e-04, 2.748727272727e-02, 2.235550480399e-04
 4.125000000000e-01, 3.390282811425e-02, 1.696626604050e-04, 1.696330084885e-02, 1.200116732916e-04, 1.693952726540e-02, 1.199275473336e-04, 7.260000000000e-02, 3.633180424917e-04, 3.632545454545e-02, 2.569947100462e-04, 3.627454545455e-02, 2.568145615191e-04
 4.675000000000e-01, 3.370242729180e-02, 1.492836978924e-04, 1.703702399885e-02, 1.061398969800e-04, 1.666540329295e-02, 1.049759245042e-04, 9.266909090909e-02, 4.104744281905e-04, 4.684545454545e-02, 2.918450851377e-04, 4.582363636364e-02, 2.886445954445e-04
 5.225000000000e-01, 3.332634377996e-02, 1.328375480467e-04, 1.666926097267e-02, 9.394749153767e-05, 1.665708280729e-02, 9.391316736663e-05, 1.144381818182e-01, 4.561462720308e-04, 5.724000000000e-02, 3.226030490754e-04, 5.719818181818e-02, 3.224851844890e-04
 5.775000000000e-01, 3.269070369432e-02, 1.190446270664e-04, 1.637959883817e-02, 8.426540156048e-05, 1.631110485615e-02, 8.408903218159e-05, 1.371090909091e-01, 4.992887503222e-04, 6.869818181818e-02, 3.534201255220e-04, 6.841090909091e-02, 3.526804092580e-04
