#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 8.976769262055e-02, 1.605043067203e-03, 1.425339535429e-02, 3.692539904730e-04, 1.566916885256e-02, 3.871586901537e-04, 1.137454545455e-03, 2.033764575143e-05, 1.806060606061e-04, 4.678850682574e-06, 1.985454545455e-04, 4.905722750266e-06
 8.250000000000e-02, 9.062043650368e-02, 6.095238641260e-04, 1.490935218746e-02, 1.427402320479e-04, 1.529745998043e-02, 1.445861436166e-04, 8.037818181818e-03, 5.406332375286e-05, 1.322424242424e-03, 1.266072065747e-05, 1.356848484848e-03, 1.282444864358e-05
 1.375000000000e-01, 9.071775115229e-02, 3.701655485409e-04, 1.526085010893e-02, 8.765538356500e-05, 1.497840027517e-02, 8.684042639951e-05, 2.184036363636e-02, 8.911762122736e-05, 3.674060606061e-03, 2.110309644395e-05, 3.606060606061e-03, 2.090689492201e-05
 1.925000000000e-01, 9.113977259779e-02, 2.658763862177e-04, 1.505409851794e-02, 6.238677651171e-05, 1.532582568132e-02, 6.294730053033e-05, 4.272909090909e-02, 1.246509175244e-04, 7.057818181818e-03, 2.924881387249e-05, 7.185212121212e-03, 2.951160454078e-05
 2.475000000000e-01, 8.841605861726e-02, 2.039516940681e-04, 1.491799970583e-02, 4.836780859369e-05, 1.455401983326e-02, 4.777410891063e-05, 6.834000000000e-02, 1.576417111392e-04, 1.153066666667e-02, 3.738524529352e-05, 1.124933333333e-02, 3.692635313100e-05
 3.025000000000e-01, 8.950877888976e-02, 1.680114109309e-04, 1.484449235316e-02, 3.950281188086e-05, 1.499176727676e-02, 3.969828555569e-05, 1.032098181818e-01, 1.937287871619e-04, 1.711672727273e-02, 4.554947662637e-05, 1.728654545455e-02, 4.577487130485e-05
 3.575000000000e-01, 8.833165720106e-02, 1.412807486721e-04, 1.474442682030e-02, 3.332561081852e-05, 1.469945891338e-02, 3.327475338835e-05, 1.421458181818e-01, 2.273530040042e-04, 2.372715151515e-02, 5.362852194004e-05, 2.365478787879e-02, 5.354668071515e-05
 4.125000000000e-01, 8.754893803933e-02, 1.219294873665e-04, 1.456799910862e-02, 2.871591323072e-05, 1.461498023782e-02, 2.876217971071e-05, 1.874785454545e-01, 2.611015444782e-04, 3.119612121212e-02, 6.149266643846e-05, 3.129672727273e-02, 6.159174213906e-05
 4.675000000000e-01, 8.728444635913e-02, 1.074398078103e-04, 1.458199093456e-02, 2.535388853084e-05, 1.451282451848e-02, 2.529368680480e-05, 2.399996363636e-01, 2.954193545476e-04, 4.009503030303e-02, 6.971372657587e-05, 3.990484848485e-02, 6.954819430795e-05
 5.225000000000e-01, 8.723643447284e-02, 9.611495498867e-05, 1.454803635833e-02, 2.266123502715e-05, 1.453077513262e-02, 2.264778727448e-05, 2.995581818182e-01, 3.300458270209e-04, 4.995600000000e-02, 7.781563292342e-05, 4.989672727273e-02, 7.776945514963e-05
 5.775000000000e-01, 8.552141254063e-02, 8.610930713453e-05, 1.431417292567e-02, 2.033926076972e-05, 1.419296458788e-02, 2.025296416512e-05, 3.586880000000e-01, 3.611537068895e-04, 6.003551515152e-02, 8.530552232756e-05, 5.952715151515e-02, 8.494358307057e-05
 6.325000000000e-01, 8.474870376363e-02, 7.827046928877e-05, 1.405527959244e-02, 1.840308037012e-05, 1.419428832877e-02, 1.849386101957e-05, 4.263218181818e-01, 3.937335592790e-04, 7.070400000000e-02, 9.257527649530e-05, 7.140327272727e-02, 9.303194155106e-05
 6.875000000000e-01, 8.411667345471e-02, 7.174328894775e-05, 1.405544569427e-02, 1.693175286786e-05, 1.398344545730e-02, 1.688833000242e-05, 4.998836363636e-01, 4.263518122028e-04, 8.352787878788e-02, 1.006210284594e-04, 8.310000000000e-02, 1.003629775999e-04
 7.425000000000e-01, 8.306613271878e-02, 6.601535933706e-05, 1.389046305267e-02, 1.558585854136e-05, 1.379824785359e-02, 1.553403714485e-05, 5.757385454545e-01, 4.575581614116e-04, 9.627600000000e-02, 1.080269326687e-04, 9.563684848485e-02, 1.076677540905e-04
 7.975000000000e-01, 8.199591658082e-02, 6.106721184318e-05, 1.368531525269e-02, 1.440385547325e-05, 1.364665694091e-02, 1.438349706299e-05, 6.555949090909e-01, 4.882603288824e-04, 1.094203636364e-01, 1.151654218078e-04, 1.091112727273e-01, 1.150026469931e-04
 8.525000000000e-01, 8.122763617295e-02, 5.686053400295e-05, 1.355653409318e-02, 1.341135734813e-05, 1.351934463114e-02, 1.339294911440e-05, 7.420840000000e-01, 5.194696596267e-04, 1.238505454545e-01, 1.225242315945e-04, 1.235107878788e-01, 1.223560566191e-04
 9.075000000000e-01, 7.967343927177e-02, 5.290203921112e-05, 1.326106828630e-02, 1.246075218521e-05, 1.329674480429e-02, 1.247750263253e-05, 8.248018181818e-01, 5.476567664918e-04, 1.372823030303e-01, 1.289972059976e-04, 1.376516363636e-01, 1.291706113323e-04
 9.625000000000e-01, 7.837472973952e-02, 4.947171105626e-05, 1.311265323097e-02, 1.168297813839e-05, 1.301225668220e-02, 1.163816705306e-05, 9.126527272727e-01, 5.760848192829e-04, 1.526933333333e-01, 1.360451499624e-04, 1.515242424242e-01, 1.355233368808e-04
 1.017500000000e+00, 7.701617441344e-02, 4.639085836578e-05, 1.285100685638e-02, 1.094080776706e-05, 1.282105128143e-02, 1.092804886800e-05, 1.002227636364e+00, 6.036939731546e-04, 1.672328484848e-01, 1.423750269577e-04, 1.668430303030e-01, 1.422089927272e-04
 1.072500000000e+00, 7.558136851710e-02, 4.360047416468e-05, 1.262939077388e-02, 1.028997714104e-05, 1.256439873182e-02, 1.026346639146e-05, 1.092733818182e+00, 6.303631906021e-04, 1.825921212121e-01, 1.487695477198e-04, 1.816524848485e-01, 1.483862628815e-04
 1.127500000000e+00, 7.408004409590e-02, 4.106007437903e-05, 1.232506888212e-02, 9.669481033073e-06, 1.236827914985e-02, 9.686416244587e-06, 1.183669090909e+00, 6.560679263361e-04, 1.969329696970e-01, 1.545013365430e-04, 1.976233939394e-01, 1.547719315009e-04
 1.182500000000e+00, 7.271145527808e-02, 3.878732658006e-05, 1.211356181407e-02, 9.140369046967e-06, 1.212358994530e-02, 9.144151661005e-06, 1.277889454545e+00, 6.816795980372e-04, 2.128934545455e-01, 1.606401793376e-04, 2.130696969697e-01, 1.607066580317e-04
 1.237500000000e+00, 7.104297784094e-02, 3.663602532347e-05, 1.182079430075e-02, 8.628006719616e-06, 1.186019831290e-02, 8.642375264542e-06, 1.367391636364e+00, 7.051477308437e-04, 2.275193939394e-01, 1.660665780833e-04, 2.282778181818e-01, 1.663431350176e-04
