# r, density, density error estimate, radial probability, probability error estimate
3.877500000e+00, 6.110247689e-03, 7.668098514e-06, 1.154461818e+00, 1.448800016e-03
3.932500000e+00, 5.586588774e-03, 7.229608909e-06, 1.085678182e+00, 1.404976986e-03
3.987500000e+00, 5.021095759e-03, 6.759410726e-06, 1.003267273e+00, 1.350600723e-03
4.042500000e+00, 4.545791832e-03, 6.344028379e-06, 9.335254545e-01, 1.302811962e-03
4.097500000e+00, 4.120017113e-03, 5.958555799e-06, 8.692672727e-01, 1.257173795e-03
4.152500000e+00, 3.736242052e-03, 5.599102394e-06, 8.096000000e-01, 1.213260071e-03
4.207500000e+00, 3.320976449e-03, 5.209780243e-06, 7.388054545e-01, 1.159000710e-03
4.262500000e+00, 3.011207357e-03, 4.896848296e-06, 6.875200000e-01, 1.118050251e-03
4.317500000e+00, 2.696888220e-03, 4.575198210e-06, 6.317472727e-01, 1.071742229e-03
4.372500000e+00, 2.436728628e-03, 4.294223308e-06, 5.854400000e-01, 1.031715253e-03
4.427500000e+00, 2.148992704e-03, 3.982628814e-06, 5.293800000e-01, 9.810754767e-04
4.482500000e+00, 1.932848842e-03, 3.730694152e-06, 4.880381818e-01, 9.419884016e-04
4.537500000e+00, 1.729546450e-03, 3.486266171e-06, 4.474872727e-01, 9.020051126e-04
4.592500000e+00, 1.512238319e-03, 3.220861737e-06, 4.008054545e-01, 8.536610511e-04
4.647500000e+00, 1.374162733e-03, 3.033967146e-06, 3.729854545e-01, 8.235018955e-04
4.702500000e+00, 1.235689828e-03, 2.843394896e-06, 3.433854545e-01, 7.901501060e-04
4.757500000e+00, 1.095429940e-03, 2.646213076e-06, 3.115709091e-01, 7.526570016e-04
4.812500000e+00, 9.428433481e-04, 2.426947535e-06, 2.744072727e-01, 7.063443311e-04
4.867500000e+00, 8.495298077e-04, 2.277690779e-06, 2.529327273e-01, 6.781428212e-04
4.922500000e+00, 7.524611146e-04, 2.119667642e-06, 2.291236364e-01, 6.454366195e-04
4.977500000e+00, 6.608472769e-04, 1.964494411e-06, 2.057490909e-01, 6.116283644e-04
5.032500000e+00, 5.872789663e-04, 1.831681679e-06, 1.869072727e-01, 5.829506025e-04
5.087500000e+00, 5.210190264e-04, 1.706608788e-06, 1.694636364e-01, 5.550817079e-04
5.142500000e+00, 4.427269373e-04, 1.556343035e-06, 1.471290909e-01, 5.172112122e-04
5.197500000e+00, 4.100763136e-04, 1.482004565e-06, 1.392090909e-01, 5.030978414e-04
5.252500000e+00, 3.494150564e-04, 1.353681475e-06, 1.211400000e-01, 4.693128439e-04
5.307500000e+00, 3.002890586e-04, 1.241914024e-06, 1.063000000e-01, 4.396279419e-04
5.362500000e+00, 2.657989116e-04, 1.156434697e-06, 9.605090909e-02, 4.178971363e-04
5.417500000e+00, 2.416519609e-04, 1.091460693e-06, 8.912545455e-02, 4.025497249e-04
5.472500000e+00, 2.126922253e-04, 1.013682462e-06, 8.004545455e-02, 3.814933683e-04
