#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 7.461508977411e-03, 1.034725123477e-03, 4.304716717737e-03, 7.859301499914e-04, 3.156792259674e-03, 6.730303711483e-04, 9.454545454545e-05, 1.311109554714e-05, 5.454545454545e-05, 9.958591954639e-06, 4.000000000000e-05, 8.528028654224e-06
 8.250000000000e-02, 6.006104753795e-03, 3.508803862270e-04, 3.341280119006e-03, 2.617092569548e-04, 2.664824634790e-03, 2.337205815989e-04, 5.327272727273e-04, 3.112225957932e-05, 2.963636363636e-04, 2.321299151782e-05, 2.363636363636e-04, 2.073046227453e-05
 1.375000000000e-01, 6.290928115570e-03, 2.179677403669e-04, 3.126583721304e-03, 1.536632066504e-04, 3.164344394266e-03, 1.545883396721e-04, 1.514545454545e-03, 5.247588978059e-05, 7.527272727273e-04, 3.699452718068e-05, 7.618181818182e-04, 3.721725361902e-05
 1.925000000000e-01, 6.891424871549e-03, 1.634802571037e-04, 3.470920236374e-03, 1.160200680352e-04, 3.420504635175e-03, 1.151743820292e-04, 3.230909090909e-03, 7.664450512130e-05, 1.627272727273e-03, 5.439372836964e-05, 1.603636363636e-03, 5.399724510879e-05
 2.475000000000e-01, 7.073378781550e-03, 1.289912351236e-04, 3.615491582056e-03, 9.222112608420e-05, 3.457887199494e-03, 9.018870573672e-05, 5.467272727273e-03, 9.970203542440e-05, 2.794545454545e-03, 7.128107557786e-05, 2.672727272727e-03, 6.971014368248e-05
 3.025000000000e-01, 6.696751611806e-03, 1.027597550566e-04, 3.426428361774e-03, 7.350413870648e-05, 3.270323250032e-03, 7.181022804806e-05, 7.721818181818e-03, 1.184891109828e-04, 3.950909090909e-03, 8.475536015132e-05, 3.770909090909e-03, 8.280216390353e-05
 3.575000000000e-01, 6.825405168465e-03, 8.781607439595e-05, 3.482188169046e-03, 6.272431374099e-05, 3.343216999418e-03, 6.145993319258e-05, 1.098363636364e-02, 1.413161276496e-04, 5.603636363636e-03, 1.009377518675e-04, 5.380000000000e-03, 9.890307468334e-05
 4.125000000000e-01, 6.704999589738e-03, 7.545146672948e-05, 3.385188472114e-03, 5.361171934755e-05, 3.319811117624e-03, 5.309150007515e-05, 1.435818181818e-02, 1.615728477312e-04, 7.249090909091e-03, 1.148049009810e-04, 7.109090909091e-03, 1.136908960063e-04
 4.675000000000e-01, 6.828034535692e-03, 6.719386905948e-05, 3.399469838078e-03, 4.741190333764e-05, 3.428564697614e-03, 4.761436192038e-05, 1.877454545455e-02, 1.847580504067e-04, 9.347272727273e-03, 1.303650310563e-04, 9.427272727273e-03, 1.309217165629e-04
 5.225000000000e-01, 7.076573054435e-03, 6.121227390177e-05, 3.522137220958e-03, 4.318472432936e-05, 3.554435833477e-03, 4.338227818849e-05, 2.430000000000e-02, 2.101947149236e-04, 1.209454545455e-02, 1.482905345753e-04, 1.220545454545e-02, 1.489689079546e-04
 5.775000000000e-01, 6.704607125531e-03, 5.391186195943e-05, 3.375712898391e-03, 3.825431377578e-05, 3.328894227140e-03, 3.798810784282e-05, 2.812000000000e-02, 2.261134067836e-04, 1.415818181818e-02, 1.604435999357e-04, 1.396181818182e-02, 1.593270974032e-04
 6.325000000000e-01, 6.874535010190e-03, 4.984689049927e-05, 3.383774803649e-03, 3.497173137683e-05, 3.490760206541e-03, 3.552028289517e-05, 3.458181818182e-02, 2.507509382990e-04, 1.702181818182e-02, 1.759225975552e-04, 1.756000000000e-02, 1.786820436621e-04
 6.875000000000e-01, 6.826662695300e-03, 4.570139557247e-05, 3.466107725319e-03, 3.256463898465e-05, 3.360554969980e-03, 3.206496288897e-05, 4.056909090909e-02, 2.715915747424e-04, 2.059818181818e-02, 1.935232277258e-04, 1.997090909091e-02, 1.905537819138e-04
 7.425000000000e-01, 6.786290157700e-03, 4.219239810495e-05, 3.421213615645e-03, 2.995767423134e-05, 3.365076542056e-03, 2.971087700650e-05, 4.703636363636e-02, 2.924391580432e-04, 2.371272727273e-02, 2.076392294023e-04, 2.332363636364e-02, 2.059286565057e-04
 7.975000000000e-01, 6.566682760597e-03, 3.864292565395e-05, 3.321203785660e-03, 2.748177272243e-05, 3.245478974936e-03, 2.716666838479e-05, 5.250363636364e-02, 3.089678899575e-04, 2.655454545455e-02, 2.197293602037e-04, 2.594909090909e-02, 2.172099566992e-04
 8.525000000000e-01, 6.671017308301e-03, 3.643678604538e-05, 3.342076183123e-03, 2.579005103132e-05, 3.328941125178e-03, 2.573932099179e-05, 6.094545454545e-02, 3.328812361119e-04, 3.053272727273e-02, 2.356141964882e-04, 3.041272727273e-02, 2.351507341443e-04
 9.075000000000e-01, 6.645175917271e-03, 3.416283269333e-05, 3.348230090043e-03, 2.424980665794e-05, 3.296945827228e-03, 2.406337496457e-05, 6.879272727273e-02, 3.536632380534e-04, 3.466181818182e-02, 2.510408086414e-04, 3.413090909091e-02, 2.491108153957e-04
