#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.123531063329e-01, 4.015172454250e-03, 6.528820355235e-02, 3.060758192032e-03, 4.706490278059e-02, 2.598724519313e-03, 1.423636363636e-03, 5.087661301685e-05, 8.272727272727e-04, 3.878314365037e-05, 5.963636363636e-04, 3.292867322959e-05
 8.250000000000e-02, 1.004843873826e-01, 1.435198380576e-03, 4.622445808808e-02, 9.734161677899e-04, 5.425992929453e-02, 1.054635176681e-03, 8.912727272727e-03, 1.272986986488e-04, 4.100000000000e-03, 8.633970960425e-05, 4.812727272727e-03, 9.354364341387e-05
 1.375000000000e-01, 9.776238230019e-02, 8.592523897066e-04, 4.849225621858e-02, 6.051611732900e-04, 4.927012608161e-02, 6.099955930651e-04, 2.353636363636e-02, 2.068656289231e-04, 1.167454545455e-02, 1.456929863823e-04, 1.186181818182e-02, 1.468568764095e-04
 1.925000000000e-01, 9.850820661914e-02, 6.180832940950e-04, 4.653747802959e-02, 4.248271081035e-04, 5.197072858955e-02, 4.489419635764e-04, 4.618363636364e-02, 2.897762031877e-04, 2.181818181818e-02, 1.991718390928e-04, 2.436545454545e-02, 2.104776150717e-04
 2.475000000000e-01, 9.500956733847e-02, 4.727487767707e-04, 4.748361293128e-02, 3.342093699359e-04, 4.752595440719e-02, 3.343583451707e-04, 7.343636363636e-02, 3.654047908239e-04, 3.670181818182e-02, 2.583226248558e-04, 3.673454545455e-02, 2.584377732543e-04
 3.025000000000e-01, 9.458550634193e-02, 3.861919896837e-04, 4.571041499285e-02, 2.684717211419e-04, 4.887509134908e-02, 2.776097762021e-04, 1.090636363636e-01, 4.453060977139e-04, 5.270727272727e-02, 3.095664790617e-04, 5.635636363636e-02, 3.201032891154e-04
 3.575000000000e-01, 9.405297597147e-02, 3.259838401617e-04, 4.689881528518e-02, 2.301922705422e-04, 4.715416068629e-02, 2.308180725792e-04, 1.513527272727e-01, 5.245824786051e-04, 7.547090909091e-02, 3.704319569243e-04, 7.588181818182e-02, 3.714390153831e-04
 4.125000000000e-01, 9.420112631154e-02, 2.828110384759e-04, 4.687811033919e-02, 1.995048037530e-04, 4.732301597235e-02, 2.004492872606e-04, 2.017236363636e-01, 6.056155941964e-04, 1.003854545455e-01, 4.272224341774e-04, 1.013381818182e-01, 4.292449646407e-04
 4.675000000000e-01, 9.378529597441e-02, 2.490285677722e-04, 4.646515192606e-02, 1.752852913898e-04, 4.732014404834e-02, 1.768906277592e-04, 2.578745454545e-01, 6.847355766406e-04, 1.277618181818e-01, 4.819691015781e-04, 1.301127272727e-01, 4.863831771775e-04
 5.225000000000e-01, 9.310683966959e-02, 2.220331439365e-04, 4.623837599137e-02, 1.564689981165e-04, 4.686846367822e-02, 1.575314877563e-04, 3.197163636364e-01, 7.624319506283e-04, 1.587763636364e-01, 5.372934929074e-04, 1.609400000000e-01, 5.409419394151e-04
 5.775000000000e-01, 9.123485105554e-02, 1.988740178676e-04, 4.508074483325e-02, 1.397955044867e-04, 4.615410622229e-02, 1.414499625595e-04, 3.826509090909e-01, 8.341036659911e-04, 1.890745454545e-01, 5.863206467680e-04, 1.935763636364e-01, 5.932596605142e-04
 6.325000000000e-01, 9.088879844045e-02, 1.812473179631e-04, 4.440436375799e-02, 1.266861778499e-04, 4.648443468247e-02, 1.296194530562e-04, 4.572090909091e-01, 9.117506546191e-04, 2.233727272727e-01, 6.372850472159e-04, 2.338363636364e-01, 6.520406619172e-04
 6.875000000000e-01, 8.918137001089e-02, 1.651818438417e-04, 4.424863288814e-02, 1.163523524338e-04, 4.493273712275e-02, 1.172483331142e-04, 5.299818181818e-01, 9.816329791654e-04, 2.629581818182e-01, 6.914519398512e-04, 2.670236363636e-01, 6.967765213188e-04
 7.425000000000e-01, 8.805047527883e-02, 1.519790936538e-04, 4.382023239170e-02, 1.072149472261e-04, 4.423024288712e-02, 1.077153656594e-04, 6.102854545455e-01, 1.053380233987e-03, 3.037218181818e-01, 7.431160660377e-04, 3.065636363636e-01, 7.465845094509e-04
 7.975000000000e-01, 8.685158246198e-02, 1.405354373039e-04, 4.345148763824e-02, 9.940295759801e-05, 4.340009482375e-02, 9.934415513236e-05, 6.944181818182e-01, 1.123645189727e-03, 3.474145454545e-01, 7.947721748510e-04, 3.470036363636e-01, 7.943020222052e-04
 8.525000000000e-01, 8.525408867826e-02, 1.302571695763e-04, 4.192710496344e-02, 9.134640637474e-05, 4.332698371483e-02, 9.285884055080e-05, 7.788690909091e-01, 1.190010764588e-03, 3.830400000000e-01, 8.345276290431e-04, 3.958290909091e-01, 8.483450101217e-04
 9.075000000000e-01, 8.390456658499e-02, 1.213929406569e-04, 4.153568647265e-02, 8.541051275556e-05, 4.236888011234e-02, 8.626291411817e-05, 8.686036363636e-01, 1.256693812686e-03, 4.299890909091e-01, 8.841936140391e-04, 4.386145454545e-01, 8.930179123263e-04
 9.625000000000e-01, 8.188970191035e-02, 1.130755087824e-04, 4.060720315314e-02, 7.962609991676e-05, 4.128249875721e-02, 8.028545882316e-05, 9.535836363636e-01, 1.316734001138e-03, 4.728600000000e-01, 9.272245976814e-04, 4.807236363636e-01, 9.349026554709e-04
 1.017500000000e+00, 7.967512290133e-02, 1.055085878391e-04, 3.990756025221e-02, 7.467135433433e-05, 3.976756264912e-02, 7.454026394956e-05, 1.036829090909e+00, 1.373005390249e-03, 5.193254545455e-01, 9.717140007088e-04, 5.175036363636e-01, 9.700080940277e-04
 1.072500000000e+00, 7.837388842957e-02, 9.927834667498e-05, 3.893247169716e-02, 6.997208695541e-05, 3.944141673241e-02, 7.042795727282e-05, 1.133107272727e+00, 1.435337953697e-03, 5.628745454545e-01, 1.011636428992e-03, 5.702327272727e-01, 1.018227271713e-03
