#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 2.998952646690e-02, 2.074418922165e-03, 1.133575402337e-02, 1.275371969957e-03, 1.865377244353e-02, 1.636044071192e-03, 3.800000000000e-04, 2.628514962691e-05, 1.436363636364e-04, 1.616035348603e-05, 2.363636363636e-04, 2.073046227453e-05
 8.250000000000e-02, 2.783716810803e-02, 7.553968459694e-04, 1.303714205943e-02, 5.169563091733e-04, 1.480002604860e-02, 5.507999358265e-04, 2.469090909091e-03, 6.700191190068e-05, 1.156363636364e-03, 4.585280077425e-05, 1.312727272727e-03, 4.885465033653e-05
 1.375000000000e-01, 2.837336966410e-02, 4.629033447132e-04, 1.413004382261e-02, 3.266680161059e-04, 1.424332584150e-02, 3.279748676349e-04, 6.830909090909e-03, 1.114443121507e-04, 3.401818181818e-03, 7.864555910503e-05, 3.429090909091e-03, 7.896018454767e-05
 1.925000000000e-01, 3.228149725986e-02, 3.538242818939e-04, 1.545432082899e-02, 2.448137244317e-04, 1.682717643087e-02, 2.554561856515e-04, 1.513454545455e-02, 1.658835596794e-04, 7.245454545455e-03, 1.147761025606e-04, 7.889090909091e-03, 1.197656113118e-04
 2.475000000000e-01, 3.179374380160e-02, 2.734749670987e-04, 1.585217812067e-02, 1.931039757419e-04, 1.594156568093e-02, 1.936476495657e-04, 2.457454545455e-02, 2.113787873358e-04, 1.225272727273e-02, 1.492571135672e-04, 1.232181818182e-02, 1.496773389165e-04
 3.025000000000e-01, 2.935564510407e-02, 2.151477354588e-04, 1.505704759622e-02, 1.540851823156e-04, 1.429859750785e-02, 1.501542695491e-04, 3.384909090909e-02, 2.480802322897e-04, 1.736181818182e-02, 1.776708815444e-04, 1.648727272727e-02, 1.731382670126e-04
 3.575000000000e-01, 3.039175196599e-02, 1.853052265145e-04, 1.500662662598e-02, 1.302120988465e-04, 1.538512534001e-02, 1.318439846469e-04, 4.890727272727e-02, 2.981984474299e-04, 2.414909090909e-02, 2.095410175038e-04, 2.475818181818e-02, 2.121670946048e-04
 4.125000000000e-01, 2.983245100482e-02, 1.591522478086e-04, 1.475235758791e-02, 1.119177638484e-04, 1.508009341691e-02, 1.131541078252e-04, 6.388363636364e-02, 3.408108949487e-04, 3.159090909091e-02, 2.396622968448e-04, 3.229272727273e-02, 2.423098214823e-04
 4.675000000000e-01, 3.013367827097e-02, 1.411587707482e-04, 1.524504515014e-02, 1.004028756454e-04, 1.488863312083e-02, 9.922228137506e-05, 8.285636363636e-02, 3.881339123090e-04, 4.191818181818e-02, 2.760704186128e-04, 4.093818181818e-02, 2.728242251913e-04
 5.225000000000e-01, 2.866316541181e-02, 1.231938678225e-04, 1.425692525729e-02, 8.688402903683e-05, 1.440624015451e-02, 8.733781865486e-05, 9.842545454545e-02, 4.230311713111e-04, 4.895636363636e-02, 2.983480689529e-04, 4.946909090909e-02, 2.999063214620e-04
 5.775000000000e-01, 2.936050894853e-02, 1.128182747297e-04, 1.447780707173e-02, 7.922259367901e-05, 1.488270187680e-02, 8.032274748639e-05, 1.231418181818e-01, 4.731746135160e-04, 6.072181818182e-02, 3.322699291015e-04, 6.242000000000e-02, 3.368841181933e-04
 6.325000000000e-01, 2.943074459909e-02, 1.031376027248e-04, 1.466314462820e-02, 7.279976322819e-05, 1.476759997089e-02, 7.305860366675e-05, 1.480490909091e-01, 5.188257561930e-04, 7.376181818182e-02, 3.662135943602e-04, 7.428727272727e-02, 3.675156712237e-04
 6.875000000000e-01, 2.891411216251e-02, 9.405462808163e-05, 1.444084073043e-02, 6.646935718775e-05, 1.447327143207e-02, 6.654395253230e-05, 1.718290909091e-01, 5.589423305902e-04, 8.581818181818e-02, 3.950101996800e-04, 8.601090909091e-02, 3.954535005211e-04
 7.425000000000e-01, 2.832430149894e-02, 8.619808196588e-05, 1.409565192632e-02, 6.080798065678e-05, 1.422864957263e-02, 6.109417994409e-05, 1.963181818182e-01, 5.974463563872e-04, 9.769818181818e-02, 4.214653696939e-04, 9.862000000000e-02, 4.234490416911e-04
 7.975000000000e-01, 2.808048807042e-02, 7.990966454067e-05, 1.409823150288e-02, 5.662123011733e-05, 1.398225656754e-02, 5.638786028041e-05, 2.245163636364e-01, 6.389143684782e-04, 1.127218181818e-01, 4.527126686217e-04, 1.117945454545e-01, 4.508467698868e-04
 8.525000000000e-01, 2.808116176018e-02, 7.475694828447e-05, 1.392535059902e-02, 5.264378391974e-05, 1.415581116116e-02, 5.307761610527e-05, 2.565454545455e-01, 6.829687262179e-04, 1.272200000000e-01, 4.809460374191e-04, 1.293254545455e-01, 4.849094658621e-04
 9.075000000000e-01, 2.774513744463e-02, 6.980621220271e-05, 1.379511543498e-02, 4.922245859228e-05, 1.395002200965e-02, 4.949804877185e-05, 2.872254545455e-01, 7.226535125311e-04, 1.428109090909e-01, 5.095647145821e-04, 1.444145454545e-01, 5.124177015155e-04
 9.625000000000e-01, 2.717982834084e-02, 6.514442576013e-05, 1.350606821911e-02, 4.592174418310e-05, 1.367376012172e-02, 4.620594787253e-05, 3.165018181818e-01, 7.585893824986e-04, 1.572745454545e-01, 5.347464062603e-04, 1.592272727273e-01, 5.380558820712e-04
 1.017500000000e+00, 2.720159016746e-02, 6.164865214287e-05, 1.360044578831e-02, 4.359162021078e-05, 1.360114437915e-02, 4.359273974450e-05, 3.539800000000e-01, 8.022468448053e-04, 1.769854545455e-01, 5.672668997370e-04, 1.769945454545e-01, 5.672814684641e-04
 1.072500000000e+00, 2.700703562034e-02, 5.827835673145e-05, 1.355426140338e-02, 4.128637638087e-05, 1.345277421696e-02, 4.113152062173e-05, 3.904600000000e-01, 8.425718205158e-04, 1.959636363636e-01, 5.969066264175e-04, 1.944963636364e-01, 5.946677661233e-04
 1.127500000000e+00, 2.654950819849e-02, 5.496450968219e-05, 1.319828649062e-02, 3.875367505418e-05, 1.335122170787e-02, 3.897755757354e-05, 4.242145454545e-01, 8.782363995837e-04, 2.108854545455e-01, 6.192157129576e-04, 2.133290909091e-01, 6.227929626932e-04
 1.182500000000e+00, 2.620642430554e-02, 5.206876953491e-05, 1.308484908578e-02, 3.679237216558e-05, 1.312157521976e-02, 3.684396980930e-05, 4.605727272727e-01, 9.150983327914e-04, 2.299636363636e-01, 6.466186685206e-04, 2.306090909091e-01, 6.475254869102e-04
 1.237500000000e+00, 2.560819958331e-02, 4.918382461146e-05, 1.274978308960e-02, 3.470437058952e-05, 1.285841649371e-02, 3.485190475994e-05, 4.928909090909e-01, 9.466600705936e-04, 2.454000000000e-01, 6.679684260366e-04, 2.474909090909e-01, 6.708080732030e-04
 1.292500000000e+00, 2.547368725152e-02, 4.696737769958e-05, 1.272069336087e-02, 3.318988891283e-05, 1.275299389065e-02, 3.323200026976e-05, 5.348454545455e-01, 9.861269091713e-04, 2.670836363636e-01, 6.968547994886e-04, 2.677618181818e-01, 6.977389694015e-04
 1.347500000000e+00, 2.502472131669e-02, 4.465184716536e-05, 1.245165005056e-02, 3.149693237079e-05, 1.257307126614e-02, 3.165012964441e-05, 5.710800000000e-01, 1.018983450664e-03, 2.841545454545e-01, 7.187799580533e-04, 2.869254545455e-01, 7.222760169271e-04
 1.402500000000e+00, 2.423938692918e-02, 4.222249005394e-05, 1.206563628387e-02, 2.978915204777e-05, 1.217375064531e-02, 2.992231753440e-05, 5.992290909091e-01, 1.043794729828e-03, 2.982781818182e-01, 7.364264844111e-04, 3.009509090909e-01, 7.397185079977e-04
 1.457500000000e+00, 2.415231425321e-02, 4.055634125480e-05, 1.211204679138e-02, 2.872024651464e-05, 1.204026746183e-02, 2.863501800443e-05, 6.448181818182e-01, 1.082772688155e-03, 3.233672727273e-01, 7.667727798167e-04, 3.214509090909e-01, 7.644973501243e-04
 1.512500000000e+00, 2.369617860614e-02, 3.871092691953e-05, 1.177925304411e-02, 2.729312655027e-05, 1.191692556203e-02, 2.745216031718e-05, 6.812818181818e-01, 1.112966403301e-03, 3.386618181818e-01, 7.846966040009e-04, 3.426200000000e-01, 7.892689367671e-04
 1.567500000000e+00, 2.344984275188e-02, 3.715813120765e-05, 1.179407593462e-02, 2.635213801117e-05, 1.165576681726e-02, 2.619716658506e-05, 7.241181818182e-01, 1.147422551808e-03, 3.641945454545e-01, 8.137394551246e-04, 3.599236363636e-01, 8.089540231498e-04
 1.622500000000e+00, 2.266304479672e-02, 3.529127540758e-05, 1.135317512895e-02, 2.497853100301e-05, 1.130986966778e-02, 2.493084653247e-05, 7.497890909091e-01, 1.167584212193e-03, 3.756109090909e-01, 8.263951389135e-04, 3.741781818182e-01, 8.248175355448e-04
 1.677500000000e+00, 2.216777444588e-02, 3.375925000784e-05, 1.112357719435e-02, 2.391409660840e-05, 1.104419725153e-02, 2.382861608437e-05, 7.839636363636e-01, 1.193896322866e-03, 3.933854545455e-01, 8.457223427294e-04, 3.905781818182e-01, 8.426993228669e-04
 1.732500000000e+00, 2.184136432231e-02, 3.244607183292e-05, 1.090764413773e-02, 2.292913778700e-05, 1.093372018458e-02, 2.295652886940e-05, 8.238963636364e-01, 1.223925401497e-03, 4.114563636364e-01, 8.649291759091e-04, 4.124400000000e-01, 8.659624178282e-04
 1.787500000000e+00, 2.122310919993e-02, 3.099952546916e-05, 1.062187831314e-02, 2.193063477528e-05, 1.060123088679e-02, 2.190930938360e-05, 8.522072727273e-01, 1.244776192171e-03, 4.265181818182e-01, 8.806177396043e-04, 4.256890909091e-01, 8.797614252110e-04
 1.842500000000e+00, 2.079837455606e-02, 2.977177995730e-05, 1.041199360783e-02, 2.106478589771e-05, 1.038638094822e-02, 2.103886111246e-05, 8.873327272727e-01, 1.270170158445e-03, 4.442127272727e-01, 8.986987838716e-04, 4.431200000000e-01, 8.975927402072e-04
 1.897500000000e+00, 2.035548767732e-02, 2.859943752874e-05, 1.016480517738e-02, 2.020999777068e-05, 1.019068249994e-02, 2.023570648802e-05, 9.210545454545e-01, 1.294080611129e-03, 4.599418181818e-01, 9.144713506938e-04, 4.611127272727e-01, 9.156346306576e-04
 1.952500000000e+00, 2.001869743224e-02, 2.756298382365e-05, 9.984870691941e-03, 1.946612666167e-05, 1.003382674030e-02, 1.951378974096e-05, 9.590836363636e-01, 1.320525815633e-03, 4.783690909091e-01, 9.326103063290e-04, 4.807145454545e-01, 9.348938155111e-04
 2.007500000000e+00, 1.933327939068e-02, 2.634494829324e-05, 9.730576818803e-03, 1.869019703325e-05, 9.602702571880e-03, 1.856698239973e-05, 9.791600000000e-01, 1.334275424750e-03, 4.928181818182e-01, 9.465902269996e-04, 4.863418181818e-01, 9.403498557663e-04
 2.062500000000e+00, 1.878678774797e-02, 2.527744434219e-05, 9.453031392864e-03, 1.793050199285e-05, 9.333756355105e-03, 1.781702249976e-05, 1.004329090909e+00, 1.351315245441e-03, 5.053527272727e-01, 9.585526279218e-04, 4.989763636364e-01, 9.524860902219e-04
 2.117500000000e+00, 1.839144318099e-02, 2.436048896709e-05, 9.215823820576e-03, 1.724428445709e-05, 9.175619360414e-03, 1.720662884701e-05, 1.036327272727e+00, 1.372673087431e-03, 5.192963636364e-01, 9.716867842116e-04, 5.170309090909e-01, 9.695649531347e-04
 2.172500000000e+00, 1.789625510728e-02, 2.342197006051e-05, 8.905365467042e-03, 1.652221290313e-05, 8.990889640242e-03, 1.660136025449e-05, 1.061487272727e+00, 1.389236070473e-03, 5.282072727273e-01, 9.799881935534e-04, 5.332800000000e-01, 9.846826900073e-04
 2.227500000000e+00, 1.735419295838e-02, 2.249506174605e-05, 8.676557041003e-03, 1.590591626087e-05, 8.677635917374e-03, 1.590690513144e-05, 1.082110909091e+00, 1.402666881396e-03, 5.410218181818e-01, 9.918044328686e-04, 5.410890909091e-01, 9.918660933349e-04
 2.282500000000e+00, 1.682835705555e-02, 2.161788933890e-05, 8.399404582263e-03, 1.527273023344e-05, 8.428952473288e-03, 1.529957027781e-05, 1.101778181818e+00, 1.415356159365e-03, 5.499218181818e-01, 9.999289230939e-04, 5.518563636364e-01, 1.001686181701e-03
 2.337500000000e+00, 1.637600879232e-02, 2.082361458513e-05, 8.229722309606e-03, 1.476198216423e-05, 8.146286482716e-03, 1.468696044024e-05, 1.124452727273e+00, 1.429845972171e-03, 5.650909090909e-01, 1.013626171983e-03, 5.593618181818e-01, 1.008474832409e-03
 2.392500000000e+00, 1.583279408974e-02, 2.000465177049e-05, 7.924965531556e-03, 1.415307815793e-05, 7.907828558186e-03, 1.413776754350e-05, 1.138912727273e+00, 1.439010219986e-03, 5.700727272727e-01, 1.018084410925e-03, 5.688400000000e-01, 1.016983060554e-03
 2.447500000000e+00, 1.531470056163e-02, 1.923251765549e-05, 7.643522921107e-03, 1.358715941939e-05, 7.671177640524e-03, 1.361171680138e-05, 1.152874545455e+00, 1.447803694287e-03, 5.753963636364e-01, 1.022827065838e-03, 5.774781818182e-01, 1.024675719717e-03
 2.502500000000e+00, 1.483039943219e-02, 1.851003843660e-05, 7.461693798609e-03, 1.312954294571e-05, 7.368705633585e-03, 1.304747580802e-05, 1.167154545455e+00, 1.456742658658e-03, 5.872363636364e-01, 1.033296897962e-03, 5.799181818182e-01, 1.026838202549e-03
 2.557500000000e+00, 1.436124368587e-02, 1.782320235601e-05, 7.216378353774e-03, 1.263424690093e-05, 7.144865332098e-03, 1.257148946902e-05, 1.180456363636e+00, 1.465020237922e-03, 5.931672727273e-01, 1.038501781613e-03, 5.872890909091e-01, 1.033343286187e-03
 2.612500000000e+00, 1.376979394892e-02, 1.708492689476e-05, 6.854731948167e-03, 1.205437345946e-05, 6.915062000754e-03, 1.210730389059e-05, 1.181043636364e+00, 1.465384613716e-03, 5.879345454545e-01, 1.033910973356e-03, 5.931090909091e-01, 1.038450848759e-03
 2.667500000000e+00, 1.337493844974e-02, 1.649101924274e-05, 6.690458187872e-03, 1.166351716512e-05, 6.684480261865e-03, 1.165830532296e-05, 1.195985454545e+00, 1.474625039888e-03, 5.982600000000e-01, 1.042950360538e-03, 5.977254545455e-01, 1.042484318213e-03
 2.722500000000e+00, 1.293396282028e-02, 1.588928130291e-05, 6.469860590822e-03, 1.123791935330e-05, 6.464102229458e-03, 1.123291720488e-05, 1.204736363636e+00, 1.480010051340e-03, 6.026363636364e-01, 1.046758080618e-03, 6.021000000000e-01, 1.046292154576e-03
 2.777500000000e+00, 1.238302316569e-02, 1.523933102580e-05, 6.218424267417e-03, 1.079922860994e-05, 6.164598898271e-03, 1.075238910867e-05, 1.200490909091e+00, 1.477399994518e-03, 6.028545454545e-01, 1.046947550527e-03, 5.976363636364e-01, 1.042406624234e-03
 2.832500000000e+00, 1.191642462080e-02, 1.465918977420e-05, 5.932920679564e-03, 1.034358893990e-05, 5.983503941234e-03, 1.038758935839e-05, 1.201460000000e+00, 1.477996186488e-03, 5.981800000000e-01, 1.042880625959e-03, 6.032800000000e-01, 1.047316918260e-03
 2.887500000000e+00, 1.153666509750e-02, 1.414898570775e-05, 5.743544030060e-03, 9.983323460164e-06, 5.793121067439e-03, 1.002631783097e-05, 1.208780000000e+00, 1.482491759904e-03, 6.017927272727e-01, 1.046025140731e-03, 6.069872727273e-01, 1.050529972509e-03
 2.942500000000e+00, 1.100626213936e-02, 1.356159766180e-05, 5.530193251756e-03, 9.613047397435e-06, 5.476068887606e-03, 9.565889967755e-06, 1.197554545455e+00, 1.475592050950e-03, 6.017218181818e-01, 1.045963512471e-03, 5.958327272727e-01, 1.040832470384e-03
 2.997500000000e+00, 1.065332446254e-02, 1.309757869182e-05, 5.331549380202e-03, 9.265634341848e-06, 5.321775082339e-03, 9.257137129343e-06, 1.202889090909e+00, 1.478874935341e-03, 6.019963636364e-01, 1.046202104268e-03, 6.008927272727e-01, 1.045242666277e-03
 3.052500000000e+00, 1.020119882944e-02, 1.258571178717e-05, 5.104885032488e-03, 8.903180103535e-06, 5.096313796950e-03, 8.895702627325e-06, 1.194494545455e+00, 1.473705623407e-03, 5.977490909091e-01, 1.042504929929e-03, 5.967454545455e-01, 1.041629365723e-03
 3.107500000000e+00, 9.737220970811e-03, 1.207853967711e-05, 4.836397402174e-03, 8.512515329496e-06, 4.900823568637e-03, 8.569025819575e-06, 1.181621818182e+00, 1.465743260529e-03, 5.869018181818e-01, 1.033002524138e-03, 5.947200000000e-01, 1.039860130455e-03
 3.162500000000e+00, 9.324846483023e-03, 1.161444766293e-05, 4.674169822063e-03, 8.222993738253e-06, 4.650676660960e-03, 8.202302633746e-06, 1.171989090909e+00, 1.459756574295e-03, 5.874709090909e-01, 1.033503229613e-03, 5.845181818182e-01, 1.030902677549e-03
 3.217500000000e+00, 8.951060315928e-03, 1.118477164979e-05, 4.479289674853e-03, 7.912148953235e-06, 4.471770641074e-03, 7.905505410780e-06, 1.164480000000e+00, 1.455072631739e-03, 5.827290909091e-01, 1.029323777058e-03, 5.817509090909e-01, 1.028459491482e-03
 3.272500000000e+00, 8.591046216905e-03, 1.077338014343e-05, 4.282127864359e-03, 7.606042929223e-06, 4.308918352546e-03, 7.629798861945e-06, 1.156180000000e+00, 1.449877737792e-03, 5.762872727273e-01, 1.023618601493e-03, 5.798927272727e-01, 1.026815666623e-03
 3.327500000000e+00, 8.166221276193e-03, 1.033002296806e-05, 4.066711343919e-03, 7.289745876915e-06, 4.099509932273e-03, 7.319083246605e-06, 1.136258181818e+00, 1.437332239582e-03, 5.658472727273e-01, 1.014304304999e-03, 5.704109090909e-01, 1.018386343095e-03
 3.382500000000e+00, 7.784972885413e-03, 9.922010580529e-06, 3.905277550371e-03, 7.027439025995e-06, 3.879695335042e-03, 7.004383962638e-06, 1.119314545455e+00, 1.426575394212e-03, 5.614963636364e-01, 1.010397188901e-03, 5.578181818182e-01, 1.007082358118e-03
 3.437500000000e+00, 7.485764869034e-03, 9.573802735982e-06, 3.733558425698e-03, 6.761263474114e-06, 3.752206443336e-03, 6.778127695839e-06, 1.111580000000e+00, 1.421637979745e-03, 5.544054545455e-01, 1.003996970790e-03, 5.571745454545e-01, 1.006501181370e-03
 3.492500000000e+00, 7.080168320613e-03, 9.164201125956e-06, 3.546673315019e-03, 6.486096629099e-06, 3.533495005594e-03, 6.474035279095e-06, 1.085263636364e+00, 1.404708728374e-03, 5.436418181818e-01, 9.942030322934e-04, 5.416218181818e-01, 9.923542422687e-04
 3.547500000000e+00, 6.764796273270e-03, 8.818898222972e-06, 3.365618674387e-03, 6.220415915448e-06, 3.399177598883e-03, 6.251351190421e-06, 1.069838181818e+00, 1.394690048211e-03, 5.322654545455e-01, 9.837455829130e-04, 5.375727272727e-01, 9.886379310332e-04
 3.602500000000e+00, 6.438111714171e-03, 8.471977039743e-06, 3.212244208380e-03, 5.984250893863e-06, 3.225867505791e-03, 5.996927229943e-06, 1.049989090909e+00, 1.381691381742e-03, 5.238836363636e-01, 9.759691093879e-04, 5.261054545455e-01, 9.780364880212e-04
 3.657500000000e+00, 6.114728908754e-03, 8.132309532048e-06, 3.053860200171e-03, 5.747114802475e-06, 3.060868708583e-03, 5.753705742581e-06, 1.027930909091e+00, 1.367101053052e-03, 5.133763636364e-01, 9.661322736810e-04, 5.145545454545e-01, 9.672402591953e-04
 3.712500000000e+00, 5.798618334781e-03, 7.801992914410e-06, 2.906520961438e-03, 5.523699181481e-06, 2.892097373343e-03, 5.509976478082e-06, 1.004327272727e+00, 1.351314022268e-03, 5.034127272727e-01, 9.567109635457e-04, 5.009145454545e-01, 9.543341757520e-04
 3.767500000000e+00, 5.501528063107e-03, 7.488559281125e-06, 2.757246946551e-03, 5.301447171129e-06, 2.744281116556e-03, 5.288967573984e-06, 9.813127272727e-01, 1.335741351714e-03, 4.918127272727e-01, 9.456241106686e-04, 4.895000000000e-01, 9.433981132057e-04
 3.822500000000e+00, 5.220220338042e-03, 7.189635946373e-06, 2.606436509733e-03, 5.080261388476e-06, 2.613783828309e-03, 5.087416757663e-06, 9.585200000000e-01, 1.320137733861e-03, 4.785854545455e-01, 9.328211896719e-04, 4.799345454545e-01, 9.341350354541e-04
 3.877500000000e+00, 4.946983954845e-03, 6.899673292623e-06, 2.466255380342e-03, 4.871663681543e-06, 2.480728574502e-03, 4.885937424781e-06, 9.346763636364e-01, 1.303614809001e-03, 4.659709090909e-01, 9.204454545006e-04, 4.687054545455e-01, 9.231423159715e-04
 3.932500000000e+00, 4.678669744639e-03, 6.616108939188e-06, 2.333824281055e-03, 4.672782096712e-06, 2.344845463584e-03, 4.683802405296e-06, 9.092363636364e-01, 1.285751540848e-03, 4.535472727273e-01, 9.080921786684e-04, 4.556890909091e-01, 9.102338270108e-04
 3.987500000000e+00, 4.412855584023e-03, 6.336791853482e-06, 2.214071400870e-03, 4.488543057451e-06, 2.198784183152e-03, 4.473020480142e-06, 8.817345454545e-01, 1.266157067274e-03, 4.423945454545e-01, 8.968576916146e-04, 4.393400000000e-01, 8.937561188602e-04
 4.042500000000e+00, 4.190274875131e-03, 6.090901853486e-06, 2.094358319343e-03, 4.306117123431e-06, 2.095916555788e-03, 4.307718735955e-06, 8.605163636364e-01, 1.250829807213e-03, 4.300981818182e-01, 8.843057696379e-04, 4.304181818182e-01, 8.846346773650e-04
 4.097500000000e+00, 3.958085033445e-03, 5.840285269017e-06, 1.994666105715e-03, 4.145974290779e-06, 1.963418927731e-03, 4.113371999187e-06, 8.351018181818e-01, 1.232220330196e-03, 4.208472727273e-01, 8.747438822330e-04, 4.142545454545e-01, 8.678652445194e-04
 4.152500000000e+00, 3.690663389789e-03, 5.564845688842e-06, 1.857724862140e-03, 3.948131454988e-06, 1.832938527649e-03, 3.921704419605e-06, 7.997236363636e-01, 1.205837043388e-03, 4.025472727273e-01, 8.555139579407e-04, 3.971763636364e-01, 8.497875281358e-04
 4.207500000000e+00, 3.504268738137e-03, 5.351619267772e-06, 1.756294344784e-03, 3.788655858058e-06, 1.747974393353e-03, 3.779671358252e-06, 7.795818181818e-01, 1.190555117415e-03, 3.907163636364e-01, 8.428483780786e-04, 3.888654545455e-01, 8.408496293473e-04
 4.262500000000e+00, 3.282978583571e-03, 5.113053574497e-06, 1.636114069734e-03, 3.609550382729e-06, 1.646864513837e-03, 3.621389635239e-06, 7.495709090909e-01, 1.167414321630e-03, 3.735581818182e-01, 8.241339055123e-04, 3.760127272727e-01, 8.268370481130e-04
