#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 4.851136363636e-01, 6.640876423291e-04, 2.449972727273e-01, 4.719372769642e-04, 2.401163636364e-01, 4.672125889847e-04, 9.702272727273e-01, 1.328175284658e-03, 4.899945454545e-01, 9.438745539285e-04, 4.802327272727e-01, 9.344251779694e-04
 8.250000000000e-02, 4.923972727273e-01, 6.690544703516e-04, 2.486709090909e-01, 4.754623673961e-04, 2.437263636364e-01, 4.707116118045e-04, 9.847945454545e-01, 1.338108940703e-03, 4.973418181818e-01, 9.509247347922e-04, 4.874527272727e-01, 9.414232236090e-04
 1.375000000000e-01, 5.025654545455e-01, 6.759272785962e-04, 2.539218181818e-01, 4.804560505696e-04, 2.486436363636e-01, 4.754362937571e-04, 1.005130909091e+00, 1.351854557192e-03, 5.078436363636e-01, 9.609121011392e-04, 4.972872727273e-01, 9.508725875142e-04
 1.925000000000e-01, 5.230681818182e-01, 6.895770652549e-04, 2.646409090909e-01, 4.904922472660e-04, 2.584272727273e-01, 4.846997878043e-04, 1.046136363636e+00, 1.379154130510e-03, 5.292818181818e-01, 9.809844945321e-04, 5.168545454545e-01, 9.693995756086e-04
 2.475000000000e-01, 5.459518181818e-01, 7.044997052595e-04, 2.753427272727e-01, 5.003114732324e-04, 2.706090909091e-01, 4.959922020181e-04, 1.091903636364e+00, 1.408999410519e-03, 5.506854545455e-01, 1.000622946465e-03, 5.412181818182e-01, 9.919844040363e-04
 3.025000000000e-01, 5.736945454545e-01, 7.221776068723e-04, 2.905945454545e-01, 5.139813805034e-04, 2.831000000000e-01, 5.073101973779e-04, 1.147389090909e+00, 1.444355213745e-03, 5.811890909091e-01, 1.027962761007e-03, 5.662000000000e-01, 1.014620394756e-03
 3.575000000000e-01, 6.126963636364e-01, 7.463221115677e-04, 3.068290909091e-01, 5.281434816317e-04, 3.058672727273e-01, 5.273150453238e-04, 1.225392727273e+00, 1.492644223135e-03, 6.136581818182e-01, 1.056286963263e-03, 6.117345454545e-01, 1.054630090648e-03
 4.125000000000e-01, 6.490209090909e-01, 7.681269480135e-04, 3.249654545455e-01, 5.435284173766e-04, 3.240554545455e-01, 5.427668631822e-04, 1.298041818182e+00, 1.536253896027e-03, 6.499309090909e-01, 1.087056834753e-03, 6.481109090909e-01, 1.085533726364e-03
 4.675000000000e-01, 6.918718181818e-01, 7.930790503886e-04, 3.490000000000e-01, 5.632696754422e-04, 3.428718181818e-01, 5.583024743744e-04, 1.383743636364e+00, 1.586158100777e-03, 6.980000000000e-01, 1.126539350884e-03, 6.857436363636e-01, 1.116604948749e-03
 5.225000000000e-01, 7.322263636364e-01, 8.158800957117e-04, 3.679018181818e-01, 5.783218812626e-04, 3.643245454545e-01, 5.755033729105e-04, 1.464452727273e+00, 1.631760191423e-03, 7.358036363636e-01, 1.156643762525e-03, 7.286490909091e-01, 1.151006745821e-03
 5.775000000000e-01, 7.887354545455e-01, 8.467775572162e-04, 3.985109090909e-01, 6.018991980624e-04, 3.902245454545e-01, 5.956085852108e-04, 1.577470909091e+00, 1.693555114432e-03, 7.970218181818e-01, 1.203798396125e-03, 7.804490909091e-01, 1.191217170422e-03
 6.325000000000e-01, 8.342381818182e-01, 8.708606932842e-04, 4.192327272727e-01, 6.173497073434e-04, 4.150054545455e-01, 6.142293431206e-04, 1.668476363636e+00, 1.741721386568e-03, 8.384654545455e-01, 1.234699414687e-03, 8.300109090909e-01, 1.228458686241e-03
 6.875000000000e-01, 8.888936363636e-01, 8.989355505079e-04, 4.487581818182e-01, 6.387190176213e-04, 4.401354545455e-01, 6.325528756522e-04, 1.777787272727e+00, 1.797871101016e-03, 8.975163636364e-01, 1.277438035243e-03, 8.802709090909e-01, 1.265105751304e-03
 7.425000000000e-01, 9.386018181818e-01, 9.237285208140e-04, 4.710490909091e-01, 6.543901330865e-04, 4.675527272727e-01, 6.519570030948e-04, 1.877203636364e+00, 1.847457041628e-03, 9.420981818182e-01, 1.308780266173e-03, 9.351054545455e-01, 1.303914006190e-03
 7.975000000000e-01, 9.942018181818e-01, 9.506943960657e-04, 5.007000000000e-01, 6.746716373035e-04, 4.935018181818e-01, 6.698044614131e-04, 1.988403636364e+00, 1.901388792131e-03, 1.001400000000e+00, 1.349343274607e-03, 9.870036363636e-01, 1.339608922826e-03
 8.525000000000e-01, 1.043980000000e+00, 9.742036374766e-04, 5.229100000000e-01, 6.894727893635e-04, 5.210700000000e-01, 6.882586723028e-04, 2.087960000000e+00, 1.948407274953e-03, 1.045820000000e+00, 1.378945578727e-03, 1.042140000000e+00, 1.376517344606e-03
