#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.635792352740e-02, 1.532059908270e-03, 8.035471206443e-03, 1.073785006993e-03, 8.322452320959e-03, 1.092791526910e-03, 2.072727272727e-04, 1.941286954915e-05, 1.018181818182e-04, 1.360602686100e-05, 1.054545454545e-04, 1.384686019248e-05
 8.250000000000e-02, 1.180722299722e-02, 4.919676248843e-04, 5.883112847574e-03, 3.472691712099e-04, 5.924110149648e-03, 3.484770676263e-04, 1.047272727273e-03, 4.363636363636e-05, 5.218181818182e-04, 3.080195335654e-05, 5.254545454545e-04, 3.090909090909e-05
 1.375000000000e-01, 1.477952739756e-02, 3.340912751334e-04, 7.937293456740e-03, 2.448336343022e-04, 6.842233940824e-03, 2.273179967240e-04, 3.558181818182e-03, 8.043271403853e-05, 1.910909090909e-03, 5.894387300890e-05, 1.647272727273e-03, 5.472697070288e-05
 1.925000000000e-01, 1.462052434763e-02, 2.381180258137e-04, 7.162893493388e-03, 1.666690829600e-04, 7.457630854242e-03, 1.700635498944e-04, 6.854545454545e-03, 1.116369558764e-04, 3.358181818182e-03, 7.813952344343e-05, 3.496363636364e-03, 7.973095254284e-05
 2.475000000000e-01, 1.346458934007e-02, 1.779685654531e-04, 6.758170016426e-03, 1.260843837720e-04, 6.706419323644e-03, 1.256007104211e-04, 1.040727272727e-02, 1.375584023227e-04, 5.223636363636e-03, 9.745522387824e-05, 5.183636363636e-03, 9.708137508518e-05
 3.025000000000e-01, 1.356537652846e-02, 1.462537099175e-04, 7.299096588427e-03, 1.072816687511e-04, 6.266279940032e-03, 9.940216906390e-05, 1.564181818182e-02, 1.686406517465e-04, 8.416363636364e-03, 1.237031904958e-04, 7.225454545455e-03, 1.146175819089e-04
 3.575000000000e-01, 1.417618914894e-02, 1.265579846184e-04, 7.164359240727e-03, 8.997015690027e-05, 7.011829908209e-03, 8.900727126479e-05, 2.281272727273e-02, 2.036607128300e-04, 1.152909090909e-02, 1.447825385572e-04, 1.128363636364e-02, 1.432330355726e-04
 4.125000000000e-01, 1.415292366232e-02, 1.096204021290e-04, 7.257735404974e-03, 7.849985857938e-05, 6.895188257346e-03, 7.651408214143e-05, 3.030727272727e-02, 2.347426936699e-04, 1.554181818182e-02, 1.681007175466e-04, 1.476545454545e-02, 1.638483475404e-04
 4.675000000000e-01, 1.394305018590e-02, 9.601977621403e-05, 6.788359727234e-03, 6.699836713492e-05, 7.154690458666e-03, 6.878238310386e-05, 3.833818181818e-02, 2.640185317813e-04, 1.866545454545e-02, 1.842204931126e-04, 1.967272727273e-02, 1.891258708938e-04
 5.225000000000e-01, 1.443165545617e-02, 8.741482482881e-05, 7.429739850343e-03, 6.272112209203e-05, 7.001915605825e-03, 6.088852472648e-05, 4.955636363636e-02, 3.001707503053e-04, 2.551272727273e-02, 2.153758966540e-04, 2.404363636364e-02, 2.090830038031e-04
 5.775000000000e-01, 1.430137004211e-02, 7.873838200194e-05, 6.977716041158e-03, 5.499893882891e-05, 7.323654000952e-03, 5.634580310882e-05, 5.998181818182e-02, 3.302390819386e-04, 2.926545454545e-02, 2.306727494859e-04, 3.071636363636e-02, 2.363216745969e-04
 6.325000000000e-01, 1.523240817400e-02, 7.419945102330e-05, 7.692467330277e-03, 5.272896392925e-05, 7.539940843721e-03, 5.220359082579e-05, 7.662545454545e-02, 3.732546158649e-04, 3.869636363636e-02, 2.652489864135e-04, 3.792909090909e-02, 2.626061375350e-04
