#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 3.085046981045e-02, 2.103984578073e-03, 1.564047074111e-02, 1.498085398907e-03, 1.520999906934e-02, 1.477325706252e-03, 3.909090909091e-04, 2.665977872475e-05, 1.981818181818e-04, 1.898237547075e-05, 1.927272727273e-04, 1.871932752907e-05
 8.250000000000e-02, 3.445823239293e-02, 8.404446925106e-04, 1.744435203235e-02, 5.979846861543e-04, 1.701388036058e-02, 5.905604086748e-04, 3.056363636364e-03, 7.454545454545e-05, 1.547272727273e-03, 5.303982598478e-05, 1.509090909091e-03, 5.238131014868e-05
 1.375000000000e-01, 3.244397020947e-02, 4.949961916396e-04, 1.678839519918e-02, 3.560733353350e-04, 1.565557501030e-02, 3.438502720678e-04, 7.810909090909e-03, 1.191706880594e-04, 4.041818181818e-03, 8.572491079365e-05, 3.769090909091e-03, 8.278219954787e-05
 1.925000000000e-01, 3.167263192231e-02, 3.504716360639e-04, 1.602052681169e-02, 2.492580514449e-04, 1.565210511062e-02, 2.463753061392e-04, 1.484909090909e-02, 1.643117375827e-04, 7.510909090909e-03, 1.168597379216e-04, 7.338181818182e-03, 1.155082194492e-04
 2.475000000000e-01, 3.287580374158e-02, 2.780897189575e-04, 1.659550625335e-02, 1.975795519498e-04, 1.628029748823e-02, 1.956941809078e-04, 2.541090909091e-02, 2.149456975437e-04, 1.282727272727e-02, 1.527164498330e-04, 1.258363636364e-02, 1.512591777149e-04
 3.025000000000e-01, 3.280572575550e-02, 2.274394465943e-04, 1.646199360190e-02, 1.611135916093e-04, 1.634373215361e-02, 1.605338358910e-04, 3.782727272727e-02, 2.622534261056e-04, 1.898181818182e-02, 1.857751239919e-04, 1.884545454545e-02, 1.851066255160e-04
 3.575000000000e-01, 3.262206976148e-02, 1.919842301796e-04, 1.627318500934e-02, 1.355957512560e-04, 1.634888475214e-02, 1.359107680759e-04, 5.249636363636e-02, 3.089464903253e-04, 2.618727272727e-02, 2.182045442710e-04, 2.630909090909e-02, 2.187114783083e-04
 4.125000000000e-01, 3.129197921740e-02, 1.629989569721e-04, 1.563113111904e-02, 1.152029265644e-04, 1.566084809836e-02, 1.153123830514e-04, 6.700909090909e-02, 3.490482928533e-04, 3.347272727273e-02, 2.466971911722e-04, 3.353636363636e-02, 2.469315828556e-04
 4.675000000000e-01, 3.091196576356e-02, 1.429700621775e-04, 1.543945171159e-02, 1.010410221445e-04, 1.547251405197e-02, 1.011491498878e-04, 8.499636363636e-02, 3.931142874219e-04, 4.245272727273e-02, 2.778250832079e-04, 4.254363636364e-02, 2.781223941284e-04
 5.225000000000e-01, 3.034163429191e-02, 1.267495716808e-04, 1.522217723471e-02, 8.977706489075e-05, 1.511945705719e-02, 8.947364159831e-05, 1.041890909091e-01, 4.352409800832e-04, 5.227090909091e-02, 3.082823649334e-04, 5.191818181818e-02, 3.072404501606e-04
 5.775000000000e-01, 2.984300136614e-02, 1.137414901206e-04, 1.491087978079e-02, 8.039875036515e-05, 1.493212158534e-02, 8.045599738101e-05, 1.251654545455e-01, 4.770466997255e-04, 6.253818181818e-02, 3.372028842166e-04, 6.262727272727e-02, 3.374429856954e-04
 6.325000000000e-01, 3.002892311864e-02, 1.041804638511e-04, 1.502494323731e-02, 7.369242153821e-05, 1.500397988134e-02, 7.364099439897e-05, 1.510581818182e-01, 5.240717886601e-04, 7.558181818182e-02, 3.707040431440e-04, 7.547636363636e-02, 3.704453428863e-04
 6.875000000000e-01, 2.911053207244e-02, 9.437355423029e-05, 1.439708987822e-02, 6.636859099785e-05, 1.471344219422e-02, 6.709379902060e-05, 1.729963636364e-01, 5.608376262121e-04, 8.555818181818e-02, 3.944113722733e-04, 8.743818181818e-02, 3.987210960016e-04
 7.425000000000e-01, 2.868237208515e-02, 8.674122090437e-05, 1.433725120097e-02, 6.132689054098e-05, 1.434512088418e-02, 6.134371932443e-05, 1.988000000000e-01, 6.012108993145e-04, 9.937272727273e-02, 4.250619789518e-04, 9.942727272727e-02, 4.251786207044e-04
 7.975000000000e-01, 2.792972065447e-02, 7.969485366138e-05, 1.392313209070e-02, 5.626851493095e-05, 1.400658856378e-02, 5.643690217910e-05, 2.233109090909e-01, 6.371968571099e-04, 1.113218181818e-01, 4.498925491549e-04, 1.119890909091e-01, 4.512388823291e-04
 8.525000000000e-01, 2.779219048537e-02, 7.437130764656e-05, 1.383360420943e-02, 5.247007702693e-05, 1.395858627594e-02, 5.270656901988e-05, 2.539054545455e-01, 6.794455688219e-04, 1.263818181818e-01, 4.793590762330e-04, 1.275236363636e-01, 4.815196330627e-04
 9.075000000000e-01, 2.701152660293e-02, 6.887715462460e-05, 1.350356791350e-02, 4.869954451867e-05, 1.350795868943e-02, 4.870746136739e-05, 2.796309090909e-01, 7.130356475736e-04, 1.397927272727e-01, 5.041513612412e-04, 1.398381818182e-01, 5.042333186824e-04
 9.625000000000e-01, 2.632169547610e-02, 6.410779442152e-05, 1.319925761518e-02, 4.539715721416e-05, 1.312243786092e-02, 4.526485858218e-05, 3.065090909091e-01, 7.465180883263e-04, 1.537018181818e-01, 5.286377315702e-04, 1.528072727273e-01, 5.270971494503e-04
 1.017500000000e+00, 2.608677891492e-02, 6.037215356892e-05, 1.309173194316e-02, 4.276859580057e-05, 1.299504697176e-02, 4.261037596404e-05, 3.394727272727e-01, 7.856355010410e-04, 1.703654545455e-01, 5.565567104086e-04, 1.691072727273e-01, 5.544977624797e-04
 1.072500000000e+00, 2.527219579793e-02, 5.637548974643e-05, 1.263546910599e-02, 3.986249924370e-05, 1.263672669194e-02, 3.986448291646e-05, 3.653781818182e-01, 8.150607136540e-04, 1.826800000000e-01, 5.763206178382e-04, 1.826981818182e-01, 5.763492972119e-04
 1.127500000000e+00, 2.483399381212e-02, 5.315907337893e-05, 1.236704262007e-02, 3.751345343855e-05, 1.246695119205e-02, 3.766467700140e-05, 3.968036363636e-01, 8.493886960778e-04, 1.976036363636e-01, 5.993991481834e-04, 1.992000000000e-01, 6.018154353137e-04
 1.182500000000e+00, 2.388833280123e-02, 4.971258550523e-05, 1.192771723075e-02, 3.512789273579e-05, 1.196061557048e-02, 3.517630323893e-05, 4.198327272727e-01, 8.736888641873e-04, 2.096272727273e-01, 6.173657715389e-04, 2.102054545455e-01, 6.182165765629e-04
