#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 4.161226160479e-03, 7.727202991014e-04, 2.295848916127e-03, 5.739622290316e-04, 1.865377244353e-03, 5.173625617383e-04, 5.272727272727e-05, 9.791208740245e-06, 2.909090909091e-05, 7.272727272727e-06, 2.363636363636e-05, 6.555547773571e-06
 8.250000000000e-02, 4.468705926032e-03, 3.026589555325e-04, 2.459838124421e-03, 2.245514714261e-04, 2.008867801611e-03, 2.029262921466e-04, 3.963636363636e-04, 2.684513283679e-05, 2.181818181818e-04, 1.991718390928e-05, 1.781818181818e-04, 1.799908170293e-05
 1.375000000000e-01, 4.304716717737e-03, 1.803047421313e-04, 2.137254089684e-03, 1.270465684059e-04, 2.167462628054e-03, 1.279412736036e-04, 1.036363636364e-03, 4.340849595023e-05, 5.145454545455e-04, 3.058655243866e-05, 5.218181818182e-04, 3.080195335654e-05
 1.925000000000e-01, 4.824385222401e-03, 1.367828940614e-04, 2.385045749017e-03, 9.617432702495e-05, 2.439339473384e-03, 9.726283426423e-05, 2.261818181818e-03, 6.412797123109e-05, 1.118181818182e-03, 4.508944279141e-05, 1.143636363636e-03, 4.559976801449e-05
 2.475000000000e-01, 4.885735859421e-03, 1.072041839992e-04, 2.556954684252e-03, 7.755472446808e-05, 2.328781175169e-03, 7.401352430211e-05, 3.776363636364e-03, 8.286202810986e-05, 1.976363636364e-03, 5.994487826122e-05, 1.800000000000e-03, 5.720775535474e-05
 3.025000000000e-01, 4.437169539821e-03, 8.364576865849e-05, 2.215431131290e-03, 5.910443798023e-05, 2.221738408532e-03, 5.918851261445e-05, 5.116363636364e-03, 9.644936152636e-05, 2.554545454545e-03, 6.815150841451e-05, 2.561818181818e-03, 6.824845228772e-05
 3.575000000000e-01, 4.913704200903e-03, 7.450995568358e-05, 2.626894060036e-03, 5.447924494864e-05, 2.286810140866e-03, 5.083055543465e-05, 7.907272727273e-03, 1.199035425003e-04, 4.227272727273e-03, 8.766955237266e-05, 3.680000000000e-03, 8.179797730329e-05
 4.125000000000e-01, 5.043395917822e-03, 6.543797328355e-05, 2.514056449945e-03, 4.620147292539e-05, 2.529339467878e-03, 4.634169016106e-05, 1.080000000000e-02, 1.401298099491e-04, 5.383636363636e-03, 9.893649353027e-05, 5.416363636364e-03, 9.923675671997e-05
 4.675000000000e-01, 5.143177669825e-03, 5.831732002842e-05, 2.517366596686e-03, 4.079951746919e-05, 2.625811073139e-03, 4.166904354049e-05, 1.414181818182e-02, 1.603508549844e-04, 6.921818181818e-03, 1.121834389157e-04, 7.220000000000e-03, 1.145743109396e-04
 5.225000000000e-01, 4.994636260568e-03, 5.142555039752e-05, 2.472697056806e-03, 3.618365814351e-05, 2.521939203762e-03, 3.654216902486e-05, 1.715090909091e-02, 1.765884228209e-04, 8.490909090909e-03, 1.242498150056e-04, 8.660000000000e-03, 1.254808931489e-04
 5.775000000000e-01, 4.799780815588e-03, 4.561507224090e-05, 2.440206485815e-03, 3.252452425738e-05, 2.359574329773e-03, 3.198265369498e-05, 2.013090909091e-02, 1.913155845522e-04, 1.023454545455e-02, 1.364121125957e-04, 9.896363636364e-03, 1.341394365194e-04
 6.325000000000e-01, 4.932533085387e-03, 4.222322594088e-05, 2.408978750942e-03, 2.950753237718e-05, 2.523554334445e-03, 3.020109835526e-05, 2.481272727273e-02, 2.124006817004e-04, 1.211818181818e-02, 1.484353659046e-04, 1.269454545455e-02, 1.519242960673e-04
 6.875000000000e-01, 4.908967998301e-03, 3.875433956408e-05, 2.451883424019e-03, 2.738893520242e-05, 2.457084574282e-03, 2.741796971925e-05, 2.917272727273e-02, 2.303070175093e-04, 1.457090909091e-02, 1.627653586715e-04, 1.460181818182e-02, 1.629379032963e-04
 7.425000000000e-01, 4.940062475833e-03, 3.599848456962e-05, 2.462686200251e-03, 2.541689743066e-05, 2.477376275583e-03, 2.549259140042e-05, 3.424000000000e-02, 2.495086079768e-04, 1.706909090909e-02, 1.761667129278e-04, 1.717090909091e-02, 1.766913543746e-04
 7.975000000000e-01, 4.806365163555e-03, 3.306019136508e-05, 2.415689682648e-03, 2.343783830100e-05, 2.390675480907e-03, 2.331617440473e-05, 3.842909090909e-02, 2.643313722965e-04, 1.931454545455e-02, 1.873962522888e-04, 1.911454545455e-02, 1.864234937133e-04
 8.525000000000e-01, 4.817581025717e-03, 3.096410579131e-05, 2.348588163940e-03, 2.161959045126e-05, 2.468992861778e-03, 2.216684813353e-05, 4.401272727273e-02, 2.828836165208e-04, 2.145636363636e-02, 1.975134685229e-04, 2.255636363636e-02, 2.025131359886e-04
 9.075000000000e-01, 4.896417681509e-03, 2.932512429917e-05, 2.472006846273e-03, 2.083653344416e-05, 2.424410835236e-03, 2.063496520938e-05, 5.068909090909e-02, 3.035819221744e-04, 2.559090909091e-02, 2.157056457764e-04, 2.509818181818e-02, 2.136189548033e-04
 9.625000000000e-01, 4.857600355659e-03, 2.754005455645e-05, 2.451674352626e-03, 1.956524530388e-05, 2.405926003033e-03, 1.938184153199e-05, 5.656545454545e-02, 3.206965559399e-04, 2.854909090909e-02, 2.278320390475e-04, 2.801636363636e-02, 2.256963512669e-04
 1.017500000000e+00, 4.806724090890e-03, 2.591498944778e-05, 2.402593595528e-03, 1.832173497859e-05, 2.404130495362e-03, 1.832759409887e-05, 6.255090909091e-02, 3.372371948938e-04, 3.126545454545e-02, 2.384245813496e-04, 3.128545454545e-02, 2.385008273111e-04
 1.072500000000e+00, 4.740973284896e-03, 2.441757851936e-05, 2.356338800474e-03, 1.721423415784e-05, 2.384634484421e-03, 1.731728278651e-05, 6.854363636364e-02, 3.530223695298e-04, 3.406727272727e-02, 2.488784761038e-04, 3.447636363636e-02, 2.503683237166e-04
 1.127500000000e+00, 4.748046782033e-03, 2.324403991279e-05, 2.369244165477e-03, 1.641946596201e-05, 2.378802616556e-03, 1.645255387439e-05, 7.586545454545e-02, 3.713989634916e-04, 3.785636363636e-02, 2.623542491863e-04, 3.800909090909e-02, 2.628829359554e-04
 1.182500000000e+00, 4.672081511409e-03, 2.198510965618e-05, 2.343748071145e-03, 1.557144422097e-05, 2.328333440264e-03, 1.552015371920e-05, 8.211090909091e-02, 3.863839566849e-04, 4.119090909091e-02, 2.736650543702e-04, 4.092000000000e-02, 2.727636339397e-04
 1.237500000000e+00, 4.700992483173e-03, 2.107305751847e-05, 2.354699882006e-03, 1.491422034707e-05, 2.346292601166e-03, 1.488757148147e-05, 9.048181818182e-02, 4.056012779741e-04, 4.532181818182e-02, 2.870597599545e-04, 4.516000000000e-02, 2.865468389445e-04
 1.292500000000e+00, 4.621227271013e-03, 2.000456309341e-05, 2.286929466882e-03, 1.407267934440e-05, 2.334297804130e-03, 1.421767353079e-05, 9.702727272727e-02, 4.200157415389e-04, 4.801636363636e-02, 2.954699296694e-04, 4.901090909091e-02, 2.985142271344e-04
 1.347500000000e+00, 4.602612994021e-03, 1.914948216137e-05, 2.307799823172e-03, 1.355981837784e-05, 2.294813170849e-03, 1.352161205658e-05, 1.050345454545e-01, 4.370033190108e-04, 5.266545454545e-02, 3.094436489909e-04, 5.236909090909e-02, 3.085717565261e-04
 1.402500000000e+00, 4.493732982295e-03, 1.817969772658e-05, 2.249661284164e-03, 1.286297997639e-05, 2.244071698131e-03, 1.284699013609e-05, 1.110909090909e-01, 4.494257125203e-04, 5.561454545455e-02, 3.179895522999e-04, 5.547636363636e-02, 3.175942627040e-04
