#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 5.452641175800e-03, 8.845352004545e-04, 3.300282816932e-03, 6.881565377952e-04, 2.152358358869e-03, 5.557365385979e-04, 6.909090909091e-05, 1.120802545994e-05, 4.181818181818e-05, 8.719693678750e-06, 2.727272727273e-05, 7.041787902195e-06
 8.250000000000e-02, 4.981172201953e-03, 3.195423457419e-04, 2.992803051379e-03, 2.476861428749e-04, 1.988369150574e-03, 2.018882991905e-04, 4.418181818182e-04, 2.834264957840e-05, 2.654545454545e-04, 2.196917449744e-05, 1.763636363636e-04, 1.790701418508e-05
 1.375000000000e-01, 5.452641175800e-03, 2.029262921466e-04, 2.522412953902e-03, 1.380202960647e-04, 2.930228221898e-03, 1.487597994035e-04, 1.312727272727e-03, 4.885465033653e-05, 6.072727272727e-04, 3.322848524090e-05, 7.054545454545e-04, 3.581402837017e-05
 1.925000000000e-01, 6.484221938790e-03, 1.585768310146e-04, 3.300282816932e-03, 1.131322379211e-04, 3.183939121858e-03, 1.111202415295e-04, 3.040000000000e-03, 7.434563018277e-05, 1.547272727273e-03, 5.303982598478e-05, 1.492727272727e-03, 5.209654102507e-05
 2.475000000000e-01, 5.584370211972e-03, 1.146129905413e-04, 2.667512982467e-03, 7.921364805684e-05, 2.916857229505e-03, 8.283317911532e-05, 4.316363636364e-03, 8.858856520058e-05, 2.061818181818e-03, 6.122712087448e-05, 2.254545454545e-03, 6.402478858785e-05
 3.025000000000e-01, 5.801118243427e-03, 9.564159800465e-05, 2.995956690000e-03, 6.873196026808e-05, 2.805161553427e-03, 6.650738986451e-05, 6.689090909091e-03, 1.102813831572e-04, 3.454545454545e-03, 7.925270806438e-05, 3.234545454545e-03, 7.668762439623e-05
 3.575000000000e-01, 5.527211071698e-03, 7.902469447390e-05, 2.856252982268e-03, 5.680782163729e-05, 2.670958089431e-03, 5.493426742498e-05, 8.894545454545e-03, 1.271687887276e-04, 4.596363636364e-03, 9.141676429074e-05, 4.298181818182e-03, 8.840178749922e-05
 4.125000000000e-01, 5.346509106823e-03, 6.737572698327e-05, 2.755188510662e-03, 4.836642282082e-05, 2.591320596161e-03, 4.690605216858e-05, 1.144909090909e-02, 1.442793433781e-04, 5.900000000000e-03, 1.035725481355e-04, 5.549090909091e-03, 1.004452895777e-04
 4.675000000000e-01, 5.463882371530e-03, 6.010802588254e-05, 2.744835498514e-03, 4.260297772327e-05, 2.719046873016e-03, 4.240237097859e-05, 1.502363636364e-02, 1.652746274518e-04, 7.547272727273e-03, 1.171422812207e-04, 7.476363636364e-03, 1.165906875773e-04
 5.225000000000e-01, 5.549007527907e-03, 5.420441637240e-05, 2.714671907975e-03, 3.791278517705e-05, 2.834335619932e-03, 3.873937885913e-05, 1.905454545455e-02, 1.861306747937e-04, 9.321818181818e-03, 1.301874046541e-04, 9.732727272727e-03, 1.330258161734e-04
 5.775000000000e-01, 5.287908813994e-03, 4.787840156797e-05, 2.629215195677e-03, 3.376064467152e-05, 2.658693618316e-03, 3.394937713813e-05, 2.217818181818e-02, 2.008082840476e-04, 1.102727272727e-02, 1.415965634359e-04, 1.115090909091e-02, 1.423881321083e-04
 6.325000000000e-01, 5.507941063106e-03, 4.461809768502e-05, 2.744753883669e-03, 3.149692177609e-05, 2.763187179438e-03, 3.160250875581e-05, 2.770727272727e-02, 2.244478993088e-04, 1.380727272727e-02, 1.584428358475e-04, 1.390000000000e-02, 1.589739830058e-04
 6.875000000000e-01, 5.488743277627e-03, 4.097903233032e-05, 2.756303689417e-03, 2.903947582915e-05, 2.732439588210e-03, 2.891349052429e-05, 3.261818181818e-02, 2.435277912764e-04, 1.638000000000e-02, 1.725740947588e-04, 1.623818181818e-02, 1.718253966739e-04
 7.425000000000e-01, 5.359516591108e-03, 3.749564319093e-05, 2.672806742049e-03, 2.647901203507e-05, 2.686709849059e-03, 2.654779049090e-05, 3.714727272727e-02, 2.598855437837e-04, 1.852545454545e-02, 1.835283210518e-04, 1.862181818182e-02, 1.840050304738e-04
 7.975000000000e-01, 5.334164820283e-03, 3.482813321187e-05, 2.719271131046e-03, 2.486699101942e-05, 2.614893689237e-03, 2.438506962598e-05, 4.264909090909e-02, 2.784668771199e-04, 2.174181818182e-02, 1.988229828576e-04, 2.090727272727e-02, 1.949698005859e-04
 8.525000000000e-01, 5.440700214031e-03, 3.290572221072e-05, 2.678954772883e-03, 2.309014816033e-05, 2.761745441148e-03, 2.344422342801e-05, 4.970545454545e-02, 3.006219448394e-04, 2.447454545455e-02, 2.109482722226e-04, 2.523090909091e-02, 2.141830529367e-04
 9.075000000000e-01, 5.432794868615e-03, 3.088960013946e-05, 2.729130684493e-03, 2.189337918921e-05, 2.703664184123e-03, 2.179099227784e-05, 5.624181818182e-02, 3.197778154276e-04, 2.825272727273e-02, 2.266464097252e-04, 2.798909090909e-02, 2.255864716652e-04
 9.625000000000e-01, 5.223431014696e-03, 2.855826617682e-05, 2.613433022179e-03, 2.020038248027e-05, 2.609997992517e-03, 2.018710268159e-05, 6.082545454545e-02, 3.325533574288e-04, 3.043272727273e-02, 2.352280412811e-04, 3.039272727273e-02, 2.350734015839e-04
 1.017500000000e+00, 5.376215338585e-03, 2.740720619089e-05, 2.662050231193e-03, 1.928566250128e-05, 2.714165107393e-03, 1.947352492685e-05, 6.996181818182e-02, 3.566557244530e-04, 3.464181818182e-02, 2.509683724435e-04, 3.532000000000e-02, 2.534130656027e-04
 1.072500000000e+00, 5.265512385967e-03, 2.573292523770e-05, 2.616407575592e-03, 1.813934236641e-05, 2.649104810375e-03, 1.825233409192e-05, 7.612727272727e-02, 3.720392763412e-04, 3.782727272727e-02, 2.622534261056e-04, 3.830000000000e-02, 2.638870281699e-04
 1.127500000000e+00, 5.141877724673e-03, 2.418883712475e-05, 2.572247459806e-03, 1.710844316262e-05, 2.569630264868e-03, 1.709973724941e-05, 8.215818181818e-02, 3.864951647779e-04, 4.110000000000e-02, 2.733628956667e-04, 4.105818181818e-02, 2.732237904528e-04
 1.182500000000e+00, 5.051964226803e-03, 2.286143902919e-05, 2.536172322406e-03, 1.619805278702e-05, 2.515791904396e-03, 1.613283857212e-05, 8.878727272727e-02, 4.017852722023e-04, 4.457272727273e-02, 2.846775760647e-04, 4.421454545455e-02, 2.835314491280e-04
 1.237500000000e+00, 5.056932193343e-03, 2.185628471009e-05, 2.499229541391e-03, 1.536511612993e-05, 2.557702651952e-03, 1.554382152633e-05, 9.733272727273e-02, 4.206763542693e-04, 4.810363636364e-02, 2.957383252553e-04, 4.922909090909e-02, 2.991779370484e-04
 1.292500000000e+00, 5.045463987975e-03, 2.090263140260e-05, 2.513552754960e-03, 1.475347785899e-05, 2.531911233015e-03, 1.480725803845e-05, 1.059345454545e-01, 4.388715808329e-04, 5.277454545455e-02, 3.097639730638e-04, 5.316000000000e-02, 3.108931415367e-04
 1.347500000000e+00, 5.041689318868e-03, 2.004208246022e-05, 2.532476875625e-03, 1.420455225978e-05, 2.509212443243e-03, 1.413915713335e-05, 1.150545454545e-01, 4.573730235209e-04, 5.779272727273e-02, 3.241568847802e-04, 5.726181818182e-02, 3.226645265507e-04
 1.402500000000e+00, 4.990911950549e-03, 1.915900631071e-05, 2.497956579553e-03, 1.355424928985e-05, 2.492955370996e-03, 1.354067387548e-05, 1.233818181818e-01, 4.736354911875e-04, 6.175272727273e-02, 3.350786265198e-04, 6.162909090909e-02, 3.347430246652e-04
 1.457500000000e+00, 4.892639822060e-03, 1.825370452197e-05, 2.439543778876e-03, 1.288942967641e-05, 2.453096043183e-03, 1.292518206418e-05, 1.306236363636e-01, 4.873371734858e-04, 6.513090909091e-02, 3.441218312033e-04, 6.549272727273e-02, 3.450763480020e-04
 1.512500000000e+00, 4.908717736851e-03, 1.761888590015e-05, 2.444335398472e-03, 1.243296788265e-05, 2.464382338380e-03, 1.248384756361e-05, 1.411290909091e-01, 5.065553741768e-04, 7.027636363636e-02, 3.574565800368e-04, 7.085272727273e-02, 3.589194066861e-04
 1.567500000000e+00, 4.789416868475e-03, 1.679288122470e-05, 2.397593554182e-03, 1.188151108961e-05, 2.391823314292e-03, 1.186720498071e-05, 1.478945454545e-01, 5.185548896247e-04, 7.403636363636e-02, 3.668944947092e-04, 7.385818181818e-02, 3.664527299745e-04
 1.622500000000e+00, 4.801025879972e-03, 1.624333677639e-05, 2.412026257392e-03, 1.151328461529e-05, 2.388999622581e-03, 1.145819649851e-05, 1.588381818182e-01, 5.373980779784e-04, 7.980000000000e-02, 3.809080060735e-04, 7.903818181818e-02, 3.790854588664e-04
 1.677500000000e+00, 4.692927824099e-03, 1.553294056000e-05, 2.330346287649e-03, 1.094566050303e-05, 2.362581536449e-03, 1.102110514389e-05, 1.659654545455e-01, 5.493226482686e-04, 8.241272727273e-02, 3.870934284046e-04, 8.355272727273e-02, 3.897615291262e-04
 1.732500000000e+00, 4.722608263396e-03, 1.508735833071e-05, 2.385162991571e-03, 1.072213509481e-05, 2.337445271825e-03, 1.061433937689e-05, 1.781454545455e-01, 5.691228570759e-04, 8.997272727273e-02, 4.044586219374e-04, 8.817272727273e-02, 4.003923695412e-04
 1.787500000000e+00, 4.614428113018e-03, 1.445471335594e-05, 2.288241969576e-03, 1.017891563763e-05, 2.326186143442e-03, 1.026296324871e-05, 1.852909090909e-01, 5.804244670786e-04, 9.188363636364e-02, 4.087311549476e-04, 9.340727272727e-02, 4.121060603275e-04
