#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.102007479741e-01, 3.976526969233e-03, 6.083999627735e-02, 2.954651412503e-03, 4.936075169672e-02, 2.661353371432e-03, 1.396363636364e-03, 5.038693258382e-05, 7.709090909091e-04, 3.743865505813e-05, 6.254545454545e-04, 3.372224907453e-05
 8.250000000000e-02, 9.542122057651e-02, 1.398572952015e-03, 4.466656060928e-02, 9.568721121162e-04, 5.075465996723e-02, 1.020001011353e-03, 8.463636363636e-03, 1.240501098430e-04, 3.961818181818e-03, 8.487229103261e-05, 4.501818181818e-03, 9.047167494273e-05
 1.375000000000e-01, 1.023238715941e-01, 8.790697641862e-04, 5.168680915122e-02, 6.247765515510e-04, 5.063706244286e-02, 6.183994752087e-04, 2.463454545455e-02, 2.116366760385e-04, 1.244363636364e-02, 1.504154027632e-04, 1.219090909091e-02, 1.488801170613e-04
 1.925000000000e-01, 8.947217963506e-02, 5.890535908010e-04, 4.547487228125e-02, 4.199489919112e-04, 4.399730735381e-02, 4.130701841434e-04, 4.194727272727e-02, 2.761661974157e-04, 2.132000000000e-02, 1.968848302019e-04, 2.062727272727e-02, 1.936598363921e-04
 2.475000000000e-01, 9.396279196176e-02, 4.701372903790e-04, 4.597578592796e-02, 3.288602060663e-04, 4.798700603379e-02, 3.359762442063e-04, 7.262727272727e-02, 3.633862776397e-04, 3.553636363636e-02, 2.541880607895e-04, 3.709090909091e-02, 2.596883064925e-04
 3.025000000000e-01, 9.546537151720e-02, 3.879840735068e-04, 4.770509142067e-02, 2.742668579368e-04, 4.776028009654e-02, 2.744254578795e-04, 1.100781818182e-01, 4.473724944164e-04, 5.500727272727e-02, 3.162486729466e-04, 5.507090909091e-02, 3.164315496594e-04
 3.575000000000e-01, 9.418177851893e-02, 3.262069760236e-04, 4.658584769180e-02, 2.294229194083e-04, 4.759593082714e-02, 2.318967771588e-04, 1.515600000000e-01, 5.249415551884e-04, 7.496727272727e-02, 3.691938951708e-04, 7.659272727273e-02, 3.731748975108e-04
 4.125000000000e-01, 9.296150374588e-02, 2.809440759700e-04, 4.635169527706e-02, 1.983814773688e-04, 4.660980846882e-02, 1.989330622587e-04, 1.990690909091e-01, 6.016176540402e-04, 9.925818181818e-02, 4.248169270258e-04, 9.981090909091e-02, 4.259980987813e-04
 4.675000000000e-01, 9.251702459735e-02, 2.473390126271e-04, 4.583564496519e-02, 1.740938652261e-04, 4.668137963216e-02, 1.756926670581e-04, 2.543872727273e-01, 6.800899308544e-04, 1.260309090909e-01, 4.786931244942e-04, 1.283563636364e-01, 4.830892325560e-04
 5.225000000000e-01, 9.287386607109e-02, 2.217551822966e-04, 4.675250636442e-02, 1.573364926650e-04, 4.612135970667e-02, 1.562708832486e-04, 3.189163636364e-01, 7.614774677456e-04, 1.605418181818e-01, 5.402723525001e-04, 1.583745454545e-01, 5.366131930993e-04
 5.775000000000e-01, 9.073328436446e-02, 1.983266061446e-04, 4.524937875100e-02, 1.400567275291e-04, 4.548390561346e-02, 1.404192144212e-04, 3.805472727273e-01, 8.318077495620e-04, 1.897818181818e-01, 5.874162504048e-04, 1.907654545455e-01, 5.889365678846e-04
 6.325000000000e-01, 8.976183733836e-02, 1.801201394492e-04, 4.535458208300e-02, 1.280344948924e-04, 4.440725525536e-02, 1.266903025210e-04, 4.515400000000e-01, 9.060804700366e-04, 2.281527272727e-01, 6.440676521111e-04, 2.233872727273e-01, 6.373057960555e-04
 6.875000000000e-01, 8.945886667493e-02, 1.654386340720e-04, 4.504563267846e-02, 1.173955366062e-04, 4.441323399647e-02, 1.165685619218e-04, 5.316309090909e-01, 9.831590170937e-04, 2.676945454545e-01, 6.976513136029e-04, 2.639363636364e-01, 6.927368169230e-04
 7.425000000000e-01, 8.871808673810e-02, 1.525541693879e-04, 4.418040156010e-02, 1.076546584407e-04, 4.453768517799e-02, 1.080890795300e-04, 6.149127272727e-01, 1.057366133606e-03, 3.062181818182e-01, 7.461637424711e-04, 3.086945454545e-01, 7.491747525894e-04
 7.975000000000e-01, 8.758358896565e-02, 1.411264282820e-04, 4.393380692816e-02, 9.995313036788e-05, 4.364978203749e-02, 9.962951615508e-05, 7.002709090909e-01, 1.128370433285e-03, 3.512709090909e-01, 7.991710581379e-04, 3.490000000000e-01, 7.965836142838e-04
 8.525000000000e-01, 8.599860764456e-02, 1.308246973418e-04, 4.302328525383e-02, 9.253282340106e-05, 4.297532239073e-02, 9.248123067950e-05, 7.856709090909e-01, 1.195195616618e-03, 3.930545454545e-01, 8.453665643371e-04, 3.926163636364e-01, 8.448952206542e-04
 9.075000000000e-01, 8.504739774298e-02, 1.222168673415e-04, 4.265621248893e-02, 8.655492380814e-05, 4.239118525404e-02, 8.628561773162e-05, 8.804345454545e-01, 1.265223333109e-03, 4.415890909091e-01, 8.960408786425e-04, 4.388454545455e-01, 8.932529465086e-04
 9.625000000000e-01, 8.301358116078e-02, 1.138488059711e-04, 4.121020699659e-02, 8.021513216564e-05, 4.180337416419e-02, 8.079036571701e-05, 9.666709090909e-01, 1.325738839694e-03, 4.798818181818e-01, 9.340837203882e-04, 4.867890909091e-01, 9.407821609598e-04
 1.017500000000e+00, 8.300320963345e-02, 1.076896294209e-04, 4.128909348509e-02, 7.595285675163e-05, 4.171411614836e-02, 7.634277854568e-05, 1.080138181818e+00, 1.401387741956e-03, 5.373036363636e-01, 9.883904605364e-04, 5.428345454545e-01, 9.934645946517e-04
 1.072500000000e+00, 8.093433343025e-02, 1.008870065231e-04, 4.045540828646e-02, 7.132752147050e-05, 4.047892514379e-02, 7.134824991594e-05, 1.170125454545e+00, 1.458595497884e-03, 5.848927272727e-01, 1.031232913708e-03, 5.852327272727e-01, 1.031532599646e-03
 1.127500000000e+00, 7.992162319772e-02, 9.536439671004e-05, 4.009519886937e-02, 6.754610390806e-05, 3.982642432834e-02, 6.731932862642e-05, 1.277007272727e+00, 1.523755690706e-03, 6.406509090909e-01, 1.079268194061e-03, 6.363563636364e-01, 1.075644723061e-03
 1.182500000000e+00, 7.758742373271e-02, 8.959197208382e-05, 3.888645828639e-02, 6.342677439111e-05, 3.870096544633e-02, 6.327531708500e-05, 1.363583636364e+00, 1.574561200845e-03, 6.834218181818e-01, 1.114713023144e-03, 6.801618181818e-01, 1.112051190926e-03
 1.237500000000e+00, 7.649709265249e-02, 8.500710752654e-05, 3.846482126426e-02, 6.027880493108e-05, 3.803227138823e-02, 5.993891896014e-05, 1.472369090909e+00, 1.636164634364e-03, 7.403472727273e-01, 1.160209442477e-03, 7.320218181818e-01, 1.153667525906e-03
 1.292500000000e+00, 7.524014399396e-02, 8.071889647009e-05, 3.774624323532e-02, 5.717251195506e-05, 3.749390075864e-02, 5.698108566970e-05, 1.579741818182e+00, 1.694773687322e-03, 7.925200000000e-01, 1.200393874753e-03, 7.872218181818e-01, 1.196374689090e-03
 1.347500000000e+00, 7.339705332805e-02, 7.647053296212e-05, 3.695690527435e-02, 5.426285037468e-05, 3.644014805370e-02, 5.388214435901e-05, 1.674967272727e+00, 1.745106025811e-03, 8.433800000000e-01, 1.238312634926e-03, 8.315872727273e-01, 1.229624682374e-03
 1.402500000000e+00, 7.106077498139e-02, 7.229329110739e-05, 3.569244871208e-02, 5.123552591848e-05, 3.536832626931e-02, 5.100236095511e-05, 1.756714545455e+00, 1.787183943046e-03, 8.823636363636e-01, 1.266608669109e-03, 8.743509090909e-01, 1.260844528727e-03
 1.457500000000e+00, 6.977434354704e-02, 6.893301480822e-05, 3.477783428435e-02, 4.866656123151e-05, 3.499650926269e-02, 4.881932351488e-05, 1.862834545455e+00, 1.840372761379e-03, 9.284981818182e-01, 1.299299238973e-03, 9.343363636364e-01, 1.303377684491e-03
 1.512500000000e+00, 6.805436506183e-02, 6.560280459826e-05, 3.411242945519e-02, 4.644625887406e-05, 3.394193560664e-02, 4.633004433152e-05, 1.956610909091e+00, 1.886126819746e-03, 9.807563636364e-01, 1.335362643041e-03, 9.758545454545e-01, 1.332021393122e-03
 1.567500000000e+00, 6.610145409681e-02, 6.238632496664e-05, 3.312818368692e-02, 4.416545503230e-05, 3.297327040988e-02, 4.406207127034e-05, 2.041176363636e+00, 1.926455229707e-03, 1.022980000000e+00, 1.363804838078e-03, 1.018196363636e+00, 1.360612404656e-03
 1.622500000000e+00, 6.384087788557e-02, 5.923217093912e-05, 3.209170984347e-02, 4.199568346442e-05, 3.174916804210e-02, 4.177095455598e-05, 2.112125454545e+00, 1.959649994048e-03, 1.061729090909e+00, 1.389394302898e-03, 1.050396363636e+00, 1.381959322935e-03
 1.677500000000e+00, 6.130373143553e-02, 5.614036059755e-05, 3.064883241684e-02, 3.969526541426e-05, 3.065489901869e-02, 3.969919384213e-05, 2.168007272727e+00, 1.985404594776e-03, 1.083896363636e+00, 1.403823586195e-03, 1.084110909091e+00, 1.403962515098e-03
 1.732500000000e+00, 5.991938168426e-02, 5.374102004003e-05, 2.990209218042e-02, 3.796409327617e-05, 3.001728950385e-02, 3.803715100610e-05, 2.260269090909e+00, 2.027209946032e-03, 1.127961818182e+00, 1.432075301589e-03, 1.132307272727e+00, 1.434831173298e-03
 1.787500000000e+00, 5.804313031608e-02, 5.126558938001e-05, 2.901484116064e-02, 3.624604624477e-05, 2.902828915544e-02, 3.625444505302e-05, 2.330703636364e+00, 2.058553612420e-03, 1.165081818182e+00, 1.455448583260e-03, 1.165621818182e+00, 1.455785834762e-03
 1.842500000000e+00, 5.568614105253e-02, 4.871510741319e-05, 2.776429348584e-02, 3.439801774286e-05, 2.792184756668e-02, 3.449547891596e-05, 2.375769090909e+00, 2.078359970094e-03, 1.184523636364e+00, 1.467541937678e-03, 1.191245454545e+00, 1.471699978408e-03
 1.897500000000e+00, 5.311726296146e-02, 4.619921329997e-05, 2.648503782192e-02, 3.262248459695e-05, 2.663222513954e-02, 3.271300671382e-05, 2.403474545455e+00, 2.090443426407e-03, 1.198407272727e+00, 1.476117310396e-03, 1.205067272727e+00, 1.480213297116e-03
