#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 5.883112847574e-03, 9.187878650209e-04, 3.587263931448e-03, 7.174527862895e-04, 2.295848916127e-03, 5.739622290316e-04, 7.454545454545e-05, 1.164204406806e-05, 4.545454545455e-05, 9.090909090909e-06, 2.909090909091e-05, 7.272727272727e-06
 8.250000000000e-02, 7.092533258748e-03, 3.812969502085e-04, 4.325215368774e-03, 2.977601056282e-04, 2.767317889974e-03, 2.381728022562e-04, 6.290909090909e-04, 3.382013679589e-05, 3.836363636364e-04, 2.641061644788e-05, 2.454545454545e-04, 2.112536370659e-05
 1.375000000000e-01, 8.956831626730e-03, 2.600830597475e-04, 4.742740524103e-03, 1.892559504360e-04, 4.214091102627e-03, 1.783967017413e-04, 2.156363636364e-03, 6.261518311899e-05, 1.141818181818e-03, 4.556350576779e-05, 1.014545454545e-03, 4.294913385825e-05
 1.925000000000e-01, 9.171761294999e-03, 1.885980381125e-04, 4.789482113879e-03, 1.362872024586e-04, 4.382279181120e-03, 1.303649432398e-04, 4.300000000000e-03, 8.842048302391e-05, 2.245454545455e-03, 6.389557596657e-05, 2.054545454545e-03, 6.111904114171e-05
 2.475000000000e-01, 7.647341010581e-03, 1.341226025346e-04, 3.570797801926e-03, 9.164934658114e-05, 4.076543208655e-03, 9.792481698680e-05, 5.910909090909e-03, 1.036682566556e-04, 2.760000000000e-03, 7.083912632283e-05, 3.150909090909e-03, 7.568966653272e-05
 3.025000000000e-01, 8.358719165101e-03, 1.148050076904e-04, 4.251104861179e-03, 8.187322050695e-05, 4.107614303921e-03, 8.047959713255e-05, 9.638181818182e-03, 1.323781210856e-04, 4.901818181818e-03, 9.440549080543e-05, 4.736363636364e-03, 9.279854658309e-05
 3.575000000000e-01, 7.719114072331e-03, 9.338852800848e-05, 4.125071059438e-03, 6.826931067397e-05, 3.594043012893e-03, 6.372376623907e-05, 1.242181818182e-02, 1.502834786892e-04, 6.638181818182e-03, 1.098609188365e-04, 5.783636363636e-03, 1.025460992888e-04
 4.125000000000e-01, 8.557640985813e-03, 8.524037275344e-05, 4.223207288762e-03, 5.988106393699e-05, 4.334433697051e-03, 6.066448160925e-05, 1.832545454545e-02, 1.825349508025e-04, 9.043636363636e-03, 1.282301649637e-04, 9.281818181818e-03, 1.299077867483e-04
 4.675000000000e-01, 8.809129971382e-03, 7.632174704279e-05, 4.095762726523e-03, 5.204142607351e-05, 4.713367244859e-03, 5.582740405839e-05, 2.422181818182e-02, 2.098563066040e-04, 1.126181818182e-02, 1.430944899633e-04, 1.296000000000e-02, 1.535045157760e-04
 5.225000000000e-01, 8.575546366602e-03, 6.738417497202e-05, 4.146930053299e-03, 4.685871455878e-05, 4.428616313303e-03, 4.842404264989e-05, 2.944727272727e-02, 2.313881930172e-04, 1.424000000000e-02, 1.609065228352e-04, 1.520727272727e-02, 1.662816489480e-04
