#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 3.013301702416e-02, 2.079375724745e-03, 1.277065959595e-02, 1.353687209799e-03, 1.736235742821e-02, 1.578396129837e-03, 3.818181818182e-04, 2.634795772034e-05, 1.618181818182e-04, 1.715269296738e-05, 2.200000000000e-04, 2.000000000000e-05
 8.250000000000e-02, 3.316681737761e-02, 8.245453386118e-04, 1.637842217844e-02, 5.794269244434e-04, 1.678839519918e-02, 5.866340040063e-04, 2.941818181818e-03, 7.313521949498e-05, 1.452727272727e-03, 5.139379645492e-05, 1.489090909091e-03, 5.203304735002e-05
 1.375000000000e-01, 3.281402480451e-02, 4.978111407411e-04, 1.685636441051e-02, 3.567934034827e-04, 1.595766039400e-02, 3.471518386488e-04, 7.900000000000e-03, 1.198483890740e-04, 4.058181818182e-03, 8.589826771649e-05, 3.841818181818e-03, 8.357705406954e-05
 1.925000000000e-01, 3.295629069129e-02, 3.575032230604e-04, 1.681942018453e-02, 2.553973044278e-04, 1.613687050676e-02, 2.501614906207e-04, 1.545090909091e-02, 1.676083589308e-04, 7.885454545455e-03, 1.197380060075e-04, 7.565454545455e-03, 1.172832976209e-04
 2.475000000000e-01, 3.244062746137e-02, 2.762430538324e-04, 1.631558205149e-02, 1.959061317777e-04, 1.612504540988e-02, 1.947588568526e-04, 2.507454545455e-02, 2.135183426421e-04, 1.261090909091e-02, 1.514230022811e-04, 1.246363636364e-02, 1.505362316015e-04
 3.025000000000e-01, 3.294763949345e-02, 2.279308539657e-04, 1.604255966530e-02, 1.590478477393e-04, 1.690507982815e-02, 1.632674380243e-04, 3.799090909091e-02, 2.628200528219e-04, 1.849818181818e-02, 1.833931783116e-04, 1.949272727273e-02, 1.882586580055e-04
 3.575000000000e-01, 3.291244041672e-02, 1.928367678232e-04, 1.656016612385e-02, 1.367861560372e-04, 1.635227429286e-02, 1.359248562298e-04, 5.296363636364e-02, 3.103184181791e-04, 2.664909090909e-02, 2.201201775440e-04, 2.631454545455e-02, 2.187341493667e-04
 4.125000000000e-01, 3.237282820787e-02, 1.657901139721e-04, 1.612782920186e-02, 1.170189687636e-04, 1.624499900601e-02, 1.174432749901e-04, 6.932363636364e-02, 3.550253162897e-04, 3.453636363636e-02, 2.505860898569e-04, 3.478727272727e-02, 2.514947052661e-04
 4.675000000000e-01, 3.080815001476e-02, 1.427297826193e-04, 1.528538120541e-02, 1.005356132206e-04, 1.552276880935e-02, 1.013132830428e-04, 8.471090909091e-02, 3.924536083549e-04, 4.202909090909e-02, 2.764353973818e-04, 4.268181818182e-02, 2.785736990190e-04
 5.225000000000e-01, 3.132912465828e-02, 1.287956354206e-04, 1.562776309028e-02, 9.096523066595e-05, 1.570136156799e-02, 9.117917806868e-05, 1.075800000000e-01, 4.422668877499e-04, 5.366363636364e-02, 3.123623663854e-04, 5.391636363636e-02, 3.130970329884e-04
