#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.079048990579e-01, 3.934886795917e-03, 5.797018513219e-02, 2.884124506495e-03, 4.993471392575e-02, 2.676781636167e-03, 1.367272727273e-03, 4.985930618473e-05, 7.345454545455e-04, 3.654500225862e-05, 6.327272727273e-04, 3.391774201123e-05
 8.250000000000e-02, 8.884115359368e-02, 1.349490201975e-03, 4.743387849926e-02, 9.860682140097e-04, 4.140727509442e-02, 9.212997788707e-04, 7.880000000000e-03, 1.196965861137e-04, 4.207272727273e-03, 8.746191615131e-05, 3.672727272727e-03, 8.171710928816e-05
 1.375000000000e-01, 1.023918408054e-01, 8.793616792529e-04, 5.237405339914e-02, 6.289164494797e-04, 5.001778740627e-02, 6.146064289546e-04, 2.465090909091e-02, 2.117069548001e-04, 1.260909090909e-02, 1.514120861580e-04, 1.204181818182e-02, 1.479669384560e-04
 1.925000000000e-01, 9.700737295268e-02, 6.133567808580e-04, 4.755354629990e-02, 4.294397625745e-04, 4.945382665278e-02, 4.379361037234e-04, 4.548000000000e-02, 2.875602703624e-04, 2.229454545455e-02, 2.013343914737e-04, 2.318545454545e-02, 2.053177340144e-04
 2.475000000000e-01, 1.027016021292e-01, 4.915133892544e-04, 5.204708311293e-02, 3.499008046674e-04, 5.065451901626e-02, 3.451881207536e-04, 7.938181818182e-02, 3.799086449561e-04, 4.022909090909e-02, 2.704511076940e-04, 3.915272727273e-02, 2.668085022249e-04
 3.025000000000e-01, 9.225969785890e-02, 3.814143064533e-04, 4.645152006880e-02, 2.706393427567e-04, 4.580817779010e-02, 2.687586637105e-04, 1.063818181818e-01, 4.397970982207e-04, 5.356181818182e-02, 3.120658968342e-04, 5.282000000000e-02, 3.098973437065e-04
 3.575000000000e-01, 9.727077996416e-02, 3.315133329698e-04, 4.849980835317e-02, 2.340883561484e-04, 4.877097161098e-02, 2.347418400126e-04, 1.565309090909e-01, 5.334806958950e-04, 7.804727272727e-02, 3.767016488302e-04, 7.848363636364e-02, 3.777532536738e-04
 4.125000000000e-01, 9.478188099299e-02, 2.836814711099e-04, 4.785622348689e-02, 2.015753955645e-04, 4.692565750609e-02, 1.996059542050e-04, 2.029672727273e-01, 6.074795510622e-04, 1.024800000000e-01, 4.316564290350e-04, 1.004872727273e-01, 4.274390391990e-04
 4.675000000000e-01, 9.929943310332e-02, 2.562448694902e-04, 4.993603641937e-02, 1.817141840047e-04, 4.936339668395e-02, 1.806692792689e-04, 2.730363636364e-01, 7.045777118715e-04, 1.373054545455e-01, 4.996461557860e-04, 1.357309090909e-01, 4.967730579192e-04
 5.225000000000e-01, 9.753810341015e-02, 2.272553776857e-04, 4.822659386039e-02, 1.597976214057e-04, 4.931150954976e-02, 1.615850453481e-04, 3.349327272727e-01, 7.803643988813e-04, 1.656036363636e-01, 5.487235375498e-04, 1.693290909091e-01, 5.548613109419e-04
