#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.090528235160e-01, 3.955761673415e-03, 6.241839240719e-02, 2.992732849696e-03, 4.663443110882e-02, 2.586812808691e-03, 1.381818181818e-03, 5.012381364396e-05, 7.909090909091e-04, 3.792118839021e-05, 5.909090909091e-04, 3.277773886785e-05
 8.250000000000e-02, 1.010173523096e-01, 1.438999462703e-03, 5.212806958669e-02, 1.033709392277e-03, 4.888928272287e-02, 1.001081588073e-03, 8.960000000000e-03, 1.276358456348e-04, 4.623636363636e-03, 9.168757587726e-05, 4.336363636364e-03, 8.879356688782e-05
 1.375000000000e-01, 1.008587574831e-01, 8.727536372580e-04, 5.110529478759e-02, 6.212520137805e-04, 4.975346269553e-02, 6.129802988030e-04, 2.428181818182e-02, 2.101160639518e-04, 1.230363636364e-02, 1.495668677678e-04, 1.197818181818e-02, 1.475754464560e-04
 1.925000000000e-01, 9.604947652991e-02, 6.103209813809e-04, 4.952751099299e-02, 4.382622364423e-04, 4.652196553691e-02, 4.247562976841e-04, 4.503090909091e-02, 2.861369954502e-04, 2.322000000000e-02, 2.054706349291e-04, 2.181090909091e-02, 1.991386410195e-04
 2.475000000000e-01, 9.676438628461e-02, 4.770946173935e-04, 4.865976503995e-02, 3.383231746694e-04, 4.810462124466e-02, 3.363877278194e-04, 7.479272727273e-02, 3.687638497189e-04, 3.761090909091e-02, 2.615023347398e-04, 3.718181818182e-02, 2.600063572014e-04
 3.025000000000e-01, 9.754046572986e-02, 3.921781354443e-04, 4.825224772142e-02, 2.758352333975e-04, 4.928821800844e-02, 2.787805838597e-04, 1.124709090909e-01, 4.522085381585e-04, 5.563818181818e-02, 3.180571184214e-04, 5.683272727273e-02, 3.214533113921e-04
 3.575000000000e-01, 9.805037433036e-02, 3.328391686995e-04, 4.994036316029e-02, 2.375393964761e-04, 4.811001117007e-02, 2.331457641527e-04, 1.577854545455e-01, 5.356142685068e-04, 8.036545454545e-02, 3.822551612006e-04, 7.742000000000e-02, 3.751848029487e-04
 4.125000000000e-01, 9.703697519463e-02, 2.870363732317e-04, 4.874773286630e-02, 2.034442969872e-04, 4.828924232832e-02, 2.024853021367e-04, 2.077963636364e-01, 6.146637863482e-04, 1.043890909091e-01, 4.356585212152e-04, 1.034072727273e-01, 4.336049159552e-04
 4.675000000000e-01, 9.479369735606e-02, 2.503637948288e-04, 4.743850722691e-02, 1.771117202870e-04, 4.735519012915e-02, 1.769561196966e-04, 2.606472727273e-01, 6.884069524862e-04, 1.304381818182e-01, 4.869910990752e-04, 1.302090909091e-01, 4.865632555515e-04
 5.225000000000e-01, 9.409591849231e-02, 2.232093632735e-04, 4.754038071571e-02, 1.586566731356e-04, 4.655553777660e-02, 1.570047130583e-04, 3.231127272727e-01, 7.664709296186e-04, 1.632472727273e-01, 5.448056746589e-04, 1.598654545455e-01, 5.391330659586e-04
 5.775000000000e-01, 9.391435297219e-02, 2.017732780066e-04, 4.684858317917e-02, 1.425101820407e-04, 4.706576979302e-02, 1.428401334788e-04, 3.938890909091e-01, 8.462635425629e-04, 1.964890909091e-01, 5.977063598139e-04, 1.974000000000e-01, 5.990902193402e-04
 6.325000000000e-01, 9.380848791534e-02, 1.841354788615e-04, 4.696297749811e-02, 1.302849406974e-04, 4.684551041723e-02, 1.301218997826e-04, 4.718963636364e-01, 9.262793252738e-04, 2.362436363636e-01, 6.553883461716e-04, 2.356527272727e-01, 6.545681814236e-04
 6.875000000000e-01, 9.227697226747e-02, 1.680242276972e-04, 4.612930763327e-02, 1.187992524567e-04, 4.614766463420e-02, 1.188228879845e-04, 5.483781818182e-01, 9.985245313308e-04, 2.741345454545e-01, 7.059932338776e-04, 2.742436363636e-01, 7.061336937071e-04
 7.425000000000e-01, 9.108659906256e-02, 1.545771306511e-04, 4.546499618331e-02, 1.092085340471e-04, 4.562160287925e-02, 1.093964597763e-04, 6.313290909091e-01, 1.071387452969e-03, 3.151218181818e-01, 7.569337886041e-04, 3.162072727273e-01, 7.582363180761e-04
 7.975000000000e-01, 8.982668065629e-02, 1.429221883541e-04, 4.535643280171e-02, 1.015585348609e-04, 4.447024785458e-02, 1.005615031751e-04, 7.182054545455e-01, 1.142728357561e-03, 3.626454545455e-01, 8.120070023718e-04, 3.555600000000e-01, 8.040352773807e-04
 8.525000000000e-01, 8.777024833903e-02, 1.321653749333e-04, 4.414493959601e-02, 9.373126799636e-05, 4.362530874302e-02, 9.317797878816e-05, 8.018563636364e-01, 1.207443854246e-03, 4.033018181818e-01, 8.563153817711e-04, 3.985545454545e-01, 8.512606111522e-04
 9.075000000000e-01, 8.585881313408e-02, 1.227985032049e-04, 4.301748553211e-02, 8.692068565456e-05, 4.284132760197e-02, 8.674253163648e-05, 8.888345454545e-01, 1.271244590910e-03, 4.453290909091e-01, 8.998273479942e-04, 4.435054545455e-01, 8.979830475677e-04
 9.625000000000e-01, 8.552989652614e-02, 1.155614223894e-04, 4.279656614973e-02, 8.174446719388e-05, 4.273333037641e-02, 8.168405246958e-05, 9.959727272727e-01, 1.345681798990e-03, 4.983545454545e-01, 9.518924170061e-04, 4.976181818182e-01, 9.511889037297e-04
 1.017500000000e+00, 8.309207038750e-02, 1.077472586494e-04, 4.134134807945e-02, 7.600090371083e-05, 4.175072230805e-02, 7.637626844511e-05, 1.081294545455e+00, 1.402137683198e-03, 5.379836363636e-01, 9.890157056972e-04, 5.433109090909e-01, 9.939004057394e-04
 1.072500000000e+00, 8.159557212443e-02, 1.012982948254e-04, 4.060367767034e-02, 7.145810988663e-05, 4.099189445409e-02, 7.179890713634e-05, 1.179685454545e+00, 1.464541786576e-03, 5.870363636364e-01, 1.033120923694e-03, 5.926490909091e-01, 1.038048072901e-03
 1.127500000000e+00, 7.942139759129e-02, 9.506548766896e-05, 3.957005301549e-02, 6.710230426035e-05, 3.985134457580e-02, 6.734038690630e-05, 1.269014545455e+00, 1.518979648828e-03, 6.322600000000e-01, 1.072177054578e-03, 6.367545454545e-01, 1.075981197415e-03
 1.182500000000e+00, 7.758649264762e-02, 8.959143450959e-05, 3.885956027277e-02, 6.340483424227e-05, 3.872693237486e-02, 6.329654123408e-05, 1.363567272727e+00, 1.574551753084e-03, 6.829490909091e-01, 1.114327429365e-03, 6.806181818182e-01, 1.112424201151e-03
 1.237500000000e+00, 7.551958094313e-02, 8.446223316029e-05, 3.761322983984e-02, 5.960779929390e-05, 3.790635110329e-02, 5.983961141052e-05, 1.453554545455e+00, 1.625677226968e-03, 7.239563636364e-01, 1.147294337788e-03, 7.295981818182e-01, 1.151756115139e-03
