#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 2.640226253545e-02, 1.946400617571e-03, 1.406207461127e-02, 1.420484045026e-03, 1.234018792418e-02, 1.330676685716e-03, 3.345454545455e-04, 2.466301812046e-05, 1.781818181818e-04, 1.799908170293e-05, 1.563636363636e-04, 1.686112453726e-05
 8.250000000000e-02, 3.396626476805e-02, 8.344235186674e-04, 1.789532235516e-02, 6.056648975715e-04, 1.607094241289e-02, 5.739622290316e-04, 3.012727272727e-03, 7.401139068017e-05, 1.587272727273e-03, 5.372104255525e-05, 1.425454545455e-03, 5.090909090909e-05
 1.375000000000e-01, 3.359189466754e-02, 5.036769894953e-04, 1.727173181310e-02, 3.611626272172e-04, 1.632016285444e-02, 3.510727366923e-04, 8.087272727273e-03, 1.212605963675e-04, 4.158181818182e-03, 8.695016146341e-05, 3.929090909091e-03, 8.452101308487e-05
 1.925000000000e-01, 3.186653808076e-02, 3.515428276200e-04, 1.586540188492e-02, 2.480483473791e-04, 1.600113619584e-02, 2.491071596995e-04, 1.494000000000e-02, 1.648139446881e-04, 7.438181818182e-03, 1.162925919487e-04, 7.501818181818e-03, 1.167889952927e-04
 2.475000000000e-01, 3.319101250671e-02, 2.794196820151e-04, 1.672723528952e-02, 1.983621589821e-04, 1.646377721718e-02, 1.967938326812e-04, 2.565454545455e-02, 2.159736745513e-04, 1.292909090909e-02, 1.533213553832e-04, 1.272545454545e-02, 1.521091387217e-04
 3.025000000000e-01, 3.296340768656e-02, 2.279853894023e-04, 1.631692622533e-02, 1.604021332792e-04, 1.664648146123e-02, 1.620138679879e-04, 3.800909090909e-02, 2.628829359554e-04, 1.881454545455e-02, 1.849547632877e-04, 1.919454545455e-02, 1.868132049768e-04
 3.575000000000e-01, 3.372593019015e-02, 1.952053737204e-04, 1.670365668111e-02, 1.373774903170e-04, 1.702227350904e-02, 1.386815167336e-04, 5.427272727273e-02, 3.141300462395e-04, 2.688000000000e-02, 2.210717695065e-04, 2.739272727273e-02, 2.231702459507e-04
 4.125000000000e-01, 3.200688483403e-02, 1.648504027042e-04, 1.605565939495e-02, 1.167568533453e-04, 1.595122543908e-02, 1.163765116707e-04, 6.854000000000e-02, 3.530130051686e-04, 3.438181818182e-02, 2.500247921591e-04, 3.415818181818e-02, 2.492103230686e-04
 4.675000000000e-01, 3.220668701292e-02, 1.459334402115e-04, 1.602201014912e-02, 1.029296024625e-04, 1.618467686380e-02, 1.034507897934e-04, 8.855636363636e-02, 4.012624705201e-04, 4.405454545455e-02, 2.830179739058e-04, 4.450181818182e-02, 2.844510444597e-04
 5.225000000000e-01, 3.144667042843e-02, 1.290370275484e-04, 1.561240801220e-02, 9.092053068291e-05, 1.583426241623e-02, 9.156424836619e-05, 1.079836363636e-01, 4.430957958473e-04, 5.361090909091e-02, 3.122088726563e-04, 5.437272727273e-02, 3.144193125942e-04
 5.775000000000e-01, 3.126663577712e-02, 1.164228540292e-04, 1.556634117830e-02, 8.214685416967e-05, 1.570029459882e-02, 8.249954721286e-05, 1.311363636364e-01, 4.882926909817e-04, 6.528727272727e-02, 3.445346604210e-04, 6.584909090909e-02, 3.460139012160e-04
 6.325000000000e-01, 3.074276153321e-02, 1.054114642058e-04, 1.526276889644e-02, 7.427336013549e-05, 1.547999263677e-02, 7.480003181950e-05, 1.546490909091e-01, 5.302642410056e-04, 7.677818181818e-02, 3.736264099537e-04, 7.787090909091e-02, 3.762757912415e-04
 6.875000000000e-01, 3.027589568139e-02, 9.624401670882e-05, 1.518246356795e-02, 6.815478679862e-05, 1.509343211344e-02, 6.795465980110e-05, 1.799218181818e-01, 5.719533009892e-04, 9.022545454545e-02, 4.050262719772e-04, 8.969636363636e-02, 4.038369689871e-04
 7.425000000000e-01, 3.001261087100e-02, 8.872987846308e-05, 1.526797240234e-02, 6.328615070129e-05, 1.474463846865e-02, 6.219207716009e-05, 2.080200000000e-01, 6.149944567378e-04, 1.058236363636e-01, 4.386417804658e-04, 1.021963636364e-01, 4.310586621887e-04
 7.975000000000e-01, 2.949037944126e-02, 8.189118615871e-05, 1.473814026378e-02, 5.789196944156e-05, 1.475223917748e-02, 5.791965335409e-05, 2.357890909091e-01, 6.547575413972e-04, 1.178381818182e-01, 4.628728115470e-04, 1.179509090909e-01, 4.630941571075e-04
 8.525000000000e-01, 2.861014636655e-02, 7.545778775464e-05, 1.430666531151e-02, 5.335968258388e-05, 1.430348105504e-02, 5.335374408017e-05, 2.613781818182e-01, 6.893714948061e-04, 1.307036363636e-01, 4.874863846372e-04, 1.306745454545e-01, 4.874321313215e-04
 9.075000000000e-01, 2.859519166388e-02, 7.086750430312e-05, 1.427511505920e-02, 5.007148152039e-05, 1.432007660468e-02, 5.015027322464e-05, 2.960254545455e-01, 7.336403063992e-04, 1.477800000000e-01, 5.183540383665e-04, 1.482454545455e-01, 5.191697122162e-04
 9.625000000000e-01, 2.763856093847e-02, 6.569186909958e-05, 1.380319828491e-02, 4.642412947417e-05, 1.383536265356e-02, 4.647818701673e-05, 3.218436363636e-01, 7.649642134988e-04, 1.607345454545e-01, 5.405965483604e-04, 1.611090909091e-01, 5.412260339587e-04
 1.017500000000e+00, 2.717825723362e-02, 6.162220603233e-05, 1.367379782586e-02, 4.370901468593e-05, 1.350445940775e-02, 4.343752193065e-05, 3.536763636364e-01, 8.019026960201e-04, 1.779400000000e-01, 5.687945786725e-04, 1.757363636364e-01, 5.652615864863e-04
 1.072500000000e+00, 2.632253158602e-02, 5.753507275978e-05, 1.317723713462e-02, 4.070811752246e-05, 1.314529445141e-02, 4.065874770884e-05, 3.805636363636e-01, 8.318256333496e-04, 1.905127272727e-01, 5.885463251601e-04, 1.900509090909e-01, 5.878325505091e-04
 1.127500000000e+00, 2.584218281870e-02, 5.422739162738e-05, 1.289298501154e-02, 3.830282944996e-05, 1.294919780717e-02, 3.838623788334e-05, 4.129127272727e-01, 8.664585467425e-04, 2.060072727273e-01, 6.120119914560e-04, 2.069054545455e-01, 6.133447118360e-04
