#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 4.606046887979e-02, 2.570844675806e-03, 2.410641361933e-02, 1.859850188517e-03, 2.195405526046e-02, 1.774880171559e-03, 5.836363636364e-04, 3.257540521303e-05, 3.054545454545e-04, 2.356632981239e-05, 2.781818181818e-04, 2.248966704882e-05
 8.250000000000e-02, 4.761836635859e-02, 9.879839446718e-04, 2.349145408822e-02, 6.939330801327e-04, 2.412691227037e-02, 7.032561092708e-04, 4.223636363636e-03, 8.763183692572e-05, 2.083636363636e-03, 6.155022138113e-05, 2.140000000000e-03, 6.237715199421e-05
 1.375000000000e-01, 4.476905386447e-02, 5.814653217212e-04, 2.277723793104e-02, 4.147490403860e-04, 2.199181593342e-02, 4.075354633197e-04, 1.077818181818e-02, 1.399881931267e-04, 5.483636363636e-03, 9.985112885633e-05, 5.294545454545e-03, 9.811445500532e-05
 1.925000000000e-01, 4.768540248765e-02, 4.300347244314e-04, 2.359450136100e-02, 3.024936071923e-04, 2.409090112665e-02, 3.056590941303e-04, 2.235636363636e-02, 2.016133276455e-04, 1.106181818182e-02, 1.418181818182e-04, 1.129454545455e-02, 1.433022581472e-04
 2.475000000000e-01, 4.679438779560e-02, 3.317749775971e-04, 2.322429953782e-02, 2.337319356606e-04, 2.357008825777e-02, 2.354655346583e-04, 3.616909090909e-02, 2.564409941313e-04, 1.795090909091e-02, 1.806599472183e-04, 1.821818181818e-02, 1.819999091817e-04
 3.025000000000e-01, 4.620711307567e-02, 2.699264125301e-04, 2.289226275022e-02, 1.899920050060e-04, 2.331485032544e-02, 1.917375972917e-04, 5.328000000000e-02, 3.112438389314e-04, 2.639636363636e-02, 2.190739337068e-04, 2.688363636364e-02, 2.210867224484e-04
 3.575000000000e-01, 4.622203698757e-02, 2.285253280289e-04, 2.326354782630e-02, 1.621241733056e-04, 2.295848916127e-02, 1.610576852581e-04, 7.438181818182e-02, 3.677494655625e-04, 3.743636363636e-02, 2.608948364811e-04, 3.694545454545e-02, 2.591786135448e-04
 4.125000000000e-01, 4.545339344524e-02, 1.964497429553e-04, 2.282264011297e-02, 1.392038509446e-04, 2.263075333226e-02, 1.386174209449e-04, 9.733454545455e-02, 4.206802833821e-04, 4.887272727273e-02, 2.980931131916e-04, 4.846181818182e-02, 2.968373236206e-04
 4.675000000000e-01, 4.536086975730e-02, 1.731898678295e-04, 2.250619634484e-02, 1.219924197856e-04, 2.285467341247e-02, 1.229332332352e-04, 1.247254545455e-01, 4.762074691970e-04, 6.188363636364e-02, 3.354336036824e-04, 6.284181818182e-02, 3.380204893785e-04
 5.225000000000e-01, 4.416014559566e-02, 1.529122448104e-04, 2.206683566155e-02, 1.080928694938e-04, 2.209330993411e-02, 1.081576912547e-04, 1.516400000000e-01, 5.250800804726e-04, 7.577454545455e-02, 3.711763742838e-04, 7.586545454545e-02, 3.713989634916e-04
