#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.994518745885e-02, 1.691728720299e-03, 9.326886221764e-03, 1.156857857060e-03, 1.061830123709e-02, 1.234352446282e-03, 2.527272727273e-04, 2.143604749555e-05, 1.181818181818e-04, 1.465865045145e-05, 1.345454545455e-04, 1.564059139462e-05
 8.250000000000e-02, 1.338561912706e-02, 5.238197546845e-04, 6.887546748380e-03, 3.757464800833e-04, 6.498072378680e-03, 3.649681055965e-04, 1.187272727273e-03, 4.646157214248e-05, 6.109090909091e-04, 3.332782323604e-05, 5.763636363636e-04, 3.237180693594e-05
 1.375000000000e-01, 1.220424950151e-02, 3.035920533152e-04, 5.973738462684e-03, 2.124016875891e-04, 6.230511038830e-03, 2.169185514091e-04, 2.938181818182e-03, 7.309000451724e-05, 1.438181818182e-03, 5.113585858336e-05, 1.500000000000e-03, 5.222329678671e-05
 1.925000000000e-01, 1.178949443416e-02, 2.138249553197e-04, 6.096409621876e-03, 1.537615927438e-04, 5.693084812287e-03, 1.485883040968e-04, 5.527272727273e-03, 1.002476272879e-04, 2.858181818182e-03, 7.208810036945e-05, 2.669090909091e-03, 6.966270567516e-05
 2.475000000000e-01, 1.042541229126e-02, 1.566005788632e-04, 5.189183103458e-03, 1.104831991700e-04, 5.236229187805e-03, 1.109828995902e-04, 8.058181818182e-03, 1.210423052880e-04, 4.010909090909e-03, 8.539649866049e-05, 4.047272727273e-03, 8.578273536062e-05
 3.025000000000e-01, 1.174730386342e-02, 1.361006082957e-04, 5.935147884822e-03, 9.674014572873e-05, 5.812155978601e-03, 9.573254296658e-05, 1.354545454545e-02, 1.569334227421e-04, 6.843636363636e-03, 1.115480847286e-04, 6.701818181818e-03, 1.103862489939e-04
 3.575000000000e-01, 1.073806500928e-02, 1.101470360188e-04, 5.302371537097e-03, 7.740069821281e-05, 5.435693472187e-03, 7.836773226207e-05, 1.728000000000e-02, 1.772517470102e-04, 8.532727272727e-03, 1.245554076978e-04, 8.747272727273e-03, 1.261115864281e-04
 4.125000000000e-01, 1.101820687299e-02, 9.672166631549e-05, 5.563018527537e-03, 6.872639470183e-05, 5.455188345456e-03, 6.805705992865e-05, 2.359454545455e-02, 2.071211567023e-04, 1.191272727273e-02, 1.471716825080e-04, 1.168181818182e-02, 1.457383594716e-04
 4.675000000000e-01, 1.111622008324e-02, 8.573543633216e-05, 5.528023311871e-03, 6.045980290685e-05, 5.588196771367e-03, 6.078796982571e-05, 3.056545454545e-02, 2.357404371740e-04, 1.520000000000e-02, 1.662418829187e-04, 1.536545454545e-02, 1.671442194114e-04
 5.225000000000e-01, 1.125739017661e-02, 7.720507960152e-05, 5.492882070087e-03, 5.392959429588e-05, 5.764508106520e-03, 5.524692910342e-05, 3.865636363636e-02, 2.651118585063e-04, 1.886181818182e-02, 1.851869727493e-04, 1.979454545455e-02, 1.897105232838e-04
 5.775000000000e-01, 1.108345340608e-02, 6.931627470018e-05, 5.494257772467e-03, 4.880363606043e-05, 5.589195633614e-03, 4.922348063263e-05, 4.648545454545e-02, 2.907215304453e-04, 2.304363636364e-02, 2.046888386336e-04, 2.344181818182e-02, 2.064497217322e-04
 6.325000000000e-01, 1.102347230682e-02, 6.312125359555e-05, 5.642034253894e-03, 4.515795505427e-05, 5.381438052929e-03, 4.410274085349e-05, 5.545272727273e-02, 3.175265980920e-04, 2.838181818182e-02, 2.271636101692e-04, 2.707090909091e-02, 2.218554365138e-04
 6.875000000000e-01, 1.123876786847e-02, 5.863873466644e-05, 5.707191588676e-03, 4.178654514166e-05, 5.531576279793e-03, 4.113861748291e-05, 6.678909090909e-02, 3.484748351658e-04, 3.391636363636e-02, 2.483266310779e-04, 3.287272727273e-02, 2.444761645669e-04
 7.425000000000e-01, 1.098109363322e-02, 5.367113694538e-05, 5.580392366632e-03, 3.826047574715e-05, 5.400701266592e-03, 3.763943326635e-05, 7.611090909091e-02, 3.719992890778e-04, 3.867818181818e-02, 2.651866643369e-04, 3.743272727273e-02, 2.608821652245e-04
 7.975000000000e-01, 1.061170658390e-02, 4.912353345510e-05, 5.328707176267e-03, 3.481031147182e-05, 5.282999407632e-03, 3.466069466051e-05, 8.484545454545e-02, 3.927651496886e-04, 4.260545454545e-02, 2.783243841454e-04, 4.224000000000e-02, 2.771281292110e-04
 8.525000000000e-01, 1.069870371300e-02, 4.614340184236e-05, 5.311140778837e-03, 3.251156947664e-05, 5.387562934159e-03, 3.274463900780e-05, 9.774181818182e-02, 4.215594817985e-04, 4.852181818182e-02, 2.970210221572e-04, 4.922000000000e-02, 2.991503118683e-04
 9.075000000000e-01, 1.067134181027e-02, 4.329224906027e-05, 5.348667601876e-03, 3.064950305755e-05, 5.322674208394e-03, 3.057493730201e-05, 1.104727272727e-01, 4.481735201150e-04, 5.537090909091e-02, 3.172922630089e-04, 5.510181818182e-02, 3.165203373670e-04
 9.625000000000e-01, 1.066514255066e-02, 4.080724145542e-05, 5.359583099494e-03, 2.892806668307e-05, 5.305559451168e-03, 2.878190252886e-05, 1.241927272727e-01, 4.751893924297e-04, 6.241090909091e-02, 3.368595852359e-04, 6.178181818182e-02, 3.351575428249e-04
 1.017500000000e+00, 1.046461125365e-02, 3.823736785096e-05, 5.286516275528e-03, 2.717760774130e-05, 5.178094978126e-03, 2.689747084076e-05, 1.361781818182e-01, 4.975908904058e-04, 6.879454545455e-02, 3.536679116566e-04, 6.738363636364e-02, 3.500224313945e-04
 1.072500000000e+00, 1.029220919943e-02, 3.597685049639e-05, 5.089324593927e-03, 2.529874131355e-05, 5.202884605499e-03, 2.557943430941e-05, 1.488018181818e-01, 5.201430191116e-04, 7.358000000000e-02, 3.657619692940e-04, 7.522181818182e-02, 3.698201483813e-04
 1.127500000000e+00, 1.040243955023e-02, 3.440501235896e-05, 5.195018161025e-03, 2.431350960512e-05, 5.207421389210e-03, 2.434251683992e-05, 1.662127272727e-01, 5.497317151827e-04, 8.300727272727e-02, 3.884872122086e-04, 8.320545454545e-02, 3.889506969117e-04
 1.182500000000e+00, 1.030524974014e-02, 3.265146644362e-05, 5.248009364513e-03, 2.330079458449e-05, 5.057240375628e-03, 2.287337387991e-05, 1.811127272727e-01, 5.738430689384e-04, 9.223272727273e-02, 4.095068592449e-04, 8.888000000000e-02, 4.019950248448e-04
 1.237500000000e+00, 1.024894766310e-02, 3.111518674652e-05, 5.135242708133e-03, 2.202486532214e-05, 5.113704954970e-03, 2.197862947985e-05, 1.972654545455e-01, 5.988860182121e-04, 9.884000000000e-02, 4.239210904273e-04, 9.842545454545e-02, 4.230311713111e-04
 1.292500000000e+00, 1.022697122607e-02, 2.975938307972e-05, 5.126431803929e-03, 2.106968288055e-05, 5.100539422143e-03, 2.101640655769e-05, 2.147254545455e-01, 6.248279101924e-04, 1.076345454545e-01, 4.423789931198e-04, 1.070909090909e-01, 4.412604036186e-04
 1.347500000000e+00, 1.000760988707e-02, 2.823709327658e-05, 4.983209547059e-03, 1.992550695038e-05, 5.024400340009e-03, 2.000768875909e-05, 2.283800000000e-01, 6.443883639827e-04, 1.137200000000e-01, 4.547126965059e-04, 1.146600000000e-01, 4.565881374639e-04
 1.402500000000e+00, 9.847011911630e-03, 2.691133596358e-05, 4.889049099805e-03, 1.896248393330e-05, 4.957962811825e-03, 1.909565936080e-05, 2.434309090909e-01, 6.652831373878e-04, 1.208636363636e-01, 4.687772030674e-04, 1.225672727273e-01, 4.720694724051e-04
 1.457500000000e+00, 9.822871854659e-03, 2.586417514455e-05, 4.902650791171e-03, 1.827236969029e-05, 4.920221063488e-03, 1.830508295008e-05, 2.622509090909e-01, 6.905214223402e-04, 1.308909090909e-01, 4.878354959147e-04, 1.313600000000e-01, 4.887088741126e-04
 1.512500000000e+00, 9.775317928029e-03, 2.486336231787e-05, 4.860465954045e-03, 1.753207685763e-05, 4.914851973984e-03, 1.762989128747e-05, 2.810472727273e-01, 7.148391716479e-04, 1.397418181818e-01, 5.040595530866e-04, 1.413054545455e-01, 5.068717868105e-04
 1.567500000000e+00, 9.634063175894e-03, 2.381708691164e-05, 4.807198628135e-03, 1.682402596930e-05, 4.826864547759e-03, 1.685840381356e-05, 2.974945454545e-01, 7.354584784702e-04, 1.484436363636e-01, 5.195166221221e-04, 1.490509090909e-01, 5.205781909498e-04
 1.622500000000e+00, 9.514231801884e-03, 2.286625747265e-05, 4.748982387930e-03, 1.615505737183e-05, 4.765249413954e-03, 1.618270225019e-05, 3.147709090909e-01, 7.565122231674e-04, 1.571163636364e-01, 5.344774230054e-04, 1.576545454545e-01, 5.353920321588e-04
 1.677500000000e+00, 9.433411637256e-03, 2.202247551222e-05, 4.709431037599e-03, 1.556022826547e-05, 4.723980599657e-03, 1.558424602004e-05, 3.336127272727e-01, 7.788251376537e-04, 1.665490909091e-01, 5.502876783334e-04, 1.670636363636e-01, 5.511370665413e-04
 1.732500000000e+00, 9.313631299612e-03, 2.118759996078e-05, 4.671275564881e-03, 1.500513778218e-05, 4.642355734731e-03, 1.495861732366e-05, 3.513272727273e-01, 7.992351715885e-04, 1.762090909091e-01, 5.660213470261e-04, 1.751181818182e-01, 5.642665099179e-04
 1.787500000000e+00, 9.197115335964e-03, 2.040686812223e-05, 4.597719998272e-03, 1.442852050837e-05, 4.599395337691e-03, 1.443114903594e-05, 3.693072727273e-01, 8.194313690573e-04, 1.846200000000e-01, 5.793727015253e-04, 1.846872727273e-01, 5.794782492228e-04
 1.842500000000e+00, 9.037518569913e-03, 1.962522769727e-05, 4.517416857706e-03, 1.387507013367e-05, 4.520101712207e-03, 1.387919273429e-05, 3.855727272727e-01, 8.372821043794e-04, 1.927290909091e-01, 5.919599048294e-04, 1.928436363636e-01, 5.921357896534e-04
 1.897500000000e+00, 8.932015959604e-03, 1.894486353176e-05, 4.454957880881e-03, 1.337945851213e-05, 4.477058078723e-03, 1.341260392910e-05, 4.041600000000e-01, 8.572259699965e-04, 2.015800000000e-01, 6.053999429378e-04, 2.025800000000e-01, 6.068997221348e-04
 1.952500000000e+00, 8.865750606519e-03, 1.834281887394e-05, 4.502590234146e-03, 1.307192462429e-05, 4.363160372373e-03, 1.286793654239e-05, 4.247527272727e-01, 8.787933124179e-04, 2.157163636364e-01, 6.262679700000e-04, 2.090363636364e-01, 6.164950248806e-04
 2.007500000000e+00, 8.669421606897e-03, 1.764166816690e-05, 4.328374530405e-03, 1.246542251253e-05, 4.341047076493e-03, 1.248365720833e-05, 4.390745454545e-01, 8.934860689300e-04, 2.192163636364e-01, 6.313281291148e-04, 2.198581818182e-01, 6.322516498676e-04
 2.062500000000e+00, 8.709152400604e-03, 1.721055373317e-05, 4.389743120474e-03, 1.221874079389e-05, 4.319409280130e-03, 1.212045928231e-05, 4.655854545455e-01, 9.200646761312e-04, 2.346727272727e-01, 6.532056995698e-04, 2.309127272727e-01, 6.479516357831e-04
 2.117500000000e+00, 8.521764480208e-03, 1.658222715052e-05, 4.227437679142e-03, 1.167929702258e-05, 4.294326801066e-03, 1.177133290370e-05, 4.801872727273e-01, 9.343809547476e-04, 2.382090909091e-01, 6.581089864274e-04, 2.419781818182e-01, 6.632950554455e-04
 2.172500000000e+00, 8.343480845265e-03, 1.599248592490e-05, 4.169073539812e-03, 1.130478008934e-05, 4.174407305453e-03, 1.131200924636e-05, 4.948800000000e-01, 9.485682991655e-04, 2.472818181818e-01, 6.705246496477e-04, 2.475981818182e-01, 6.709534353416e-04
 2.227500000000e+00, 8.197944156055e-03, 1.546099559353e-05, 4.130113698664e-03, 1.097402593891e-05, 4.067830457391e-03, 1.089096595511e-05, 5.111781818182e-01, 9.640616557218e-04, 2.575309090909e-01, 6.842791948678e-04, 2.536472727273e-01, 6.791000364483e-04
 2.282500000000e+00, 8.115478230917e-03, 1.501237792476e-05, 4.055142566764e-03, 1.061195730436e-05, 4.060335664153e-03, 1.061875007363e-05, 5.313327272727e-01, 9.828832606837e-04, 2.654963636364e-01, 6.947810166930e-04, 2.658363636364e-01, 6.952257496491e-04
