#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 9.298188110312e-02, 3.652673258639e-03, 4.878678946769e-02, 2.645835143682e-03, 4.419509163544e-02, 2.518249059730e-03, 1.178181818182e-03, 4.628335295039e-05, 6.181818181818e-04, 3.352561620834e-05, 5.600000000000e-04, 3.190896140870e-05
 8.250000000000e-02, 8.467992743320e-02, 1.317506843352e-03, 3.952139919903e-02, 9.000752027852e-04, 4.515852823417e-02, 9.621272845158e-04, 7.510909090909e-03, 1.168597379216e-04, 3.505454545455e-03, 7.983453963673e-05, 4.005454545455e-03, 8.533841238328e-05
 1.375000000000e-01, 9.619909043954e-02, 8.523546671882e-04, 4.626437651379e-02, 5.910962681926e-04, 4.993471392575e-02, 6.140958234725e-04, 2.316000000000e-02, 2.052049972810e-04, 1.113818181818e-02, 1.423068503953e-04, 1.202181818182e-02, 1.478440098200e-04
 1.925000000000e-01, 8.966220767035e-02, 5.896787981282e-04, 4.415243228057e-02, 4.137977411742e-04, 4.550977538977e-02, 4.201101217075e-04, 4.203636363636e-02, 2.764593135818e-04, 2.070000000000e-02, 1.940009372049e-04, 2.133636363636e-02, 1.969603727397e-04
 2.475000000000e-01, 9.029554968692e-02, 4.608715681574e-04, 4.550062047606e-02, 3.271563868207e-04, 4.479492921086e-02, 3.246094590400e-04, 6.979272727273e-02, 3.562244626196e-04, 3.516909090909e-02, 2.528711166838e-04, 3.462363636364e-02, 2.509025032073e-04
 3.025000000000e-01, 9.161320194159e-02, 3.800756055322e-04, 4.591540150322e-02, 2.690730230641e-04, 4.569780043837e-02, 2.684346739522e-04, 1.056363636364e-01, 4.382534833889e-04, 5.294363636364e-02, 3.102598218023e-04, 5.269272727273e-02, 3.095237610874e-04
 3.575000000000e-01, 8.777102716554e-02, 3.149092307552e-04, 4.438151637518e-02, 2.239292723798e-04, 4.338951079036e-02, 2.214125212951e-04, 1.412436363636e-01, 5.067609017774e-04, 7.142000000000e-02, 3.603533619304e-04, 6.982363636364e-02, 3.563033344156e-04
 4.125000000000e-01, 8.901254172336e-02, 2.749121345895e-04, 4.376122373745e-02, 1.927582779806e-04, 4.525131798590e-02, 1.960125710624e-04, 1.906127272727e-01, 5.887007686774e-04, 9.371090909091e-02, 4.127753275989e-04, 9.690181818182e-02, 4.197441172511e-04
 4.675000000000e-01, 8.826983635188e-02, 2.415950071889e-04, 4.388364438904e-02, 1.703464697605e-04, 4.438619196284e-02, 1.713190816539e-04, 2.427090909091e-01, 6.642960606524e-04, 1.206636363636e-01, 4.683891862032e-04, 1.220454545455e-01, 4.710635057466e-04
 5.225000000000e-01, 8.801954345508e-02, 2.158820689059e-04, 4.446830612822e-02, 1.534448471978e-04, 4.355123732685e-02, 1.518543596462e-04, 3.022472727273e-01, 7.413099863537e-04, 1.526981818182e-01, 5.269089654307e-04, 1.495490909091e-01, 5.214474451146e-04
