#                 r,            density,      density error,          density A,    density error A,          density B,    density error B, radial probability,  probability error,     radial prob. A,      prob. error A,     radial prob. B,      prob. error B
 2.750000000000e-02, 1.262716903870e-02, 1.346060742297e-03, 5.452641175800e-03, 8.845352004545e-04, 7.174527862895e-03, 1.014631460733e-03, 1.600000000000e-04, 1.705605730845e-05, 6.909090909091e-05, 1.120802545994e-05, 9.090909090909e-05, 1.285648693066e-05
 8.250000000000e-02, 9.183395664506e-03, 4.338746628463e-04, 3.587263931448e-03, 2.711716642789e-04, 5.596131733058e-03, 3.386933001289e-04, 8.145454545455e-04, 3.848365543367e-05, 3.181818181818e-04, 2.405228464604e-05, 4.963636363636e-04, 3.004129389429e-05
 1.375000000000e-01, 7.068797978600e-03, 2.310508899393e-04, 3.028405971601e-03, 1.512313773604e-04, 4.040392006999e-03, 1.746813792120e-04, 1.701818181818e-03, 5.562566742101e-05, 7.290909090909e-04, 3.640906253546e-05, 9.727272727273e-04, 4.205466729535e-05
 1.925000000000e-01, 7.849321294324e-03, 1.744724470324e-04, 4.246544870200e-03, 1.283301369511e-04, 3.602776424124e-03, 1.182032602072e-04, 3.680000000000e-03, 8.179797730329e-05, 1.990909090909e-03, 6.016506221009e-05, 1.689090909091e-03, 5.541727510592e-05
 2.475000000000e-01, 9.096360408464e-03, 1.462785252568e-04, 4.843394383509e-03, 1.067386389017e-04, 4.252966024956e-03, 1.000213473051e-04, 7.030909090909e-03, 1.130640131712e-04, 3.743636363636e-03, 8.250219130573e-05, 3.287272727273e-03, 7.731015136534e-05
 3.025000000000e-01, 8.819150403774e-03, 1.179245803856e-04, 4.503395950864e-03, 8.426767884704e-05, 4.315754452911e-03, 8.249342374299e-05, 1.016909090909e-02, 1.359752043512e-04, 5.192727272727e-03, 9.716646702464e-05, 4.976363636364e-03, 9.512062806930e-05
 3.575000000000e-01, 8.336010483849e-03, 9.704852222687e-05, 4.347650900224e-03, 7.008694546556e-05, 3.988359583625e-03, 6.712850170924e-05, 1.341454545455e-02, 1.561732456109e-04, 6.996363636364e-03, 1.127859085038e-04, 6.418181818182e-03, 1.080250965637e-04
 4.125000000000e-01, 8.035471206443e-03, 8.259884669175e-05, 4.147641255650e-03, 5.934291855577e-05, 3.887829950793e-03, 5.745422083790e-05, 1.720727272727e-02, 1.768783491929e-04, 8.881818181818e-03, 1.270777727637e-04, 8.325454545455e-03, 1.230332885143e-04
 4.675000000000e-01, 8.542647507903e-03, 7.515848849861e-05, 4.409854960152e-03, 5.400002328293e-05, 4.132792547751e-03, 5.227615019145e-05, 2.348909090909e-02, 2.066577799565e-04, 1.212545454545e-02, 1.484799009689e-04, 1.136363636364e-02, 1.437398936440e-04
 5.225000000000e-01, 9.111915128603e-03, 6.945953133000e-05, 4.712950000563e-03, 4.995436374563e-05, 4.398965128039e-03, 4.826166216939e-05, 3.128909090909e-02, 2.385146875946e-04, 1.618363636364e-02, 1.715365657475e-04, 1.510545454545e-02, 1.657240562197e-04
 5.775000000000e-01, 9.428326676140e-03, 6.393151189987e-05, 4.808017433678e-03, 4.565419411924e-05, 4.620309242462e-03, 4.475413693868e-05, 3.954363636364e-02, 2.681371303292e-04, 2.016545454545e-02, 1.914796668315e-04, 1.937818181818e-02, 1.877047091877e-04
 6.325000000000e-01, 9.633746380736e-03, 5.900842352567e-05, 4.885546253036e-03, 4.202163753415e-05, 4.748200127701e-03, 4.142675495298e-05, 4.846181818182e-02, 2.968373236206e-04, 2.457636363636e-02, 2.113866067675e-04, 2.388545454545e-02, 2.083940958222e-04
 6.875000000000e-01, 1.027533126974e-02, 5.606904458781e-05, 5.115484258747e-03, 3.956112344369e-05, 5.159847010991e-03, 3.973229508678e-05, 6.106363636364e-02, 3.332038315933e-04, 3.040000000000e-02, 2.351015254581e-04, 3.066363636364e-02, 2.361187542651e-04
 7.425000000000e-01, 1.042785490332e-02, 5.230166175963e-05, 5.138378492811e-03, 3.671394420337e-05, 5.289476410509e-03, 3.724983387682e-05, 7.227636363636e-02, 3.625073381987e-04, 3.561454545455e-02, 2.544675205370e-04, 3.666181818182e-02, 2.581818181818e-04
 7.975000000000e-01, 1.095803957709e-02, 4.991871690000e-05, 5.460372838157e-03, 3.523774677465e-05, 5.497666738934e-03, 3.535787747007e-05, 8.761454545455e-02, 3.991230055431e-04, 4.365818181818e-02, 2.817419251668e-04, 4.395636363636e-02, 2.827024250993e-04
 8.525000000000e-01, 1.151845073844e-02, 4.787855816303e-05, 5.942419624360e-03, 3.438948617190e-05, 5.576031114081e-03, 3.331245371634e-05, 1.052309090909e-01, 4.374116203530e-04, 5.428909090909e-02, 3.141773989588e-04, 5.094181818182e-02, 3.043377853690e-04
 9.075000000000e-01, 1.173022133256e-02, 4.538932624848e-05, 5.852553047130e-03, 3.206072302635e-05, 5.877668285426e-03, 3.212944095871e-05, 1.214345454545e-01, 4.698830520934e-04, 6.058727272727e-02, 3.319016084413e-04, 6.084727272727e-02, 3.326129957754e-04
 9.625000000000e-01, 1.220809541989e-02, 4.365941004879e-05, 6.141520760808e-03, 3.096648186870e-05, 6.066574659085e-03, 3.077695706992e-05, 1.421600000000e-01, 5.084021314597e-04, 7.151636363636e-02, 3.605963838783e-04, 7.064363636364e-02, 3.583894183798e-04
 1.017500000000e+00, 1.266950364322e-02, 4.207326731707e-05, 6.359970950711e-03, 2.980945289420e-05, 6.309532692512e-03, 2.969101448051e-05, 1.648709090909e-01, 5.475082549663e-04, 8.276363636364e-02, 3.879166648173e-04, 8.210727272727e-02, 3.863754008904e-04
