# r, density, density error estimate, radial probability, probability error estimate
3.437500000e+00, 3.194541333e-03, 6.254183793e-06, 4.743654545e-01, 9.286994372e-04
3.492500000e+00, 2.976044214e-03, 5.941450870e-06, 4.561745455e-01, 9.107185429e-04
3.547500000e+00, 2.798405020e-03, 5.672078792e-06, 4.425618182e-01, 8.970272299e-04
3.602500000e+00, 2.595316195e-03, 5.378988978e-06, 4.232690909e-01, 8.772571831e-04
3.657500000e+00, 2.436992488e-03, 5.133958950e-06, 4.096763636e-01, 8.630562645e-04
3.712500000e+00, 2.280113138e-03, 4.892394710e-06, 3.949181818e-01, 8.473683130e-04
3.767500000e+00, 2.093614587e-03, 4.619606391e-06, 3.734400000e-01, 8.240035304e-04
3.822500000e+00, 1.961793472e-03, 4.407467570e-06, 3.602181818e-01, 8.092849614e-04
3.877500000e+00, 1.812950408e-03, 4.176872689e-06, 3.425363636e-01, 7.891725974e-04
3.932500000e+00, 1.680636777e-03, 3.965321308e-06, 3.266090909e-01, 7.706067160e-04
3.987500000e+00, 1.559751184e-03, 3.767361077e-06, 3.116545455e-01, 7.527580143e-04
4.042500000e+00, 1.443971676e-03, 3.575523874e-06, 2.965345455e-01, 7.342708758e-04
4.097500000e+00, 1.344895431e-03, 3.404362200e-06, 2.837545455e-01, 7.182738721e-04
4.152500000e+00, 1.253597815e-03, 3.243246969e-06, 2.716400000e-01, 7.027737254e-04
4.207500000e+00, 1.150482557e-03, 3.066383899e-06, 2.559436364e-01, 6.821671834e-04
4.262500000e+00, 1.063195032e-03, 2.909730643e-06, 2.427490909e-01, 6.643507985e-04
4.317500000e+00, 9.927370181e-04, 2.775847153e-06, 2.325490909e-01, 6.502434382e-04
4.372500000e+00, 9.086423564e-04, 2.622270751e-06, 2.183072727e-01, 6.300177093e-04
4.427500000e+00, 8.281208289e-04, 2.472288878e-06, 2.039981818e-01, 6.090203487e-04
4.482500000e+00, 7.744400031e-04, 2.361481729e-06, 1.955436364e-01, 5.962666218e-04
4.537500000e+00, 7.102427705e-04, 2.234075456e-06, 1.837618182e-01, 5.780245641e-04
4.592500000e+00, 6.525983746e-04, 2.115850395e-06, 1.729654545e-01, 5.607875218e-04
4.647500000e+00, 6.005288482e-04, 2.005666534e-06, 1.630000000e-01, 5.443929062e-04
4.702500000e+00, 5.544450008e-04, 1.904634644e-06, 1.540745455e-01, 5.292783173e-04
4.757500000e+00, 5.058062919e-04, 1.798144635e-06, 1.438654545e-01, 5.114426202e-04
4.812500000e+00, 4.698661362e-04, 1.713277416e-06, 1.367509091e-01, 4.986361565e-04
4.867500000e+00, 4.211161143e-04, 1.603638163e-06, 1.253800000e-01, 4.774553763e-04
4.922500000e+00, 3.907103792e-04, 1.527401503e-06, 1.189709091e-01, 4.650921885e-04
4.977500000e+00, 3.538004933e-04, 1.437406029e-06, 1.101527273e-01, 4.475239501e-04
5.032500000e+00, 3.301533939e-04, 1.373364007e-06, 1.050745455e-01, 4.370865224e-04
5.087500000e+00, 2.986698735e-04, 1.292120138e-06, 9.714363636e-02, 4.202675260e-04
5.142500000e+00, 2.713392377e-04, 1.218410557e-06, 9.017272727e-02, 4.049079071e-04
5.197500000e+00, 2.527942522e-04, 1.163592187e-06, 8.581636364e-02, 3.950060152e-04
5.252500000e+00, 2.307564786e-04, 1.100075847e-06, 8.000181818e-02, 3.813893696e-04
5.307500000e+00, 2.088386748e-04, 1.035683939e-06, 7.392727273e-02, 3.666240897e-04
5.362500000e+00, 1.907102662e-04, 9.795611462e-07, 6.891636364e-02, 3.539809025e-04
5.417500000e+00, 1.772446317e-04, 9.347586300e-07, 6.537090909e-02, 3.447552731e-04
5.472500000e+00, 1.564477531e-04, 8.693822927e-07, 5.887818182e-02, 3.271868574e-04
