#              p[0],               p[1],               p[2],             energy,               error
 3.000000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.345638234865e-01, 2.810300588003e-03
 3.000000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.364690113206e-01, 2.610283490856e-03
 3.000000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.323234907193e-01, 6.487755567699e-04
 3.000000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.323550972897e-01, 3.770024733199e-04
 3.000000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.327806514375e-01, 1.665340318279e-04
 3.000000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.337790370725e-01, 1.145819332681e-04
 3.000000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.342076883308e-01, 3.182853742924e-04
 3.000000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.355138808817e-01, 4.386388490699e-04
 3.000000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.338695563803e-01, 2.071787901563e-03
 3.000000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.249788052358e-01, 1.072042544474e-02
 3.120000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.303802398030e-01, 1.188955013965e-03
 3.120000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.326987663047e-01, 1.329209234360e-03
 3.120000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.308637000878e-01, 3.402683748798e-04
 3.120000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.328114573352e-01, 1.136919696240e-03
 3.120000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.319116232113e-01, 1.280397050648e-04
 3.120000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.330530001335e-01, 8.470405417374e-05
 3.120000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.339517644575e-01, 1.326519047245e-04
 3.120000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.349634530175e-01, 2.616631798253e-04
 3.120000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.366512385712e-01, 3.689351848808e-04
 3.120000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.374222718070e-01, 4.671720116549e-04
