#              p[0],               p[1],               p[2],             energy,               error
 1.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.865458802995e-02, 7.390197828024e-05
 1.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.436383761673e-02, 5.000965383089e-05
 2.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.805197944533e-02, 3.461704610316e-05
 2.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.550124725579e-02, 2.417101610190e-05
 3.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.437490377697e-02, 1.519484438008e-05
 3.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.442463499546e-02, 7.205526932249e-06
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.499988652273e-02, 2.074255546735e-10
 4.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.603757742454e-02, 7.165578692736e-06
 5.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.741500231370e-02, 1.355527004600e-05
 5.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.894948664219e-02, 2.093959939601e-05
