#                p[0],                 p[1],                 p[2],               energy,             variance,                error
  1.9000000000000e+00,  1.0000000000000e+00,  1.2000000000000e+00,  1.0051674498874e+00,  6.6187477127707e+01,  3.4379768498779e-02
  1.9000000000000e+00,  1.0400000000000e+00,  1.0000000000000e+00,  1.5284189892893e+00,  9.0162264765284e+01,  4.2616177663176e-02
  1.9000000000000e+00,  1.0400000000000e+00,  1.0400000000000e+00,  7.5251968991341e-01,  3.8247823586687e+01,  2.6761310854024e-02
  1.9000000000000e+00,  1.0400000000000e+00,  1.0800000000000e+00,  3.9061222806474e-01,  2.2773896495719e+01,  2.0296940871942e-02
  1.9000000000000e+00,  1.0400000000000e+00,  1.1200000000000e+00,  2.9955980428845e-01,  2.3735011244095e+01,  2.1312837723809e-02
  1.9000000000000e+00,  1.0400000000000e+00,  1.1600000000000e+00,  2.8065161326172e-01,  2.0222299883029e+01,  1.8312311538390e-02
  1.9000000000000e+00,  1.0400000000000e+00,  1.2000000000000e+00,  3.5007401253230e-01,  2.8745685474703e+01,  2.3530748987631e-02
  1.9000000000000e+00,  1.0800000000000e+00,  1.0000000000000e+00,  1.2511584588626e+00,  9.4056637140071e+01,  4.1913275245222e-02
  1.9000000000000e+00,  1.0800000000000e+00,  1.0400000000000e+00,  4.7516548746670e-01,  2.8211446285401e+01,  2.3092737449820e-02
  1.9000000000000e+00,  1.0800000000000e+00,  1.0800000000000e+00,  8.0164931022521e-02,  8.1776735647626e+00,  1.2672201149421e-02
  1.9000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00, -5.4766226779370e-02,  4.0558624181999e+00,  9.3463828479504e-03
  1.9000000000000e+00,  1.0800000000000e+00,  1.1600000000000e+00, -2.0494376277226e-02,  4.2874565312044e+00,  8.0115663091180e-03
  1.9000000000000e+00,  1.0800000000000e+00,  1.2000000000000e+00,  7.1617195577717e-02,  6.1391568296919e+00,  9.9719736975481e-03
  1.9000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  1.1345905852998e+00,  8.4153972251378e+01,  4.0408021895543e-02
  1.9000000000000e+00,  1.1200000000000e+00,  1.0400000000000e+00,  3.7206822998398e-01,  2.2398813449651e+01,  2.0235009217290e-02
  1.9000000000000e+00,  1.1200000000000e+00,  1.0800000000000e+00, -2.4845857315559e-02,  4.5282741565675e+00,  8.8753293964770e-03
  1.9000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00, -1.5920921487773e-01,  7.3564030945834e-01,  3.7688470430219e-03
  1.9000000000000e+00,  1.1200000000000e+00,  1.1600000000000e+00, -1.4306462194468e-01,  8.6665465696541e-01,  3.5613377224571e-03
  1.9000000000000e+00,  1.1200000000000e+00,  1.2000000000000e+00, -4.7499042628673e-02,  2.1329125474314e+00,  5.4274697915023e-03
  1.9000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  1.1940008295955e+00,  8.4962415570846e+01,  3.9905417297326e-02
  1.9000000000000e+00,  1.1600000000000e+00,  1.0400000000000e+00,  3.4860865190892e-01,  2.1840776333955e+01,  2.0394703377009e-02
  1.9000000000000e+00,  1.1600000000000e+00,  1.0800000000000e+00,  1.7190617828680e-03,  5.4302905534439e+00,  1.0220770665185e-02
  1.9000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00, -1.4585279401089e-01,  9.0777875753284e-01,  3.7185116533340e-03
  1.9000000000000e+00,  1.1600000000000e+00,  1.1600000000000e+00, -1.2821460759453e-01,  9.3852251673097e-01,  3.9189707889346e-03
  1.9000000000000e+00,  1.1600000000000e+00,  1.2000000000000e+00, -3.4733580977186e-02,  1.7014735059929e+00,  4.9736443567936e-03
  1.9000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  1.2020453646418e+00,  7.7555314398448e+01,  3.8189007160970e-02
  1.9000000000000e+00,  1.2000000000000e+00,  1.0400000000000e+00,  4.2900192098996e-01,  2.1803835879821e+01,  2.0674150742380e-02
  1.9000000000000e+00,  1.2000000000000e+00,  1.0800000000000e+00,  5.0942015648584e-02,  5.7546172339331e+00,  9.3881983596223e-03
  1.9000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00, -7.1358208946390e-02,  1.5351615268561e+00,  4.4269087666319e-03
  1.9000000000000e+00,  1.2000000000000e+00,  1.1600000000000e+00, -5.5608143853948e-02,  1.8659279108621e+00,  5.2199763108436e-03
  1.9000000000000e+00,  1.2000000000000e+00,  1.2000000000000e+00,  4.0093617055298e-02,  2.6700299072403e+00,  6.5522889075427e-03
  2.0000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  1.9695831154366e+00,  1.3302314579911e+02,  4.9207054659884e-02
  2.0000000000000e+00,  1.0000000000000e+00,  1.0400000000000e+00,  1.3780204044610e+00,  8.9497346540189e+01,  4.1540059250298e-02
  2.0000000000000e+00,  1.0000000000000e+00,  1.0800000000000e+00,  9.0138549885080e-01,  6.7362766433059e+01,  3.6332597841214e-02
  2.0000000000000e+00,  1.0000000000000e+00,  1.1200000000000e+00,  9.1287172228962e-01,  6.1414478678906e+01,  3.8428855025504e-02
  2.0000000000000e+00,  1.0000000000000e+00,  1.1600000000000e+00,  9.6466602423858e-01,  8.1116006090928e+01,  4.0933971232384e-02
  2.0000000000000e+00,  1.0000000000000e+00,  1.2000000000000e+00,  1.0106723059715e+00,  9.0892762166465e+01,  3.9799677679005e-02
  2.0000000000000e+00,  1.0400000000000e+00,  1.0000000000000e+00,  1.4323560652712e+00,  9.5476801123631e+01,  4.3995192092667e-02
  2.0000000000000e+00,  1.0400000000000e+00,  1.0400000000000e+00,  7.0559804602784e-01,  4.4352162412879e+01,  3.4038190907162e-02
  2.0000000000000e+00,  1.0400000000000e+00,  1.0800000000000e+00,  3.6437064264754e-01,  2.1683215486989e+01,  2.0569959211580e-02
  2.0000000000000e+00,  1.0400000000000e+00,  1.1200000000000e+00,  2.0508102241941e-01,  1.5391065539473e+01,  1.6227008435757e-02
  2.0000000000000e+00,  1.0400000000000e+00,  1.1600000000000e+00,  2.6666695297728e-01,  1.8879457944098e+01,  2.0090605299796e-02
  2.0000000000000e+00,  1.0400000000000e+00,  1.2000000000000e+00,  3.4383008429691e-01,  1.6991942347050e+01,  1.7414051117946e-02
  2.0000000000000e+00,  1.0800000000000e+00,  1.0000000000000e+00,  1.1286822673020e+00,  7.4335121751151e+01,  3.6393377889364e-02
  2.0000000000000e+00,  1.0800000000000e+00,  1.0400000000000e+00,  3.8789337508297e-01,  2.3002535055977e+01,  2.0459995702622e-02
  2.0000000000000e+00,  1.0800000000000e+00,  1.0800000000000e+00,  4.4019265749929e-02,  7.6539799401809e+00,  1.2149316029658e-02
  2.0000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00, -6.6927758541219e-02,  3.5131422682594e+00,  8.0374328959670e-03
  2.0000000000000e+00,  1.0800000000000e+00,  1.1600000000000e+00, -4.3939592014437e-02,  3.8667737223960e+00,  8.5030967963485e-03
  2.0000000000000e+00,  1.0800000000000e+00,  1.2000000000000e+00,  7.0630076942770e-02,  5.3600294974704e+00,  9.2565888232074e-03
  2.0000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  1.0174234375495e+00,  6.6231292316920e+01,  3.5719452170727e-02
  2.0000000000000e+00,  1.1200000000000e+00,  1.0400000000000e+00,  2.8960469530664e-01,  1.9671276994473e+01,  1.8921588518920e-02
  2.0000000000000e+00,  1.1200000000000e+00,  1.0800000000000e+00, -3.3210781618168e-02,  4.3178598326442e+00,  8.6087041066980e-03
  2.0000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00, -1.6784988745603e-01,  6.4082256096558e-01,  3.5596557342126e-03
  2.0000000000000e+00,  1.1200000000000e+00,  1.1600000000000e+00, -1.4014827190360e-01,  8.6320040425848e-01,  3.9989443706080e-03
  2.0000000000000e+00,  1.1200000000000e+00,  1.2000000000000e+00, -5.1050243913977e-02,  1.7214638634424e+00,  4.6538709637301e-03
  2.0000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  9.8478903654835e-01,  6.8181151924847e+01,  3.5180874841330e-02
  2.0000000000000e+00,  1.1600000000000e+00,  1.0400000000000e+00,  2.6853224641867e-01,  1.8494219941079e+01,  1.7856606054002e-02
  2.0000000000000e+00,  1.1600000000000e+00,  1.0800000000000e+00, -3.1270579216984e-02,  4.3787060471571e+00,  7.8360860743439e-03
  2.0000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00, -1.4249308200912e-01,  7.9073653334185e-01,  3.4578638332000e-03
  2.0000000000000e+00,  1.1600000000000e+00,  1.1600000000000e+00, -1.2773971348557e-01,  7.9783757798891e-01,  3.5178633736308e-03
  2.0000000000000e+00,  1.1600000000000e+00,  1.2000000000000e+00, -4.3483205750309e-02,  1.8425120884916e+00,  5.3777602622359e-03
  2.0000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  1.1176927299914e+00,  7.5486283780978e+01,  3.7759686187170e-02
  2.0000000000000e+00,  1.2000000000000e+00,  1.0400000000000e+00,  4.1035558009915e-01,  2.0897877690046e+01,  1.8920506972832e-02
  2.0000000000000e+00,  1.2000000000000e+00,  1.0800000000000e+00,  5.6173451916472e-02,  6.1352288077529e+00,  1.0128577652482e-02
  2.0000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00, -7.0858421173646e-02,  1.5154465345878e+00,  4.2864204952240e-03
  2.0000000000000e+00,  1.2000000000000e+00,  1.1600000000000e+00, -5.8773743770255e-02,  1.8878722503772e+00,  5.1442534053709e-03
  2.0000000000000e+00,  1.2000000000000e+00,  1.2000000000000e+00,  3.3801791368882e-02,  2.6507945273357e+00,  6.7054868666154e-03
  2.1000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  1.8210682421221e+00,  1.2832621149925e+02,  4.9422802480805e-02
  2.1000000000000e+00,  1.0000000000000e+00,  1.0400000000000e+00,  1.1932739667613e+00,  7.9393459891547e+01,  3.7559050066994e-02
  2.1000000000000e+00,  1.0000000000000e+00,  1.0800000000000e+00,  9.0958668430415e-01,  7.8269887549287e+01,  4.9397648904886e-02
  2.1000000000000e+00,  1.0000000000000e+00,  1.1200000000000e+00,  7.3035445807792e-01,  4.9886236200212e+01,  3.0503184643208e-02
  2.1000000000000e+00,  1.0000000000000e+00,  1.1600000000000e+00,  8.4331935142554e-01,  6.7754360505492e+01,  3.6216842859503e-02
  2.1000000000000e+00,  1.0000000000000e+00,  1.2000000000000e+00,  8.5737059078793e-01,  5.2160134075844e+01,  2.9845261734059e-02
  2.1000000000000e+00,  1.0400000000000e+00,  1.0000000000000e+00,  1.3536258846807e+00,  9.9436120419302e+01,  4.3872674484199e-02
  2.1000000000000e+00,  1.0400000000000e+00,  1.0400000000000e+00,  6.0686527931541e-01,  3.4903074119527e+01,  2.5015548497457e-02
  2.1000000000000e+00,  1.0400000000000e+00,  1.0800000000000e+00,  2.8942125671899e-01,  2.1638428191022e+01,  1.9305795922185e-02
  2.1000000000000e+00,  1.0400000000000e+00,  1.1200000000000e+00,  1.6162116914989e-01,  1.3812460124412e+01,  1.5470158384627e-02
  2.1000000000000e+00,  1.0400000000000e+00,  1.1600000000000e+00,  2.0389449918006e-01,  1.6352176409719e+01,  1.5670289722318e-02
  2.1000000000000e+00,  1.0400000000000e+00,  1.2000000000000e+00,  3.0784064534466e-01,  1.7172023301309e+01,  1.7288158940703e-02
  2.1000000000000e+00,  1.0800000000000e+00,  1.0000000000000e+00,  1.0181445866613e+00,  6.9451148319643e+01,  3.4654863324274e-02
  2.1000000000000e+00,  1.0800000000000e+00,  1.0400000000000e+00,  3.1990341104816e-01,  2.0343529321032e+01,  1.9333804999472e-02
  2.1000000000000e+00,  1.0800000000000e+00,  1.0800000000000e+00,  1.3210532484894e-02,  7.6691716431559e+00,  1.1706502196538e-02
  2.1000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00, -9.3095890220499e-02,  3.0926096774715e+00,  7.5129335420142e-03
  2.1000000000000e+00,  1.0800000000000e+00,  1.1600000000000e+00, -6.7755461649827e-02,  3.2446163600117e+00,  6.7272120895502e-03
  2.1000000000000e+00,  1.0800000000000e+00,  1.2000000000000e+00,  3.0945438135111e-02,  4.9482538373160e+00,  8.8316770384337e-03
  2.1000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  9.2585623524545e-01,  6.9809422601627e+01,  3.8064865992201e-02
  2.1000000000000e+00,  1.1200000000000e+00,  1.0400000000000e+00,  2.4602750287070e-01,  1.9282994664277e+01,  1.8352614865024e-02
  2.1000000000000e+00,  1.1200000000000e+00,  1.0800000000000e+00, -7.4610916305040e-02,  3.9434318187793e+00,  7.9488243314301e-03
  2.1000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00, -1.6345633859571e-01,  6.2814396151249e-01,  3.4794434674932e-03
  2.1000000000000e+00,  1.1200000000000e+00,  1.1600000000000e+00, -1.4579348038501e-01,  7.5374546438737e-01,  3.2836713360173e-03
  2.1000000000000e+00,  1.1200000000000e+00,  1.2000000000000e+00, -5.6351762571705e-02,  1.6906007597496e+00,  4.7631834335294e-03
  2.1000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  1.0037174554701e+00,  6.9149807492349e+01,  3.9045479624344e-02
  2.1000000000000e+00,  1.1600000000000e+00,  1.0400000000000e+00,  2.9243181601360e-01,  2.0731126008077e+01,  1.9621752974363e-02
  2.1000000000000e+00,  1.1600000000000e+00,  1.0800000000000e+00, -3.7156969491589e-02,  4.2623340548802e+00,  8.4078095653955e-03
  2.1000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00, -1.5317144910532e-01,  7.6365216459173e-01,  3.4729611537182e-03
  2.1000000000000e+00,  1.1600000000000e+00,  1.1600000000000e+00, -1.3349238255119e-01,  9.0630819328128e-01,  4.1006988524069e-03
  2.1000000000000e+00,  1.1600000000000e+00,  1.2000000000000e+00, -2.8165302137677e-02,  1.7483645112981e+00,  5.1277893954033e-03
  2.1000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  9.6153345594435e-01,  5.8884785483758e+01,  3.1973021329834e-02
  2.1000000000000e+00,  1.2000000000000e+00,  1.0400000000000e+00,  3.8601327670861e-01,  2.1523945289306e+01,  1.9263908404380e-02
  2.1000000000000e+00,  1.2000000000000e+00,  1.0800000000000e+00,  4.9322559693464e-02,  5.3242891894342e+00,  9.2521060397386e-03
  2.1000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00, -7.0307574504217e-02,  1.4666935521973e+00,  4.3611794617637e-03
  2.1000000000000e+00,  1.2000000000000e+00,  1.1600000000000e+00, -5.2369287443362e-02,  1.6618572245686e+00,  5.0741933788502e-03
  2.1000000000000e+00,  1.2000000000000e+00,  1.2000000000000e+00,  2.6061781172766e-02,  2.6105823800682e+00,  7.0315109618121e-03
