#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 7.000000000000e-01, 7.000000000000e-01, 1.146077252156e+01, 1.189813573002e-01
 2.000000000000e+00, 7.000000000000e-01, 8.000000000000e-01, 1.095652577424e+01, 1.477645874863e-01
 2.000000000000e+00, 7.000000000000e-01, 9.000000000000e-01, 1.212414109633e+01, 1.594075227700e-01
 2.000000000000e+00, 7.000000000000e-01, 1.000000000000e+00, 1.362660995430e+01, 1.898946831595e-01
 2.000000000000e+00, 7.000000000000e-01, 1.100000000000e+00, 1.399094047570e+01, 2.084477207286e-01
 2.000000000000e+00, 7.000000000000e-01, 1.200000000000e+00, 1.510768504852e+01, 2.247059802999e-01
 2.000000000000e+00, 7.000000000000e-01, 1.300000000000e+00, 1.526597802824e+01, 2.202947456289e-01
 2.000000000000e+00, 7.000000000000e-01, 1.400000000000e+00, 1.771571596352e+01, 3.071114328205e-01
 2.000000000000e+00, 8.000000000000e-01, 7.000000000000e-01, 4.722689473245e+00, 4.665696290229e-02
 2.000000000000e+00, 8.000000000000e-01, 8.000000000000e-01, 3.622717397520e+00, 3.530615401151e-02
 2.000000000000e+00, 8.000000000000e-01, 9.000000000000e-01, 3.383093569179e+00, 3.892317037883e-02
 2.000000000000e+00, 8.000000000000e-01, 1.000000000000e+00, 3.634414394640e+00, 4.364296526097e-02
 2.000000000000e+00, 8.000000000000e-01, 1.100000000000e+00, 3.825606835289e+00, 4.453090265682e-02
 2.000000000000e+00, 8.000000000000e-01, 1.200000000000e+00, 4.112774039437e+00, 5.035853055726e-02
 2.000000000000e+00, 8.000000000000e-01, 1.300000000000e+00, 4.492835428939e+00, 6.070329271948e-02
 2.000000000000e+00, 8.000000000000e-01, 1.400000000000e+00, 4.863986086746e+00, 6.945151020565e-02
 2.000000000000e+00, 9.000000000000e-01, 7.000000000000e-01, 2.217836773344e+00, 1.758213651793e-02
 2.000000000000e+00, 9.000000000000e-01, 8.000000000000e-01, 1.569330953444e+00, 1.240072377583e-02
