#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 8.000000000000e-01, 8.000000000000e-01, 6.093188284478e+00, 3.306293787437e-02
 2.000000000000e+00, 8.000000000000e-01, 8.700000000000e-01, 3.587282967818e+00, 2.156649594208e-02
 2.000000000000e+00, 8.000000000000e-01, 9.400000000000e-01, 2.601614415158e+00, 2.038715810975e-02
 2.000000000000e+00, 8.000000000000e-01, 1.010000000000e+00, 2.247122373643e+00, 1.864593643892e-02
 2.000000000000e+00, 8.000000000000e-01, 1.080000000000e+00, 2.146979809462e+00, 1.950346748333e-02
 2.000000000000e+00, 8.000000000000e-01, 1.150000000000e+00, 2.132681521349e+00, 1.968231262611e-02
 2.000000000000e+00, 8.000000000000e-01, 1.220000000000e+00, 2.145721697170e+00, 2.043770905202e-02
 2.000000000000e+00, 8.000000000000e-01, 1.290000000000e+00, 2.187569678255e+00, 1.983823118840e-02
 2.000000000000e+00, 8.000000000000e-01, 1.360000000000e+00, 2.248134304546e+00, 2.057230530422e-02
 2.000000000000e+00, 8.000000000000e-01, 1.430000000000e+00, 2.294936134649e+00, 2.093927946946e-02
 2.000000000000e+00, 8.700000000000e-01, 8.000000000000e-01, 4.754543841616e+00, 2.691278819247e-02
 2.000000000000e+00, 8.700000000000e-01, 8.700000000000e-01, 2.337704916623e+00, 1.278185575225e-02
 2.000000000000e+00, 8.700000000000e-01, 9.400000000000e-01, 1.403568964470e+00, 8.349226387934e-03
 2.000000000000e+00, 8.700000000000e-01, 1.010000000000e+00, 1.042278505373e+00, 7.789624697955e-03
 2.000000000000e+00, 8.700000000000e-01, 1.080000000000e+00, 9.326482932518e-01, 8.002864131571e-03
 2.000000000000e+00, 8.700000000000e-01, 1.150000000000e+00, 9.111437212997e-01, 7.031928823911e-03
 2.000000000000e+00, 8.700000000000e-01, 1.220000000000e+00, 9.396337539817e-01, 7.668186649685e-03
 2.000000000000e+00, 8.700000000000e-01, 1.290000000000e+00, 9.823681605338e-01, 7.698652982590e-03
 2.000000000000e+00, 8.700000000000e-01, 1.360000000000e+00, 1.007155809411e+00, 7.326559524068e-03
 2.000000000000e+00, 8.700000000000e-01, 1.430000000000e+00, 1.057615581137e+00, 7.447482470427e-03
 2.000000000000e+00, 9.400000000000e-01, 8.000000000000e-01, 4.299560937604e+00, 2.738028911625e-02
 2.000000000000e+00, 9.400000000000e-01, 8.700000000000e-01, 1.882982384427e+00, 1.099876263372e-02
 2.000000000000e+00, 9.400000000000e-01, 9.400000000000e-01, 9.292918683141e-01, 5.050402119389e-03
 2.000000000000e+00, 9.400000000000e-01, 1.010000000000e+00, 5.689984203440e-01, 3.221419125358e-03
 2.000000000000e+00, 9.400000000000e-01, 1.080000000000e+00, 4.539673113976e-01, 3.030517513752e-03
 2.000000000000e+00, 9.400000000000e-01, 1.150000000000e+00, 4.455753926799e-01, 2.826066327816e-03
 2.000000000000e+00, 9.400000000000e-01, 1.220000000000e+00, 4.731817084036e-01, 3.094223704884e-03
 2.000000000000e+00, 9.400000000000e-01, 1.290000000000e+00, 5.107046787385e-01, 2.972349354848e-03
 2.000000000000e+00, 9.400000000000e-01, 1.360000000000e+00, 5.495870914907e-01, 2.997543197743e-03
 2.000000000000e+00, 9.400000000000e-01, 1.430000000000e+00, 5.966699809805e-01, 3.139437246352e-03
 2.000000000000e+00, 1.010000000000e+00, 8.000000000000e-01, 4.111982327232e+00, 2.735984193446e-02
 2.000000000000e+00, 1.010000000000e+00, 8.700000000000e-01, 1.702921469396e+00, 1.081700144572e-02
 2.000000000000e+00, 1.010000000000e+00, 9.400000000000e-01, 7.460934443411e-01, 4.235639704309e-03
 2.000000000000e+00, 1.010000000000e+00, 1.010000000000e+00, 3.886469499222e-01, 1.728000175789e-03
 2.000000000000e+00, 1.010000000000e+00, 1.080000000000e+00, 2.815914973738e-01, 1.077443789833e-03
 2.000000000000e+00, 1.010000000000e+00, 1.150000000000e+00, 2.679511210503e-01, 1.081345000716e-03
 2.000000000000e+00, 1.010000000000e+00, 1.220000000000e+00, 2.939216625111e-01, 1.064774510675e-03
 2.000000000000e+00, 1.010000000000e+00, 1.290000000000e+00, 3.363125351642e-01, 1.127653584108e-03
 2.000000000000e+00, 1.010000000000e+00, 1.360000000000e+00, 3.763335574936e-01, 1.086096112062e-03
 2.000000000000e+00, 1.010000000000e+00, 1.430000000000e+00, 4.152015663276e-01, 1.152641733356e-03
 2.000000000000e+00, 1.080000000000e+00, 8.000000000000e-01, 4.010012282949e+00, 2.815756921873e-02
 2.000000000000e+00, 1.080000000000e+00, 8.700000000000e-01, 1.629860530073e+00, 1.041083809253e-02
 2.000000000000e+00, 1.080000000000e+00, 9.400000000000e-01, 6.869603098051e-01, 4.130794222395e-03
 2.000000000000e+00, 1.080000000000e+00, 1.010000000000e+00, 3.355608354777e-01, 1.471083675155e-03
 2.000000000000e+00, 1.080000000000e+00, 1.080000000000e+00, 2.244754047928e-01, 4.807431113069e-04
 2.000000000000e+00, 1.080000000000e+00, 1.150000000000e+00, 2.133807908970e-01, 2.961028357917e-04
 2.000000000000e+00, 1.080000000000e+00, 1.220000000000e+00, 2.401355990195e-01, 3.876732404329e-04
 2.000000000000e+00, 1.080000000000e+00, 1.290000000000e+00, 2.780598435267e-01, 4.351920380885e-04
 2.000000000000e+00, 1.080000000000e+00, 1.360000000000e+00, 3.200263345864e-01, 4.855846725659e-04
 2.000000000000e+00, 1.080000000000e+00, 1.430000000000e+00, 3.584554796798e-01, 4.825328348081e-04
 2.000000000000e+00, 1.150000000000e+00, 8.000000000000e-01, 3.960556466594e+00, 2.693293229573e-02
 2.000000000000e+00, 1.150000000000e+00, 8.700000000000e-01, 1.607944156857e+00, 1.050305931108e-02
 2.000000000000e+00, 1.150000000000e+00, 9.400000000000e-01, 6.797605086374e-01, 4.182754345836e-03
 2.000000000000e+00, 1.150000000000e+00, 1.010000000000e+00, 3.286454689155e-01, 1.446067658838e-03
 2.000000000000e+00, 1.150000000000e+00, 1.080000000000e+00, 2.186811794259e-01, 3.873048983904e-04
 2.000000000000e+00, 1.150000000000e+00, 1.150000000000e+00, 2.068946080637e-01, 1.529739769110e-04
 2.000000000000e+00, 1.150000000000e+00, 1.220000000000e+00, 2.328731824568e-01, 2.997634723314e-04
 2.000000000000e+00, 1.150000000000e+00, 1.290000000000e+00, 2.713704080870e-01, 3.886436781790e-04
 2.000000000000e+00, 1.150000000000e+00, 1.360000000000e+00, 3.128550564874e-01, 3.978466322602e-04
