#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 8.000000000000e-01, 8.000000000000e-01, 2.603325991606e+00, 1.641945754262e-02
 2.000000000000e+00, 8.000000000000e-01, 9.200000000000e-01, 2.446981736575e+00, 1.877726201631e-02
 2.000000000000e+00, 8.000000000000e-01, 1.040000000000e+00, 2.446057462021e+00, 1.941340876440e-02
 2.000000000000e+00, 8.000000000000e-01, 1.160000000000e+00, 2.417451603078e+00, 1.860303546145e-02
 2.000000000000e+00, 8.000000000000e-01, 1.280000000000e+00, 2.435321955671e+00, 2.075588391556e-02
 2.000000000000e+00, 8.000000000000e-01, 1.400000000000e+00, 2.429035931251e+00, 2.000486816109e-02
 2.000000000000e+00, 8.000000000000e-01, 1.520000000000e+00, 2.484140813808e+00, 2.092156962929e-02
 2.000000000000e+00, 8.000000000000e-01, 1.640000000000e+00, 2.474834036908e+00, 2.112096178512e-02
 2.000000000000e+00, 8.000000000000e-01, 1.760000000000e+00, 2.535427570451e+00, 2.305635241512e-02
 2.000000000000e+00, 8.000000000000e-01, 1.880000000000e+00, 2.536627156859e+00, 2.192046311505e-02
 2.000000000000e+00, 9.200000000000e-01, 8.000000000000e-01, 9.906101956027e-01, 3.322679482431e-03
 2.000000000000e+00, 9.200000000000e-01, 9.200000000000e-01, 8.521100955914e-01, 3.291856802563e-03
 2.000000000000e+00, 9.200000000000e-01, 1.040000000000e+00, 8.313478433967e-01, 3.703349646725e-03
 2.000000000000e+00, 9.200000000000e-01, 1.160000000000e+00, 8.440941701985e-01, 3.727705744251e-03
 2.000000000000e+00, 9.200000000000e-01, 1.280000000000e+00, 8.537589293288e-01, 3.916735967135e-03
 2.000000000000e+00, 9.200000000000e-01, 1.400000000000e+00, 8.664765185515e-01, 3.995402866412e-03
 2.000000000000e+00, 9.200000000000e-01, 1.520000000000e+00, 8.871574407077e-01, 4.100718837774e-03
 2.000000000000e+00, 9.200000000000e-01, 1.640000000000e+00, 8.887529730985e-01, 4.040097494930e-03
 2.000000000000e+00, 9.200000000000e-01, 1.760000000000e+00, 9.065762390234e-01, 4.488049022865e-03
 2.000000000000e+00, 9.200000000000e-01, 1.880000000000e+00, 9.028048689332e-01, 3.995983382171e-03
 2.000000000000e+00, 1.040000000000e+00, 8.000000000000e-01, 6.871971651220e-01, 1.190240415007e-03
 2.000000000000e+00, 1.040000000000e+00, 9.200000000000e-01, 5.465048060212e-01, 6.795125734679e-04
 2.000000000000e+00, 1.040000000000e+00, 1.040000000000e+00, 5.318054449576e-01, 6.637151273157e-04
 2.000000000000e+00, 1.040000000000e+00, 1.160000000000e+00, 5.424933144634e-01, 7.713529543735e-04
 2.000000000000e+00, 1.040000000000e+00, 1.280000000000e+00, 5.568886314898e-01, 7.838598711043e-04
 2.000000000000e+00, 1.040000000000e+00, 1.400000000000e+00, 5.682232806406e-01, 7.742816930722e-04
 2.000000000000e+00, 1.040000000000e+00, 1.520000000000e+00, 5.791122825604e-01, 7.748364029863e-04
 2.000000000000e+00, 1.040000000000e+00, 1.640000000000e+00, 5.893888912975e-01, 8.139460123587e-04
