#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.521685575912e-01, 9.435934559294e-05
 2.400000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.278378295196e-01, 7.847674802236e-05
 2.800000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.105493945736e-01, 6.875201952430e-05
 3.200000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.749397234354e-02, 6.063392385477e-05
 3.600000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.759443808788e-02, 5.321205454880e-05
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.967701639918e-02, 4.850842616164e-05
 4.400000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 7.338894971435e-02, 4.421095720694e-05
 4.800000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.809197281528e-02, 4.025170043152e-05
 5.200000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.379697282517e-02, 3.733391157514e-05
 5.600000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.013629116873e-02, 3.290533511461e-05
