##               p[0],,                p[1],,                p[2],,               energy,             variance,                error
  2.6000000000000e+00,  1.0000000000000e+00,  8.0000000000000e-01,  2.8529870398134e+00,  1.5256083570860e+03,  2.9681687154733e-02
  2.6000000000000e+00,  1.0000000000000e+00,  8.4000000000000e-01,  1.7370529409661e+00,  5.5812933385148e+02,  1.7983974806220e-02
  2.6000000000000e+00,  1.0000000000000e+00,  8.8000000000000e-01,  1.0687490168379e+00,  1.7272763738885e+02,  9.6787776479856e-03
  2.6000000000000e+00,  1.0000000000000e+00,  9.2000000000000e-01,  6.8183063709636e-01,  6.6414693877917e+01,  6.0617176370146e-03
  2.6000000000000e+00,  1.0000000000000e+00,  9.6000000000000e-01,  4.6521046649275e-01,  2.5912210919589e+01,  3.8458389013033e-03
  2.6000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  3.3931063318849e-01,  1.0036355171783e+01,  2.3373161060143e-03
  2.6000000000000e+00,  1.0000000000000e+00,  1.0400000000000e+00,  2.7316678708214e-01,  4.5480847876869e+00,  1.5476912761398e-03
  2.6000000000000e+00,  1.0000000000000e+00,  1.0800000000000e+00,  2.4668808093907e-01,  3.7174788354845e+00,  1.4083618005443e-03
  2.6000000000000e+00,  1.0000000000000e+00,  1.1200000000000e+00,  2.4093539617287e-01,  3.4111586162712e+00,  1.4033588180651e-03
  2.6000000000000e+00,  1.0000000000000e+00,  1.1600000000000e+00,  2.4443006789036e-01,  3.3072338898762e+00,  1.3539261337804e-03
  2.6000000000000e+00,  1.0000000000000e+00,  1.2000000000000e+00,  2.5580544331897e-01,  3.2407757066832e+00,  1.3251584166362e-03
  2.6000000000000e+00,  1.0400000000000e+00,  8.0000000000000e-01,  2.8656960190250e+00,  1.6715988893739e+03,  3.1452205168800e-02
  2.6000000000000e+00,  1.0400000000000e+00,  8.4000000000000e-01,  1.6993238462580e+00,  5.2714996535777e+02,  1.7284930070113e-02
