#              p[0],               p[1],               p[2],             energy,               error
 2.600000000000e+00, 1.000000000000e+00, 9.200000000000e-01, 1.198583040858e-01, 4.319905909436e-04
 2.600000000000e+00, 1.000000000000e+00, 9.320000000000e-01, 1.164586072780e-01, 3.419493014976e-04
 2.600000000000e+00, 1.000000000000e+00, 9.440000000000e-01, 1.163533888853e-01, 3.029366725742e-04
 2.600000000000e+00, 1.000000000000e+00, 9.560000000000e-01, 1.140949211450e-01, 2.435300441676e-04
 2.600000000000e+00, 1.000000000000e+00, 9.680000000000e-01, 1.145251834465e-01, 2.259217993889e-04
 2.600000000000e+00, 1.000000000000e+00, 9.800000000000e-01, 1.158564657052e-01, 2.028946157743e-04
 2.600000000000e+00, 1.000000000000e+00, 9.920000000000e-01, 1.160246561056e-01, 1.835758029073e-04
 2.600000000000e+00, 1.000000000000e+00, 1.004000000000e+00, 1.171377393818e-01, 1.632015768275e-04
 2.600000000000e+00, 1.000000000000e+00, 1.016000000000e+00, 1.162665482085e-01, 1.330727805241e-04
 2.600000000000e+00, 1.000000000000e+00, 1.028000000000e+00, 1.180521802780e-01, 1.268953567678e-04
 2.600000000000e+00, 1.000000000000e+00, 1.040000000000e+00, 1.197761821340e-01, 1.187050461576e-04
 2.600000000000e+00, 1.000000000000e+00, 1.052000000000e+00, 1.218990021893e-01, 1.142885026913e-04
 2.600000000000e+00, 1.000000000000e+00, 1.064000000000e+00, 1.226516418457e-01, 1.049942462158e-04
 2.600000000000e+00, 1.000000000000e+00, 1.076000000000e+00, 1.251346554149e-01, 1.042732256498e-04
 2.600000000000e+00, 1.000000000000e+00, 1.088000000000e+00, 1.267495605406e-01, 1.008703287640e-04
 2.600000000000e+00, 1.000000000000e+00, 1.100000000000e+00, 1.279683397487e-01, 9.821676414518e-05
 2.600000000000e+00, 1.000000000000e+00, 1.112000000000e+00, 1.294044406647e-01, 9.834872998582e-05
 2.600000000000e+00, 1.000000000000e+00, 1.124000000000e+00, 1.316772627630e-01, 9.829982745755e-05
 2.600000000000e+00, 1.000000000000e+00, 1.136000000000e+00, 1.335432464214e-01, 9.772505830860e-05
 2.600000000000e+00, 1.000000000000e+00, 1.148000000000e+00, 1.354243589373e-01, 9.967560134253e-05
 2.720000000000e+00, 1.000000000000e+00, 9.200000000000e-01, 1.168028685265e-01, 4.006441398402e-04
 2.720000000000e+00, 1.000000000000e+00, 9.320000000000e-01, 1.171344238955e-01, 3.345475563258e-04
 2.720000000000e+00, 1.000000000000e+00, 9.440000000000e-01, 1.154587076072e-01, 2.851350187054e-04
 2.720000000000e+00, 1.000000000000e+00, 9.560000000000e-01, 1.153419152782e-01, 2.546076772294e-04
 2.720000000000e+00, 1.000000000000e+00, 9.680000000000e-01, 1.140331897879e-01, 2.065559075664e-04
 2.720000000000e+00, 1.000000000000e+00, 9.800000000000e-01, 1.143718847562e-01, 1.852658869599e-04
 2.720000000000e+00, 1.000000000000e+00, 9.920000000000e-01, 1.151836369272e-01, 1.633019807761e-04
 2.720000000000e+00, 1.000000000000e+00, 1.004000000000e+00, 1.161882853413e-01, 1.498419378789e-04
 2.720000000000e+00, 1.000000000000e+00, 1.016000000000e+00, 1.161053468528e-01, 1.277742627195e-04
 2.720000000000e+00, 1.000000000000e+00, 1.028000000000e+00, 1.182546120940e-01, 1.212995230039e-04
 2.720000000000e+00, 1.000000000000e+00, 1.040000000000e+00, 1.195091192640e-01, 1.115703113181e-04
 2.720000000000e+00, 1.000000000000e+00, 1.052000000000e+00, 1.207445706937e-01, 1.025542254387e-04
 2.720000000000e+00, 1.000000000000e+00, 1.064000000000e+00, 1.225745982670e-01, 9.920605487004e-05
 2.720000000000e+00, 1.000000000000e+00, 1.076000000000e+00, 1.244974664718e-01, 9.634008526121e-05
 2.720000000000e+00, 1.000000000000e+00, 1.088000000000e+00, 1.253659559639e-01, 9.306627837529e-05
 2.720000000000e+00, 1.000000000000e+00, 1.100000000000e+00, 1.267226044634e-01, 9.013800518738e-05
 2.720000000000e+00, 1.000000000000e+00, 1.112000000000e+00, 1.288865012107e-01, 8.913020517364e-05
 2.720000000000e+00, 1.000000000000e+00, 1.124000000000e+00, 1.301369043496e-01, 9.552582308284e-05
 2.720000000000e+00, 1.000000000000e+00, 1.136000000000e+00, 1.326527511982e-01, 8.876468981971e-05
 2.720000000000e+00, 1.000000000000e+00, 1.148000000000e+00, 1.342076850616e-01, 9.437071693477e-05
 2.840000000000e+00, 1.000000000000e+00, 9.200000000000e-01, 1.155136414745e-01, 3.256128663582e-04
 2.840000000000e+00, 1.000000000000e+00, 9.320000000000e-01, 1.153711335004e-01, 2.972894702875e-04
 2.840000000000e+00, 1.000000000000e+00, 9.440000000000e-01, 1.137780242433e-01, 2.434935687380e-04
 2.840000000000e+00, 1.000000000000e+00, 9.560000000000e-01, 1.133334059238e-01, 2.081759616671e-04
 2.840000000000e+00, 1.000000000000e+00, 9.680000000000e-01, 1.145527938095e-01, 1.936944199180e-04
 2.840000000000e+00, 1.000000000000e+00, 9.800000000000e-01, 1.145315302366e-01, 1.718199588846e-04
 2.840000000000e+00, 1.000000000000e+00, 9.920000000000e-01, 1.154523082148e-01, 1.509044794181e-04
 2.840000000000e+00, 1.000000000000e+00, 1.004000000000e+00, 1.152657047215e-01, 1.295936723371e-04
 2.840000000000e+00, 1.000000000000e+00, 1.016000000000e+00, 1.170110712736e-01, 1.222595628815e-04
 2.840000000000e+00, 1.000000000000e+00, 1.028000000000e+00, 1.177985251627e-01, 1.060704239620e-04
 2.840000000000e+00, 1.000000000000e+00, 1.040000000000e+00, 1.190935958754e-01, 1.024815389367e-04
 2.840000000000e+00, 1.000000000000e+00, 1.052000000000e+00, 1.210317621930e-01, 9.664342735931e-05
 2.840000000000e+00, 1.000000000000e+00, 1.064000000000e+00, 1.216837908190e-01, 9.201513599063e-05
 2.840000000000e+00, 1.000000000000e+00, 1.076000000000e+00, 1.237302748684e-01, 8.951559899810e-05
 2.840000000000e+00, 1.000000000000e+00, 1.088000000000e+00, 1.257244689984e-01, 8.592839120570e-05
 2.840000000000e+00, 1.000000000000e+00, 1.100000000000e+00, 1.263493341938e-01, 8.343474225425e-05
 2.840000000000e+00, 1.000000000000e+00, 1.112000000000e+00, 1.284589241415e-01, 8.195991184186e-05
 2.840000000000e+00, 1.000000000000e+00, 1.124000000000e+00, 1.299210508255e-01, 8.176835354214e-05
 2.840000000000e+00, 1.000000000000e+00, 1.136000000000e+00, 1.313851593347e-01, 8.178116821563e-05
 2.840000000000e+00, 1.000000000000e+00, 1.148000000000e+00, 1.332477404346e-01, 8.299344818704e-05
 2.960000000000e+00, 1.000000000000e+00, 9.200000000000e-01, 1.153734590095e-01, 3.199057240104e-04
 2.960000000000e+00, 1.000000000000e+00, 9.320000000000e-01, 1.151768165926e-01, 2.782454451837e-04
