#              p[0],               p[1],               p[2],             energy,               error
 1.200000000000e+01, 1.000000000000e+00, 7.500000000000e-01, 2.805350212480e-01, 2.300138395065e-03
 1.200000000000e+01, 1.000000000000e+00, 8.500000000000e-01, 2.035581296577e-01, 1.430365251074e-03
 1.200000000000e+01, 1.000000000000e+00, 9.500000000000e-01, 1.867532036844e-01, 1.180502858396e-03
 1.200000000000e+01, 1.000000000000e+00, 1.050000000000e+00, 1.880357623932e-01, 1.304189730943e-03
 1.200000000000e+01, 1.000000000000e+00, 1.150000000000e+00, 1.973813987082e-01, 1.526620183560e-03
 1.200000000000e+01, 1.060000000000e+00, 7.500000000000e-01, 2.591224876508e-01, 2.128855326610e-03
 1.200000000000e+01, 1.060000000000e+00, 8.500000000000e-01, 1.803077641636e-01, 5.753485824915e-04
 1.200000000000e+01, 1.060000000000e+00, 9.500000000000e-01, 1.647878960631e-01, 5.614572196194e-04
 1.200000000000e+01, 1.060000000000e+00, 1.050000000000e+00, 1.660160542023e-01, 6.184284649277e-04
 1.200000000000e+01, 1.060000000000e+00, 1.150000000000e+00, 1.710067956623e-01, 5.850619284229e-04
 1.200000000000e+01, 1.120000000000e+00, 7.500000000000e-01, 2.554502698050e-01, 2.254689467573e-03
 1.200000000000e+01, 1.120000000000e+00, 8.500000000000e-01, 1.776303889145e-01, 3.615775622276e-04
 1.200000000000e+01, 1.120000000000e+00, 9.500000000000e-01, 1.617176761560e-01, 3.833580250535e-04
 1.200000000000e+01, 1.120000000000e+00, 1.050000000000e+00, 1.626601697191e-01, 4.227349417060e-04
 1.200000000000e+01, 1.120000000000e+00, 1.150000000000e+00, 1.684046963121e-01, 4.505176413929e-04
 1.200000000000e+01, 1.180000000000e+00, 7.500000000000e-01, 2.630287598648e-01, 2.084941790315e-03
 1.200000000000e+01, 1.180000000000e+00, 8.500000000000e-01, 1.838514892621e-01, 3.919575849075e-04
 1.200000000000e+01, 1.180000000000e+00, 9.500000000000e-01, 1.687016621169e-01, 3.761910809644e-04
 1.200000000000e+01, 1.180000000000e+00, 1.050000000000e+00, 1.693255876776e-01, 5.249896158233e-04
 1.200000000000e+01, 1.180000000000e+00, 1.150000000000e+00, 1.749931737165e-01, 4.861245961752e-04
 1.200000000000e+01, 1.240000000000e+00, 7.500000000000e-01, 2.709900845965e-01, 1.997105501419e-03
 1.200000000000e+01, 1.240000000000e+00, 8.500000000000e-01, 1.937753388850e-01, 4.791768672668e-04
 1.200000000000e+01, 1.240000000000e+00, 9.500000000000e-01, 1.784545828958e-01, 4.109633579353e-04
 1.200000000000e+01, 1.240000000000e+00, 1.050000000000e+00, 1.797732950613e-01, 4.747482986484e-04
 1.200000000000e+01, 1.240000000000e+00, 1.150000000000e+00, 1.855097406875e-01, 5.483125300206e-04
 1.250000000000e+01, 1.000000000000e+00, 7.500000000000e-01, 2.736014284694e-01, 2.240604111081e-03
 1.250000000000e+01, 1.000000000000e+00, 8.500000000000e-01, 1.987998398775e-01, 1.228977485955e-03
 1.250000000000e+01, 1.000000000000e+00, 9.500000000000e-01, 1.823003798482e-01, 1.129682525333e-03
 1.250000000000e+01, 1.000000000000e+00, 1.050000000000e+00, 1.874688258688e-01, 1.385405950735e-03
 1.250000000000e+01, 1.000000000000e+00, 1.150000000000e+00, 1.891960782346e-01, 1.409880076476e-03
 1.250000000000e+01, 1.060000000000e+00, 7.500000000000e-01, 2.495313850272e-01, 2.146519519136e-03
 1.250000000000e+01, 1.060000000000e+00, 8.500000000000e-01, 1.764185609571e-01, 5.266821037264e-04
 1.250000000000e+01, 1.060000000000e+00, 9.500000000000e-01, 1.624183405455e-01, 4.965823062507e-04
 1.250000000000e+01, 1.060000000000e+00, 1.050000000000e+00, 1.634562563404e-01, 4.999184021134e-04
 1.250000000000e+01, 1.060000000000e+00, 1.150000000000e+00, 1.687949670562e-01, 6.179315874050e-04
 1.250000000000e+01, 1.120000000000e+00, 7.500000000000e-01, 2.477863431818e-01, 2.073639790528e-03
 1.250000000000e+01, 1.120000000000e+00, 8.500000000000e-01, 1.740575843586e-01, 3.493127311274e-04
 1.250000000000e+01, 1.120000000000e+00, 9.500000000000e-01, 1.601720279443e-01, 3.297384635378e-04
 1.250000000000e+01, 1.120000000000e+00, 1.050000000000e+00, 1.602609111988e-01, 4.678389520092e-04
 1.250000000000e+01, 1.120000000000e+00, 1.150000000000e+00, 1.659060788578e-01, 4.354099971239e-04
 1.250000000000e+01, 1.180000000000e+00, 7.500000000000e-01, 2.527720428330e-01, 1.884294703103e-03
 1.250000000000e+01, 1.180000000000e+00, 8.500000000000e-01, 1.802568728455e-01, 3.779985058034e-04
 1.250000000000e+01, 1.180000000000e+00, 9.500000000000e-01, 1.661224601635e-01, 3.446541531649e-04
 1.250000000000e+01, 1.180000000000e+00, 1.050000000000e+00, 1.668501300586e-01, 4.408816755155e-04
 1.250000000000e+01, 1.180000000000e+00, 1.150000000000e+00, 1.715661894197e-01, 5.104960268903e-04
 1.250000000000e+01, 1.240000000000e+00, 7.500000000000e-01, 2.640887131971e-01, 1.985674024916e-03
 1.250000000000e+01, 1.240000000000e+00, 8.500000000000e-01, 1.902050114419e-01, 4.331726292785e-04
 1.250000000000e+01, 1.240000000000e+00, 9.500000000000e-01, 1.758281076949e-01, 4.232899022699e-04
 1.250000000000e+01, 1.240000000000e+00, 1.050000000000e+00, 1.763916764962e-01, 4.983990630794e-04
 1.250000000000e+01, 1.240000000000e+00, 1.150000000000e+00, 1.823820351548e-01, 5.066625977410e-04
 1.300000000000e+01, 1.000000000000e+00, 7.500000000000e-01, 2.646120404146e-01, 2.264854193643e-03
 1.300000000000e+01, 1.000000000000e+00, 8.500000000000e-01, 1.948446654353e-01, 1.348408665678e-03
 1.300000000000e+01, 1.000000000000e+00, 9.500000000000e-01, 1.813575156395e-01, 1.277451091559e-03
 1.300000000000e+01, 1.000000000000e+00, 1.050000000000e+00, 1.810377671773e-01, 1.311390655515e-03
 1.300000000000e+01, 1.000000000000e+00, 1.150000000000e+00, 1.842216066275e-01, 1.356287245126e-03
 1.300000000000e+01, 1.060000000000e+00, 7.500000000000e-01, 2.467050183803e-01, 2.185824276109e-03
 1.300000000000e+01, 1.060000000000e+00, 8.500000000000e-01, 1.739140838456e-01, 5.283935277943e-04
 1.300000000000e+01, 1.060000000000e+00, 9.500000000000e-01, 1.602564377255e-01, 5.351901714947e-04
 1.300000000000e+01, 1.060000000000e+00, 1.050000000000e+00, 1.612885840185e-01, 4.443441333715e-04
 1.300000000000e+01, 1.060000000000e+00, 1.150000000000e+00, 1.668966045496e-01, 5.482528535552e-04
 1.300000000000e+01, 1.120000000000e+00, 7.500000000000e-01, 2.424891946085e-01, 1.850474590654e-03
 1.300000000000e+01, 1.120000000000e+00, 8.500000000000e-01, 1.714149837342e-01, 3.390924327142e-04
 1.300000000000e+01, 1.120000000000e+00, 9.500000000000e-01, 1.581353585050e-01, 3.908139610741e-04
 1.300000000000e+01, 1.120000000000e+00, 1.050000000000e+00, 1.591234215931e-01, 3.741435881230e-04
 1.300000000000e+01, 1.120000000000e+00, 1.150000000000e+00, 1.640113005012e-01, 4.196307859411e-04
 1.300000000000e+01, 1.180000000000e+00, 7.500000000000e-01, 2.480834350795e-01, 2.001061870207e-03
 1.300000000000e+01, 1.180000000000e+00, 8.500000000000e-01, 1.774533073596e-01, 3.611684430215e-04
 1.300000000000e+01, 1.180000000000e+00, 9.500000000000e-01, 1.634039777316e-01, 3.732513241434e-04
 1.300000000000e+01, 1.180000000000e+00, 1.050000000000e+00, 1.658627319445e-01, 4.077025794152e-04
 1.300000000000e+01, 1.180000000000e+00, 1.150000000000e+00, 1.698711897645e-01, 4.516504391437e-04
 1.300000000000e+01, 1.240000000000e+00, 7.500000000000e-01, 2.578133156061e-01, 1.825438386657e-03
 1.300000000000e+01, 1.240000000000e+00, 8.500000000000e-01, 1.871023240749e-01, 4.027105597058e-04
 1.300000000000e+01, 1.240000000000e+00, 9.500000000000e-01, 1.734284641911e-01, 3.918171884475e-04
 1.300000000000e+01, 1.240000000000e+00, 1.050000000000e+00, 1.750759845330e-01, 4.373368145843e-04
 1.300000000000e+01, 1.240000000000e+00, 1.150000000000e+00, 1.785249623882e-01, 5.872996575067e-04
 1.350000000000e+01, 1.000000000000e+00, 7.500000000000e-01, 2.573000293679e-01, 2.331917083991e-03
 1.350000000000e+01, 1.000000000000e+00, 8.500000000000e-01, 1.910787458209e-01, 1.195277823756e-03
 1.350000000000e+01, 1.000000000000e+00, 9.500000000000e-01, 1.770734799326e-01, 1.161461316887e-03
 1.350000000000e+01, 1.000000000000e+00, 1.050000000000e+00, 1.822984204572e-01, 1.391419297131e-03
 1.350000000000e+01, 1.000000000000e+00, 1.150000000000e+00, 1.841214744054e-01, 1.256666290757e-03
 1.350000000000e+01, 1.060000000000e+00, 7.500000000000e-01, 2.368153737790e-01, 1.855280722299e-03
 1.350000000000e+01, 1.060000000000e+00, 8.500000000000e-01, 1.719031819252e-01, 5.112299251415e-04
 1.350000000000e+01, 1.060000000000e+00, 9.500000000000e-01, 1.590624896715e-01, 4.672254367843e-04
 1.350000000000e+01, 1.060000000000e+00, 1.050000000000e+00, 1.597272551281e-01, 4.688226679498e-04
 1.350000000000e+01, 1.060000000000e+00, 1.150000000000e+00, 1.640652193525e-01, 5.622850431005e-04
 1.350000000000e+01, 1.120000000000e+00, 7.500000000000e-01, 2.319131842625e-01, 1.857371943661e-03
 1.350000000000e+01, 1.120000000000e+00, 8.500000000000e-01, 1.699189243583e-01, 3.276777610284e-04
 1.350000000000e+01, 1.120000000000e+00, 9.500000000000e-01, 1.565616590205e-01, 3.091863134583e-04
 1.350000000000e+01, 1.120000000000e+00, 1.050000000000e+00, 1.582480291444e-01, 3.394273434794e-04
 1.350000000000e+01, 1.120000000000e+00, 1.150000000000e+00, 1.622688174417e-01, 3.624294800600e-04
 1.350000000000e+01, 1.180000000000e+00, 7.500000000000e-01, 2.421886871348e-01, 2.002952447788e-03
 1.350000000000e+01, 1.180000000000e+00, 8.500000000000e-01, 1.751521755608e-01, 3.545220651855e-04
 1.350000000000e+01, 1.180000000000e+00, 9.500000000000e-01, 1.621142447943e-01, 3.770243812128e-04
 1.350000000000e+01, 1.180000000000e+00, 1.050000000000e+00, 1.634401586002e-01, 3.925314775490e-04
 1.350000000000e+01, 1.180000000000e+00, 1.150000000000e+00, 1.679477917757e-01, 4.409077440276e-04
 1.350000000000e+01, 1.240000000000e+00, 7.500000000000e-01, 2.486988062380e-01, 1.941704822815e-03
 1.350000000000e+01, 1.240000000000e+00, 8.500000000000e-01, 1.842304423745e-01, 4.092964782365e-04
 1.350000000000e+01, 1.240000000000e+00, 9.500000000000e-01, 1.717377038800e-01, 3.914709673797e-04
 1.350000000000e+01, 1.240000000000e+00, 1.050000000000e+00, 1.718682574715e-01, 4.686770516343e-04
 1.350000000000e+01, 1.240000000000e+00, 1.150000000000e+00, 1.768070145839e-01, 5.006654078309e-04
 1.400000000000e+01, 1.000000000000e+00, 7.500000000000e-01, 2.516523362790e-01, 2.297274492402e-03
 1.400000000000e+01, 1.000000000000e+00, 8.500000000000e-01, 1.879424831213e-01, 1.196525426108e-03
 1.400000000000e+01, 1.000000000000e+00, 9.500000000000e-01, 1.769350429058e-01, 1.067108283283e-03
 1.400000000000e+01, 1.000000000000e+00, 1.050000000000e+00, 1.768861324585e-01, 1.286643433116e-03
 1.400000000000e+01, 1.000000000000e+00, 1.150000000000e+00, 1.799872003599e-01, 1.145305212301e-03
 1.400000000000e+01, 1.060000000000e+00, 7.500000000000e-01, 2.331784798914e-01, 2.038807087878e-03
 1.400000000000e+01, 1.060000000000e+00, 8.500000000000e-01, 1.703589790825e-01, 5.099061834080e-04
 1.400000000000e+01, 1.060000000000e+00, 9.500000000000e-01, 1.580496381756e-01, 5.513076165298e-04
 1.400000000000e+01, 1.060000000000e+00, 1.050000000000e+00, 1.580339442126e-01, 5.444762744144e-04
 1.400000000000e+01, 1.060000000000e+00, 1.150000000000e+00, 1.643421612891e-01, 5.600890000787e-04
 1.400000000000e+01, 1.120000000000e+00, 7.500000000000e-01, 2.310255899662e-01, 1.949175893002e-03
 1.400000000000e+01, 1.120000000000e+00, 8.500000000000e-01, 1.667585901331e-01, 3.167777196664e-04
 1.400000000000e+01, 1.120000000000e+00, 9.500000000000e-01, 1.552532682116e-01, 3.580369711048e-04
 1.400000000000e+01, 1.120000000000e+00, 1.050000000000e+00, 1.558883667676e-01, 3.981164631376e-04
 1.400000000000e+01, 1.120000000000e+00, 1.150000000000e+00, 1.607481064213e-01, 5.081071747364e-04
 1.400000000000e+01, 1.180000000000e+00, 7.500000000000e-01, 2.363903077225e-01, 1.925257710776e-03
