#              p[0],               p[1],               p[2],             energy,               error
 3.000000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.665352050294e-01, 2.890776697161e-02
 3.000000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.323832651039e-01, 8.333258815764e-04
 3.000000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.333240480069e-01, 1.761270016501e-03
 3.000000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.323079445584e-01, 3.951176926595e-04
 3.000000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.329252341082e-01, 2.395238719554e-04
 3.000000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.336074945881e-01, 8.527974783891e-05
 3.000000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.345365895913e-01, 2.312126604400e-04
 3.000000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.359749269530e-01, 1.957195324063e-04
 3.000000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.363715334606e-01, 7.036488289269e-04
 3.000000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.349807390902e-01, 2.232389881104e-03
 3.120000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.325411552741e-01, 1.982876421172e-03
 3.120000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.307295317917e-01, 6.421083635936e-04
 3.120000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.335173389053e-01, 2.355146033635e-03
 3.120000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.324451257751e-01, 7.121915573309e-04
 3.120000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.328270215058e-01, 5.786736919077e-04
 3.120000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.328279934391e-01, 8.179323969173e-05
 3.120000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.337213811243e-01, 2.392764059603e-04
 3.120000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.352271732871e-01, 1.884611089794e-04
 3.120000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.368605413054e-01, 2.452701344965e-04
 3.120000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.376141544693e-01, 4.374899332979e-04
 3.240000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 2.115728781635e-01, 6.017846709461e-02
 3.240000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.304371064752e-01, 7.751443788317e-04
 3.240000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.323266365074e-01, 1.211898053325e-03
 3.240000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.315529285568e-01, 5.523719980987e-04
 3.240000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.319322722770e-01, 1.820609771021e-04
 3.240000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.324849857374e-01, 8.169507696432e-05
 3.240000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.333890902581e-01, 2.002510712931e-04
 3.240000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.346889340784e-01, 2.264323844082e-04
 3.240000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.341833466685e-01, 1.557849738651e-03
 3.240000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.372271628964e-01, 5.124078568168e-04
 3.360000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.328101740251e-01, 1.671500548941e-03
 3.360000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.297015605285e-01, 4.242369340329e-04
 3.360000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.315204444213e-01, 1.123091483552e-03
 3.360000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.307759485751e-01, 2.373772356716e-04
 3.360000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.325022066692e-01, 6.065631204807e-04
 3.360000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.323202947153e-01, 8.703453663599e-05
 3.360000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.330765764139e-01, 1.914861456768e-04
 3.360000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.340715530623e-01, 5.131507236521e-04
 3.360000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.353604599292e-01, 5.815293771264e-04
 3.360000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.372597652573e-01, 3.016929437769e-04
 3.480000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.326999084202e-01, 1.791256918848e-03
 3.480000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.423566386503e-01, 1.155182374535e-02
 3.480000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.310499877959e-01, 6.787294657551e-04
 3.480000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.314735317918e-01, 4.800285559848e-04
 3.480000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.316066186846e-01, 2.646943703256e-04
 3.480000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.321792525487e-01, 7.606004976053e-05
 3.480000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.332191349254e-01, 1.438600071416e-04
 3.480000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.340076122631e-01, 2.855190035510e-04
 3.480000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.273811674185e-01, 8.434774751668e-03
 3.480000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.368253831404e-01, 4.996941127481e-04
 3.600000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.305193296356e-01, 7.442775459699e-04
 3.600000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.316428279399e-01, 1.221016840051e-03
 3.600000000000e+00, 1.080000000000e+00, 5.000000000000e+00, 1.309133920745e-01, 1.019477983625e-03
 3.600000000000e+00, 1.095000000000e+00, 5.000000000000e+00, 1.315640924356e-01, 1.003746727538e-03
 3.600000000000e+00, 1.110000000000e+00, 5.000000000000e+00, 1.315444218063e-01, 2.168958449282e-04
 3.600000000000e+00, 1.125000000000e+00, 5.000000000000e+00, 1.324649727609e-01, 2.928890006197e-04
 3.600000000000e+00, 1.140000000000e+00, 5.000000000000e+00, 1.332873513999e-01, 1.232610903610e-04
 3.600000000000e+00, 1.155000000000e+00, 5.000000000000e+00, 1.341569358130e-01, 1.979231667539e-04
 3.600000000000e+00, 1.170000000000e+00, 5.000000000000e+00, 1.352174801519e-01, 2.965294523396e-04
 3.600000000000e+00, 1.185000000000e+00, 5.000000000000e+00, 1.368106287651e-01, 3.100047735725e-04
 3.720000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.335603738367e-01, 1.703775195300e-03
 3.720000000000e+00, 1.065000000000e+00, 5.000000000000e+00, 1.319096254485e-01, 1.177657549702e-03
