#                p[0],                 p[1],                 p[2],               energy,             variance,                error
  8.0000000000000e+00,  1.1200000000000e+00,  1.1000000000000e+00,  1.3203456093410e-01,  1.9782584913560e-01,  1.4435233908230e-03
  8.0000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  3.1060520196606e-01,  5.9946251659667e+00,  8.6089876872366e-03
  8.0000000000000e+00,  1.1600000000000e+00,  9.8000000000000e-01,  2.0731290221342e-01,  1.5818418401393e+00,  4.3654411039548e-03
  8.0000000000000e+00,  1.1600000000000e+00,  1.0200000000000e+00,  1.6428157057812e-01,  2.8271380641972e-01,  1.8702710690248e-03
  8.0000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.4606291360151e-01,  1.3911921657540e-01,  1.2228356974560e-03
  8.0000000000000e+00,  1.1600000000000e+00,  1.1000000000000e+00,  1.4444049823552e-01,  2.7011777104323e-01,  1.7146562260359e-03
  8.0000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  3.3061106307474e-01,  6.0130746617838e+00,  8.9195297058000e-03
  8.0000000000000e+00,  1.2000000000000e+00,  9.8000000000000e-01,  2.3569251896305e-01,  1.6485076960392e+00,  4.7099552679722e-03
  8.0000000000000e+00,  1.2000000000000e+00,  1.0200000000000e+00,  1.8677669102341e-01,  4.8902023108845e-01,  2.3858758744024e-03
  8.0000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.6680157651982e-01,  3.0840839771087e-01,  1.9694586295857e-03
  8.0000000000000e+00,  1.2000000000000e+00,  1.1000000000000e+00,  1.6486308703805e-01,  8.3410208617223e-01,  3.0867473379852e-03
  8.5000000000000e+00,  1.0000000000000e+00,  9.4000000000000e-01,  3.9485152416542e-01,  1.2856377901711e+01,  1.3304455897376e-02
  8.5000000000000e+00,  1.0000000000000e+00,  9.8000000000000e-01,  2.8923484198299e-01,  7.9859156567486e+00,  9.8492418731958e-03
  8.5000000000000e+00,  1.0000000000000e+00,  1.0200000000000e+00,  2.6295278822849e-01,  7.5106834611723e+00,  8.9303667626708e-03
  8.5000000000000e+00,  1.0000000000000e+00,  1.0600000000000e+00,  2.4340467786119e-01,  8.7991452114927e+00,  1.0088141947300e-02
  8.5000000000000e+00,  1.0000000000000e+00,  1.1000000000000e+00,  2.2534896467995e-01,  8.2260651125422e+00,  9.3131789206864e-03
  8.5000000000000e+00,  1.0400000000000e+00,  9.4000000000000e-01,  3.2648403757982e-01,  8.1336422386232e+00,  9.8795227758925e-03
  8.5000000000000e+00,  1.0400000000000e+00,  9.8000000000000e-01,  2.2533726599948e-01,  3.4105777624690e+00,  6.0531924650956e-03
  8.5000000000000e+00,  1.0400000000000e+00,  1.0200000000000e+00,  1.7253147609588e-01,  1.6903579276373e+00,  4.4481060759102e-03
  8.5000000000000e+00,  1.0400000000000e+00,  1.0600000000000e+00,  1.5475583915864e-01,  1.5881255621081e+00,  3.7449902763652e-03
  8.5000000000000e+00,  1.0400000000000e+00,  1.1000000000000e+00,  1.5481589011473e-01,  2.1544827234945e+00,  4.9794984166269e-03
  8.5000000000000e+00,  1.0800000000000e+00,  9.4000000000000e-01,  3.0244660879458e-01,  8.1636817401753e+00,  1.0347969583669e-02
  8.5000000000000e+00,  1.0800000000000e+00,  9.8000000000000e-01,  1.9761757816377e-01,  1.7895503512034e+00,  4.7016860077774e-03
  8.5000000000000e+00,  1.0800000000000e+00,  1.0200000000000e+00,  1.4464444439437e-01,  4.4991906574109e-01,  2.3480366552629e-03
  8.5000000000000e+00,  1.0800000000000e+00,  1.0600000000000e+00,  1.3216881604102e-01,  4.2194360537938e-01,  2.1329698470473e-03
  8.5000000000000e+00,  1.0800000000000e+00,  1.1000000000000e+00,  1.2830399771707e-01,  5.7695829965737e-01,  2.3688062940260e-03
  8.5000000000000e+00,  1.1200000000000e+00,  9.4000000000000e-01,  2.8100094855330e-01,  5.6349985831279e+00,  8.7117372348538e-03
  8.5000000000000e+00,  1.1200000000000e+00,  9.8000000000000e-01,  1.9886426465928e-01,  1.6603327401675e+00,  4.5418417271011e-03
  8.5000000000000e+00,  1.1200000000000e+00,  1.0200000000000e+00,  1.4867148230981e-01,  2.2751640026497e-01,  1.7697049415371e-03
  8.5000000000000e+00,  1.1200000000000e+00,  1.0600000000000e+00,  1.2821973055127e-01,  6.8021928228886e-02,  9.0333939746085e-04
  8.5000000000000e+00,  1.1200000000000e+00,  1.1000000000000e+00,  1.2794472386457e-01,  2.2437097526772e-01,  1.6787504684673e-03
  8.5000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  2.9975885393933e-01,  7.0495909202934e+00,  9.4232564392296e-03
  8.5000000000000e+00,  1.1600000000000e+00,  9.8000000000000e-01,  2.1008746876377e-01,  1.6911961172168e+00,  4.9800974088584e-03
  8.5000000000000e+00,  1.1600000000000e+00,  1.0200000000000e+00,  1.5986118761768e-01,  2.7044088638994e-01,  1.7752885220498e-03
  8.5000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.4458349481580e-01,  1.2486131794235e-01,  1.1571353200028e-03
  8.5000000000000e+00,  1.1600000000000e+00,  1.1000000000000e+00,  1.4005308554647e-01,  2.4439453048174e-01,  1.8660446291932e-03
  8.5000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  3.1450848610813e-01,  5.2047972703897e+00,  7.8150313810127e-03
  8.5000000000000e+00,  1.2000000000000e+00,  9.8000000000000e-01,  2.2743134244598e-01,  1.5281567740754e+00,  4.4621241101969e-03
  8.5000000000000e+00,  1.2000000000000e+00,  1.0200000000000e+00,  1.8102611247707e-01,  4.3168075143930e-01,  2.1265899436210e-03
  8.5000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.6370411623141e-01,  2.5902740892681e-01,  1.5365952208188e-03
  8.5000000000000e+00,  1.2000000000000e+00,  1.1000000000000e+00,  1.6175939326504e-01,  4.2034806820169e-01,  2.1951128749956e-03
  9.0000000000000e+00,  1.0000000000000e+00,  9.4000000000000e-01,  3.7919294145826e-01,  1.4170534666864e+01,  1.5276750327739e-02
  9.0000000000000e+00,  1.0000000000000e+00,  9.8000000000000e-01,  2.9099458974307e-01,  8.4510276363754e+00,  9.9106537223447e-03
  9.0000000000000e+00,  1.0000000000000e+00,  1.0200000000000e+00,  2.5011390525648e-01,  7.9621881437396e+00,  9.1242176487432e-03
  9.0000000000000e+00,  1.0000000000000e+00,  1.0600000000000e+00,  2.2322033929903e-01,  7.6191869795778e+00,  8.6763505015752e-03
  9.0000000000000e+00,  1.0000000000000e+00,  1.1000000000000e+00,  2.2717361583499e-01,  5.0629978599688e+00,  7.6284299521457e-03
  9.0000000000000e+00,  1.0400000000000e+00,  9.4000000000000e-01,  3.0289559832769e-01,  7.8218305011060e+00,  9.5144393206329e-03
  9.0000000000000e+00,  1.0400000000000e+00,  9.8000000000000e-01,  2.2262580562759e-01,  3.4827830879869e+00,  6.7074012286125e-03
  9.0000000000000e+00,  1.0400000000000e+00,  1.0200000000000e+00,  1.7719665434354e-01,  2.5151956685300e+00,  5.4944125840316e-03
  9.0000000000000e+00,  1.0400000000000e+00,  1.0600000000000e+00,  1.5549304472160e-01,  2.1350340857531e+00,  4.4242059357975e-03
  9.0000000000000e+00,  1.0400000000000e+00,  1.1000000000000e+00,  1.5880725027762e-01,  1.7752074454749e+00,  5.1218569030168e-03
  9.0000000000000e+00,  1.0800000000000e+00,  9.4000000000000e-01,  2.8296060961149e-01,  6.3935515891218e+00,  9.3117620174209e-03
  9.0000000000000e+00,  1.0800000000000e+00,  9.8000000000000e-01,  1.9248467320728e-01,  1.7139143169428e+00,  4.7521349517270e-03
  9.0000000000000e+00,  1.0800000000000e+00,  1.0200000000000e+00,  1.4371825748153e-01,  4.3059371438431e-01,  2.1674760265980e-03
  9.0000000000000e+00,  1.0800000000000e+00,  1.0600000000000e+00,  1.2906595003775e-01,  3.2091965500979e-01,  1.7143481864808e-03
  9.0000000000000e+00,  1.0800000000000e+00,  1.1000000000000e+00,  1.3165245141762e-01,  4.0691366616369e-01,  1.8659519843119e-03
  9.0000000000000e+00,  1.1200000000000e+00,  9.4000000000000e-01,  2.7691471214927e-01,  6.4247487489682e+00,  9.3751225304868e-03
  9.0000000000000e+00,  1.1200000000000e+00,  9.8000000000000e-01,  1.8472442048533e-01,  1.1627282881458e+00,  3.8570950710639e-03
  9.0000000000000e+00,  1.1200000000000e+00,  1.0200000000000e+00,  1.4219766998144e-01,  1.9559565643678e-01,  1.5962433717279e-03
  9.0000000000000e+00,  1.1200000000000e+00,  1.0600000000000e+00,  1.2785161580581e-01,  6.1066502475462e-02,  8.2712735330352e-04
  9.0000000000000e+00,  1.1200000000000e+00,  1.1000000000000e+00,  1.2702296747204e-01,  1.7064136498272e-01,  1.2860596345313e-03
  9.0000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  2.7686029280780e-01,  4.1159426480471e+00,  6.9351122044985e-03
  9.0000000000000e+00,  1.1600000000000e+00,  9.8000000000000e-01,  2.0401105964004e-01,  1.3887950253548e+00,  4.2506208003290e-03
  9.0000000000000e+00,  1.1600000000000e+00,  1.0200000000000e+00,  1.5756759304847e-01,  2.4456053521911e-01,  1.6851914950069e-03
  9.0000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.3955370351700e-01,  1.4130015410667e-01,  1.2396901451223e-03
  9.0000000000000e+00,  1.1600000000000e+00,  1.1000000000000e+00,  1.3962971214677e-01,  2.1456752737141e-01,  1.7655910866478e-03
  9.0000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  3.0832428800485e-01,  5.6623674391269e+00,  9.0454323729985e-03
  9.0000000000000e+00,  1.2000000000000e+00,  9.8000000000000e-01,  2.2463909093599e-01,  1.5611088755015e+00,  4.2925106259650e-03
  9.0000000000000e+00,  1.2000000000000e+00,  1.0200000000000e+00,  1.7643937545756e-01,  3.3789000430462e-01,  1.8899955142972e-03
  9.0000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.6204077627270e-01,  2.2536743526844e-01,  1.5527741098576e-03
  9.0000000000000e+00,  1.2000000000000e+00,  1.1000000000000e+00,  1.6054656158404e-01,  3.5036264920442e-01,  1.9439676633534e-03
  9.5000000000000e+00,  1.0000000000000e+00,  9.4000000000000e-01,  3.5962565668043e-01,  1.1637413697415e+01,  1.2164071355626e-02
  9.5000000000000e+00,  1.0000000000000e+00,  9.8000000000000e-01,  2.6361348606333e-01,  7.3580456607670e+00,  9.2093054886046e-03
  9.5000000000000e+00,  1.0000000000000e+00,  1.0200000000000e+00,  2.2156800013852e-01,  5.4894697324745e+00,  7.8092997358574e-03
  9.5000000000000e+00,  1.0000000000000e+00,  1.0600000000000e+00,  2.1360475083033e-01,  5.3886797855216e+00,  7.9073118611376e-03
  9.5000000000000e+00,  1.0000000000000e+00,  1.1000000000000e+00,  2.1418519244524e-01,  5.8122163723510e+00,  8.3637572459023e-03
  9.5000000000000e+00,  1.0400000000000e+00,  9.4000000000000e-01,  2.9694479865207e-01,  7.0018861614507e+00,  9.3334206590399e-03
  9.5000000000000e+00,  1.0400000000000e+00,  9.8000000000000e-01,  2.0489206577215e-01,  2.6165900521204e+00,  5.2699776498166e-03
  9.5000000000000e+00,  1.0400000000000e+00,  1.0200000000000e+00,  1.6788556712718e-01,  1.7263215644362e+00,  4.6427124917542e-03
  9.5000000000000e+00,  1.0400000000000e+00,  1.0600000000000e+00,  1.5839807955011e-01,  2.5820715255048e+00,  5.6734837137567e-03
  9.5000000000000e+00,  1.0400000000000e+00,  1.1000000000000e+00,  1.3819765032248e-01,  1.0568765935286e+00,  3.3179336839002e-03
  9.5000000000000e+00,  1.0800000000000e+00,  9.4000000000000e-01,  2.5554736350948e-01,  3.9164720245372e+00,  6.7509347433894e-03
  9.5000000000000e+00,  1.0800000000000e+00,  9.8000000000000e-01,  1.8821321336869e-01,  1.6677534489610e+00,  4.4528763730410e-03
  9.5000000000000e+00,  1.0800000000000e+00,  1.0200000000000e+00,  1.4828189458328e-01,  5.2563348358854e-01,  2.6202142921034e-03
  9.5000000000000e+00,  1.0800000000000e+00,  1.0600000000000e+00,  1.2966601100631e-01,  3.4894552671153e-01,  1.9675248449156e-03
  9.5000000000000e+00,  1.0800000000000e+00,  1.1000000000000e+00,  1.2814161237539e-01,  4.4427511168149e-01,  2.1293928870239e-03
  9.5000000000000e+00,  1.1200000000000e+00,  9.4000000000000e-01,  2.6100748910163e-01,  4.8667657855537e+00,  7.7034280696613e-03
  9.5000000000000e+00,  1.1200000000000e+00,  9.8000000000000e-01,  1.7659725860819e-01,  9.6860058797805e-01,  3.3686908003236e-03
  9.5000000000000e+00,  1.1200000000000e+00,  1.0200000000000e+00,  1.4158520243263e-01,  1.7173940806601e-01,  1.5245750805111e-03
  9.5000000000000e+00,  1.1200000000000e+00,  1.0600000000000e+00,  1.2780681769275e-01,  5.9056514325872e-02,  8.4067212640372e-04
  9.5000000000000e+00,  1.1200000000000e+00,  1.1000000000000e+00,  1.2685006859617e-01,  1.7813154125183e-01,  1.5372002812832e-03
  9.5000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  2.7505448440553e-01,  4.4237247619835e+00,  7.7159035403429e-03
  9.5000000000000e+00,  1.1600000000000e+00,  9.8000000000000e-01,  1.9640273816507e-01,  1.4103639225638e+00,  4.4508911912557e-03
  9.5000000000000e+00,  1.1600000000000e+00,  1.0200000000000e+00,  1.5464477520406e-01,  2.3505560695504e-01,  1.6877635599655e-03
  9.5000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.4066529834875e-01,  1.1617132528149e-01,  1.1330228056242e-03
  9.5000000000000e+00,  1.1600000000000e+00,  1.1000000000000e+00,  1.4118506055979e-01,  1.7138413959207e-01,  1.4103236054178e-03
  9.5000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  2.9671183256452e-01,  5.1308975750319e+00,  8.2510856151033e-03
  9.5000000000000e+00,  1.2000000000000e+00,  9.8000000000000e-01,  2.1479191092811e-01,  1.2433765165177e+00,  3.8211705405971e-03
  9.5000000000000e+00,  1.2000000000000e+00,  1.0200000000000e+00,  1.7901644082413e-01,  3.4900849487995e-01,  2.1124877292463e-03
  9.5000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.5743717832779e-01,  2.6020857634942e-01,  1.8417645169855e-03
  9.5000000000000e+00,  1.2000000000000e+00,  1.1000000000000e+00,  1.5936783514967e-01,  3.5056183519302e-01,  2.0618530523988e-03
