#                p[0],                 p[1],                 p[2],               energy,             variance,                error
  8.0000000000000e+00,  4.1333333333333e-01,  1.1000000000000e+00,  2.1523132581142e+03,  2.1178375393558e+09,  1.7943345420454e+02
  8.0000000000000e+00,  6.2000000000000e-01,  9.4000000000000e-01,  5.2230423195680e+01,  8.9469212776172e+05,  3.4424417944476e+00
  8.0000000000000e+00,  6.2000000000000e-01,  9.8000000000000e-01,  4.9250992369809e+01,  4.4506037519668e+05,  2.2931754796858e+00
  8.0000000000000e+00,  6.2000000000000e-01,  1.0200000000000e+00,  5.3538413374837e+01,  6.8791217453257e+05,  3.0088707298742e+00
  8.0000000000000e+00,  6.2000000000000e-01,  1.0600000000000e+00,  5.2336893624841e+01,  5.0662092768735e+05,  2.4414971443142e+00
  8.0000000000000e+00,  6.2000000000000e-01,  1.1000000000000e+00,  5.1271679546619e+01,  5.7184711227637e+05,  2.6039410882686e+00
  8.0000000000000e+00,  8.2666666666667e-01,  9.4000000000000e-01,  2.8053519280246e+00,  1.5908444972147e+03,  1.2620283507283e-01
  8.0000000000000e+00,  8.2666666666667e-01,  9.8000000000000e-01,  2.6719569324134e+00,  8.7757926107792e+02,  1.1613847444373e-01
  8.0000000000000e+00,  8.2666666666667e-01,  1.0200000000000e+00,  2.4743888709790e+00,  1.1535778550569e+03,  1.1945815475766e-01
  8.0000000000000e+00,  8.2666666666667e-01,  1.0600000000000e+00,  2.8114165036986e+00,  1.1679062720503e+03,  1.2131678348884e-01
  8.0000000000000e+00,  8.2666666666667e-01,  1.1000000000000e+00,  2.7643359834861e+00,  1.0962027548958e+03,  1.1892601530988e-01
  8.0000000000000e+00,  1.0333333333333e+00,  9.4000000000000e-01,  3.5533984977089e-01,  8.6145625180761e+00,  1.0523323605103e-02
  8.0000000000000e+00,  1.0333333333333e+00,  9.8000000000000e-01,  2.5442200793987e-01,  6.5476550467071e+00,  1.0905452762396e-02
  8.0000000000000e+00,  1.0333333333333e+00,  1.0200000000000e+00,  1.9378024197686e-01,  3.0549937145109e+00,  6.4224931847083e-03
  8.0000000000000e+00,  1.0333333333333e+00,  1.0600000000000e+00,  1.8007590595747e-01,  4.4256437896246e+00,  8.7593005734816e-03
  8.0000000000000e+00,  1.0333333333333e+00,  1.1000000000000e+00,  1.7573942725916e-01,  3.1140492459486e+00,  5.3690781760308e-03
  8.5000000000000e+00,  0.0000000000000e+00,  9.4000000000000e-01,  1.1347446984005e+15,  1.9449725559546e+35,  8.7136572487692e+14
  8.5000000000000e+00,  0.0000000000000e+00,  9.8000000000000e-01,  2.4593910338305e+17,  1.5855789506853e+40,  2.4593377512852e+17
  8.5000000000000e+00,  0.0000000000000e+00,  1.0200000000000e+00,  7.1080647878416e+14,  1.6053831956423e+35,  6.7772740030586e+14
  8.5000000000000e+00,  0.0000000000000e+00,  1.0600000000000e+00,  1.0427879632589e+17,  2.2796852008048e+39,  1.0425980160664e+17
  8.5000000000000e+00,  0.0000000000000e+00,  1.1000000000000e+00,  4.7697842307825e+16,  1.6414509512761e+38,  4.0251964864918e+16
  8.5000000000000e+00,  2.0666666666667e-01,  9.4000000000000e-01,  2.0986137908527e+06,  7.9606718566954e+16,  1.2074487742760e+06
  8.5000000000000e+00,  2.0666666666667e-01,  9.8000000000000e-01,  1.7882929594232e+06,  2.0427836089840e+16,  4.6142905884800e+05
  8.5000000000000e+00,  2.0666666666667e-01,  1.0200000000000e+00,  9.1714375258203e+05,  2.5558493518783e+15,  1.7020589112648e+05
  8.5000000000000e+00,  2.0666666666667e-01,  1.0600000000000e+00,  7.0306632964132e+05,  9.6988695450575e+14,  1.0200122052413e+05
  8.5000000000000e+00,  2.0666666666667e-01,  1.1000000000000e+00,  5.3768419608322e+05,  6.6497543434722e+14,  7.5171593574118e+04
  8.5000000000000e+00,  4.1333333333333e-01,  9.4000000000000e-01,  2.0340015821998e+03,  2.8391597424662e+09,  1.7735066805207e+02
  8.5000000000000e+00,  4.1333333333333e-01,  9.8000000000000e-01,  2.2579849142950e+03,  2.6815227826966e+09,  2.2007477610629e+02
  8.5000000000000e+00,  4.1333333333333e-01,  1.0200000000000e+00,  2.0926335618687e+03,  1.7829305791083e+09,  1.5417090875506e+02
  8.5000000000000e+00,  4.1333333333333e-01,  1.0600000000000e+00,  2.0430191388461e+03,  4.4882273358332e+09,  2.3463753284995e+02
  8.5000000000000e+00,  4.1333333333333e-01,  1.1000000000000e+00,  1.7382390369412e+03,  2.0091720618117e+09,  1.7999145713321e+02
  8.5000000000000e+00,  6.2000000000000e-01,  9.4000000000000e-01,  4.5380726745347e+01,  3.5166733907361e+05,  2.1519291208299e+00
  8.5000000000000e+00,  6.2000000000000e-01,  9.8000000000000e-01,  4.2529732644188e+01,  2.9166890844080e+05,  1.8566407998947e+00
  8.5000000000000e+00,  6.2000000000000e-01,  1.0200000000000e+00,  4.6441051347079e+01,  4.0121877717660e+05,  2.2698111103620e+00
  8.5000000000000e+00,  6.2000000000000e-01,  1.0600000000000e+00,  4.7338493177865e+01,  5.3320320749925e+05,  3.4688891386726e+00
  8.5000000000000e+00,  6.2000000000000e-01,  1.1000000000000e+00,  4.5854254163335e+01,  4.3633631376031e+05,  2.3344162121971e+00
  8.5000000000000e+00,  8.2666666666667e-01,  9.4000000000000e-01,  2.5619933412208e+00,  7.7916261181225e+02,  1.0776178092607e-01
  8.5000000000000e+00,  8.2666666666667e-01,  9.8000000000000e-01,  2.3200081866860e+00,  1.0233103629517e+03,  1.1603692149293e-01
  8.5000000000000e+00,  8.2666666666667e-01,  1.0200000000000e+00,  2.4838644033877e+00,  1.7018833968698e+03,  1.5978455175383e-01
  8.5000000000000e+00,  8.2666666666667e-01,  1.0600000000000e+00,  2.3274406648513e+00,  1.1591730447347e+03,  1.2908952688958e-01
  8.5000000000000e+00,  8.2666666666667e-01,  1.1000000000000e+00,  2.5641051516492e+00,  1.3151571249084e+03,  1.1853929468688e-01
  8.5000000000000e+00,  1.0333333333333e+00,  9.4000000000000e-01,  3.3123075338331e-01,  8.7621428230585e+00,  1.0376554108158e-02
  8.5000000000000e+00,  1.0333333333333e+00,  9.8000000000000e-01,  2.3867272608636e-01,  4.5168581581124e+00,  7.2987709801128e-03
  8.5000000000000e+00,  1.0333333333333e+00,  1.0200000000000e+00,  1.9270331736047e-01,  2.8765494004961e+00,  5.7189120210539e-03
  8.5000000000000e+00,  1.0333333333333e+00,  1.0600000000000e+00,  1.6471086259670e-01,  2.3778772177475e+00,  4.8047919402837e-03
  8.5000000000000e+00,  1.0333333333333e+00,  1.1000000000000e+00,  1.7042145079532e-01,  2.4157237348680e+00,  5.2995147412677e-03
  9.0000000000000e+00,  0.0000000000000e+00,  9.4000000000000e-01,  1.6861325787540e+17,  3.3123393566246e+39,  1.6860252152803e+17
  9.0000000000000e+00,  0.0000000000000e+00,  9.8000000000000e-01,  1.8655742099281e+14,  5.0590611450570e+33,  1.6452333846793e+14
  9.0000000000000e+00,  0.0000000000000e+00,  1.0200000000000e+00,  6.5447121525830e+16,  1.3249913779881e+38,  5.2810163321486e+16
  9.0000000000000e+00,  0.0000000000000e+00,  1.0600000000000e+00,  3.1371839116930e+15,  5.0912308128020e+35,  3.1144322818225e+15
  9.0000000000000e+00,  0.0000000000000e+00,  1.1000000000000e+00,  2.1832369627234e+19,  4.1650027295801e+43,  2.1831699384753e+19
  9.0000000000000e+00,  2.0666666666667e-01,  9.4000000000000e-01,  8.9927253273720e+05,  4.2266563959996e+15,  2.7734309553829e+05
  9.0000000000000e+00,  2.0666666666667e-01,  9.8000000000000e-01,  9.4705499128251e+05,  2.3938465547292e+15,  1.6604585451466e+05
  9.0000000000000e+00,  2.0666666666667e-01,  1.0200000000000e+00,  8.4696559055300e+05,  1.6124058814699e+15,  1.4219316497533e+05
  9.0000000000000e+00,  2.0666666666667e-01,  1.0600000000000e+00,  1.0159414709188e+06,  6.6830438546620e+15,  1.8011780203161e+05
  9.0000000000000e+00,  2.0666666666667e-01,  1.1000000000000e+00,  6.3249270792003e+05,  8.3001041391404e+14,  9.3623805960350e+04
  9.0000000000000e+00,  4.1333333333333e-01,  9.4000000000000e-01,  1.7693102152512e+03,  1.9701153391376e+09,  1.6296949014163e+02
  9.0000000000000e+00,  4.1333333333333e-01,  9.8000000000000e-01,  2.0164836478465e+03,  3.7238595900374e+09,  1.7821571969109e+02
  9.0000000000000e+00,  4.1333333333333e-01,  1.0200000000000e+00,  2.0212094270632e+03,  2.7838924037796e+09,  1.7821915470412e+02
  9.0000000000000e+00,  4.1333333333333e-01,  1.0600000000000e+00,  1.7252906977167e+03,  1.5332212886970e+09,  1.3991381980958e+02
  9.0000000000000e+00,  4.1333333333333e-01,  1.1000000000000e+00,  2.1250907841002e+03,  2.4646157958256e+09,  2.3725098233200e+02
  9.0000000000000e+00,  6.2000000000000e-01,  9.4000000000000e-01,  4.4336281871618e+01,  6.2046719234483e+05,  2.7232872872359e+00
  9.0000000000000e+00,  6.2000000000000e-01,  9.8000000000000e-01,  4.2064060384161e+01,  5.2445815059717e+05,  2.5396266433128e+00
  9.0000000000000e+00,  6.2000000000000e-01,  1.0200000000000e+00,  4.4696353781810e+01,  4.2864555921987e+05,  2.1959927505872e+00
  9.0000000000000e+00,  6.2000000000000e-01,  1.0600000000000e+00,  3.6343270224279e+01,  2.9355764552999e+05,  1.6988077060409e+00
  9.0000000000000e+00,  6.2000000000000e-01,  1.1000000000000e+00,  4.5614832973660e+01,  7.0234444740497e+05,  2.9128735420027e+00
  9.0000000000000e+00,  8.2666666666667e-01,  9.4000000000000e-01,  2.2471101889096e+00,  6.8648772194887e+02,  8.2052455419280e-02
  9.0000000000000e+00,  8.2666666666667e-01,  9.8000000000000e-01,  2.2839323276355e+00,  9.1221370462554e+02,  1.1192112965136e-01
  9.0000000000000e+00,  8.2666666666667e-01,  1.0200000000000e+00,  2.3785493754980e+00,  8.9314710570073e+02,  1.0620769674520e-01
  9.0000000000000e+00,  8.2666666666667e-01,  1.0600000000000e+00,  2.1712322275477e+00,  8.8981126069095e+02,  1.0816022425104e-01
  9.0000000000000e+00,  8.2666666666667e-01,  1.1000000000000e+00,  2.3823151521207e+00,  1.7594309561658e+03,  1.3897961909966e-01
  9.0000000000000e+00,  1.0333333333333e+00,  9.4000000000000e-01,  3.2313696872707e-01,  8.5563612025019e+00,  1.0540391615534e-02
  9.0000000000000e+00,  1.0333333333333e+00,  9.8000000000000e-01,  2.3216423989025e-01,  4.9260389267225e+00,  7.7525497106288e-03
  9.0000000000000e+00,  1.0333333333333e+00,  1.0200000000000e+00,  1.7864771982810e-01,  2.6263255273683e+00,  5.4004677512156e-03
  9.0000000000000e+00,  1.0333333333333e+00,  1.0600000000000e+00,  1.6567607704306e-01,  2.1633412462032e+00,  4.7619476242099e-03
  9.0000000000000e+00,  1.0333333333333e+00,  1.1000000000000e+00,  1.6324156353193e-01,  2.5545458649344e+00,  5.9123896300524e-03
  9.5000000000000e+00,  0.0000000000000e+00,  9.4000000000000e-01,  3.1190418512881e+14,  1.8369582790853e+34,  2.9605209592432e+14
  9.5000000000000e+00,  0.0000000000000e+00,  9.8000000000000e-01,  1.2574680400566e+14,  5.3755049744667e+33,  1.2401371149383e+14
  9.5000000000000e+00,  0.0000000000000e+00,  1.0200000000000e+00,  7.8074254740387e+15,  8.9773132156877e+36,  7.7397313058550e+15
  9.5000000000000e+00,  0.0000000000000e+00,  1.0600000000000e+00,  1.7005402387367e+16,  1.4767711338873e+38,  1.6784092479679e+16
  9.5000000000000e+00,  0.0000000000000e+00,  1.1000000000000e+00,  2.2695647454206e+13,  1.0242194844723e+31,  1.6507081747968e+13
  9.5000000000000e+00,  2.0666666666667e-01,  9.4000000000000e-01,  6.7068563453571e+05,  1.6340452609049e+15,  1.3317414136133e+05
  9.5000000000000e+00,  2.0666666666667e-01,  9.8000000000000e-01,  1.1069539319612e+06,  4.0298461661124e+15,  2.4973430701899e+05
  9.5000000000000e+00,  2.0666666666667e-01,  1.0200000000000e+00,  9.0011816560205e+05,  3.3269102316863e+15,  1.8853844892484e+05
  9.5000000000000e+00,  2.0666666666667e-01,  1.0600000000000e+00,  7.5513895404369e+05,  2.2902171875366e+15,  1.4746548839386e+05
  9.5000000000000e+00,  2.0666666666667e-01,  1.1000000000000e+00,  6.7950265798526e+05,  3.8535563283858e+15,  1.6753140824511e+05
  9.5000000000000e+00,  4.1333333333333e-01,  9.4000000000000e-01,  1.4697709683104e+03,  1.0011250680752e+09,  9.6982733263277e+01
  9.5000000000000e+00,  4.1333333333333e-01,  9.8000000000000e-01,  1.8139308876154e+03,  2.6469226546843e+09,  1.7559165943321e+02
  9.5000000000000e+00,  4.1333333333333e-01,  1.0200000000000e+00,  1.8075337536601e+03,  2.8662795877090e+09,  2.0684916953975e+02
  9.5000000000000e+00,  4.1333333333333e-01,  1.0600000000000e+00,  1.8258403538511e+03,  1.7644941142089e+09,  1.3862378850382e+02
  9.5000000000000e+00,  4.1333333333333e-01,  1.1000000000000e+00,  1.6113103309120e+03,  1.4932448104467e+09,  1.3898542119299e+02
  9.5000000000000e+00,  6.2000000000000e-01,  9.4000000000000e-01,  3.7772501992070e+01,  6.8568846094168e+05,  2.1436807074623e+00
  9.5000000000000e+00,  6.2000000000000e-01,  9.8000000000000e-01,  3.9880139109172e+01,  5.3477658966874e+05,  2.3990023398265e+00
  9.5000000000000e+00,  6.2000000000000e-01,  1.0200000000000e+00,  3.9066190230032e+01,  3.6535138869763e+05,  2.0632098201676e+00
  9.5000000000000e+00,  6.2000000000000e-01,  1.0600000000000e+00,  3.9124009108539e+01,  3.9786203086666e+05,  2.0303518394136e+00
  9.5000000000000e+00,  6.2000000000000e-01,  1.1000000000000e+00,  3.8201409873974e+01,  3.1227846632905e+05,  1.9656342260415e+00
  9.5000000000000e+00,  8.2666666666667e-01,  9.4000000000000e-01,  2.1618090299808e+00,  8.0032197475654e+02,  1.0272938486549e-01
  9.5000000000000e+00,  8.2666666666667e-01,  9.8000000000000e-01,  1.8970500003263e+00,  5.9961808633249e+02,  7.8270562488097e-02
  9.5000000000000e+00,  8.2666666666667e-01,  1.0200000000000e+00,  2.1882147881017e+00,  1.7673842712592e+03,  1.7023974875027e-01
  9.5000000000000e+00,  8.2666666666667e-01,  1.0600000000000e+00,  2.0625101561424e+00,  6.1856066572989e+02,  8.4329667438312e-02
  9.5000000000000e+00,  8.2666666666667e-01,  1.1000000000000e+00,  1.9685775286202e+00,  7.5428930524542e+02,  9.4200554274267e-02
  9.5000000000000e+00,  1.0333333333333e+00,  9.4000000000000e-01,  2.8912902969733e-01,  6.6329418646194e+00,  9.0738229032917e-03
  9.5000000000000e+00,  1.0333333333333e+00,  9.8000000000000e-01,  2.1156338167279e-01,  3.2738162864111e+00,  5.9457917191917e-03
  9.5000000000000e+00,  1.0333333333333e+00,  1.0200000000000e+00,  1.7130485120229e-01,  2.0825078640500e+00,  4.9167690819550e-03
  9.5000000000000e+00,  1.0333333333333e+00,  1.0600000000000e+00,  1.5498000730113e-01,  1.7025263667463e+00,  4.4161338797113e-03
  9.5000000000000e+00,  1.0333333333333e+00,  1.1000000000000e+00,  1.6489172993453e-01,  4.1215826020638e+00,  7.6432066690569e-03
