#              p[0],               p[1],               p[2],             energy,               error
 1.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 5.953562615516e-01, 6.113291061642e-03
 1.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 3.983201273600e-01, 3.815025159046e-03
 1.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 2.847582255319e-01, 2.330417536030e-03
 1.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 2.352506641216e-01, 1.401901225193e-03
 1.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 2.309260325082e-01, 8.936003006755e-04
 1.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 2.352281783896e-01, 5.422560414633e-04
 1.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 2.575983421759e-01, 5.279653798534e-04
 1.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 2.898319818606e-01, 6.491335043887e-04
 1.500000000000e+00, 1.216666666667e+00, 5.000000000000e+00, 3.274914234290e-01, 7.882805948498e-04
 1.833333333333e+00, 9.500000000000e-01, 5.000000000000e+00, 3.585651793227e-01, 4.080190890279e-03
 1.833333333333e+00, 9.833333333333e-01, 5.000000000000e+00, 2.735264200245e-01, 2.881295791522e-03
 1.833333333333e+00, 1.016666666667e+00, 5.000000000000e+00, 1.965504488004e-01, 1.633726412276e-03
 1.833333333333e+00, 1.050000000000e+00, 5.000000000000e+00, 1.777193242355e-01, 1.021664006544e-03
 1.833333333333e+00, 1.083333333333e+00, 5.000000000000e+00, 1.821654824746e-01, 6.178721623232e-04
 1.833333333333e+00, 1.116666666667e+00, 5.000000000000e+00, 1.974772107264e-01, 3.685580156662e-04
 1.833333333333e+00, 1.150000000000e+00, 5.000000000000e+00, 2.224954767441e-01, 3.869787455742e-04
 1.833333333333e+00, 1.183333333333e+00, 5.000000000000e+00, 2.548489206405e-01, 4.544786644048e-04
 1.833333333333e+00, 1.216666666667e+00, 5.000000000000e+00, 2.866247345729e-01, 5.887101673524e-04
 2.166666666667e+00, 9.500000000000e-01, 5.000000000000e+00, 2.305317260658e-01, 2.778984871096e-03
 2.166666666667e+00, 9.833333333333e-01, 5.000000000000e+00, 1.813190176994e-01, 1.904874005219e-03
 2.166666666667e+00, 1.016666666667e+00, 5.000000000000e+00, 1.550064070794e-01, 1.203432529113e-03
 2.166666666667e+00, 1.050000000000e+00, 5.000000000000e+00, 1.483740651889e-01, 7.098405300848e-04
 2.166666666667e+00, 1.083333333333e+00, 5.000000000000e+00, 1.624875324940e-01, 4.364840812465e-04
 2.166666666667e+00, 1.116666666667e+00, 5.000000000000e+00, 1.817513840991e-01, 2.759575576121e-04
 2.166666666667e+00, 1.150000000000e+00, 5.000000000000e+00, 2.072784722804e-01, 2.928506781105e-04
 2.166666666667e+00, 1.183333333333e+00, 5.000000000000e+00, 2.377205661394e-01, 3.470403222372e-04
 2.166666666667e+00, 1.216666666667e+00, 5.000000000000e+00, 2.632622822082e-01, 4.578968485358e-04
 2.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 1.870515753276e-01, 2.178612167847e-03
 2.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 1.459158340356e-01, 1.388261253249e-03
 2.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 1.352236389949e-01, 8.399474607736e-04
 2.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.455426873438e-01, 6.077154631916e-04
 2.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 1.566769724478e-01, 3.268593108747e-04
 2.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 1.789578915679e-01, 2.322052140777e-04
 2.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 2.027435271071e-01, 2.160537478889e-04
 2.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 2.296122310836e-01, 2.654174412855e-04
 2.500000000000e+00, 1.216666666667e+00, 5.000000000000e+00, 2.557499595368e-01, 3.323890613796e-04
 2.833333333333e+00, 9.500000000000e-01, 5.000000000000e+00, 1.640298250675e-01, 1.766563821842e-03
 2.833333333333e+00, 9.833333333333e-01, 5.000000000000e+00, 1.375327751022e-01, 1.072412390607e-03
 2.833333333333e+00, 1.016666666667e+00, 5.000000000000e+00, 1.346173127835e-01, 7.029441111796e-04
 2.833333333333e+00, 1.050000000000e+00, 5.000000000000e+00, 1.436933084700e-01, 4.779356195969e-04
 2.833333333333e+00, 1.083333333333e+00, 5.000000000000e+00, 1.611123884728e-01, 3.045896517770e-04
 2.833333333333e+00, 1.116666666667e+00, 5.000000000000e+00, 1.815405138605e-01, 2.142865434292e-04
 2.833333333333e+00, 1.150000000000e+00, 5.000000000000e+00, 2.045236434265e-01, 1.855281138793e-04
 2.833333333333e+00, 1.183333333333e+00, 5.000000000000e+00, 2.274767873808e-01, 2.168054951625e-04
 2.833333333333e+00, 1.216666666667e+00, 5.000000000000e+00, 2.524012185015e-01, 2.443389099475e-04
 3.166666666667e+00, 9.500000000000e-01, 5.000000000000e+00, 1.538799324450e-01, 1.402887640655e-03
 3.166666666667e+00, 9.833333333333e-01, 5.000000000000e+00, 1.399306575687e-01, 9.270483219248e-04
 3.166666666667e+00, 1.016666666667e+00, 5.000000000000e+00, 1.385543355401e-01, 5.498356610096e-04
 3.166666666667e+00, 1.050000000000e+00, 5.000000000000e+00, 1.542773187350e-01, 4.275070493775e-04
 3.166666666667e+00, 1.083333333333e+00, 5.000000000000e+00, 1.685226569827e-01, 2.871173641197e-04
 3.166666666667e+00, 1.116666666667e+00, 5.000000000000e+00, 1.882397785747e-01, 2.019328207821e-04
 3.166666666667e+00, 1.150000000000e+00, 5.000000000000e+00, 2.083872289929e-01, 1.865652425647e-04
 3.166666666667e+00, 1.183333333333e+00, 5.000000000000e+00, 2.307861384161e-01, 1.757593549225e-04
 3.166666666667e+00, 1.216666666667e+00, 5.000000000000e+00, 2.515487452194e-01, 2.081750264963e-04
 3.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 1.520929619001e-01, 1.191462587525e-03
 3.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 1.441104038702e-01, 7.165796450511e-04
 3.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 1.514935621385e-01, 5.086268632689e-04
 3.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 1.638131021486e-01, 3.770973360600e-04
 3.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 1.801516013226e-01, 2.651218271044e-04
 3.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 1.974174322853e-01, 2.144178355063e-04
 3.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 2.165495616035e-01, 1.754824058784e-04
 3.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 2.353218200727e-01, 1.740895927941e-04
