#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 8.000000000000e-01, 8.000000000000e-01, 2.591026259316e+00, 1.642762969212e-02
 2.000000000000e+00, 8.000000000000e-01, 9.200000000000e-01, 2.470178695918e+00, 1.993295128556e-02
 2.000000000000e+00, 8.000000000000e-01, 1.040000000000e+00, 2.444798330784e+00, 1.973379072935e-02
 2.000000000000e+00, 8.000000000000e-01, 1.160000000000e+00, 2.453782236188e+00, 2.182305539307e-02
 2.000000000000e+00, 8.000000000000e-01, 1.280000000000e+00, 2.454011139142e+00, 2.128763400883e-02
 2.000000000000e+00, 8.000000000000e-01, 1.400000000000e+00, 2.446641042509e+00, 1.970968225185e-02
 2.000000000000e+00, 8.000000000000e-01, 1.520000000000e+00, 2.451354455482e+00, 2.021006142418e-02
 2.000000000000e+00, 8.000000000000e-01, 1.640000000000e+00, 2.487331242592e+00, 2.137512302506e-02
 2.000000000000e+00, 8.000000000000e-01, 1.760000000000e+00, 2.540415578185e+00, 2.259938652859e-02
 2.000000000000e+00, 8.000000000000e-01, 1.880000000000e+00, 2.499143431429e+00, 2.079687564401e-02
 2.000000000000e+00, 9.200000000000e-01, 8.000000000000e-01, 9.970343350945e-01, 3.370360061852e-03
 2.000000000000e+00, 9.200000000000e-01, 9.200000000000e-01, 8.541903786258e-01, 3.220636159495e-03
 2.000000000000e+00, 9.200000000000e-01, 1.040000000000e+00, 8.306808712980e-01, 3.738177365001e-03
 2.000000000000e+00, 9.200000000000e-01, 1.160000000000e+00, 8.435746803783e-01, 3.877925934852e-03
 2.000000000000e+00, 9.200000000000e-01, 1.280000000000e+00, 8.527380590362e-01, 3.771828439786e-03
 2.000000000000e+00, 9.200000000000e-01, 1.400000000000e+00, 8.708355994572e-01, 3.945072531046e-03
 2.000000000000e+00, 9.200000000000e-01, 1.520000000000e+00, 8.820285885329e-01, 4.084300955468e-03
 2.000000000000e+00, 9.200000000000e-01, 1.640000000000e+00, 8.881515395359e-01, 4.032634875247e-03
 2.000000000000e+00, 9.200000000000e-01, 1.760000000000e+00, 8.963979608805e-01, 4.052327816550e-03
 2.000000000000e+00, 9.200000000000e-01, 1.880000000000e+00, 9.076531954962e-01, 4.252899438466e-03
