#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 1.000000000000e+00, 5.000000000000e-01, 1.296697915308e+01, 2.836832140692e-01
 2.000000000000e+00, 1.000000000000e+00, 6.500000000000e-01, 1.630284392641e+00, 3.122550732781e-02
 2.000000000000e+00, 1.000000000000e+00, 8.000000000000e-01, 3.180872385609e-01, 4.511318367325e-03
 2.000000000000e+00, 1.000000000000e+00, 9.500000000000e-01, 1.355241308768e-01, 7.184179199322e-04
 2.000000000000e+00, 1.000000000000e+00, 1.100000000000e+00, 1.410127080498e-01, 2.165561456426e-04
 2.000000000000e+00, 1.000000000000e+00, 1.250000000000e+00, 1.688348951941e-01, 2.662679396510e-04
 2.000000000000e+00, 1.000000000000e+00, 1.400000000000e+00, 1.963157185674e-01, 3.336142944151e-04
 2.000000000000e+00, 1.000000000000e+00, 1.550000000000e+00, 2.172972759145e-01, 3.825506982439e-04
 2.000000000000e+00, 1.000000000000e+00, 1.700000000000e+00, 2.326999028943e-01, 4.180853582881e-04
 2.000000000000e+00, 1.000000000000e+00, 1.850000000000e+00, 2.457659278417e-01, 4.431057261686e-04
 2.400000000000e+00, 1.000000000000e+00, 5.000000000000e-01, 9.476732003057e+00, 2.587292589163e-01
 2.400000000000e+00, 1.000000000000e+00, 6.500000000000e-01, 1.070827108165e+00, 2.277168206509e-02
 2.400000000000e+00, 1.000000000000e+00, 8.000000000000e-01, 2.216944899064e-01, 3.209505873271e-03
 2.400000000000e+00, 1.000000000000e+00, 9.500000000000e-01, 1.198556876195e-01, 5.020310061259e-04
 2.400000000000e+00, 1.000000000000e+00, 1.100000000000e+00, 1.293920578041e-01, 1.573966699708e-04
 2.400000000000e+00, 1.000000000000e+00, 1.250000000000e+00, 1.546536741866e-01, 1.993455836426e-04
 2.400000000000e+00, 1.000000000000e+00, 1.400000000000e+00, 1.761473468632e-01, 2.484281520701e-04
 2.400000000000e+00, 1.000000000000e+00, 1.550000000000e+00, 1.935080189331e-01, 2.900430381877e-04
 2.400000000000e+00, 1.000000000000e+00, 1.700000000000e+00, 2.068192817586e-01, 3.174898277508e-04
 2.400000000000e+00, 1.000000000000e+00, 1.850000000000e+00, 2.174088678601e-01, 3.430812060425e-04
 2.800000000000e+00, 1.000000000000e+00, 5.000000000000e-01, 6.253374084108e+00, 1.655805077327e-01
 2.800000000000e+00, 1.000000000000e+00, 6.500000000000e-01, 7.371638945568e-01, 1.570670110827e-02
 2.800000000000e+00, 1.000000000000e+00, 8.000000000000e-01, 1.769174560218e-01, 2.206669797548e-03
 2.800000000000e+00, 1.000000000000e+00, 9.500000000000e-01, 1.157043847631e-01, 3.767345798179e-04
 2.800000000000e+00, 1.000000000000e+00, 1.100000000000e+00, 1.266068187099e-01, 1.219010017981e-04
 2.800000000000e+00, 1.000000000000e+00, 1.250000000000e+00, 1.470192828699e-01, 1.300551645681e-04
 2.800000000000e+00, 1.000000000000e+00, 1.400000000000e+00, 1.646786083589e-01, 1.669217268165e-04
 2.800000000000e+00, 1.000000000000e+00, 1.550000000000e+00, 1.797595088543e-01, 2.179253165531e-04
 2.800000000000e+00, 1.000000000000e+00, 1.700000000000e+00, 1.896282664105e-01, 2.438164652739e-04
 2.800000000000e+00, 1.000000000000e+00, 1.850000000000e+00, 1.991393452467e-01, 2.618198380150e-04
 3.200000000000e+00, 1.000000000000e+00, 5.000000000000e-01, 4.564358859428e+00, 1.430664505896e-01
 3.200000000000e+00, 1.000000000000e+00, 6.500000000000e-01, 4.797801000433e-01, 9.772961757511e-03
 3.200000000000e+00, 1.000000000000e+00, 8.000000000000e-01, 1.468950595302e-01, 1.603781581048e-03
 3.200000000000e+00, 1.000000000000e+00, 9.500000000000e-01, 1.136128940123e-01, 2.231563239288e-04
 3.200000000000e+00, 1.000000000000e+00, 1.100000000000e+00, 1.273353119465e-01, 9.182348361520e-05
 3.200000000000e+00, 1.000000000000e+00, 1.250000000000e+00, 1.446942639745e-01, 9.508349123473e-05
 3.200000000000e+00, 1.000000000000e+00, 1.400000000000e+00, 1.591819718874e-01, 1.359985601008e-04
 3.200000000000e+00, 1.000000000000e+00, 1.550000000000e+00, 1.710761074171e-01, 1.606602122973e-04
 3.200000000000e+00, 1.000000000000e+00, 1.700000000000e+00, 1.808566786317e-01, 1.875586059588e-04
 3.200000000000e+00, 1.000000000000e+00, 1.850000000000e+00, 1.882432206221e-01, 2.020670686929e-04
 3.600000000000e+00, 1.000000000000e+00, 5.000000000000e-01, 3.084688103009e+00, 9.693786801476e-02
 3.600000000000e+00, 1.000000000000e+00, 6.500000000000e-01, 4.393854462631e-01, 9.722150230260e-03
