#                p[0],                 p[1],                 p[2],               energy,             variance,                error
  8.0000000000000e+00,  1.0000000000000e+00,  1.1800000000000e+00,  2.8204322079053e-01,  1.1031641508648e+01,  1.3355939522860e-02
  8.0000000000000e+00,  1.0400000000000e+00,  9.4000000000000e-01,  3.3752064815582e-01,  9.1565136266900e+00,  1.0161964793630e-02
  8.0000000000000e+00,  1.0400000000000e+00,  1.0000000000000e+00,  1.9912890675886e-01,  2.7697135508121e+00,  5.5171909770176e-03
  8.0000000000000e+00,  1.0400000000000e+00,  1.0600000000000e+00,  1.6766064849745e-01,  2.2784561521037e+00,  4.9952231401693e-03
  8.0000000000000e+00,  1.0400000000000e+00,  1.1200000000000e+00,  1.6894419830535e-01,  2.7334430643086e+00,  5.3506134661895e-03
  8.0000000000000e+00,  1.0400000000000e+00,  1.1800000000000e+00,  1.8491177054078e-01,  2.3201470412860e+00,  5.0751306000439e-03
  8.0000000000000e+00,  1.0800000000000e+00,  9.4000000000000e-01,  2.9908675434960e-01,  6.6085336852097e+00,  1.0079349893620e-02
  8.0000000000000e+00,  1.0800000000000e+00,  1.0000000000000e+00,  1.7169155714620e-01,  9.6383644330386e-01,  3.4693549678112e-03
  8.0000000000000e+00,  1.0800000000000e+00,  1.0600000000000e+00,  1.3338993416110e-01,  4.7437165117196e-01,  2.0585985051194e-03
  8.0000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00,  1.4046866372894e-01,  6.4102668097538e-01,  2.5549151895481e-03
  8.0000000000000e+00,  1.0800000000000e+00,  1.1800000000000e+00,  1.5414118678044e-01,  8.7829915802265e-01,  2.7532378142087e-03
  8.0000000000000e+00,  1.1200000000000e+00,  9.4000000000000e-01,  3.0301837894601e-01,  5.6362253141379e+00,  7.8395758122141e-03
  8.0000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  1.7026370745776e-01,  5.9703900910967e-01,  2.8297884839384e-03
  8.0000000000000e+00,  1.1200000000000e+00,  1.0600000000000e+00,  1.3019461264998e-01,  7.8072850771730e-02,  9.9752507499565e-04
  8.0000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00,  1.3101383002431e-01,  2.4047330110583e-01,  1.6174913047949e-03
  8.0000000000000e+00,  1.1200000000000e+00,  1.1800000000000e+00,  1.4768453627392e-01,  4.7430692580766e-01,  2.2508840355442e-03
  8.0000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  2.9533291578253e-01,  5.9484615263196e+00,  8.4690887264515e-03
  8.0000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  1.8377678130812e-01,  6.7141464095059e-01,  2.9275754786063e-03
  8.0000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.4343434526864e-01,  1.4658272085844e-01,  1.2616619852312e-03
  8.0000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00,  1.4526964424498e-01,  3.4740324997719e-01,  2.0850135825088e-03
  8.0000000000000e+00,  1.1600000000000e+00,  1.1800000000000e+00,  1.6706362532986e-01,  1.0214908598593e+00,  3.4350507711430e-03
  8.0000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  3.3390348254823e-01,  7.4499741845853e+00,  9.5380899527444e-03
  8.0000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  2.0531292696185e-01,  7.7891408112029e-01,  3.1384595744722e-03
  8.0000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.6747272622515e-01,  2.9577891483617e-01,  1.7264424786830e-03
  8.0000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00,  1.7045832217174e-01,  4.3975554567956e-01,  2.5077679069949e-03
  8.0000000000000e+00,  1.2000000000000e+00,  1.1800000000000e+00,  1.8449996395586e-01,  7.6988645797307e-01,  3.1988854350716e-03
  8.5000000000000e+00,  1.0000000000000e+00,  9.4000000000000e-01,  3.8960131261822e-01,  1.3949388581811e+01,  1.3405536898439e-02
  8.5000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  2.5441746857435e-01,  7.2951387685997e+00,  1.0247465794609e-02
  8.5000000000000e+00,  1.0000000000000e+00,  1.0600000000000e+00,  2.4705462239114e-01,  9.3785249095099e+00,  9.8089782901776e-03
  8.5000000000000e+00,  1.0000000000000e+00,  1.1200000000000e+00,  2.2376641807063e-01,  6.9978706944173e+00,  8.7600591146030e-03
  8.5000000000000e+00,  1.0000000000000e+00,  1.1800000000000e+00,  2.5878653261974e-01,  7.5561308486322e+00,  9.9480777893593e-03
  8.5000000000000e+00,  1.0400000000000e+00,  9.4000000000000e-01,  3.0343217277956e-01,  6.2806495201097e+00,  8.8242925992835e-03
  8.5000000000000e+00,  1.0400000000000e+00,  1.0000000000000e+00,  1.9825063384859e-01,  2.4394661332039e+00,  5.2408777932891e-03
  8.5000000000000e+00,  1.0400000000000e+00,  1.0600000000000e+00,  1.6150174209393e-01,  2.2028776670325e+00,  4.3656756495628e-03
  8.5000000000000e+00,  1.0400000000000e+00,  1.1200000000000e+00,  1.5727787706174e-01,  1.9161768388176e+00,  4.7845245219423e-03
  8.5000000000000e+00,  1.0400000000000e+00,  1.1800000000000e+00,  1.7305632409702e-01,  2.3313058414354e+00,  5.2905663470532e-03
  8.5000000000000e+00,  1.0800000000000e+00,  9.4000000000000e-01,  2.8654459165860e-01,  5.4132677189360e+00,  8.1229775565128e-03
  8.5000000000000e+00,  1.0800000000000e+00,  1.0000000000000e+00,  1.6860251893251e-01,  1.0598587273658e+00,  3.4337355468619e-03
  8.5000000000000e+00,  1.0800000000000e+00,  1.0600000000000e+00,  1.3101348131315e-01,  3.3272296852816e-01,  1.8498016476769e-03
  8.5000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00,  1.2861960779860e-01,  5.7115538485553e-01,  2.1677634795509e-03
  8.5000000000000e+00,  1.0800000000000e+00,  1.1800000000000e+00,  1.5117949660988e-01,  7.9236560296133e-01,  2.6924258422430e-03
  8.5000000000000e+00,  1.1200000000000e+00,  9.4000000000000e-01,  2.9132152508467e-01,  7.8428571988699e+00,  9.7186880732264e-03
  8.5000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  1.6847783119257e-01,  5.6013610784574e-01,  2.7600044069146e-03
  8.5000000000000e+00,  1.1200000000000e+00,  1.0600000000000e+00,  1.2766534845182e-01,  6.9598787232125e-02,  9.0851595477881e-04
  8.5000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00,  1.3323082867781e-01,  1.9629895149960e-01,  1.3638590387982e-03
  8.5000000000000e+00,  1.1200000000000e+00,  1.1800000000000e+00,  1.5092377196029e-01,  4.9325755489999e-01,  2.0257095172561e-03
  8.5000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  2.9960496847886e-01,  7.1490113767869e+00,  8.7579014124488e-03
  8.5000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  1.7862532754517e-01,  6.5161535617318e-01,  2.8642212622037e-03
  8.5000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.4291527821453e-01,  1.1489106617666e-01,  1.1458561304409e-03
  8.5000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00,  1.4697145080445e-01,  2.3923360168231e-01,  1.6185444367789e-03
  8.5000000000000e+00,  1.1600000000000e+00,  1.1800000000000e+00,  1.5961378551508e-01,  4.9805092592037e-01,  2.4970485959288e-03
  8.5000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  3.1643295508655e-01,  5.1777722102273e+00,  8.8506707733399e-03
  8.5000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  2.0646835507060e-01,  7.6224963365399e-01,  3.0192850285948e-03
  8.5000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.6671075552578e-01,  2.3105419639096e-01,  1.4728320817793e-03
  8.5000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00,  1.6701576333107e-01,  3.5293778766899e-01,  1.9790937412208e-03
  8.5000000000000e+00,  1.2000000000000e+00,  1.1800000000000e+00,  1.8318959776145e-01,  6.3312332224979e-01,  2.8260505793872e-03
  9.0000000000000e+00,  1.0000000000000e+00,  9.4000000000000e-01,  4.0574694533231e-01,  1.4440965512830e+01,  1.3715058213530e-02
  9.0000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  2.5738327778179e-01,  7.5336234259055e+00,  9.7782456325570e-03
  9.0000000000000e+00,  1.0000000000000e+00,  1.0600000000000e+00,  2.2531595361296e-01,  5.6936991879615e+00,  8.4879851184417e-03
  9.0000000000000e+00,  1.0000000000000e+00,  1.1200000000000e+00,  2.3755120597781e-01,  7.6239987374578e+00,  9.6556017666111e-03
  9.0000000000000e+00,  1.0000000000000e+00,  1.1800000000000e+00,  2.6099910940038e-01,  1.0447616192955e+01,  1.1835023898188e-02
  9.0000000000000e+00,  1.0400000000000e+00,  9.4000000000000e-01,  2.8110090794167e-01,  5.4525276486425e+00,  8.0877110145350e-03
  9.0000000000000e+00,  1.0400000000000e+00,  1.0000000000000e+00,  1.8458840465072e-01,  2.0993960078895e+00,  5.1171300954635e-03
  9.0000000000000e+00,  1.0400000000000e+00,  1.0600000000000e+00,  1.5843715094821e-01,  2.5200493734616e+00,  5.1161864859633e-03
  9.0000000000000e+00,  1.0400000000000e+00,  1.1200000000000e+00,  1.5395554885253e-01,  2.2852530148832e+00,  4.7076690199214e-03
  9.0000000000000e+00,  1.0400000000000e+00,  1.1800000000000e+00,  1.8548412674144e-01,  3.1427005666628e+00,  6.4347951805472e-03
  9.0000000000000e+00,  1.0800000000000e+00,  9.4000000000000e-01,  2.6356212458685e-01,  5.4137380065292e+00,  8.5477136397868e-03
  9.0000000000000e+00,  1.0800000000000e+00,  1.0000000000000e+00,  1.6768350627133e-01,  1.0709431594129e+00,  3.6429941325540e-03
  9.0000000000000e+00,  1.0800000000000e+00,  1.0600000000000e+00,  1.2615383449809e-01,  3.9037920840071e-01,  2.0264015282412e-03
  9.0000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00,  1.3488000517707e-01,  6.0623059391735e-01,  2.9897564236342e-03
  9.0000000000000e+00,  1.0800000000000e+00,  1.1800000000000e+00,  1.4831192959194e-01,  8.2322556098481e-01,  3.4073924977745e-03
  9.0000000000000e+00,  1.1200000000000e+00,  9.4000000000000e-01,  2.8624025739847e-01,  5.9517386238462e+00,  8.7146416702013e-03
  9.0000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  1.5983741590717e-01,  4.6542843940481e-01,  2.4421372795826e-03
  9.0000000000000e+00,  1.1200000000000e+00,  1.0600000000000e+00,  1.2739680071824e-01,  7.0252050480554e-02,  9.3161255034730e-04
  9.0000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00,  1.2984996085600e-01,  2.1332482424004e-01,  1.6152185516603e-03
  9.0000000000000e+00,  1.1200000000000e+00,  1.1800000000000e+00,  1.4880350803868e-01,  3.3362803424536e-01,  1.8879377396103e-03
  9.0000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  2.7532804332129e-01,  4.8457956196153e+00,  7.5002687194430e-03
  9.0000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  1.7592762090708e-01,  6.8646772574479e-01,  2.9917573655740e-03
  9.0000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.4041452432110e-01,  1.2414431787092e-01,  1.1865585076441e-03
  9.0000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00,  1.4164091939874e-01,  3.5125600366582e-01,  2.2833790402760e-03
  9.0000000000000e+00,  1.1600000000000e+00,  1.1800000000000e+00,  1.5597212299820e-01,  5.0555033343899e-01,  2.5284422457679e-03
  9.0000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  2.9640268643261e-01,  4.8294533607369e+00,  6.5400390117354e-03
  9.0000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  1.9196436041979e-01,  6.1041307733648e-01,  2.5387672908115e-03
  9.0000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.6334030379955e-01,  2.7499322656057e-01,  1.6796289243389e-03
  9.0000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00,  1.6190297919939e-01,  4.8120207223869e-01,  2.3756946569101e-03
  9.0000000000000e+00,  1.2000000000000e+00,  1.1800000000000e+00,  1.8207866933940e-01,  5.9325439015951e-01,  2.9269245798367e-03
  9.5000000000000e+00,  1.0000000000000e+00,  9.4000000000000e-01,  3.4086363952908e-01,  1.0448375667658e+01,  1.0868064007780e-02
  9.5000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  2.5406625671279e-01,  9.1752409667254e+00,  9.9045469773415e-03
  9.5000000000000e+00,  1.0000000000000e+00,  1.0600000000000e+00,  2.1394139277016e-01,  6.1458509310018e+00,  7.9615598227857e-03
  9.5000000000000e+00,  1.0000000000000e+00,  1.1200000000000e+00,  2.2200877836635e-01,  6.2769420521388e+00,  8.6088463767171e-03
  9.5000000000000e+00,  1.0000000000000e+00,  1.1800000000000e+00,  2.3484795762963e-01,  6.3775584623594e+00,  8.8090960810950e-03
  9.5000000000000e+00,  1.0400000000000e+00,  9.4000000000000e-01,  2.8688948606582e-01,  7.1528251189797e+00,  9.4384136458732e-03
  9.5000000000000e+00,  1.0400000000000e+00,  1.0000000000000e+00,  1.8021941389461e-01,  1.9733673448018e+00,  4.6493767329118e-03
  9.5000000000000e+00,  1.0400000000000e+00,  1.0600000000000e+00,  1.6097330024496e-01,  2.2289948021281e+00,  4.9278593155352e-03
  9.5000000000000e+00,  1.0400000000000e+00,  1.1200000000000e+00,  1.5519500656798e-01,  2.0172528308217e+00,  4.9584259135081e-03
  9.5000000000000e+00,  1.0400000000000e+00,  1.1800000000000e+00,  1.7370524452702e-01,  2.1343818842422e+00,  4.9355089720981e-03
  9.5000000000000e+00,  1.0800000000000e+00,  9.4000000000000e-01,  2.7423963299850e-01,  6.8149435572420e+00,  9.0854527311522e-03
  9.5000000000000e+00,  1.0800000000000e+00,  1.0000000000000e+00,  1.6399783769862e-01,  8.5025937438494e-01,  3.2295520441119e-03
  9.5000000000000e+00,  1.0800000000000e+00,  1.0600000000000e+00,  1.2800531509393e-01,  2.8808845975395e-01,  1.6420647729588e-03
  9.5000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00,  1.2906851533265e-01,  4.9685174270286e-01,  2.2450947925959e-03
  9.5000000000000e+00,  1.0800000000000e+00,  1.1800000000000e+00,  1.4661826907945e-01,  8.1057138337499e-01,  2.8508566896809e-03
  9.5000000000000e+00,  1.1200000000000e+00,  9.4000000000000e-01,  2.6190403105232e-01,  6.0743295251049e+00,  8.9164753312387e-03
  9.5000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  1.5605818378966e-01,  4.3168179032511e-01,  2.3475696473693e-03
  9.5000000000000e+00,  1.1200000000000e+00,  1.0600000000000e+00,  1.2748120641510e-01,  6.1482044590877e-02,  8.2917813757451e-04
  9.5000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00,  1.2766197441288e-01,  3.1756666590287e-01,  1.9169319389813e-03
  9.5000000000000e+00,  1.1200000000000e+00,  1.1800000000000e+00,  1.4499054313862e-01,  6.0802189171087e-01,  2.4741426196386e-03
  9.5000000000000e+00,  1.1600000000000e+00,  9.4000000000000e-01,  2.7841936594031e-01,  4.5620632826005e+00,  7.3213365981344e-03
  9.5000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  1.7071681442526e-01,  5.2442702968821e-01,  2.4861300834888e-03
  9.5000000000000e+00,  1.1600000000000e+00,  1.0600000000000e+00,  1.4020779621437e-01,  1.0910189877399e-01,  1.0504578024792e-03
  9.5000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00,  1.4133132716626e-01,  2.2797669598544e-01,  1.7287189091383e-03
  9.5000000000000e+00,  1.1600000000000e+00,  1.1800000000000e+00,  1.6097356748988e-01,  3.6463751273654e-01,  1.9336982442385e-03
  9.5000000000000e+00,  1.2000000000000e+00,  9.4000000000000e-01,  2.7674951931010e-01,  3.8100815037700e+00,  6.8868968819258e-03
  9.5000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  1.8992876843169e-01,  6.9815079014427e-01,  2.9047761497004e-03
  9.5000000000000e+00,  1.2000000000000e+00,  1.0600000000000e+00,  1.5926206120055e-01,  2.6595211355577e-01,  1.5707634849863e-03
  9.5000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00,  1.6256597848335e-01,  3.3277125296660e-01,  1.8610453719584e-03
  9.5000000000000e+00,  1.2000000000000e+00,  1.1800000000000e+00,  1.7961401963868e-01,  4.5458025642677e-01,  2.4366290094631e-03
