#              p[0],               p[1],               p[2],             energy,               error
 3.000000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.869360097117e-01, 2.934354445978e-04
 3.000000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.861444119287e-01, 2.619146401345e-04
 3.000000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.863095810950e-01, 2.552271540451e-04
 3.500000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.760412928462e-01, 2.060251140288e-04
 3.500000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.762095285922e-01, 1.929284500674e-04
 3.500000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.757383031870e-01, 2.284936809166e-04
 4.000000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.706576493557e-01, 1.882771353289e-04
 4.000000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.707447331064e-01, 1.870137142529e-04
 4.000000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.705421751620e-01, 1.759136276019e-04
 4.500000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.689711695014e-01, 1.417538102664e-04
 4.500000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.685723323967e-01, 1.616806567299e-04
 4.500000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.686956644353e-01, 1.772813928320e-04
 5.000000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.691179505152e-01, 1.536963279215e-04
 5.000000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.692247546648e-01, 1.422106245145e-04
 5.000000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.691953789754e-01, 1.684193492165e-04
 5.500000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.714377599885e-01, 1.235951485692e-04
 5.500000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.712666662709e-01, 1.415260404135e-04
 5.500000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.714350143899e-01, 1.288585434529e-04
 6.000000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.746872730610e-01, 1.413352279157e-04
 6.000000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.746434784964e-01, 1.351115699516e-04
 6.000000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.743421058798e-01, 1.567003272232e-04
 6.500000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.792206440650e-01, 1.345017143753e-04
 6.500000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.791995495729e-01, 1.279013495476e-04
 6.500000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.788808790533e-01, 1.705025303330e-04
 7.000000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.840363285341e-01, 1.474112848817e-04
 7.000000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.840292112169e-01, 1.509006397070e-04
 7.000000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.838966380880e-01, 1.770109566312e-04
 7.500000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.900553050176e-01, 1.656024539417e-04
 7.500000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.897303285440e-01, 1.695586981486e-04
 7.500000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.896969944720e-01, 1.807521201278e-04
 8.000000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 1.959098800051e-01, 1.777099533332e-04
 8.000000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 1.956651896549e-01, 1.946861044928e-04
 8.000000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 1.960271761549e-01, 1.781992438900e-04
 8.500000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 2.025907553611e-01, 2.106527762250e-04
 8.500000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 2.026766518923e-01, 2.023963876512e-04
 8.500000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 2.023532382094e-01, 2.249578044095e-04
 9.000000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 2.093711956769e-01, 2.130330002064e-04
 9.000000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 2.093660177117e-01, 2.236477634318e-04
 9.000000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 2.092661503035e-01, 2.254797694651e-04
 9.500000000000e+00, 0.000000000000e+00, 9.423000000000e-01, 2.160526358643e-01, 2.372514728036e-04
 9.500000000000e+00, 0.000000000000e+00, 9.648666666667e-01, 2.161569528174e-01, 2.465479171373e-04
 9.500000000000e+00, 0.000000000000e+00, 9.874333333333e-01, 2.164288820354e-01, 2.299845536149e-04
