#              p[0],               p[1],               p[2],             energy,               error
 1.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.682680705680e-02, 1.733399962632e-04
 1.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.796418837671e-02, 1.161554782797e-04
 2.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.593275098465e-02, 8.029933007032e-05
 2.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.063965537434e-02, 5.550278304224e-05
 3.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.868758034312e-02, 3.504356380784e-05
 3.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.869656492448e-02, 1.653015727354e-05
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.999976998649e-02, 4.695595798703e-10
 4.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.217746146056e-02, 1.612584975314e-05
 5.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.489391238494e-02, 3.167146953658e-05
 5.500000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.829135706323e-02, 4.717846687714e-05
