#              p[0],               p[1],               p[2],             energy,               error
 4.200000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 3.152714484760e-01, 5.977318186653e-03
 4.200000000000e+00, 0.000000000000e+00, 8.760000000000e-01, 2.500561961842e-01, 4.220216337674e-03
 4.200000000000e+00, 0.000000000000e+00, 9.120000000000e-01, 2.005125727983e-01, 2.778608631512e-03
 4.200000000000e+00, 0.000000000000e+00, 9.480000000000e-01, 1.730181725347e-01, 2.010033733787e-03
 4.200000000000e+00, 0.000000000000e+00, 9.840000000000e-01, 1.530619135540e-01, 1.019558588769e-03
 4.200000000000e+00, 0.000000000000e+00, 1.020000000000e+00, 1.418753336642e-01, 5.325311364739e-04
 4.200000000000e+00, 0.000000000000e+00, 1.056000000000e+00, 1.367515002771e-01, 2.591985454374e-04
 4.200000000000e+00, 0.000000000000e+00, 1.092000000000e+00, 1.350316672083e-01, 1.221129489318e-04
 4.200000000000e+00, 0.000000000000e+00, 1.128000000000e+00, 1.350999504091e-01, 5.901492025750e-05
 4.200000000000e+00, 0.000000000000e+00, 1.164000000000e+00, 1.364488055490e-01, 8.529781145273e-05
 4.450000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 3.091248801388e-01, 5.776980332278e-03
 4.450000000000e+00, 0.000000000000e+00, 8.760000000000e-01, 2.364351947798e-01, 3.727369084993e-03
 4.450000000000e+00, 0.000000000000e+00, 9.120000000000e-01, 1.937902944435e-01, 2.453094081369e-03
 4.450000000000e+00, 0.000000000000e+00, 9.480000000000e-01, 1.663915142964e-01, 1.517206231101e-03
 4.450000000000e+00, 0.000000000000e+00, 9.840000000000e-01, 1.501738140300e-01, 7.921079532976e-04
 4.450000000000e+00, 0.000000000000e+00, 1.020000000000e+00, 1.426301959377e-01, 5.220494612628e-04
 4.450000000000e+00, 0.000000000000e+00, 1.056000000000e+00, 1.388227399333e-01, 2.826569602168e-04
 4.450000000000e+00, 0.000000000000e+00, 1.092000000000e+00, 1.368499354038e-01, 1.359013160713e-04
 4.450000000000e+00, 0.000000000000e+00, 1.128000000000e+00, 1.367321517510e-01, 6.455353523597e-05
 4.450000000000e+00, 0.000000000000e+00, 1.164000000000e+00, 1.377921640746e-01, 9.730909430928e-05
 4.700000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 2.966534054477e-01, 6.324822176212e-03
 4.700000000000e+00, 0.000000000000e+00, 8.760000000000e-01, 2.323089126046e-01, 4.191899508146e-03
 4.700000000000e+00, 0.000000000000e+00, 9.120000000000e-01, 1.940711326110e-01, 2.388542657600e-03
 4.700000000000e+00, 0.000000000000e+00, 9.480000000000e-01, 1.653920771413e-01, 1.276101336906e-03
 4.700000000000e+00, 0.000000000000e+00, 9.840000000000e-01, 1.517996429346e-01, 9.387749849235e-04
 4.700000000000e+00, 0.000000000000e+00, 1.020000000000e+00, 1.440925493300e-01, 4.736340987493e-04
 4.700000000000e+00, 0.000000000000e+00, 1.056000000000e+00, 1.403285361930e-01, 2.814368412217e-04
 4.700000000000e+00, 0.000000000000e+00, 1.092000000000e+00, 1.387192354197e-01, 1.364079017658e-04
 4.700000000000e+00, 0.000000000000e+00, 1.128000000000e+00, 1.387990154638e-01, 7.271762914314e-05
 4.700000000000e+00, 0.000000000000e+00, 1.164000000000e+00, 1.400307834974e-01, 1.000323239987e-04
 4.950000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 2.884840954442e-01, 5.234719284918e-03
 4.950000000000e+00, 0.000000000000e+00, 8.760000000000e-01, 2.286070337446e-01, 3.613882451936e-03
 4.950000000000e+00, 0.000000000000e+00, 9.120000000000e-01, 1.910431886029e-01, 2.277518548140e-03
 4.950000000000e+00, 0.000000000000e+00, 9.480000000000e-01, 1.679929456101e-01, 1.538188700492e-03
 4.950000000000e+00, 0.000000000000e+00, 9.840000000000e-01, 1.525249755800e-01, 7.745407052081e-04
 4.950000000000e+00, 0.000000000000e+00, 1.020000000000e+00, 1.455041604729e-01, 4.343278522876e-04
 4.950000000000e+00, 0.000000000000e+00, 1.056000000000e+00, 1.420172860034e-01, 2.376287938108e-04
 4.950000000000e+00, 0.000000000000e+00, 1.092000000000e+00, 1.409070471892e-01, 1.190364335502e-04
 4.950000000000e+00, 0.000000000000e+00, 1.128000000000e+00, 1.411767179964e-01, 8.220016164799e-05
 4.950000000000e+00, 0.000000000000e+00, 1.164000000000e+00, 1.422549610126e-01, 1.037308791378e-04
