#              p[0],               p[1],               p[2],             energy,               error
 1.200000000000e+01, 1.000000000000e+00, 1.000000000000e+00, 1.800639834904e-01, 3.996662401538e-04
 1.200000000000e+01, 1.000000000000e+00, 1.040000000000e+00, 1.803433033169e-01, 6.086710722409e-04
 1.200000000000e+01, 1.000000000000e+00, 1.080000000000e+00, 1.829172045412e-01, 3.708795555513e-04
 1.200000000000e+01, 1.000000000000e+00, 1.120000000000e+00, 1.837057593441e-01, 4.102373087293e-04
 1.200000000000e+01, 1.000000000000e+00, 1.160000000000e+00, 1.849333461452e-01, 3.611320986827e-04
 1.200000000000e+01, 1.040000000000e+00, 1.000000000000e+00, 1.801483714048e-01, 4.161750813931e-04
 1.200000000000e+01, 1.040000000000e+00, 1.040000000000e+00, 1.820164344379e-01, 3.855219676802e-04
 1.200000000000e+01, 1.040000000000e+00, 1.080000000000e+00, 1.832976839246e-01, 3.861656712587e-04
 1.200000000000e+01, 1.040000000000e+00, 1.120000000000e+00, 1.843217221430e-01, 4.049273682000e-04
 1.200000000000e+01, 1.040000000000e+00, 1.160000000000e+00, 1.855826233537e-01, 3.614246082658e-04
 1.200000000000e+01, 1.080000000000e+00, 1.000000000000e+00, 1.818902698541e-01, 4.410196087862e-04
 1.200000000000e+01, 1.080000000000e+00, 1.040000000000e+00, 1.826560914437e-01, 3.906857087518e-04
 1.200000000000e+01, 1.080000000000e+00, 1.080000000000e+00, 1.835626462795e-01, 3.910888037452e-04
 1.200000000000e+01, 1.080000000000e+00, 1.120000000000e+00, 1.849824147547e-01, 4.111426433625e-04
 1.200000000000e+01, 1.080000000000e+00, 1.160000000000e+00, 1.861591274933e-01, 3.893605956892e-04
 1.200000000000e+01, 1.120000000000e+00, 1.000000000000e+00, 1.815772079264e-01, 5.072164483648e-04
 1.200000000000e+01, 1.120000000000e+00, 1.040000000000e+00, 1.825054578411e-01, 4.337722781465e-04
 1.200000000000e+01, 1.120000000000e+00, 1.080000000000e+00, 1.847984334903e-01, 4.173534695328e-04
 1.200000000000e+01, 1.120000000000e+00, 1.120000000000e+00, 1.856507606829e-01, 3.859575748839e-04
 1.200000000000e+01, 1.120000000000e+00, 1.160000000000e+00, 1.871520899757e-01, 4.066225575074e-04
 1.200000000000e+01, 1.160000000000e+00, 1.000000000000e+00, 1.831357410234e-01, 4.050578509438e-04
 1.200000000000e+01, 1.160000000000e+00, 1.040000000000e+00, 1.849110162551e-01, 3.559866609282e-04
 1.200000000000e+01, 1.160000000000e+00, 1.080000000000e+00, 1.856141555037e-01, 3.861971269706e-04
 1.200000000000e+01, 1.160000000000e+00, 1.120000000000e+00, 1.866539100599e-01, 3.887719670088e-04
 1.200000000000e+01, 1.160000000000e+00, 1.160000000000e+00, 1.877500602903e-01, 3.887124067397e-04
 1.225000000000e+01, 1.000000000000e+00, 1.000000000000e+00, 1.775235772382e-01, 4.399795146885e-04
 1.225000000000e+01, 1.000000000000e+00, 1.040000000000e+00, 1.786525385429e-01, 3.877066970581e-04
 1.225000000000e+01, 1.000000000000e+00, 1.080000000000e+00, 1.802045978947e-01, 3.786579711379e-04
 1.225000000000e+01, 1.000000000000e+00, 1.120000000000e+00, 1.811458332120e-01, 3.904302816240e-04
 1.225000000000e+01, 1.000000000000e+00, 1.160000000000e+00, 1.818863931203e-01, 4.040529182545e-04
 1.225000000000e+01, 1.040000000000e+00, 1.000000000000e+00, 1.786123290213e-01, 3.820357072693e-04
 1.225000000000e+01, 1.040000000000e+00, 1.040000000000e+00, 1.784690227944e-01, 4.233594932246e-04
 1.225000000000e+01, 1.040000000000e+00, 1.080000000000e+00, 1.807383960396e-01, 4.237523022408e-04
 1.225000000000e+01, 1.040000000000e+00, 1.120000000000e+00, 1.818765074180e-01, 3.599991335943e-04
 1.225000000000e+01, 1.040000000000e+00, 1.160000000000e+00, 1.832753218199e-01, 3.855962433858e-04
 1.225000000000e+01, 1.080000000000e+00, 1.000000000000e+00, 1.788779729298e-01, 3.628282904327e-04
 1.225000000000e+01, 1.080000000000e+00, 1.040000000000e+00, 1.796130895045e-01, 4.128012812265e-04
 1.225000000000e+01, 1.080000000000e+00, 1.080000000000e+00, 1.804457116338e-01, 4.360577002124e-04
 1.225000000000e+01, 1.080000000000e+00, 1.120000000000e+00, 1.824340876767e-01, 4.027521812891e-04
 1.225000000000e+01, 1.080000000000e+00, 1.160000000000e+00, 1.838140946449e-01, 3.787820906529e-04
 1.225000000000e+01, 1.120000000000e+00, 1.000000000000e+00, 1.798123277908e-01, 3.740307546619e-04
 1.225000000000e+01, 1.120000000000e+00, 1.040000000000e+00, 1.812666718681e-01, 3.678036055959e-04
 1.225000000000e+01, 1.120000000000e+00, 1.080000000000e+00, 1.822125990457e-01, 3.991111987602e-04
 1.225000000000e+01, 1.120000000000e+00, 1.120000000000e+00, 1.833676144642e-01, 3.850699389995e-04
 1.225000000000e+01, 1.120000000000e+00, 1.160000000000e+00, 1.845454909019e-01, 3.808220665196e-04
 1.225000000000e+01, 1.160000000000e+00, 1.000000000000e+00, 1.806994708724e-01, 3.809545000145e-04
 1.225000000000e+01, 1.160000000000e+00, 1.040000000000e+00, 1.817732253229e-01, 4.169969229044e-04
 1.225000000000e+01, 1.160000000000e+00, 1.080000000000e+00, 1.832428316961e-01, 3.925608659730e-04
 1.225000000000e+01, 1.160000000000e+00, 1.120000000000e+00, 1.843964279370e-01, 3.722141935633e-04
