#              p[0],               p[1],               p[2],             energy,               error
 1.100000000000e+01, 0.000000000000e+00, 9.000000000000e-01, 5.296411813887e-02, 5.256015294461e-04
 1.100000000000e+01, 0.000000000000e+00, 9.333333333333e-01, 4.508037876939e-02, 3.265645282088e-04
 1.100000000000e+01, 0.000000000000e+00, 9.666666666667e-01, 4.001714164232e-02, 2.195267266519e-04
 1.100000000000e+01, 0.000000000000e+00, 1.000000000000e+00, 3.721335956538e-02, 1.125220236568e-04
 1.100000000000e+01, 0.000000000000e+00, 1.033333333333e+00, 3.562223433499e-02, 6.870331209575e-05
 1.100000000000e+01, 0.000000000000e+00, 1.066666666667e+00, 3.483065903048e-02, 3.448130929168e-05
 1.100000000000e+01, 0.000000000000e+00, 1.100000000000e+00, 3.465229365069e-02, 1.623908737050e-05
 1.100000000000e+01, 0.000000000000e+00, 1.133333333333e+00, 3.481745440744e-02, 1.149270625758e-05
 1.100000000000e+01, 0.000000000000e+00, 1.166666666667e+00, 3.520486908953e-02, 1.660609419649e-05
 1.150000000000e+01, 0.000000000000e+00, 9.000000000000e-01, 5.132232134474e-02, 5.217179417893e-04
 1.150000000000e+01, 0.000000000000e+00, 9.333333333333e-01, 4.369352718295e-02, 2.780040675418e-04
 1.150000000000e+01, 0.000000000000e+00, 9.666666666667e-01, 3.951626890883e-02, 1.943117748721e-04
 1.150000000000e+01, 0.000000000000e+00, 1.000000000000e+00, 3.695062721433e-02, 1.471507698327e-04
 1.150000000000e+01, 0.000000000000e+00, 1.033333333333e+00, 3.526631724665e-02, 6.377099663132e-05
 1.150000000000e+01, 0.000000000000e+00, 1.066666666667e+00, 3.464913527628e-02, 3.757489885439e-05
 1.150000000000e+01, 0.000000000000e+00, 1.100000000000e+00, 3.438653144205e-02, 1.582951965667e-05
 1.150000000000e+01, 0.000000000000e+00, 1.133333333333e+00, 3.452657547111e-02, 1.003194393757e-05
 1.150000000000e+01, 0.000000000000e+00, 1.166666666667e+00, 3.488581146164e-02, 1.614647629134e-05
 1.200000000000e+01, 0.000000000000e+00, 9.000000000000e-01, 4.988724464951e-02, 4.730830049704e-04
 1.200000000000e+01, 0.000000000000e+00, 9.333333333333e-01, 4.374421220544e-02, 3.333390131879e-04
 1.200000000000e+01, 0.000000000000e+00, 9.666666666667e-01, 3.873595857743e-02, 1.866594564362e-04
 1.200000000000e+01, 0.000000000000e+00, 1.000000000000e+00, 3.613251130893e-02, 1.018105107135e-04
 1.200000000000e+01, 0.000000000000e+00, 1.033333333333e+00, 3.501504047130e-02, 6.681532386643e-05
 1.200000000000e+01, 0.000000000000e+00, 1.066666666667e+00, 3.435618118394e-02, 3.396993339282e-05
 1.200000000000e+01, 0.000000000000e+00, 1.100000000000e+00, 3.417600560248e-02, 1.698442710008e-05
 1.200000000000e+01, 0.000000000000e+00, 1.133333333333e+00, 3.431931457672e-02, 1.017754973698e-05
 1.200000000000e+01, 0.000000000000e+00, 1.166666666667e+00, 3.463154255084e-02, 1.543058110364e-05
 1.250000000000e+01, 0.000000000000e+00, 9.000000000000e-01, 4.892853351103e-02, 4.690670899833e-04
 1.250000000000e+01, 0.000000000000e+00, 9.333333333333e-01, 4.227471029722e-02, 2.875706018773e-04
 1.250000000000e+01, 0.000000000000e+00, 9.666666666667e-01, 3.809692535636e-02, 1.638233751092e-04
 1.250000000000e+01, 0.000000000000e+00, 1.000000000000e+00, 3.634011413541e-02, 1.184903060033e-04
 1.250000000000e+01, 0.000000000000e+00, 1.033333333333e+00, 3.475689382013e-02, 6.132763690260e-05
 1.250000000000e+01, 0.000000000000e+00, 1.066666666667e+00, 3.416877109550e-02, 3.324137232532e-05
 1.250000000000e+01, 0.000000000000e+00, 1.100000000000e+00, 3.401754506605e-02, 1.540328813674e-05
 1.250000000000e+01, 0.000000000000e+00, 1.133333333333e+00, 3.414388071136e-02, 9.839477701800e-06
 1.250000000000e+01, 0.000000000000e+00, 1.166666666667e+00, 3.447639967771e-02, 1.564914542624e-05
 1.300000000000e+01, 0.000000000000e+00, 9.000000000000e-01, 4.795417255471e-02, 4.311992620247e-04
 1.300000000000e+01, 0.000000000000e+00, 9.333333333333e-01, 4.166313463437e-02, 2.651042471353e-04
 1.300000000000e+01, 0.000000000000e+00, 9.666666666667e-01, 3.839693702641e-02, 1.838863327852e-04
 1.300000000000e+01, 0.000000000000e+00, 1.000000000000e+00, 3.584783132135e-02, 1.061210557443e-04
 1.300000000000e+01, 0.000000000000e+00, 1.033333333333e+00, 3.466581308329e-02, 6.721816376548e-05
 1.300000000000e+01, 0.000000000000e+00, 1.066666666667e+00, 3.405256007289e-02, 2.883643541350e-05
 1.300000000000e+01, 0.000000000000e+00, 1.100000000000e+00, 3.391460064357e-02, 1.431800225911e-05
 1.300000000000e+01, 0.000000000000e+00, 1.133333333333e+00, 3.403599278889e-02, 9.497957593678e-06
