#              p[0],               p[1],               p[2],             energy,               error
 1.500000000000e+00, 1.000000000000e+00, 8.000000000000e-01, 5.435120191682e-01, 7.195525950885e-03
 1.500000000000e+00, 1.000000000000e+00, 9.333333333333e-01, 1.999524654384e-01, 1.544915367375e-03
 1.500000000000e+00, 1.000000000000e+00, 1.066666666667e+00, 1.683954147607e-01, 3.743427737256e-04
 1.500000000000e+00, 1.000000000000e+00, 1.200000000000e+00, 1.954133707106e-01, 3.729078310428e-04
 1.500000000000e+00, 1.000000000000e+00, 1.333333333333e+00, 2.286486502508e-01, 4.547392167492e-04
 1.500000000000e+00, 1.000000000000e+00, 1.466666666667e+00, 2.562756694135e-01, 5.325495056922e-04
 1.500000000000e+00, 1.000000000000e+00, 1.600000000000e+00, 2.780699505920e-01, 5.710651793447e-04
 1.500000000000e+00, 1.000000000000e+00, 1.733333333333e+00, 2.946384400930e-01, 5.895906142123e-04
 1.500000000000e+00, 1.000000000000e+00, 1.866666666667e+00, 3.076304544385e-01, 6.210432807374e-04
 1.888888888889e+00, 1.000000000000e+00, 8.000000000000e-01, 3.593521663897e-01, 5.403250818573e-03
 1.888888888889e+00, 1.000000000000e+00, 9.333333333333e-01, 1.443022374513e-01, 9.258498067060e-04
 1.888888888889e+00, 1.000000000000e+00, 1.066666666667e+00, 1.398521132466e-01, 2.569915562574e-04
 1.888888888889e+00, 1.000000000000e+00, 1.200000000000e+00, 1.656788265723e-01, 2.663278217352e-04
 1.888888888889e+00, 1.000000000000e+00, 1.333333333333e+00, 1.928176602867e-01, 3.397630745203e-04
 1.888888888889e+00, 1.000000000000e+00, 1.466666666667e+00, 2.140167399386e-01, 3.837010648399e-04
 1.888888888889e+00, 1.000000000000e+00, 1.600000000000e+00, 2.319980862253e-01, 3.996210899440e-04
 1.888888888889e+00, 1.000000000000e+00, 1.733333333333e+00, 2.459371941933e-01, 4.515605641414e-04
 1.888888888889e+00, 1.000000000000e+00, 1.866666666667e+00, 2.566124106831e-01, 4.730032733838e-04
 2.277777777778e+00, 1.000000000000e+00, 8.000000000000e-01, 2.281147392073e-01, 3.244927547946e-03
 2.277777777778e+00, 1.000000000000e+00, 9.333333333333e-01, 1.263789189877e-01, 7.056488724373e-04
 2.277777777778e+00, 1.000000000000e+00, 1.066666666667e+00, 1.290194385762e-01, 1.831462553901e-04
 2.277777777778e+00, 1.000000000000e+00, 1.200000000000e+00, 1.495625419823e-01, 1.912044625216e-04
 2.277777777778e+00, 1.000000000000e+00, 1.333333333333e+00, 1.725582622000e-01, 2.441892055934e-04
 2.277777777778e+00, 1.000000000000e+00, 1.466666666667e+00, 1.905262657765e-01, 2.944924201774e-04
 2.277777777778e+00, 1.000000000000e+00, 1.600000000000e+00, 2.056344294870e-01, 3.294650687915e-04
 2.277777777778e+00, 1.000000000000e+00, 1.733333333333e+00, 2.160234053262e-01, 3.460945035498e-04
 2.277777777778e+00, 1.000000000000e+00, 1.866666666667e+00, 2.243944798847e-01, 3.644865488445e-04
 2.666666666667e+00, 1.000000000000e+00, 8.000000000000e-01, 1.816039979967e-01, 2.327861696259e-03
 2.666666666667e+00, 1.000000000000e+00, 9.333333333333e-01, 1.159274048397e-01, 4.381436966757e-04
 2.666666666667e+00, 1.000000000000e+00, 1.066666666667e+00, 1.223183854552e-01, 1.327255861228e-04
 2.666666666667e+00, 1.000000000000e+00, 1.200000000000e+00, 1.423217322190e-01, 1.366195767329e-04
 2.666666666667e+00, 1.000000000000e+00, 1.333333333333e+00, 1.605334052203e-01, 1.793534326433e-04
 2.666666666667e+00, 1.000000000000e+00, 1.466666666667e+00, 1.758950292152e-01, 2.180809983866e-04
 2.666666666667e+00, 1.000000000000e+00, 1.600000000000e+00, 1.881219828103e-01, 2.527858890198e-04
 2.666666666667e+00, 1.000000000000e+00, 1.733333333333e+00, 1.971597543024e-01, 2.686310336669e-04
 2.666666666667e+00, 1.000000000000e+00, 1.866666666667e+00, 2.044962353359e-01, 2.912309298282e-04
 3.055555555556e+00, 1.000000000000e+00, 8.000000000000e-01, 1.532107560242e-01, 1.653480766023e-03
 3.055555555556e+00, 1.000000000000e+00, 9.333333333333e-01, 1.154108792925e-01, 3.949410427808e-04
 3.055555555556e+00, 1.000000000000e+00, 1.066666666667e+00, 1.227404516675e-01, 1.035574065616e-04
 3.055555555556e+00, 1.000000000000e+00, 1.200000000000e+00, 1.391513422654e-01, 9.601951764094e-05
 3.055555555556e+00, 1.000000000000e+00, 1.333333333333e+00, 1.544673321648e-01, 1.239155545906e-04
 3.055555555556e+00, 1.000000000000e+00, 1.466666666667e+00, 1.669539273750e-01, 1.573226173055e-04
 3.055555555556e+00, 1.000000000000e+00, 1.600000000000e+00, 1.762435782785e-01, 1.803997839135e-04
 3.055555555556e+00, 1.000000000000e+00, 1.733333333333e+00, 1.854519499655e-01, 2.042539998924e-04
 3.055555555556e+00, 1.000000000000e+00, 1.866666666667e+00, 1.925247429949e-01, 2.272124275211e-04
 3.444444444444e+00, 1.000000000000e+00, 8.000000000000e-01, 1.468932347451e-01, 1.384046696130e-03
 3.444444444444e+00, 1.000000000000e+00, 9.333333333333e-01, 1.166849907600e-01, 2.614122887681e-04
 3.444444444444e+00, 1.000000000000e+00, 1.066666666667e+00, 1.256187383769e-01, 8.661263823225e-05
 3.444444444444e+00, 1.000000000000e+00, 1.200000000000e+00, 1.394026707970e-01, 5.362750023046e-05
 3.444444444444e+00, 1.000000000000e+00, 1.333333333333e+00, 1.517690503393e-01, 7.913567315859e-05
 3.444444444444e+00, 1.000000000000e+00, 1.466666666667e+00, 1.631780650596e-01, 1.112197996617e-04
 3.444444444444e+00, 1.000000000000e+00, 1.600000000000e+00, 1.722015037432e-01, 1.384057799723e-04
 3.444444444444e+00, 1.000000000000e+00, 1.733333333333e+00, 1.778321279253e-01, 1.591188449634e-04
 3.444444444444e+00, 1.000000000000e+00, 1.866666666667e+00, 1.859827199087e-01, 1.741610088288e-04
 3.833333333333e+00, 1.000000000000e+00, 8.000000000000e-01, 1.405117078031e-01, 1.067901238383e-03
 3.833333333333e+00, 1.000000000000e+00, 9.333333333333e-01, 1.220867442032e-01, 2.248164642790e-04
 3.833333333333e+00, 1.000000000000e+00, 1.066666666667e+00, 1.303195718747e-01, 8.027742500837e-05
 3.833333333333e+00, 1.000000000000e+00, 1.200000000000e+00, 1.422239076915e-01, 3.013741223512e-05
 3.833333333333e+00, 1.000000000000e+00, 1.333333333333e+00, 1.528096493264e-01, 4.188381986169e-05
 3.833333333333e+00, 1.000000000000e+00, 1.466666666667e+00, 1.618374348331e-01, 7.043383521995e-05
 3.833333333333e+00, 1.000000000000e+00, 1.600000000000e+00, 1.693226784023e-01, 9.654556617211e-05
 3.833333333333e+00, 1.000000000000e+00, 1.733333333333e+00, 1.757584689320e-01, 1.112090321357e-04
 3.833333333333e+00, 1.000000000000e+00, 1.866666666667e+00, 1.816494657064e-01, 1.326251030497e-04
 4.222222222222e+00, 1.000000000000e+00, 8.000000000000e-01, 1.415807160149e-01, 9.109758112750e-04
 4.222222222222e+00, 1.000000000000e+00, 9.333333333333e-01, 1.293906548979e-01, 1.856349958191e-04
 4.222222222222e+00, 1.000000000000e+00, 1.066666666667e+00, 1.366623690823e-01, 9.247305942981e-05
 4.222222222222e+00, 1.000000000000e+00, 1.200000000000e+00, 1.460795498772e-01, 4.730166965403e-05
 4.222222222222e+00, 1.000000000000e+00, 1.333333333333e+00, 1.555978573213e-01, 3.143062903617e-05
 4.222222222222e+00, 1.000000000000e+00, 1.466666666667e+00, 1.634785249252e-01, 4.803522742928e-05
 4.222222222222e+00, 1.000000000000e+00, 1.600000000000e+00, 1.699221780270e-01, 7.078282215336e-05
 4.222222222222e+00, 1.000000000000e+00, 1.733333333333e+00, 1.756607346411e-01, 8.592315859499e-05
 4.222222222222e+00, 1.000000000000e+00, 1.866666666667e+00, 1.808255565844e-01, 1.018445559706e-04
 4.611111111111e+00, 1.000000000000e+00, 8.000000000000e-01, 1.473451339979e-01, 7.761806504119e-04
 4.611111111111e+00, 1.000000000000e+00, 9.333333333333e-01, 1.371644537202e-01, 1.997086955235e-04
 4.611111111111e+00, 1.000000000000e+00, 1.066666666667e+00, 1.445125555691e-01, 1.130977052724e-04
 4.611111111111e+00, 1.000000000000e+00, 1.200000000000e+00, 1.526741603030e-01, 7.551758263893e-05
 4.611111111111e+00, 1.000000000000e+00, 1.333333333333e+00, 1.598586434391e-01, 5.764039883223e-05
 4.611111111111e+00, 1.000000000000e+00, 1.466666666667e+00, 1.666758834916e-01, 5.769379042013e-05
 4.611111111111e+00, 1.000000000000e+00, 1.600000000000e+00, 1.726386325437e-01, 6.685268172482e-05
 4.611111111111e+00, 1.000000000000e+00, 1.733333333333e+00, 1.776858608342e-01, 7.439048572145e-05
 4.611111111111e+00, 1.000000000000e+00, 1.866666666667e+00, 1.819313573196e-01, 8.544760392085e-05
