#              p[0],               p[1],               p[2],             energy,               error
 3.000000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.985828058052e-01, 2.500620819395e-04
 3.000000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.872825276852e-01, 1.627122137528e-04
 3.000000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.865902662481e-01, 2.010977145733e-04
 3.500000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.850467826937e-01, 1.990911560012e-04
 3.500000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.761667098286e-01, 1.579003665707e-04
 3.500000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.765683201201e-01, 1.565343639573e-04
 4.000000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.782078301916e-01, 1.817081651883e-04
 4.000000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.709087483086e-01, 1.369441369792e-04
 4.000000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.709647551057e-01, 1.486260846121e-04
 4.500000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.746875016977e-01, 1.566086825277e-04
 4.500000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.688651345028e-01, 1.127053745652e-04
 4.500000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.693068523216e-01, 1.198528281209e-04
 5.000000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.743161093750e-01, 1.508704894440e-04
 5.000000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.694734677550e-01, 9.241064339303e-05
 5.000000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.695176510420e-01, 1.214173718262e-04
 5.500000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.757230217915e-01, 1.390739490654e-04
 5.500000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.713378494233e-01, 9.722937423389e-05
 5.500000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.715830764598e-01, 1.292104425442e-04
 6.000000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.783077412724e-01, 1.331981579824e-04
 6.000000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.745569533192e-01, 1.040019725283e-04
 6.000000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.751911938990e-01, 1.093760953572e-04
 6.500000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.822136814985e-01, 1.315423419408e-04
 6.500000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.789814354133e-01, 9.353324313060e-05
 6.500000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.794904969197e-01, 1.114998326787e-04
 7.000000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.869777063708e-01, 1.340221959216e-04
 7.000000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.840293525407e-01, 1.096732055394e-04
 7.000000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.845760620294e-01, 1.246765308551e-04
 7.500000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.920431326093e-01, 1.349183387706e-04
 7.500000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.897104538142e-01, 1.228585168507e-04
 7.500000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.899047199152e-01, 1.446157163069e-04
 8.000000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 1.979717972859e-01, 1.466651270197e-04
 8.000000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 1.959996817514e-01, 1.318325271030e-04
 8.000000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 1.962526084612e-01, 1.543956979217e-04
 8.500000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 2.043843128851e-01, 1.521104926231e-04
 8.500000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 2.026424134490e-01, 1.400268463228e-04
 8.500000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 2.029252452527e-01, 1.432341470857e-04
 9.000000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 2.113840773880e-01, 1.659907302916e-04
 9.000000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 2.090525978493e-01, 1.563429929707e-04
 9.000000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 2.096077896220e-01, 1.554271375565e-04
 9.500000000000e+00, 0.000000000000e+00, 8.330000000000e-01, 2.181975182884e-01, 1.737255969626e-04
 9.500000000000e+00, 0.000000000000e+00, 9.386666666667e-01, 2.165473371552e-01, 1.669113421097e-04
 9.500000000000e+00, 0.000000000000e+00, 1.044333333333e+00, 2.168531771926e-01, 1.697069867524e-04
