#              p[0],               p[1],               p[2],             energy,               error
 3.000000000000e+00, 0.000000000000e+00, 9.200000000000e-01, 1.877776911689e-01, 1.665785648853e-04
 3.000000000000e+00, 0.000000000000e+00, 9.675000000000e-01, 1.864932081464e-01, 1.806710908889e-04
 3.000000000000e+00, 0.000000000000e+00, 1.015000000000e+00, 1.862599720497e-01, 2.275836076567e-04
 3.000000000000e+00, 0.000000000000e+00, 1.062500000000e+00, 1.871249245278e-01, 1.985851987254e-04
 3.000000000000e+00, 0.000000000000e+00, 1.110000000000e+00, 1.881648845682e-01, 1.983769928539e-04
 3.000000000000e+00, 0.000000000000e+00, 1.157500000000e+00, 1.894672671217e-01, 1.961564078421e-04
 3.000000000000e+00, 0.000000000000e+00, 1.205000000000e+00, 1.902147192888e-01, 2.282277501581e-04
 3.000000000000e+00, 0.000000000000e+00, 1.252500000000e+00, 1.920347222513e-01, 1.918228566276e-04
 3.400000000000e+00, 0.000000000000e+00, 9.200000000000e-01, 1.784967675807e-01, 1.427833505865e-04
 3.400000000000e+00, 0.000000000000e+00, 9.675000000000e-01, 1.777632667694e-01, 1.726196377841e-04
 3.400000000000e+00, 0.000000000000e+00, 1.015000000000e+00, 1.774873339796e-01, 1.917404756600e-04
 3.400000000000e+00, 0.000000000000e+00, 1.062500000000e+00, 1.777719739672e-01, 1.905777309561e-04
 3.400000000000e+00, 0.000000000000e+00, 1.110000000000e+00, 1.791163537286e-01, 1.813568231769e-04
 3.400000000000e+00, 0.000000000000e+00, 1.157500000000e+00, 1.800333934129e-01, 1.930956492495e-04
 3.400000000000e+00, 0.000000000000e+00, 1.205000000000e+00, 1.811151015555e-01, 1.868637513407e-04
 3.400000000000e+00, 0.000000000000e+00, 1.252500000000e+00, 1.827164305961e-01, 1.741335293331e-04
 3.800000000000e+00, 0.000000000000e+00, 9.200000000000e-01, 1.731753298852e-01, 1.167340570161e-04
 3.800000000000e+00, 0.000000000000e+00, 9.675000000000e-01, 1.721636218127e-01, 1.322193081294e-04
 3.800000000000e+00, 0.000000000000e+00, 1.015000000000e+00, 1.721903011341e-01, 1.496129558827e-04
 3.800000000000e+00, 0.000000000000e+00, 1.062500000000e+00, 1.727250454490e-01, 1.556613232695e-04
 3.800000000000e+00, 0.000000000000e+00, 1.110000000000e+00, 1.737813654795e-01, 1.546627765479e-04
 3.800000000000e+00, 0.000000000000e+00, 1.157500000000e+00, 1.748022317710e-01, 1.524798856868e-04
 3.800000000000e+00, 0.000000000000e+00, 1.205000000000e+00, 1.758857995435e-01, 1.526112106448e-04
 3.800000000000e+00, 0.000000000000e+00, 1.252500000000e+00, 1.772443579745e-01, 1.504921016626e-04
 4.200000000000e+00, 0.000000000000e+00, 9.200000000000e-01, 1.701936308799e-01, 1.081864808914e-04
 4.200000000000e+00, 0.000000000000e+00, 9.675000000000e-01, 1.694724553365e-01, 1.227537024740e-04
 4.200000000000e+00, 0.000000000000e+00, 1.015000000000e+00, 1.695442033524e-01, 1.444348908235e-04
 4.200000000000e+00, 0.000000000000e+00, 1.062500000000e+00, 1.700021254407e-01, 1.469829726695e-04
 4.200000000000e+00, 0.000000000000e+00, 1.110000000000e+00, 1.710821475892e-01, 1.407439721657e-04
 4.200000000000e+00, 0.000000000000e+00, 1.157500000000e+00, 1.717376304106e-01, 1.619378784956e-04
 4.200000000000e+00, 0.000000000000e+00, 1.205000000000e+00, 1.726544132883e-01, 1.543307942872e-04
 4.200000000000e+00, 0.000000000000e+00, 1.252500000000e+00, 1.739840296873e-01, 1.417533972467e-04
 4.600000000000e+00, 0.000000000000e+00, 9.200000000000e-01, 1.692506918212e-01, 9.243547343110e-05
 4.600000000000e+00, 0.000000000000e+00, 9.675000000000e-01, 1.687330665818e-01, 1.107402387479e-04
 4.600000000000e+00, 0.000000000000e+00, 1.015000000000e+00, 1.688645235805e-01, 1.198530163665e-04
 4.600000000000e+00, 0.000000000000e+00, 1.062500000000e+00, 1.689889571414e-01, 1.497502888548e-04
 4.600000000000e+00, 0.000000000000e+00, 1.110000000000e+00, 1.698254223448e-01, 1.564696631726e-04
 4.600000000000e+00, 0.000000000000e+00, 1.157500000000e+00, 1.707837790550e-01, 1.289378889097e-04
 4.600000000000e+00, 0.000000000000e+00, 1.205000000000e+00, 1.715653762761e-01, 1.703534604887e-04
 4.600000000000e+00, 0.000000000000e+00, 1.252500000000e+00, 1.728395916275e-01, 1.267161993705e-04
