#              p[0],               p[1],               p[2],             energy,               error
 4.200000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 1.752160202100e-01, 5.888915653741e-04
 4.200000000000e+00, 0.000000000000e+00, 8.830000000000e-01, 1.715751376550e-01, 3.886657237519e-04
 4.200000000000e+00, 0.000000000000e+00, 9.260000000000e-01, 1.698194695433e-01, 6.007731707029e-04
 4.200000000000e+00, 0.000000000000e+00, 9.690000000000e-01, 1.701301298159e-01, 3.970302929585e-04
 4.200000000000e+00, 0.000000000000e+00, 1.012000000000e+00, 1.687095364917e-01, 8.129295223071e-04
 4.200000000000e+00, 0.000000000000e+00, 1.055000000000e+00, 1.700002509978e-01, 5.269436274313e-04
 4.200000000000e+00, 0.000000000000e+00, 1.098000000000e+00, 1.699216719804e-01, 5.806779951767e-04
 4.200000000000e+00, 0.000000000000e+00, 1.141000000000e+00, 1.721520290685e-01, 5.362931267935e-04
 4.200000000000e+00, 0.000000000000e+00, 1.184000000000e+00, 1.726981487335e-01, 6.039722694716e-04
 4.200000000000e+00, 0.000000000000e+00, 1.227000000000e+00, 1.736200103176e-01, 5.146043228521e-04
 4.200000000000e+00, 0.000000000000e+00, 1.270000000000e+00, 1.735907364543e-01, 6.660670769062e-04
 4.200000000000e+00, 0.000000000000e+00, 1.313000000000e+00, 1.751630477194e-01, 4.966615540141e-04
 4.200000000000e+00, 0.000000000000e+00, 1.356000000000e+00, 1.762159525690e-01, 5.739437490406e-04
 4.200000000000e+00, 0.000000000000e+00, 1.399000000000e+00, 1.776049345977e-01, 4.479879615991e-04
 4.200000000000e+00, 0.000000000000e+00, 1.442000000000e+00, 1.774146476668e-01, 5.181639531776e-04
 4.200000000000e+00, 0.000000000000e+00, 1.485000000000e+00, 1.795109349222e-01, 4.678693242422e-04
 4.200000000000e+00, 0.000000000000e+00, 1.528000000000e+00, 1.801593874143e-01, 5.033332824586e-04
 4.200000000000e+00, 0.000000000000e+00, 1.571000000000e+00, 1.800957436831e-01, 4.996674396830e-04
 4.200000000000e+00, 0.000000000000e+00, 1.614000000000e+00, 1.813416895202e-01, 4.909626163646e-04
 4.200000000000e+00, 0.000000000000e+00, 1.657000000000e+00, 1.817652526049e-01, 6.325342989154e-04
 4.400000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 1.739132462192e-01, 6.051740531620e-04
 4.400000000000e+00, 0.000000000000e+00, 8.830000000000e-01, 1.707384839214e-01, 3.541103822257e-04
 4.400000000000e+00, 0.000000000000e+00, 9.260000000000e-01, 1.691273276714e-01, 5.111381650614e-04
 4.400000000000e+00, 0.000000000000e+00, 9.690000000000e-01, 1.688243960308e-01, 4.150501404423e-04
 4.400000000000e+00, 0.000000000000e+00, 1.012000000000e+00, 1.663906474008e-01, 1.074863400377e-03
 4.400000000000e+00, 0.000000000000e+00, 1.055000000000e+00, 1.695713711243e-01, 4.099099524388e-04
 4.400000000000e+00, 0.000000000000e+00, 1.098000000000e+00, 1.706021046563e-01, 3.858697901632e-04
 4.400000000000e+00, 0.000000000000e+00, 1.141000000000e+00, 1.714029462017e-01, 3.895035746035e-04
 4.400000000000e+00, 0.000000000000e+00, 1.184000000000e+00, 1.711806331129e-01, 5.058210003197e-04
 4.400000000000e+00, 0.000000000000e+00, 1.227000000000e+00, 1.734206145260e-01, 4.747517413240e-04
 4.400000000000e+00, 0.000000000000e+00, 1.270000000000e+00, 1.742948925261e-01, 4.811915019326e-04
 4.400000000000e+00, 0.000000000000e+00, 1.313000000000e+00, 1.734096275771e-01, 6.283202173867e-04
 4.400000000000e+00, 0.000000000000e+00, 1.356000000000e+00, 1.749907242149e-01, 4.750105648261e-04
 4.400000000000e+00, 0.000000000000e+00, 1.399000000000e+00, 1.769722038677e-01, 4.030387643836e-04
 4.400000000000e+00, 0.000000000000e+00, 1.442000000000e+00, 1.775414832356e-01, 4.572160213522e-04
 4.400000000000e+00, 0.000000000000e+00, 1.485000000000e+00, 1.787170981429e-01, 3.912315489313e-04
 4.400000000000e+00, 0.000000000000e+00, 1.528000000000e+00, 1.796439427308e-01, 3.978617380304e-04
 4.400000000000e+00, 0.000000000000e+00, 1.571000000000e+00, 1.793822996535e-01, 4.722251991356e-04
 4.400000000000e+00, 0.000000000000e+00, 1.614000000000e+00, 1.813119671187e-01, 4.111900537199e-04
 4.400000000000e+00, 0.000000000000e+00, 1.657000000000e+00, 1.812986671818e-01, 4.515314366484e-04
 4.600000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 1.736781556697e-01, 5.415831949227e-04
 4.600000000000e+00, 0.000000000000e+00, 8.830000000000e-01, 1.701708373937e-01, 3.352428708210e-04
 4.600000000000e+00, 0.000000000000e+00, 9.260000000000e-01, 1.687438860243e-01, 6.294314771220e-04
 4.600000000000e+00, 0.000000000000e+00, 9.690000000000e-01, 1.684340365133e-01, 4.062359650663e-04
 4.600000000000e+00, 0.000000000000e+00, 1.012000000000e+00, 1.683800055637e-01, 4.610435650595e-04
 4.600000000000e+00, 0.000000000000e+00, 1.055000000000e+00, 1.686462961323e-01, 6.040031736323e-04
 4.600000000000e+00, 0.000000000000e+00, 1.098000000000e+00, 1.700618565341e-01, 4.755886259024e-04
 4.600000000000e+00, 0.000000000000e+00, 1.141000000000e+00, 1.697535468054e-01, 4.862483187996e-04
 4.600000000000e+00, 0.000000000000e+00, 1.184000000000e+00, 1.711674290021e-01, 4.655694184918e-04
 4.600000000000e+00, 0.000000000000e+00, 1.227000000000e+00, 1.724538687330e-01, 4.514797568143e-04
 4.600000000000e+00, 0.000000000000e+00, 1.270000000000e+00, 1.729494439646e-01, 5.159286728850e-04
 4.600000000000e+00, 0.000000000000e+00, 1.313000000000e+00, 1.738782842282e-01, 4.926212272834e-04
 4.600000000000e+00, 0.000000000000e+00, 1.356000000000e+00, 1.749938071428e-01, 4.623030864123e-04
 4.600000000000e+00, 0.000000000000e+00, 1.399000000000e+00, 1.763549117961e-01, 4.172245525603e-04
 4.600000000000e+00, 0.000000000000e+00, 1.442000000000e+00, 1.760277973276e-01, 6.459897144721e-04
 4.600000000000e+00, 0.000000000000e+00, 1.485000000000e+00, 1.781954410080e-01, 4.531100798576e-04
 4.600000000000e+00, 0.000000000000e+00, 1.528000000000e+00, 1.770192171645e-01, 6.792385798401e-04
 4.600000000000e+00, 0.000000000000e+00, 1.571000000000e+00, 1.792036522323e-01, 4.241877215555e-04
 4.600000000000e+00, 0.000000000000e+00, 1.614000000000e+00, 1.798718442520e-01, 4.842259774592e-04
 4.600000000000e+00, 0.000000000000e+00, 1.657000000000e+00, 1.810668791764e-01, 4.867950452188e-04
 4.800000000000e+00, 0.000000000000e+00, 8.400000000000e-01, 1.748240616809e-01, 5.933957730594e-04
 4.800000000000e+00, 0.000000000000e+00, 8.830000000000e-01, 1.705402255374e-01, 3.294182245550e-04
 4.800000000000e+00, 0.000000000000e+00, 9.260000000000e-01, 1.691396618564e-01, 3.750462611552e-04
 4.800000000000e+00, 0.000000000000e+00, 9.690000000000e-01, 1.691895849610e-01, 3.166741162864e-04
 4.800000000000e+00, 0.000000000000e+00, 1.012000000000e+00, 1.692265834739e-01, 3.352100995689e-04
 4.800000000000e+00, 0.000000000000e+00, 1.055000000000e+00, 1.691608121761e-01, 6.014741989220e-04
 4.800000000000e+00, 0.000000000000e+00, 1.098000000000e+00, 1.700949126390e-01, 4.450410865396e-04
 4.800000000000e+00, 0.000000000000e+00, 1.141000000000e+00, 1.704569032799e-01, 4.861277728102e-04
 4.800000000000e+00, 0.000000000000e+00, 1.184000000000e+00, 1.714476950821e-01, 4.796535168237e-04
 4.800000000000e+00, 0.000000000000e+00, 1.227000000000e+00, 1.713375171499e-01, 5.891426121663e-04
 4.800000000000e+00, 0.000000000000e+00, 1.270000000000e+00, 1.735842610571e-01, 5.263842692947e-04
 4.800000000000e+00, 0.000000000000e+00, 1.313000000000e+00, 1.738116524766e-01, 5.223842617353e-04
 4.800000000000e+00, 0.000000000000e+00, 1.356000000000e+00, 1.753227903784e-01, 4.089053214591e-04
 4.800000000000e+00, 0.000000000000e+00, 1.399000000000e+00, 1.757585936453e-01, 5.093205618654e-04
 4.800000000000e+00, 0.000000000000e+00, 1.442000000000e+00, 1.762107835568e-01, 4.616811795527e-04
 4.800000000000e+00, 0.000000000000e+00, 1.485000000000e+00, 1.768317010519e-01, 5.333188016360e-04
 4.800000000000e+00, 0.000000000000e+00, 1.528000000000e+00, 1.783221770677e-01, 3.864967173064e-04
 4.800000000000e+00, 0.000000000000e+00, 1.571000000000e+00, 1.781760357158e-01, 5.073434356019e-04
