#              p[0],               p[1],               p[2],             energy,               error
 1.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 2.387476124349e+00, 6.470773377935e-02
 1.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 1.483099330325e+00, 6.807187931402e-02
 1.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 8.070874503181e-01, 2.207733203355e-02
 1.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 4.999675631396e-01, 2.019864753557e-02
 1.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 3.208602371614e-01, 7.988313782008e-03
 1.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 2.528173560016e-01, 3.825896593993e-03
 1.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 2.392320437451e-01, 2.446061662026e-03
 1.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 2.731480077972e-01, 4.113084713518e-03
 1.500000000000e+00, 1.216666666667e+00, 5.000000000000e+00, 3.236878680229e-01, 1.148686462685e-02
 1.833333333333e+00, 9.500000000000e-01, 5.000000000000e+00, 1.713881531700e+00, 6.804362844884e-02
 1.833333333333e+00, 9.833333333333e-01, 5.000000000000e+00, 9.557284690313e-01, 2.783350392695e-02
 1.833333333333e+00, 1.016666666667e+00, 5.000000000000e+00, 5.940220101091e-01, 2.121501099851e-02
 1.833333333333e+00, 1.050000000000e+00, 5.000000000000e+00, 3.397070818749e-01, 1.037284311763e-02
 1.833333333333e+00, 1.083333333333e+00, 5.000000000000e+00, 2.294195597715e-01, 3.866986672665e-03
 1.833333333333e+00, 1.116666666667e+00, 5.000000000000e+00, 2.192743968961e-01, 1.985885502929e-02
 1.833333333333e+00, 1.150000000000e+00, 5.000000000000e+00, 1.954023092366e-01, 2.950335847427e-03
 1.833333333333e+00, 1.183333333333e+00, 5.000000000000e+00, 2.216730567145e-01, 1.119794892561e-02
 1.833333333333e+00, 1.216666666667e+00, 5.000000000000e+00, 2.925378542648e-01, 2.685286302797e-03
 2.166666666667e+00, 9.500000000000e-01, 5.000000000000e+00, 1.182191114129e+00, 3.180846710792e-02
 2.166666666667e+00, 9.833333333333e-01, 5.000000000000e+00, 1.221255645739e+00, 3.362351983660e-01
 2.166666666667e+00, 1.016666666667e+00, 5.000000000000e+00, 4.759862823951e-01, 2.792012909762e-02
 2.166666666667e+00, 1.050000000000e+00, 5.000000000000e+00, 2.894419158838e-01, 2.304671213744e-02
 2.166666666667e+00, 1.083333333333e+00, 5.000000000000e+00, 2.064943048230e-01, 1.198082632361e-02
 2.166666666667e+00, 1.116666666667e+00, 5.000000000000e+00, 1.803268259874e-01, 6.838976144395e-03
 2.166666666667e+00, 1.150000000000e+00, 5.000000000000e+00, 1.843856410407e-01, 1.699558306000e-03
 2.166666666667e+00, 1.183333333333e+00, 5.000000000000e+00, 2.258010721141e-01, 2.056426174252e-03
 2.166666666667e+00, 1.216666666667e+00, 5.000000000000e+00, 2.701406008263e-01, 3.943632567103e-03
 2.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 1.081565804733e+00, 6.704182233180e-02
 2.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 6.583863251934e-01, 2.862514601980e-02
 2.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 4.103031955195e-01, 2.128172666608e-02
 2.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 2.543028968295e-01, 1.324879614091e-02
 2.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 1.864871106639e-01, 8.923329456605e-03
 2.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 1.881159819288e-01, 1.093741346111e-02
 2.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 1.844179955659e-01, 2.657920134538e-03
 2.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 2.142744052800e-01, 4.903047621394e-03
