#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 8.000000000000e-01, 8.000000000000e-01, 6.832647018598e+00, 3.863017625574e-02
 2.000000000000e+00, 8.000000000000e-01, 9.200000000000e-01, 6.382050983722e+00, 4.411103256097e-02
 2.000000000000e+00, 8.000000000000e-01, 1.040000000000e+00, 6.324984287408e+00, 4.335634711006e-02
 2.000000000000e+00, 8.000000000000e-01, 1.160000000000e+00, 6.355954881221e+00, 4.621144160054e-02
 2.000000000000e+00, 8.000000000000e-01, 1.280000000000e+00, 6.421762793882e+00, 4.763681637167e-02
 2.000000000000e+00, 8.000000000000e-01, 1.400000000000e+00, 6.481406742612e+00, 4.812229293699e-02
 2.000000000000e+00, 8.000000000000e-01, 1.520000000000e+00, 6.593679922801e+00, 5.063177557817e-02
 2.000000000000e+00, 8.000000000000e-01, 1.640000000000e+00, 6.542973056181e+00, 4.709081763802e-02
 2.000000000000e+00, 8.000000000000e-01, 1.760000000000e+00, 6.659081362675e+00, 4.989067309354e-02
 2.000000000000e+00, 8.000000000000e-01, 1.880000000000e+00, 6.809156880388e+00, 5.286494064413e-02
 2.000000000000e+00, 9.200000000000e-01, 8.000000000000e-01, 2.093965916131e+00, 7.828637145292e-03
 2.000000000000e+00, 9.200000000000e-01, 9.200000000000e-01, 1.772094653604e+00, 7.279065467756e-03
 2.000000000000e+00, 9.200000000000e-01, 1.040000000000e+00, 1.750584850592e+00, 1.011547683353e-02
 2.000000000000e+00, 9.200000000000e-01, 1.160000000000e+00, 1.752890971380e+00, 8.679236828006e-03
 2.000000000000e+00, 9.200000000000e-01, 1.280000000000e+00, 1.778386550583e+00, 8.504102332956e-03
 2.000000000000e+00, 9.200000000000e-01, 1.400000000000e+00, 1.812185175394e+00, 9.213175551600e-03
 2.000000000000e+00, 9.200000000000e-01, 1.520000000000e+00, 1.832322343598e+00, 9.172612295352e-03
 2.000000000000e+00, 9.200000000000e-01, 1.640000000000e+00, 1.849938256471e+00, 9.295554674071e-03
 2.000000000000e+00, 9.200000000000e-01, 1.760000000000e+00, 1.877689408669e+00, 1.044299908021e-02
 2.000000000000e+00, 9.200000000000e-01, 1.880000000000e+00, 1.898934882345e+00, 9.590161035107e-03
 2.000000000000e+00, 1.040000000000e+00, 8.000000000000e-01, 1.204111890497e+00, 2.450831288648e-03
 2.000000000000e+00, 1.040000000000e+00, 9.200000000000e-01, 9.092166819133e-01, 1.516575189712e-03
 2.000000000000e+00, 1.040000000000e+00, 1.040000000000e+00, 8.758708239506e-01, 1.324903303970e-03
 2.000000000000e+00, 1.040000000000e+00, 1.160000000000e+00, 8.940940910902e-01, 1.630824805686e-03
 2.000000000000e+00, 1.040000000000e+00, 1.280000000000e+00, 9.195354979936e-01, 1.647987252816e-03
 2.000000000000e+00, 1.040000000000e+00, 1.400000000000e+00, 9.414708317033e-01, 1.662854956512e-03
 2.000000000000e+00, 1.040000000000e+00, 1.520000000000e+00, 9.612492402074e-01, 1.806290977081e-03
 2.000000000000e+00, 1.040000000000e+00, 1.640000000000e+00, 9.720158974167e-01, 1.720817480435e-03
 2.000000000000e+00, 1.040000000000e+00, 1.760000000000e+00, 9.810961922008e-01, 1.705593548406e-03
 2.000000000000e+00, 1.040000000000e+00, 1.880000000000e+00, 9.880431271868e-01, 1.722289394412e-03
 2.000000000000e+00, 1.160000000000e+00, 8.000000000000e-01, 1.107478138906e+00, 2.049236888704e-03
 2.000000000000e+00, 1.160000000000e+00, 9.200000000000e-01, 8.207575925729e-01, 8.002460623889e-04
 2.000000000000e+00, 1.160000000000e+00, 1.040000000000e+00, 7.903692904204e-01, 1.017193254801e-03
 2.000000000000e+00, 1.160000000000e+00, 1.160000000000e+00, 8.110099484988e-01, 9.839052665794e-04
 2.000000000000e+00, 1.160000000000e+00, 1.280000000000e+00, 8.380845940446e-01, 8.944552626795e-04
 2.000000000000e+00, 1.160000000000e+00, 1.400000000000e+00, 8.586392913570e-01, 9.189968408609e-04
 2.000000000000e+00, 1.160000000000e+00, 1.520000000000e+00, 8.736071782476e-01, 8.762137998007e-04
 2.000000000000e+00, 1.160000000000e+00, 1.640000000000e+00, 8.858889458650e-01, 8.638671089672e-04
 2.000000000000e+00, 1.160000000000e+00, 1.760000000000e+00, 8.943106171269e-01, 8.104480548104e-04
 2.000000000000e+00, 1.160000000000e+00, 1.880000000000e+00, 8.972788560158e-01, 8.554103566099e-04
 2.000000000000e+00, 1.280000000000e+00, 8.000000000000e-01, 1.161226512417e+00, 2.042947777951e-03
