#                p[0],                 p[1],                 p[2],               energy,             variance,                error
  4.2000000000000e+00,  1.0800000000000e+00,  1.1200000000000e+00,  3.0187062695260e-01,  1.6328887252070e-01,  2.3877544706810e-04
  4.2000000000000e+00,  1.0800000000000e+00,  1.1600000000000e+00,  3.0535826669299e-01,  1.8969811592934e-01,  2.7142629149609e-04
  4.2000000000000e+00,  1.0800000000000e+00,  1.2000000000000e+00,  3.1010936791584e-01,  2.4541493726194e-01,  3.1881038343455e-04
  4.2000000000000e+00,  1.1200000000000e+00,  8.4000000000000e-01,  5.8242796051736e-01,  4.2250621082340e+01,  4.5211281020792e-03
  4.2000000000000e+00,  1.1200000000000e+00,  8.8000000000000e-01,  4.5204769903234e-01,  1.2829545395767e+01,  2.3954181844292e-03
  4.2000000000000e+00,  1.1200000000000e+00,  9.2000000000000e-01,  3.7636703898470e-01,  3.7171400439439e+00,  1.4212353362453e-03
  4.2000000000000e+00,  1.1200000000000e+00,  9.6000000000000e-01,  3.3490599369306e-01,  9.3867157177654e-01,  6.8112068394368e-04
  4.2000000000000e+00,  1.1200000000000e+00,  1.0000000000000e+00,  3.1317378740366e-01,  2.0041592120697e-01,  3.2273471582477e-04
  4.2000000000000e+00,  1.1200000000000e+00,  1.0400000000000e+00,  3.0302632339060e-01,  2.4632559746244e-02,  1.1542126544769e-04
  4.2000000000000e+00,  1.1200000000000e+00,  1.0800000000000e+00,  2.9983196470434e-01,  3.4362489246476e-02,  1.2435605344063e-04
  4.2000000000000e+00,  1.1200000000000e+00,  1.1200000000000e+00,  3.0100415322415e-01,  8.1464280249517e-02,  1.7360414476358e-04
  4.2000000000000e+00,  1.1200000000000e+00,  1.1600000000000e+00,  3.0454705066620e-01,  1.3229501967435e-01,  2.1716607213341e-04
  4.2000000000000e+00,  1.1200000000000e+00,  1.2000000000000e+00,  3.0937398046072e-01,  1.6784149483622e-01,  2.5922936605486e-04
  4.2000000000000e+00,  1.1600000000000e+00,  8.4000000000000e-01,  5.8189510530904e-01,  3.5137781093587e+01,  4.1801377097842e-03
  4.2000000000000e+00,  1.1600000000000e+00,  8.8000000000000e-01,  4.5073817686684e-01,  1.1407349763296e+01,  2.2967612700011e-03
  4.2000000000000e+00,  1.1600000000000e+00,  9.2000000000000e-01,  3.7834095648923e-01,  3.7418931494334e+00,  1.3296883136731e-03
  4.2000000000000e+00,  1.1600000000000e+00,  9.6000000000000e-01,  3.3698016464482e-01,  9.5606065945937e-01,  6.6120766150437e-04
  4.2000000000000e+00,  1.1600000000000e+00,  1.0000000000000e+00,  3.1532401891743e-01,  2.0713120314337e-01,  3.1957680513483e-04
  4.2000000000000e+00,  1.1600000000000e+00,  1.0400000000000e+00,  3.0530607452245e-01,  3.6834359973019e-02,  1.2897819154438e-04
  4.2000000000000e+00,  1.1600000000000e+00,  1.0800000000000e+00,  3.0206645964305e-01,  4.7645219192746e-02,  1.4446318081735e-04
  4.2000000000000e+00,  1.1600000000000e+00,  1.1200000000000e+00,  3.0334215039037e-01,  8.3988960332018e-02,  1.9085494133570e-04
  4.2000000000000e+00,  1.1600000000000e+00,  1.1600000000000e+00,  3.0642900903970e-01,  1.5335984179588e-01,  2.7803667810160e-04
  4.2000000000000e+00,  1.1600000000000e+00,  1.2000000000000e+00,  3.1177277566202e-01,  1.7490154726254e-01,  2.7106197480271e-04
  4.2000000000000e+00,  1.2000000000000e+00,  8.4000000000000e-01,  5.8235684142430e-01,  6.5119295455935e+01,  5.2409591622138e-03
  4.2000000000000e+00,  1.2000000000000e+00,  8.8000000000000e-01,  4.5750757556208e-01,  1.4454063108757e+01,  3.0421002458929e-03
  4.2000000000000e+00,  1.2000000000000e+00,  9.2000000000000e-01,  3.8481886095507e-01,  4.7780845492999e+00,  1.5725428384092e-03
  4.2000000000000e+00,  1.2000000000000e+00,  9.6000000000000e-01,  3.4071085973635e-01,  9.3620350631004e-01,  6.5853926297867e-04
  4.2000000000000e+00,  1.2000000000000e+00,  1.0000000000000e+00,  3.1958850780895e-01,  2.3297596357951e-01,  3.1613099467353e-04
  4.2000000000000e+00,  1.2000000000000e+00,  1.0400000000000e+00,  3.0913383583621e-01,  6.5380075051157e-02,  1.6105210276996e-04
  4.2000000000000e+00,  1.2000000000000e+00,  1.0800000000000e+00,  3.0575301817996e-01,  7.2713729018060e-02,  1.7315294794102e-04
  4.2000000000000e+00,  1.2000000000000e+00,  1.1200000000000e+00,  3.0725136368922e-01,  1.1763964000534e-01,  2.3073976468482e-04
  4.2000000000000e+00,  1.2000000000000e+00,  1.1600000000000e+00,  3.1095875670585e-01,  1.4482074937204e-01,  2.5537959248079e-04
  4.2000000000000e+00,  1.2000000000000e+00,  1.2000000000000e+00,  3.1543668359574e-01,  2.0415051896241e-01,  3.0528318514264e-04
