#              p[0],               p[1],               p[2],             energy,               error
 1.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 4.093978678707e+00, 2.111825500777e-01
 1.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 2.261661353321e+00, 6.278311333662e-02
 1.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 1.200541086152e+00, 5.178637118920e-02
 1.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 7.195057258752e-01, 6.405122851479e-02
 1.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 3.325212080079e-01, 1.102622521323e-02
 1.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 1.909022274307e-01, 2.505562346993e-03
 1.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 1.721737098220e-01, 2.237041155615e-03
 1.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 2.240311475198e-01, 5.426671111003e-03
 1.500000000000e+00, 1.216666666667e+00, 5.000000000000e+00, 3.097802574192e-01, 7.067847883084e-03
 1.833333333333e+00, 9.500000000000e-01, 5.000000000000e+00, 2.951758080487e+00, 2.274723379317e-01
 1.833333333333e+00, 9.833333333333e-01, 5.000000000000e+00, 1.738737298217e+00, 7.351015743588e-02
 1.833333333333e+00, 1.016666666667e+00, 5.000000000000e+00, 9.163012761958e-01, 5.451233208520e-02
 1.833333333333e+00, 1.050000000000e+00, 5.000000000000e+00, 4.677117712432e-01, 3.596184756569e-02
 1.833333333333e+00, 1.083333333333e+00, 5.000000000000e+00, 2.337602815147e-01, 1.770705052375e-02
 1.833333333333e+00, 1.116666666667e+00, 5.000000000000e+00, 1.178569431605e-01, 2.269406126328e-03
 1.833333333333e+00, 1.150000000000e+00, 5.000000000000e+00, 1.211595991243e-01, 2.698782287464e-03
 1.833333333333e+00, 1.183333333333e+00, 5.000000000000e+00, 1.839702873925e-01, 4.769106601843e-03
 1.833333333333e+00, 1.216666666667e+00, 5.000000000000e+00, 2.655073641745e-01, 8.611061189501e-03
 2.166666666667e+00, 9.500000000000e-01, 5.000000000000e+00, 2.248697564923e+00, 1.221074405820e-01
 2.166666666667e+00, 9.833333333333e-01, 5.000000000000e+00, 1.155955975639e+00, 3.641656047268e-02
 2.166666666667e+00, 1.016666666667e+00, 5.000000000000e+00, 6.016364821569e-01, 2.737896652037e-02
 2.166666666667e+00, 1.050000000000e+00, 5.000000000000e+00, 3.159022615167e-01, 2.464498871765e-02
 2.166666666667e+00, 1.083333333333e+00, 5.000000000000e+00, 1.465911071437e-01, 6.705266548818e-03
 2.166666666667e+00, 1.116666666667e+00, 5.000000000000e+00, 1.006597902778e-01, 2.444145235203e-03
 2.166666666667e+00, 1.150000000000e+00, 5.000000000000e+00, 1.142688329301e-01, 2.803121208969e-03
 2.166666666667e+00, 1.183333333333e+00, 5.000000000000e+00, 1.612381209073e-01, 1.081191024601e-02
 2.166666666667e+00, 1.216666666667e+00, 5.000000000000e+00, 2.405664755389e-01, 1.525071897200e-02
 2.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 1.812412810519e+00, 9.445355801097e-02
 2.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 9.843288510052e-01, 4.145776180405e-02
 2.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 5.191724562180e-01, 2.755571802127e-02
 2.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 2.594893499642e-01, 1.540445779888e-02
 2.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 1.422312404336e-01, 8.978106084517e-03
 2.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 1.086180527630e-01, 2.185599940416e-03
 2.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 1.247327511559e-01, 2.949787653218e-03
 2.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 1.875539724861e-01, 3.459801609382e-03
 2.500000000000e+00, 1.216666666667e+00, 5.000000000000e+00, 2.449798091571e-01, 1.424470385832e-02
 2.833333333333e+00, 9.500000000000e-01, 5.000000000000e+00, 1.546149211255e+00, 1.164591829711e-01
 2.833333333333e+00, 9.833333333333e-01, 5.000000000000e+00, 8.649254178437e-01, 1.068327418147e-01
 2.833333333333e+00, 1.016666666667e+00, 5.000000000000e+00, 4.309144211660e-01, 2.313574458955e-02
 2.833333333333e+00, 1.050000000000e+00, 5.000000000000e+00, 2.146263545373e-01, 1.147552490148e-02
 2.833333333333e+00, 1.083333333333e+00, 5.000000000000e+00, 1.481793819957e-01, 8.206121203086e-03
 2.833333333333e+00, 1.116666666667e+00, 5.000000000000e+00, 1.247677178363e-01, 2.101173091714e-03
 2.833333333333e+00, 1.150000000000e+00, 5.000000000000e+00, 1.542808318380e-01, 1.422230866588e-03
 2.833333333333e+00, 1.183333333333e+00, 5.000000000000e+00, 2.055976072409e-01, 4.323844952911e-03
 2.833333333333e+00, 1.216666666667e+00, 5.000000000000e+00, 2.742443555433e-01, 1.040321889114e-02
 3.166666666667e+00, 9.500000000000e-01, 5.000000000000e+00, 1.298475849742e+00, 1.808119052678e-01
 3.166666666667e+00, 9.833333333333e-01, 5.000000000000e+00, 7.218202027104e-01, 4.583947371061e-02
 3.166666666667e+00, 1.016666666667e+00, 5.000000000000e+00, 3.671526562436e-01, 2.133881301624e-02
 3.166666666667e+00, 1.050000000000e+00, 5.000000000000e+00, 2.222579941790e-01, 1.141043449646e-02
 3.166666666667e+00, 1.083333333333e+00, 5.000000000000e+00, 1.736625866295e-01, 9.035505579685e-03
