#              p[0],               p[1],               p[2],             energy,               error
 1.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 3.360377545188e-01, 1.416976087016e-02
 1.500000000000e+00, 9.833333333333e-01, 5.000000000000e+00, 2.619269268909e-01, 7.199072767115e-03
 1.500000000000e+00, 1.016666666667e+00, 5.000000000000e+00, 2.264638669069e-01, 6.857514022179e-03
 1.500000000000e+00, 1.050000000000e+00, 5.000000000000e+00, 2.048724172898e-01, 4.398390506207e-03
 1.500000000000e+00, 1.083333333333e+00, 5.000000000000e+00, 1.933145332809e-01, 1.566383721972e-03
 1.500000000000e+00, 1.116666666667e+00, 5.000000000000e+00, 1.885427472206e-01, 4.512395889770e-04
 1.500000000000e+00, 1.150000000000e+00, 5.000000000000e+00, 1.885345604806e-01, 4.456506996177e-04
 1.500000000000e+00, 1.183333333333e+00, 5.000000000000e+00, 1.924336870100e-01, 9.365689262443e-04
 1.500000000000e+00, 1.216666666667e+00, 5.000000000000e+00, 1.986277437435e-01, 7.923991109529e-04
 1.833333333333e+00, 9.500000000000e-01, 5.000000000000e+00, 2.979109969477e-01, 2.466331842123e-02
 1.833333333333e+00, 9.833333333333e-01, 5.000000000000e+00, 2.123985062687e-01, 7.426176559591e-03
 1.833333333333e+00, 1.016666666667e+00, 5.000000000000e+00, 1.887078617497e-01, 4.534581013802e-03
 1.833333333333e+00, 1.050000000000e+00, 5.000000000000e+00, 1.680395023406e-01, 1.436500448213e-03
 1.833333333333e+00, 1.083333333333e+00, 5.000000000000e+00, 1.633283641637e-01, 1.215573320898e-03
 1.833333333333e+00, 1.116666666667e+00, 5.000000000000e+00, 1.620106515959e-01, 3.193865091529e-04
 1.833333333333e+00, 1.150000000000e+00, 5.000000000000e+00, 1.649676698735e-01, 2.017640076119e-04
 1.833333333333e+00, 1.183333333333e+00, 5.000000000000e+00, 1.676932099957e-01, 1.042836156681e-03
 1.833333333333e+00, 1.216666666667e+00, 5.000000000000e+00, 1.746633756857e-01, 6.199278956378e-04
 2.166666666667e+00, 9.500000000000e-01, 5.000000000000e+00, 2.172119946418e-01, 1.195573057961e-02
 2.166666666667e+00, 9.833333333333e-01, 5.000000000000e+00, 1.876495502891e-01, 5.671697141208e-03
 2.166666666667e+00, 1.016666666667e+00, 5.000000000000e+00, 1.805166135026e-01, 2.383371651913e-02
 2.166666666667e+00, 1.050000000000e+00, 5.000000000000e+00, 1.602309931150e-01, 1.205542132529e-02
 2.166666666667e+00, 1.083333333333e+00, 5.000000000000e+00, 1.488355784823e-01, 1.727399888565e-03
 2.166666666667e+00, 1.116666666667e+00, 5.000000000000e+00, 1.493820492200e-01, 1.162435549221e-03
 2.166666666667e+00, 1.150000000000e+00, 5.000000000000e+00, 1.494628777932e-01, 6.021907044636e-04
 2.166666666667e+00, 1.183333333333e+00, 5.000000000000e+00, 1.516284173586e-01, 1.785917637864e-03
 2.166666666667e+00, 1.216666666667e+00, 5.000000000000e+00, 1.591791303986e-01, 5.172211634739e-04
 2.500000000000e+00, 9.500000000000e-01, 5.000000000000e+00, 1.761763814727e-01, 9.336252339777e-03
