#              p[0],               p[1],               p[2],             energy,               error
 2.000000000000e+00, 8.000000000000e-01, 8.000000000000e-01, 5.963769494481e+00, 4.427480103432e-02
 2.000000000000e+00, 8.000000000000e-01, 8.700000000000e-01, 3.549977911158e+00, 3.053686055849e-02
 2.000000000000e+00, 8.000000000000e-01, 9.400000000000e-01, 2.602063844800e+00, 2.810109315668e-02
 2.000000000000e+00, 8.000000000000e-01, 1.010000000000e+00, 2.250973507145e+00, 2.816933074692e-02
 2.000000000000e+00, 8.000000000000e-01, 1.080000000000e+00, 2.161565085266e+00, 2.778983096741e-02
 2.000000000000e+00, 8.000000000000e-01, 1.150000000000e+00, 2.150233759176e+00, 2.919827488704e-02
 2.000000000000e+00, 8.000000000000e-01, 1.220000000000e+00, 2.168798300437e+00, 2.880480801278e-02
 2.000000000000e+00, 8.000000000000e-01, 1.290000000000e+00, 2.161644590333e+00, 2.671736138352e-02
 2.000000000000e+00, 8.000000000000e-01, 1.360000000000e+00, 2.211094708228e+00, 2.836531605925e-02
 2.000000000000e+00, 8.000000000000e-01, 1.430000000000e+00, 2.225319467469e+00, 2.768007109307e-02
 2.000000000000e+00, 8.700000000000e-01, 8.000000000000e-01, 4.888508558045e+00, 4.238184869107e-02
 2.000000000000e+00, 8.700000000000e-01, 8.700000000000e-01, 2.314251236780e+00, 1.683040113163e-02
 2.000000000000e+00, 8.700000000000e-01, 9.400000000000e-01, 1.386076092000e+00, 1.146112816684e-02
 2.000000000000e+00, 8.700000000000e-01, 1.010000000000e+00, 1.040816949267e+00, 1.045241126211e-02
 2.000000000000e+00, 8.700000000000e-01, 1.080000000000e+00, 9.312702648440e-01, 1.038800969667e-02
 2.000000000000e+00, 8.700000000000e-01, 1.150000000000e+00, 9.403430326212e-01, 1.153181957833e-02
 2.000000000000e+00, 8.700000000000e-01, 1.220000000000e+00, 9.382773414497e-01, 1.046701521883e-02
 2.000000000000e+00, 8.700000000000e-01, 1.290000000000e+00, 9.608934383982e-01, 1.057132748538e-02
 2.000000000000e+00, 8.700000000000e-01, 1.360000000000e+00, 1.029717208613e+00, 1.116686252532e-02
 2.000000000000e+00, 8.700000000000e-01, 1.430000000000e+00, 1.049045108677e+00, 1.028023459746e-02
 2.000000000000e+00, 9.400000000000e-01, 8.000000000000e-01, 4.321461862864e+00, 3.815098647314e-02
 2.000000000000e+00, 9.400000000000e-01, 8.700000000000e-01, 1.850180284174e+00, 1.461719114163e-02
 2.000000000000e+00, 9.400000000000e-01, 9.400000000000e-01, 9.122103023430e-01, 6.715919376662e-03
 2.000000000000e+00, 9.400000000000e-01, 1.010000000000e+00, 5.627590996531e-01, 4.516308660368e-03
 2.000000000000e+00, 9.400000000000e-01, 1.080000000000e+00, 4.544639060901e-01, 4.175703302640e-03
 2.000000000000e+00, 9.400000000000e-01, 1.150000000000e+00, 4.471678428765e-01, 4.203827525136e-03
