##               p[0],,                p[1],,                p[2],,               energy,             variance,                error
  3.8000000000000e+00,  0.0000000000000e+00,  8.5000000000000e-01,  1.7816405520848e-01,  4.2036780933839e-02,  1.0646902153897e-04
  3.8000000000000e+00,  0.0000000000000e+00,  9.0000000000000e-01,  1.7395747216954e-01,  2.4827817598127e-02,  8.0385485256194e-05
  3.8000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.7257299219124e-01,  4.0638488227675e-02,  9.1187613553322e-05
  3.8000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.7195018840674e-01,  6.4580316620035e-02,  1.0899499223675e-04
  3.8000000000000e+00,  0.0000000000000e+00,  1.0500000000000e+00,  1.7285155267085e-01,  6.4895907410160e-02,  1.1153443830410e-04
  4.0000000000000e+00,  0.0000000000000e+00,  8.5000000000000e-01,  1.7584828754459e-01,  3.7823729287458e-02,  9.6099425809030e-05
  4.0000000000000e+00,  0.0000000000000e+00,  9.0000000000000e-01,  1.7208001774780e-01,  2.2820644326094e-02,  7.3882438321173e-05
  4.0000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.7072030985746e-01,  3.9797200901318e-02,  8.7604613537737e-05
  4.0000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.7058253217094e-01,  4.5854593701637e-02,  9.2125130026266e-05
  4.0000000000000e+00,  0.0000000000000e+00,  1.0500000000000e+00,  1.7116639383158e-01,  5.2683297610852e-02,  9.7711307243637e-05
  4.2000000000000e+00,  0.0000000000000e+00,  8.5000000000000e-01,  1.7453174883211e-01,  3.5560180860746e-02,  9.4609626622409e-05
  4.2000000000000e+00,  0.0000000000000e+00,  9.0000000000000e-01,  1.7088494638378e-01,  2.0978945969750e-02,  7.0143226724165e-05
  4.2000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.6963596991808e-01,  3.3013585948027e-02,  7.8877588710356e-05
  4.2000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.6965369392948e-01,  4.8898842717172e-02,  9.2731581711131e-05
  4.2000000000000e+00,  0.0000000000000e+00,  1.0500000000000e+00,  1.6988976267960e-01,  7.2715557268439e-02,  1.0862057578160e-04
  4.4000000000000e+00,  0.0000000000000e+00,  8.5000000000000e-01,  1.7344742131946e-01,  3.2518169971151e-02,  8.9081657092583e-05
  4.4000000000000e+00,  0.0000000000000e+00,  9.0000000000000e-01,  1.7014019392303e-01,  2.0668926737354e-02,  6.9528494474087e-05
  4.4000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.6900918837998e-01,  3.1282162660436e-02,  7.8187277357803e-05
  4.4000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.6888439021635e-01,  4.7279095259536e-02,  9.0603408684342e-05
  4.4000000000000e+00,  0.0000000000000e+00,  1.0500000000000e+00,  1.6940274567689e-01,  4.5219756281901e-02,  8.7857705618035e-05
  4.6000000000000e+00,  0.0000000000000e+00,  8.5000000000000e-01,  1.7290346666247e-01,  3.0640183728638e-02,  8.6512006466944e-05
  4.6000000000000e+00,  0.0000000000000e+00,  9.0000000000000e-01,  1.6983957482262e-01,  2.3068310782876e-02,  6.8577679217540e-05
  4.6000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.6876546838524e-01,  2.9220256952270e-02,  7.2740168829210e-05
  4.6000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.6859425871740e-01,  4.9115834577936e-02,  9.2306508970900e-05
  4.6000000000000e+00,  0.0000000000000e+00,  1.0500000000000e+00,  1.6914617304074e-01,  7.8420160577290e-02,  1.2231955035128e-04
  4.8000000000000e+00,  0.0000000000000e+00,  8.5000000000000e-01,  1.7261356135913e-01,  2.8574519315454e-02,  8.2929160549181e-05
  4.8000000000000e+00,  0.0000000000000e+00,  9.0000000000000e-01,  1.6977840612328e-01,  1.7963366381647e-02,  6.3148600682336e-05
  4.8000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.6880025029847e-01,  2.8832698319224e-02,  7.2653771671907e-05
  4.8000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.6885034104783e-01,  3.4773731952410e-02,  7.9078743506147e-05
  4.8000000000000e+00,  0.0000000000000e+00,  1.0500000000000e+00,  1.6923688848584e-01,  5.3558721546269e-02,  9.1769150937812e-05
  5.0000000000000e+00,  0.0000000000000e+00,  8.5000000000000e-01,  1.7286805298452e-01,  2.7452857680658e-02,  8.1263663610884e-05
  5.0000000000000e+00,  0.0000000000000e+00,  9.0000000000000e-01,  1.7013857708970e-01,  1.8543337563011e-02,  6.3360664313922e-05
  5.0000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.6927136403015e-01,  2.7537985094911e-02,  6.9740086397251e-05
  5.0000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.6918579154073e-01,  4.8276977844996e-02,  8.7441588796845e-05
  5.0000000000000e+00,  0.0000000000000e+00,  1.0500000000000e+00,  1.6978412907283e-01,  4.2764938554059e-02,  8.6888990639121e-05
