#              p[0],               p[1],               p[2],             energy,               error
 4.450000000000e+00, 1.000000000000e+00, 1.050000000000e+00, 1.491813645260e-01, 3.858288387407e-05
 4.450000000000e+00, 1.000000000000e+00, 1.072000000000e+00, 1.501036963914e-01, 3.455870651616e-05
 4.450000000000e+00, 1.000000000000e+00, 1.094000000000e+00, 1.518396957456e-01, 3.461474038934e-05
 4.450000000000e+00, 1.000000000000e+00, 1.116000000000e+00, 1.529066326835e-01, 3.213470602945e-05
 4.450000000000e+00, 1.000000000000e+00, 1.138000000000e+00, 1.540823397471e-01, 3.110156399515e-05
 4.472000000000e+00, 1.000000000000e+00, 1.050000000000e+00, 1.491387843158e-01, 3.917591850981e-05
 4.472000000000e+00, 1.000000000000e+00, 1.072000000000e+00, 1.510476527153e-01, 3.714403386002e-05
 4.472000000000e+00, 1.000000000000e+00, 1.094000000000e+00, 1.514854665742e-01, 3.462141817271e-05
 4.472000000000e+00, 1.000000000000e+00, 1.116000000000e+00, 1.529033751848e-01, 3.310921166051e-05
 4.472000000000e+00, 1.000000000000e+00, 1.138000000000e+00, 1.542559583550e-01, 3.159857551884e-05
 4.494000000000e+00, 1.000000000000e+00, 1.050000000000e+00, 1.498564185204e-01, 4.015110803896e-05
 4.494000000000e+00, 1.000000000000e+00, 1.072000000000e+00, 1.505985224277e-01, 3.764265667323e-05
 4.494000000000e+00, 1.000000000000e+00, 1.094000000000e+00, 1.517999660768e-01, 3.546683426574e-05
 4.494000000000e+00, 1.000000000000e+00, 1.116000000000e+00, 1.534391325584e-01, 3.394078533720e-05
 4.494000000000e+00, 1.000000000000e+00, 1.138000000000e+00, 1.549109709146e-01, 3.273634448675e-05
 4.516000000000e+00, 1.000000000000e+00, 1.050000000000e+00, 1.504805959670e-01, 4.098638116878e-05
 4.516000000000e+00, 1.000000000000e+00, 1.072000000000e+00, 1.510490399346e-01, 3.848348654070e-05
 4.516000000000e+00, 1.000000000000e+00, 1.094000000000e+00, 1.527281325476e-01, 3.620742165472e-05
 4.516000000000e+00, 1.000000000000e+00, 1.116000000000e+00, 1.537601482048e-01, 3.474381951840e-05
 4.516000000000e+00, 1.000000000000e+00, 1.138000000000e+00, 1.548496537094e-01, 3.347414668797e-05
 4.538000000000e+00, 1.000000000000e+00, 1.050000000000e+00, 1.501718619767e-01, 4.142978656027e-05
 4.538000000000e+00, 1.000000000000e+00, 1.072000000000e+00, 1.518233764499e-01, 3.896995517626e-05
 4.538000000000e+00, 1.000000000000e+00, 1.094000000000e+00, 1.530159037405e-01, 3.752100834402e-05
 4.538000000000e+00, 1.000000000000e+00, 1.116000000000e+00, 1.545373476729e-01, 3.608534476091e-05
 4.538000000000e+00, 1.000000000000e+00, 1.138000000000e+00, 1.556404929359e-01, 3.430978871635e-05
